header
IE0.0    -8.2409       1       1 8.9057  2.8113  2.7023    56.14   56.14
OF35.0   -7.9952    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF36.0   -7.985     0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF37.0   -7.9748    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF38.0   -7.9645    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF39.0   -7.9543    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF40.0   -7.9441    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF41.0   -7.9338    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF42.0   -7.9236    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF43.0   -7.9134    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF44.0   -7.9031    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF45.0   -7.8929    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF46.0   -7.8827    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF47.0   -7.8724    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF48.0   -7.8622    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF49.0   -7.852     0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF50.0   -7.8418    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF51.0   -7.8315    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF52.0   -7.8213    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF53.0   -7.8111    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF54.0   -7.8008    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF55.0   -7.7906    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF56.0   -7.7804    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF57.0   -7.7701    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF58.0   -7.7599    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF59.0   -7.7497    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF60.0   -7.7395    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF61.0   -7.7292    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF62.0   -7.719     0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF63.0   -7.7087    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF64.0   -7.6985    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF65.0   -7.6883    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF66.0   -7.6781    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF67.0   -7.6678    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF68.0   -7.6576    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF69.0   -7.6473    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF70.0   -7.6371    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF71.0   -7.6269    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF72.0   -7.6167    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF73.0   -7.6064    0.00 8.9058     0.00    0.00    0.00    0.00    0.00
OF74.0   -7.5962    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF75.0   -7.5859    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF76.0   -7.5757    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF77.0   -7.5655    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF78.0   -7.5553    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF79.0   -7.545     0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF80.0   -7.5348    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF81.0   -7.5246    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF82.0   -7.5143    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF83.0   -7.5041    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF84.0   -7.4939    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF85.0   -7.4836    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF86.0   -7.4734    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF87.0   -7.4632    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF88.0   -7.453     0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF89.0   -7.4427    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF90.0   -7.4325    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF91.0   -7.4223    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF92.0   -7.412     0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF93.0   -7.4018    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF94.0   -7.3916    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF95.0   -7.3814    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF96.0   -7.3711    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF97.0   -7.3609    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF98.0   -7.3506    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF99.0   -7.3404    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF100.0  -7.3302    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF101.0  -7.3199    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF102.0  -7.3097    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF103.0  -7.2995    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF104.0  -7.2893    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF105.0  -7.279     0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF106.0  -7.2688    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF107.0  -7.2586    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF108.0  -7.2483    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF109.0  -7.2381    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF110.0  -7.2279    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF111.0  -7.2177    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF112.0  -7.2074    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF113.0  -7.1971    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF114.0  -7.1869    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF115.0  -7.1767    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF116.0  -7.1665    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF117.0  -7.1562    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF118.0  -7.146     0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF119.0  -7.1358    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF120.0  -7.1255    0.00 8.9059     0.00    0.00    0.00    0.00    0.00
OF121.0  -7.1153    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF122.0  -7.1051    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF123.0  -7.0948    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF124.0  -7.0846    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF125.0  -7.0744    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF126.0  -7.0642    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF127.0  -7.0539    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF128.0  -7.0437    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF129.0  -7.0334    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF130.0  -7.0232    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF131.0  -7.013     0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF132.0  -7.0028    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF133.0  -6.9925    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF134.0  -6.9823    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF135.0  -6.9721    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF136.0  -6.9618    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF137.0  -6.9516    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF138.0  -6.9414    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF139.0  -6.9312    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF140.0  -6.9209    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF141.0  -6.9107    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF142.0  -6.9005    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF143.0  -6.8902    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF144.0  -6.8799    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF145.0  -6.869     0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF146.0  -6.8581    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF147.0  -6.8472    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF148.0  -6.8363    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF149.0  -6.8255    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF150.0  -6.8146    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF151.0  -6.8036    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF152.0  -6.7928    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF153.0  -6.7819    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF154.0  -6.771     0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF155.0  -6.7601    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF156.0  -6.7492    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF157.0  -6.7383    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF158.0  -6.7274    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF159.0  -6.7165    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF160.0  -6.7057    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF161.0  -6.6948    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF162.0  -6.6839    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF163.0  -6.673     0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF164.0  -6.6621    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF165.0  -6.6512    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF166.0  -6.6403    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF167.0  -6.6294    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF168.0  -6.6185    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF169.0  -6.6077    0.00 8.906      0.00    0.00    0.00    0.00    0.00
OF170.0  -6.5968    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF171.0  -6.5859    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF172.0  -6.575     0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF173.0  -6.5641    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF174.0  -6.5532    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF175.0  -6.5423    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF176.0  -6.5314    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF177.0  -6.5206    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF178.0  -6.5096    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF179.0  -6.4987    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF180.0  -6.4879    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF181.0  -6.4805    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF182.0  -6.4796    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF183.0  -6.4787    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF184.0  -6.4778    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF185.0  -6.4769    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF186.0  -6.4759    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF187.0  -6.475     0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF188.0  -6.4741    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF189.0  -6.4732    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF190.0  -6.4723    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF191.0  -6.4713    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF192.0  -6.4705    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF193.0  -6.4695    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF194.0  -6.4686    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF195.0  -6.4677    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF196.0  -6.4668    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF197.0  -6.4659    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF198.0  -6.4649    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF199.0  -6.4641    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF200.0  -6.4631    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF201.0  -6.4622    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF202.0  -6.4612    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF203.0  -6.4604    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF204.0  -6.4594    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF205.0  -6.4585    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF206.0  -6.4576    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF207.0  -6.4567    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF208.0  -6.4558    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF209.0  -6.4548    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF210.0  -6.4539    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF211.0  -6.453     0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF212.0  -6.4521    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF213.0  -6.4512    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF214.0  -6.4502    0.00 8.9061     0.00    0.00    0.00    0.00    0.00
OF215.0  -6.4494    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF216.0  -6.4484    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF217.0  -6.4475    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF218.0  -6.4466    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF219.0  -6.4457    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF220.0  -6.4448    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF221.0  -6.4438    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF222.0  -6.4429    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF223.0  -6.442     0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF224.0  -6.4411    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF225.0  -6.4402    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF226.0  -6.4393    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF227.0  -6.4383    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF228.0  -6.4374    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF229.0  -6.4365    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF230.0  -6.4356    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF231.0  -6.4347    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF232.0  -6.4338    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF233.0  -6.4328    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF234.0  -6.4319    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF235.0  -6.431     0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF236.0  -6.4301    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF237.0  -6.4291    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF238.0  -6.4283    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF239.0  -6.4273    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF240.0  -6.4264    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF241.0  -6.4255    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF242.0  -6.4246    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF243.0  -6.4237    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF244.0  -6.4227    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF245.0  -6.4218    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF246.0  -6.4209    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF247.0  -6.42      0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF248.0  -6.4191    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF249.0  -6.4182    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF250.0  -6.4173    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF251.0  -6.4163    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF252.0  -6.4154    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF253.0  -6.4145    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF254.0  -6.4136    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF255.0  -6.4126    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF256.0  -6.4117    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF257.0  -6.4108    0.00 8.9062     0.00    0.00    0.00    0.00    0.00
OF258.0  -6.4099    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF259.0  -6.4083    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF260.0  -6.4065    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF261.0  -6.4047    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF262.0  -6.4029    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF263.0  -6.401     0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF264.0  -6.3992    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF265.0  -6.3974    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF266.0  -6.3955    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF267.0  -6.3937    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF268.0  -6.3919    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF269.0  -6.3901    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF270.0  -6.3883    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF271.0  -6.3864    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF272.0  -6.3846    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF273.0  -6.3828    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF274.0  -6.381     0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF275.0  -6.3791    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF276.0  -6.3773    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF277.0  -6.3755    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF278.0  -6.3736    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF279.0  -6.3718    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF280.0  -6.37      0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF281.0  -6.3682    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF282.0  -6.3663    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF283.0  -6.3645    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF284.0  -6.3627    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF285.0  -6.3609    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF286.0  -6.359     0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF287.0  -6.3563    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF288.0  -6.3478    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF289.0  -6.3392    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF290.0  -6.3307    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF291.0  -6.3221    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF292.0  -6.3136    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF293.0  -6.3051    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF294.0  -6.2965    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF295.0  -6.288     0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF296.0  -6.2795    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF297.0  -6.2709    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF298.0  -6.2624    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF299.0  -6.2539    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF300.0  -6.2453    0.00 8.9063     0.00    0.00    0.00    0.00    0.00
OF301.0  -6.1856    0.00 8.9064     0.00    0.00    0.00    0.00    0.00
OF302.0  -6.1245    0.00 8.9064     0.00    0.00    0.00    0.00    0.00
OF303.0  -6.0635    0.00 8.9064     0.00    0.00    0.00    0.00    0.00
OF304.0  -6.0022    0.00 8.9064     0.00    0.00    0.00    0.00    0.00
OF305.0  -5.9411    0.00 8.9064     0.00    0.00    0.00    0.00    0.00
OF306.0  -5.88      0.00 8.9064     0.00    0.00    0.00    0.00    0.00
OF307.0  -5.819     0.00 8.9065     0.00    0.00    0.00    0.00    0.00
OF308.0  -5.7579    0.00 8.9065     0.00    0.00    0.00    0.00    0.00
OF309.0  -5.6966    0.00 8.9065     0.00    0.00    0.00    0.00    0.00
OF310.0  -5.6355    0.00 8.9065     0.00    0.00    0.00    0.00    0.00
OF311.0  -5.5745    0.00 8.9065     0.00    0.00    0.00    0.00    0.00
OF312.0  -5.5134    0.00 8.9065     0.00    0.00    0.00    0.00    0.00
OF313.0  -5.4523    0.00 8.9066     0.00    0.00    0.00    0.00    0.00
OF314.0  -5.3912    0.00 8.9066     0.00    0.00    0.00    0.00    0.00
OF315.0  -5.33      0.00 8.9066     0.00    0.00    0.00    0.00    0.00
OF316.0  -5.2689    0.00 8.9066     0.00    0.00    0.00    0.00    0.00
OF317.0  -5.2078    0.00 8.9066     0.00    0.00    0.00    0.00    0.00
OF318.0  -5.1467    0.00 8.9066     0.00    0.00    0.00    0.00    0.00
OF319.0  -5.0857    0.00 8.9066     0.00    0.00    0.00    0.00    0.00
OF320.0  -5.0244    0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF321.0  -4.9633    0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF322.0  -4.9022    0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF323.0  -4.8412    0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF324.0  -4.7801    0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF325.0  -4.719     0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF326.0  -4.6578    0.00 8.9068     0.00    0.00    0.00    0.00    0.00
OF327.0  -4.5967    0.00 8.9068     0.00    0.00    0.00    0.00    0.00
OF328.0  -4.5356    0.00 8.9068     0.00    0.00    0.00    0.00    0.00
OF329.0  -4.4745    0.00 8.9068     0.00    0.00    0.00    0.00    0.00
OF330.0  -4.4135    0.00 8.9068     0.00    0.00    0.00    0.00    0.00
OF331.0  -4.3522    0.00 8.9068     0.00    0.00    0.00    0.00    0.00
OF332.0  -4.2911    0.00 8.9069     0.00    0.00    0.00    0.00    0.00
OF333.0  -4.23      0.00 8.9069     0.00    0.00    0.00    0.00    0.00
OF334.0  -4.169     0.00 8.9069     0.00    0.00    0.00    0.00    0.00
OF335.0  -4.1079    0.00 8.9069     0.00    0.00    0.00    0.00    0.00
OF336.0  -4.0468    0.00 8.9069     0.00    0.00    0.00    0.00    0.00
OF337.0  -3.9855    0.00 8.9069     0.00    0.00    0.00    0.00    0.00
OF338.0  -3.9245    0.00 8.907      0.00    0.00    0.00    0.00    0.00
OF339.0  -3.8634    0.00 8.907      0.00    0.00    0.00    0.00    0.00
OF340.0  -3.8023    0.00 8.907      0.00    0.00    0.00    0.00    0.00
OF341.0  -3.7412    0.00 8.907      0.00    0.00    0.00    0.00    0.00
