header
IE0.0    -14.013       1       1 8.8944  5.9735  11.3023   56.14   56.14
OF59.0   -12.441    0.00 8.8957     0.00    0.00    0.00    0.00    0.00
OF60.0   -12.411    0.00 8.8957     0.00    0.00    0.00    0.00    0.00
OF61.0   -12.382    0.00 8.8958     0.00    0.00    0.00    0.00    0.00
OF62.0   -12.353    0.00 8.8958     0.00    0.00    0.00    0.00    0.00
OF63.0   -12.324    0.00 8.8958     0.00    0.00    0.00    0.00    0.00
OF64.0   -12.294    0.00 8.8958     0.00    0.00    0.00    0.00    0.00
OF65.0   -12.265    0.00 8.8959     0.00    0.00    0.00    0.00    0.00
OF66.0   -12.236    0.00 8.8959     0.00    0.00    0.00    0.00    0.00
OF67.0   -12.207    0.00 8.8959     0.00    0.00    0.00    0.00    0.00
OF68.0   -12.177    0.00 8.8959     0.00    0.00    0.00    0.00    0.00
OF69.0   -12.148    0.00 8.8959     0.00    0.00    0.00    0.00    0.00
OF70.0   -12.119    0.00 8.896      0.00    0.00    0.00    0.00    0.00
OF71.0   -12.09     0.00 8.896      0.00    0.00    0.00    0.00    0.00
OF72.0   -12.060    0.00 8.896      0.00    0.00    0.00    0.00    0.00
OF73.0   -12.031    0.00 8.896      0.00    0.00    0.00    0.00    0.00
OF74.0   -12.002    0.00 8.8961     0.00    0.00    0.00    0.00    0.00
OF75.0   -11.972    0.00 8.8961     0.00    0.00    0.00    0.00    0.00
OF76.0   -11.896    0.00 8.8961     0.00    0.00    0.00    0.00    0.00
OF77.0   -11.770    0.00 8.8961     0.00    0.00    0.00    0.00    0.00
OF78.0   -11.643    0.00 8.8962     0.00    0.00    0.00    0.00    0.00
OF79.0   -11.517    0.00 8.8962     0.00    0.00    0.00    0.00    0.00
OF80.0   -11.390    0.00 8.8962     0.00    0.00    0.00    0.00    0.00
OF81.0   -11.264    0.00 8.8962     0.00    0.00    0.00    0.00    0.00
OF82.0   -11.137    0.00 8.8963     0.00    0.00    0.00    0.00    0.00
OF83.0   -11.011    0.00 8.8963     0.00    0.00    0.00    0.00    0.00
OF84.0   -10.884    0.00 8.8963     0.00    0.00    0.00    0.00    0.00
OF85.0   -10.758    0.00 8.8963     0.00    0.00    0.00    0.00    0.00
OF86.0   -10.632    0.00 8.8964     0.00    0.00    0.00    0.00    0.00
OF87.0   -10.505    0.00 8.8964     0.00    0.00    0.00    0.00    0.00
OF88.0   -10.379    0.00 8.8964     0.00    0.00    0.00    0.00    0.00
OF89.0   -10.252    0.00 8.8964     0.00    0.00    0.00    0.00    0.00
OF90.0   -10.126    0.00 8.8965     0.00    0.00    0.00    0.00    0.00
OF91.0   -9.9999    0.00 8.8965     0.00    0.00    0.00    0.00    0.00
OF92.0   -9.8736    0.00 8.8965     0.00    0.00    0.00    0.00    0.00
OF93.0   -9.747     0.00 8.8965     0.00    0.00    0.00    0.00    0.00
OF94.0   -9.6207    0.00 8.8966     0.00    0.00    0.00    0.00    0.00
OF95.0   -9.494     0.00 8.8966     0.00    0.00    0.00    0.00    0.00
OF96.0   -9.3678    0.00 8.8966     0.00    0.00    0.00    0.00    0.00
OF97.0   -9.2411    0.00 8.8966     0.00    0.00    0.00    0.00    0.00
OF98.0   -9.1149    0.00 8.8967     0.00    0.00    0.00    0.00    0.00
OF99.0   -8.9882    0.00 8.8967     0.00    0.00    0.00    0.00    0.00
OF100.0  -8.8619    0.00 8.8967     0.00    0.00    0.00    0.00    0.00
OF101.0  -8.7353    0.00 8.8967     0.00    0.00    0.00    0.00    0.00
OF102.0  -8.609     0.00 8.8968     0.00    0.00    0.00    0.00    0.00
OF103.0  -8.4823    0.00 8.8968     0.00    0.00    0.00    0.00    0.00
OF104.0  -8.3561    0.00 8.8968     0.00    0.00    0.00    0.00    0.00
OF105.0  -8.2294    0.00 8.8968     0.00    0.00    0.00    0.00    0.00
OF106.0  -8.1032    0.00 8.8969     0.00    0.00    0.00    0.00    0.00
OF107.0  -7.9765    0.00 8.8969     0.00    0.00    0.00    0.00    0.00
OF108.0  -7.8502    0.00 8.8969     0.00    0.00    0.00    0.00    0.00
OF109.0  -7.7235    0.00 8.8969     0.00    0.00    0.00    0.00    0.00
OF110.0  -7.5973    0.00 8.897      0.00    0.00    0.00    0.00    0.00
OF111.0  -7.4706    0.00 8.897      0.00    0.00    0.00    0.00    0.00
OF112.0  -7.3444    0.00 8.897      0.00    0.00    0.00    0.00    0.00
OF113.0  -7.2177    0.00 8.897      0.00    0.00    0.00    0.00    0.00
OF114.0  -7.0915    0.00 8.897      0.00    0.00    0.00    0.00    0.00
OF115.0  -6.9648    0.00 8.8971     0.00    0.00    0.00    0.00    0.00
OF116.0  -6.8385    0.00 8.8971     0.00    0.00    0.00    0.00    0.00
OF117.0  -6.7118    0.00 8.8971     0.00    0.00    0.00    0.00    0.00
OF118.0  -6.5856    0.00 8.8971     0.00    0.00    0.00    0.00    0.00
OF119.0  -6.4589    0.00 8.8972     0.00    0.00    0.00    0.00    0.00
OF120.0  -6.3327    0.00 8.8972     0.00    0.00    0.00    0.00    0.00
OF121.0  -6.206     0.00 8.8972     0.00    0.00    0.00    0.00    0.00
OF122.0  -6.0798    0.00 8.8972     0.00    0.00    0.00    0.00    0.00
OF123.0  -5.9535    0.00 8.8973     0.00    0.00    0.00    0.00    0.00
OF124.0  -5.8268    0.00 8.8973     0.00    0.00    0.00    0.00    0.00
OF125.0  -5.7006    0.00 8.8973     0.00    0.00    0.00    0.00    0.00
OF126.0  -5.5739    0.00 8.8973     0.00    0.00    0.00    0.00    0.00
OF127.0  -5.4477    0.00 8.8974     0.00    0.00    0.00    0.00    0.00
OF128.0  -5.321     0.00 8.8974     0.00    0.00    0.00    0.00    0.00
OF129.0  -5.1947    0.00 8.8974     0.00    0.00    0.00    0.00    0.00
OF130.0  -5.0681    0.00 8.8974     0.00    0.00    0.00    0.00    0.00
OF131.0  -4.9448    0.00 8.8975     0.00    0.00    0.00    0.00    0.00
OF132.0  -4.8243    0.00 8.8976     0.00    0.00    0.00    0.00    0.00
OF133.0  -4.7043    0.00 8.8976     0.00    0.00    0.00    0.00    0.00
OF134.0  -4.5838    0.00 8.8977     0.00    0.00    0.00    0.00    0.00
OF135.0  -4.4637    0.00 8.8977     0.00    0.00    0.00    0.00    0.00
OF136.0  -4.3432    0.00 8.8978     0.00    0.00    0.00    0.00    0.00
OF137.0  -4.2232    0.00 8.8979     0.00    0.00    0.00    0.00    0.00
OF138.0  -4.1027    0.00 8.8979     0.00    0.00    0.00    0.00    0.00
OF139.0  -3.9827    0.00 8.898      0.00    0.00    0.00    0.00    0.00
OF140.0  -3.8622    0.00 8.898      0.00    0.00    0.00    0.00    0.00
OF141.0  -3.7421    0.00 8.8981     0.00    0.00    0.00    0.00    0.00
OF142.0  -3.6216    0.00 8.8982     0.00    0.00    0.00    0.00    0.00
OF143.0  -3.5016    0.00 8.8982     0.00    0.00    0.00    0.00    0.00
OF144.0  -3.3811    0.00 8.8983     0.00    0.00    0.00    0.00    0.00
OF145.0  -3.261     0.00 8.8984     0.00    0.00    0.00    0.00    0.00
OF146.0  -3.1405    0.00 8.8984     0.00    0.00    0.00    0.00    0.00
OF147.0  -3.0205    0.00 8.8985     0.00    0.00    0.00    0.00    0.00
OF148.0  -2.9       0.00 8.8985     0.00    0.00    0.00    0.00    0.00
OF149.0  -2.78      0.00 8.8986     0.00    0.00    0.00    0.00    0.00
OF150.0  -2.6595    0.00 8.8987     0.00    0.00    0.00    0.00    0.00
OF151.0  -2.5394    0.00 8.8987     0.00    0.00    0.00    0.00    0.00
OF152.0  -2.4189    0.00 8.8988     0.00    0.00    0.00    0.00    0.00
OF153.0  -2.2989    0.00 8.8988     0.00    0.00    0.00    0.00    0.00
OF154.0  -2.1788    0.00 8.8989     0.00    0.00    0.00    0.00    0.00
OF155.0  -2.0583    0.00 8.899      0.00    0.00    0.00    0.00    0.00
OF156.0  -1.9383    0.00 8.899      0.00    0.00    0.00    0.00    0.00
OF157.0  -1.8178    0.00 8.8991     0.00    0.00    0.00    0.00    0.00
OF158.0  -1.6977    0.00 8.8992     0.00    0.00    0.00    0.00    0.00
OF159.0  -1.5772    0.00 8.8992     0.00    0.00    0.00    0.00    0.00
OF160.0  -1.4572    0.00 8.8993     0.00    0.00    0.00    0.00    0.00
OF161.0  -1.3367    0.00 8.8993     0.00    0.00    0.00    0.00    0.00
OF162.0  -1.2166    0.00 8.8994     0.00    0.00    0.00    0.00    0.00
OF163.0  -1.0962    0.00 8.8995     0.00    0.00    0.00    0.00    0.00
OF164.0  -0.9761    0.00 8.8995     0.00    0.00    0.00    0.00    0.00
OF165.0  -0.8556    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF166.0  -0.7355    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF167.0  -0.6150    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF168.0  -0.4950    0.00 8.8998     0.00    0.00    0.00    0.00    0.00
OF169.0  -0.3745    0.00 8.8998     0.00    0.00    0.00    0.00    0.00
OF170.0  -0.2544    0.00 8.8999     0.00    0.00    0.00    0.00    0.00
OF171.0  -0.134     0.00 8.9        0.00    0.00    0.00    0.00    0.00
OF172.0  -0.0139    0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF173.0  0.1081     0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF174.0  0.23123    0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF175.0  0.35482    0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF176.0  0.47796    0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF177.0  0.60155    0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF178.0  0.72471    0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF179.0  0.8483     0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF180.0  0.97144    0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF181.0  1.095      0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF182.0  1.2182     0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF183.0  1.3418     0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF184.0  1.4649     0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF185.0  1.5881     0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF186.0  1.7116     0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF187.0  1.8348     0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF188.0  1.9584     0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF189.0  2.0815     0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF190.0  2.2051     0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF191.0  2.3283     0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF192.0  2.4518     0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF193.0  2.575      0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF194.0  2.6986     0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF195.0  2.8217     0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF196.0  2.9453     0.00 8.9        0.00    0.00    0.00    0.00    0.00
IF219.8  3.5385     0.00 8.9017     0.00    0.00    0.00    0.00    0.00
IF223.1  3.6202     0.00 8.9097     0.00    0.00    0.00    0.00    0.00
IF226.4  3.7019     0.00 8.9168     0.00    0.00    0.00    0.00    0.00
IF229.7  3.7836     0.00 8.9244     0.00    0.00    0.00    0.00    0.00
IF232.9  3.8653     0.00 8.9311     0.00    0.00    0.00    0.00    0.00
IF236.2  3.947      0.00 8.9383     0.00    0.00    0.00    0.00    0.00
IF239.5  4.0287     0.00 8.9449     0.00    0.00    0.00    0.00    0.00
IF242.8  4.1104     0.00 8.9521     0.00    0.00    0.00    0.00    0.00
IF246.1  4.1921     0.00 8.9585     0.00    0.00    0.00    0.00    0.00
IF249.3  4.2739     0.00 8.9656     0.00    0.00    0.00    0.00    0.00
IF252.6  4.3556     0.00 8.972      0.00    0.00    0.00    0.00    0.00
IF255.9  4.4373     0.00 8.9789     0.00    0.00    0.00    0.00    0.00
IF259.2  4.7477     0.00 8.981      0.00    0.00    0.00    0.00    0.00
IF262.5  5.1088     0.00 8.9846     0.00    0.00    0.00    0.00    0.00
IF265.7  5.4699     0.00 8.9913     0.00    0.00    0.00    0.00    0.00
IF269.0  5.8031     0.00 9.0044     0.00    0.00    0.00    0.00    0.00
IF272.3  6.1045     0.00 9.0236     0.00    0.00    0.00    0.00    0.00
IF275.6  6.5922     0.00 9.0394     0.00    0.00    0.00    0.00    0.00
IF278.9  7.9296     0.00 9.2215     0.00    0.00    0.00    0.00    0.00
IF282.0  9.2215     0.00 9.2215     0.00    0.00    0.00    0.00    0.00
PS START(416889.3446,4844358.1503)
PS END(416908.0227,4844554.317)
ET
 
 
 
