header
IE0.0    -9.1547       1       1 8.8664  11.6851 13.5476   56.14   56.14
OF392.0  -10.587    0.00 8.8677     0.00    0.00    0.00    0.00    0.00
OF394.0  -10.490    0.00 8.8677     0.00    0.00    0.00    0.00    0.00
OF396.0  -10.47     0.00 8.8677     0.00    0.00    0.00    0.00    0.00
OF398.0  -10.493    0.00 8.8678     0.00    0.00    0.00    0.00    0.00
OF400.0  -10.517    0.00 8.8678     0.00    0.00    0.00    0.00    0.00
OF402.0  -10.541    0.00 8.8678     0.00    0.00    0.00    0.00    0.00
OF404.0  -10.565    0.00 8.8678     0.00    0.00    0.00    0.00    0.00
OF406.0  -10.589    0.00 8.8678     0.00    0.00    0.00    0.00    0.00
OF408.0  -10.613    0.00 8.8679     0.00    0.00    0.00    0.00    0.00
OF410.0  -10.637    0.00 8.8679     0.00    0.00    0.00    0.00    0.00
OF412.0  -10.660    0.00 8.8679     0.00    0.00    0.00    0.00    0.00
OF414.0  -10.684    0.00 8.8679     0.00    0.00    0.00    0.00    0.00
OF416.0  -10.708    0.00 8.8679     0.00    0.00    0.00    0.00    0.00
OF418.0  -10.732    0.00 8.868      0.00    0.00    0.00    0.00    0.00
OF420.0  -10.756    0.00 8.868      0.00    0.00    0.00    0.00    0.00
OF422.0  -10.780    0.00 8.868      0.00    0.00    0.00    0.00    0.00
OF424.0  -10.804    0.00 8.868      0.00    0.00    0.00    0.00    0.00
OF426.0  -10.827    0.00 8.8681     0.00    0.00    0.00    0.00    0.00
OF428.0  -10.851    0.00 8.8681     0.00    0.00    0.00    0.00    0.00
OF430.0  -10.875    0.00 8.8681     0.00    0.00    0.00    0.00    0.00
OF432.0  -10.899    0.00 8.8681     0.00    0.00    0.00    0.00    0.00
OF434.0  -10.923    0.00 8.8681     0.00    0.00    0.00    0.00    0.00
OF436.0  -10.947    0.00 8.8682     0.00    0.00    0.00    0.00    0.00
OF438.0  -10.970    0.00 8.8682     0.00    0.00    0.00    0.00    0.00
OF440.0  -10.994    0.00 8.8682     0.00    0.00    0.00    0.00    0.00
OF442.0  -11.018    0.00 8.8682     0.00    0.00    0.00    0.00    0.00
OF444.0  -11.042    0.00 8.8682     0.00    0.00    0.00    0.00    0.00
OF446.0  -11.066    0.00 8.8683     0.00    0.00    0.00    0.00    0.00
OF448.0  -11.090    0.00 8.8683     0.00    0.00    0.00    0.00    0.00
OF450.0  -11.114    0.00 8.8683     0.00    0.00    0.00    0.00    0.00
