header
IE0.0    -20.327       1       1 8.9062  4.3916  4.9525    56.14   56.14
OF182.0  -12.602    0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF184.0  -12.573    0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF186.0  -12.545    0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF188.0  -12.516    0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF190.0  -12.487    0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF192.0  -12.458    0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF194.0  -12.429    0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF196.0  -12.400    0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF198.0  -12.371    0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF200.0  -12.343    0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF202.0  -12.314    0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF204.0  -12.285    0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF206.0  -12.256    0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF208.0  -12.227    0.00 8.9067     0.00    0.00    0.00    0.00    0.00
OF210.0  -12.198    0.00 8.9068     0.00    0.00    0.00    0.00    0.00
OF212.0  -12.169    0.00 8.9068     0.00    0.00    0.00    0.00    0.00
OF214.0  -12.141    0.00 8.9068     0.00    0.00    0.00    0.00    0.00
OF216.0  -12.112    0.00 8.9068     0.00    0.00    0.00    0.00    0.00
OF218.0  -12.083    0.00 8.9068     0.00    0.00    0.00    0.00    0.00
OF220.0  -12.054    0.00 8.9068     0.00    0.00    0.00    0.00    0.00
OF222.0  -12.025    0.00 8.9068     0.00    0.00    0.00    0.00    0.00
OF224.0  -11.996    0.00 8.9068     0.00    0.00    0.00    0.00    0.00
OF226.0  -11.967    0.00 8.9068     0.00    0.00    0.00    0.00    0.00
OF228.0  -11.939    0.00 8.9068     0.00    0.00    0.00    0.00    0.00
OF230.0  -11.910    0.00 8.9069     0.00    0.00    0.00    0.00    0.00
OF232.0  -11.881    0.00 8.9069     0.00    0.00    0.00    0.00    0.00
OF234.0  -11.852    0.00 8.9069     0.00    0.00    0.00    0.00    0.00
OF236.0  -11.823    0.00 8.9069     0.00    0.00    0.00    0.00    0.00
OF238.0  -11.794    0.00 8.9069     0.00    0.00    0.00    0.00    0.00
OF240.0  -11.765    0.00 8.9069     0.00    0.00    0.00    0.00    0.00
OF242.0  -11.737    0.00 8.9069     0.00    0.00    0.00    0.00    0.00
OF244.0  -11.708    0.00 8.9069     0.00    0.00    0.00    0.00    0.00
OF246.0  -11.679    0.00 8.9069     0.00    0.00    0.00    0.00    0.00
OF248.0  -11.650    0.00 8.9069     0.00    0.00    0.00    0.00    0.00
OF250.0  -11.621    0.00 8.9069     0.00    0.00    0.00    0.00    0.00
OF252.0  -11.592    0.00 8.907      0.00    0.00    0.00    0.00    0.00
OF254.0  -11.563    0.00 8.907      0.00    0.00    0.00    0.00    0.00
OF256.0  -11.535    0.00 8.907      0.00    0.00    0.00    0.00    0.00
OF258.0  -11.506    0.00 8.907      0.00    0.00    0.00    0.00    0.00
OF260.0  -11.477    0.00 8.907      0.00    0.00    0.00    0.00    0.00
OF262.0  -11.448    0.00 8.907      0.00    0.00    0.00    0.00    0.00
OF264.0  -11.419    0.00 8.907      0.00    0.00    0.00    0.00    0.00
OF266.0  -11.395    0.00 8.907      0.00    0.00    0.00    0.00    0.00
OF268.0  -11.387    0.00 8.907      0.00    0.00    0.00    0.00    0.00
OF270.0  -11.380    0.00 8.907      0.00    0.00    0.00    0.00    0.00
OF272.0  -11.372    0.00 8.9071     0.00    0.00    0.00    0.00    0.00
OF274.0  -11.364    0.00 8.9071     0.00    0.00    0.00    0.00    0.00
OF276.0  -11.356    0.00 8.9071     0.00    0.00    0.00    0.00    0.00
OF278.0  -11.349    0.00 8.9071     0.00    0.00    0.00    0.00    0.00
OF280.0  -11.341    0.00 8.9071     0.00    0.00    0.00    0.00    0.00
OF282.0  -11.333    0.00 8.9071     0.00    0.00    0.00    0.00    0.00
OF284.0  -11.326    0.00 8.9071     0.00    0.00    0.00    0.00    0.00
OF286.0  -11.318    0.00 8.9071     0.00    0.00    0.00    0.00    0.00
OF288.0  -11.310    0.00 8.9071     0.00    0.00    0.00    0.00    0.00
OF290.0  -11.302    0.00 8.9072     0.00    0.00    0.00    0.00    0.00
OF292.0  -11.295    0.00 8.9072     0.00    0.00    0.00    0.00    0.00
OF294.0  -11.287    0.00 8.9072     0.00    0.00    0.00    0.00    0.00
OF296.0  -11.279    0.00 8.9072     0.00    0.00    0.00    0.00    0.00
OF298.0  -11.271    0.00 8.9072     0.00    0.00    0.00    0.00    0.00
OF300.0  -11.264    0.00 8.9073     0.00    0.00    0.00    0.00    0.00
OF302.0  -11.256    0.00 8.9073     0.00    0.00    0.00    0.00    0.00
OF304.0  -11.248    0.00 8.9073     0.00    0.00    0.00    0.00    0.00
OF306.0  -11.240    0.00 8.9073     0.00    0.00    0.00    0.00    0.00
OF308.0  -11.201    0.00 8.9074     0.00    0.00    0.00    0.00    0.00
OF310.0  -11.161    0.00 8.9074     0.00    0.00    0.00    0.00    0.00
OF312.0  -11.121    0.00 8.9074     0.00    0.00    0.00    0.00    0.00
OF314.0  -11.080    0.00 8.9074     0.00    0.00    0.00    0.00    0.00
OF316.0  -11.040    0.00 8.9075     0.00    0.00    0.00    0.00    0.00
OF318.0  -11.000    0.00 8.9075     0.00    0.00    0.00    0.00    0.00
OF320.0  -10.960    0.00 8.9075     0.00    0.00    0.00    0.00    0.00
OF322.0  -10.920    0.00 8.9075     0.00    0.00    0.00    0.00    0.00
OF324.0  -10.880    0.00 8.9076     0.00    0.00    0.00    0.00    0.00
OF326.0  -10.840    0.00 8.9076     0.00    0.00    0.00    0.00    0.00
OF328.0  -10.800    0.00 8.9076     0.00    0.00    0.00    0.00    0.00
OF330.0  -10.760    0.00 8.9076     0.00    0.00    0.00    0.00    0.00
OF332.0  -10.720    0.00 8.9076     0.00    0.00    0.00    0.00    0.00
OF334.0  -10.68     0.00 8.9077     0.00    0.00    0.00    0.00    0.00
OF336.0  -10.64     0.00 8.9077     0.00    0.00    0.00    0.00    0.00
OF338.0  -10.599    0.00 8.9077     0.00    0.00    0.00    0.00    0.00
OF340.0  -10.559    0.00 8.9077     0.00    0.00    0.00    0.00    0.00
OF342.0  -10.517    0.00 8.9078     0.00    0.00    0.00    0.00    0.00
OF344.0  -10.392    0.00 8.9078     0.00    0.00    0.00    0.00    0.00
OF346.0  -10.266    0.00 8.9078     0.00    0.00    0.00    0.00    0.00
OF348.0  -10.141    0.00 8.9078     0.00    0.00    0.00    0.00    0.00
OF350.0  -10.015    0.00 8.9079     0.00    0.00    0.00    0.00    0.00
OF354.0  -9.7645    0.00 8.9079     0.00    0.00    0.00    0.00    0.00
OF356.0  -9.639     0.00 8.9079     0.00    0.00    0.00    0.00    0.00
OF360.0  -9.388     0.00 8.908      0.00    0.00    0.00    0.00    0.00
OF362.0  -9.2625    0.00 8.908      0.00    0.00    0.00    0.00    0.00
OF366.0  -9.0115    0.00 8.908      0.00    0.00    0.00    0.00    0.00
OF368.0  -8.886     0.00 8.9081     0.00    0.00    0.00    0.00    0.00
OF592.0  -9.5107    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF594.0  -9.5202    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF596.0  -9.5297    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF598.0  -9.5391    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF600.0  -9.5486    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF602.0  -9.558     0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF604.0  -9.5638    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF606.0  -9.5606    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF608.0  -9.5574    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF610.0  -9.5543    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF612.0  -9.5511    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF614.0  -9.5479    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF618.0  -9.5416    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF620.0  -9.5384    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF624.0  -9.5321    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF626.0  -9.5289    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF630.0  -9.5225    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF632.0  -9.5194    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF636.0  -9.513     0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF638.0  -9.5098    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF642.0  -9.5035    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF644.0  -9.5003    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF648.0  -9.494     0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF650.0  -9.4908    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF654.0  -9.4845    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF656.0  -9.4813    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF660.0  -9.4749    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF662.0  -9.4718    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF666.0  -9.3225    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF668.0  -9.2209    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF672.0  -9.0176    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF674.0  -8.916     0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF678.0  -8.7128    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF680.0  -8.6111    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF684.0  -8.4079    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF686.0  -8.3062    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF690.0  -8.103     0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF692.0  -8.0014    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF696.0  -7.7981    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF698.0  -7.6965    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF702.0  -7.4932    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF704.0  -7.3916    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF708.0  -7.1883    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF710.0  -7.0867    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF714.0  -6.8835    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF716.0  -6.7818    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF720.0  -6.5786    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF722.0  -6.4769    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF732.0  -5.9688    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF734.0  -5.8672    0.00 8.9087     0.00    0.00    0.00    0.00    0.00
OF740.0  -5.5623    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF746.0  -5.5185    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF748.0  -5.5052    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF754.0  -5.4652    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF758.0  -5.4386    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF764.0  -5.3987    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF766.0  -5.3854    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF772.0  -5.3455    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF776.0  -5.3189    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF782.0  -5.279     0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF784.0  -5.2656    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF790.0  -5.2257    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF794.0  -5.1991    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF800.0  -5.1592    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF802.0  -5.1459    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF808.0  -5.106     0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF812.0  -5.0794    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF816.0  -5.0677    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF820.0  -5.0678    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF826.0  -5.0679    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF830.0  -5.068     0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF834.0  -5.0681    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF838.0  -5.0682    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF842.0  -5.0683    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF846.0  -5.0684    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF852.0  -5.0685    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF856.0  -5.0686    0.00 8.9088     0.00    0.00    0.00    0.00    0.00
OF860.0  -5.0687    0.00 8.9089     0.00    0.00    0.00    0.00    0.00
OF866.0  -5.0688    0.00 8.9089     0.00    0.00    0.00    0.00    0.00
OF872.0  -5.0671    0.00 8.9089     0.00    0.00    0.00    0.00    0.00
OF874.0  -5.0587    0.00 8.9089     0.00    0.00    0.00    0.00    0.00
OF880.0  -5.0334    0.00 8.909      0.00    0.00    0.00    0.00    0.00
OF884.0  -5.0165    0.00 8.909      0.00    0.00    0.00    0.00    0.00
OF890.0  -4.9913    0.00 8.9091     0.00    0.00    0.00    0.00    0.00
OF892.0  -4.9828    0.00 8.9091     0.00    0.00    0.00    0.00    0.00
OF898.0  -4.9576    0.00 8.9092     0.00    0.00    0.00    0.00    0.00
OF902.0  -4.9407    0.00 8.9092     0.00    0.00    0.00    0.00    0.00
OF908.0  -4.9154    0.00 8.9093     0.00    0.00    0.00    0.00    0.00
OF910.0  -4.907     0.00 8.9093     0.00    0.00    0.00    0.00    0.00
OF916.0  -4.8817    0.00 8.9094     0.00    0.00    0.00    0.00    0.00
OF920.0  -4.8649    0.00 8.9095     0.00    0.00    0.00    0.00    0.00
OF926.0  -4.8396    0.00 8.9095     0.00    0.00    0.00    0.00    0.00
OF928.0  -4.8311    0.00 8.9095     0.00    0.00    0.00    0.00    0.00
OF934.0  -4.8059    0.00 8.9096     0.00    0.00    0.00    0.00    0.00
OF938.0  -4.789     0.00 8.9097     0.00    0.00    0.00    0.00    0.00
OF946.0  -4.7553    0.00 8.9098     0.00    0.00    0.00    0.00    0.00
OF952.0  -4.73      0.00 8.9098     0.00    0.00    0.00    0.00    0.00
OF956.0  -4.7132    0.00 8.9099     0.00    0.00    0.00    0.00    0.00
OF964.0  -4.6795    0.00 8.91       0.00    0.00    0.00    0.00    0.00
OF970.0  -4.6542    0.00 8.91       0.00    0.00    0.00    0.00    0.00
OF974.0  -4.6373    0.00 8.9101     0.00    0.00    0.00    0.00    0.00
OF982.0  -4.6036    0.00 8.9102     0.00    0.00    0.00    0.00    0.00
OF988.0  -4.5783    0.00 8.9103     0.00    0.00    0.00    0.00    0.00
OF992.0  -4.5615    0.00 8.9103     0.00    0.00    0.00    0.00    0.00
OF1000.0 -4.5278    0.00 8.9104     0.00    0.00    0.00    0.00    0.00
OF1006.0 -4.5025    0.00 8.9105     0.00    0.00    0.00    0.00    0.00
OF1010.0 -4.4856    0.00 8.9105     0.00    0.00    0.00    0.00    0.00
OF1018.0 -4.4519    0.00 8.9106     0.00    0.00    0.00    0.00    0.00
OF1024.0 -4.4266    0.00 8.9107     0.00    0.00    0.00    0.00    0.00
OF1028.0 -4.4098    0.00 8.9107     0.00    0.00    0.00    0.00    0.00
OF1036.0 -4.4053    0.00 8.9108     0.00    0.00    0.00    0.00    0.00
OF1042.0 -4.4048    0.00 8.9108     0.00    0.00    0.00    0.00    0.00
OF1046.0 -4.4045    0.00 8.9108     0.00    0.00    0.00    0.00    0.00
OF1054.0 -4.4038    0.00 8.9108     0.00    0.00    0.00    0.00    0.00
OF1060.0 -4.4033    0.00 8.9109     0.00    0.00    0.00    0.00    0.00
OF1064.0 -4.403     0.00 8.9109     0.00    0.00    0.00    0.00    0.00
OF1072.0 -4.4023    0.00 8.9109     0.00    0.00    0.00    0.00    0.00
OF1078.0 -4.4018    0.00 8.9109     0.00    0.00    0.00    0.00    0.00
OF1082.0 -4.4015    0.00 8.9109     0.00    0.00    0.00    0.00    0.00
OF1090.0 -4.4008    0.00 8.9109     0.00    0.00    0.00    0.00    0.00
OF1096.0 -4.4003    0.00 8.9109     0.00    0.00    0.00    0.00    0.00
OF1100.0 -4.4       0.00 8.9109     0.00    0.00    0.00    0.00    0.00
OF1108.0 -4.3862    0.00 8.9109     0.00    0.00    0.00    0.00    0.00
OF1114.0 -4.3677    0.00 8.9109     0.00    0.00    0.00    0.00    0.00
OF1118.0 -4.3554    0.00 8.9109     0.00    0.00    0.00    0.00    0.00
OF1126.0 -4.3308    0.00 8.9109     0.00    0.00    0.00    0.00    0.00
OF1132.0 -4.3123    0.00 8.9109     0.00    0.00    0.00    0.00    0.00
OF1136.0 -4.2999    0.00 8.9109     0.00    0.00    0.00    0.00    0.00
OF1154.0 -0.5473    0.00 8.911      0.00    0.00    0.00    0.00    0.00
OF1156.0 -0.2955    0.00 8.911      0.00    0.00    0.00    0.00    0.00
OF1290.0 -1.1138    0.00 8.911      0.00    0.00    0.00    0.00    0.00
OF1292.0 -1.0863    0.00 8.911      0.00    0.00    0.00    0.00    0.00
OF1342.0 -1.5384    0.00 8.9112     0.00    0.00    0.00    0.00    0.00
OF1344.0 -1.5727    0.00 8.9112     0.00    0.00    0.00    0.00    0.00
OF1386.0 -2.8767    0.00 8.911      0.00    0.00    0.00    0.00    0.00
OF1388.0 -3.0904    0.00 8.911      0.00    0.00    0.00    0.00    0.00
OF1410.0 -3.5264    0.00 8.9111     0.00    0.00    0.00    0.00    0.00
OF1436.0 -4.6771    0.00 8.9111     0.00    0.00    0.00    0.00    0.00
OF1442.0 -5.0224    0.00 8.9111     0.00    0.00    0.00    0.00    0.00
OF1444.0 -5.0388    0.00 8.9111     0.00    0.00    0.00    0.00    0.00
OF1452.0 -4.9431    0.00 8.9111     0.00    0.00    0.00    0.00    0.00
OF1456.0 -4.9905    0.00 8.9111     0.00    0.00    0.00    0.00    0.00
OF1462.0 -4.9171    0.00 8.9111     0.00    0.00    0.00    0.00    0.00
OF1464.0 -4.8811    0.00 8.9111     0.00    0.00    0.00    0.00    0.00
OF1472.0 -4.6963    0.00 8.9111     0.00    0.00    0.00    0.00    0.00
OF1478.0 -4.88      0.00 8.911      0.00    0.00    0.00    0.00    0.00
OF1480.0 -4.88      0.00 8.911      0.00    0.00    0.00    0.00    0.00
OF1494.0 -4.7962    0.00 8.911      0.00    0.00    0.00    0.00    0.00
OF1496.0 -4.837     0.00 8.9111     0.00    0.00    0.00    0.00    0.00
OF1504.0 -4.7998    0.00 8.9111     0.00    0.00    0.00    0.00    0.00
OF1514.0 -4.6078    0.00 8.9112     0.00    0.00    0.00    0.00    0.00
OF1516.0 -4.5354    0.00 8.9113     0.00    0.00    0.00    0.00    0.00
OF1530.0 -4.4198    0.00 8.9114     0.00    0.00    0.00    0.00    0.00
OF1532.0 -4.4031    0.00 8.9114     0.00    0.00    0.00    0.00    0.00
OF1540.0 -4.2621    0.00 8.9115     0.00    0.00    0.00    0.00    0.00
OF1542.0 -4.3184    0.00 8.9115     0.00    0.00    0.00    0.00    0.00
OF1556.0 -4.2779    0.00 8.9116     0.00    0.00    0.00    0.00    0.00
OF1558.0 -4.287     0.00 8.9117     0.00    0.00    0.00    0.00    0.00
OF1570.0 -3.8935    0.00 8.9118     0.00    0.00    0.00    0.00    0.00
OF1574.0 -3.939     0.00 8.9118     0.00    0.00    0.00    0.00    0.00
OF1598.0 -4.06      0.00 8.912      0.00    0.00    0.00    0.00    0.00
OF1600.0 -4.0571    0.00 8.912      0.00    0.00    0.00    0.00    0.00
