header
IE0.0    -25.293       1       1 8.8217  10.6118 14.6809   56.14   56.14
OF2.0    -25.259    0.00 8.8217     0.00    0.00    0.00    0.00    0.00
OF4.0    -25.224    0.00 8.8217     0.00    0.00    0.00    0.00    0.00
OF6.0    -25.190    0.00 8.8217     0.00    0.00    0.00    0.00    0.00
OF8.0    -25.146    0.00 8.8217     0.00    0.00    0.00    0.00    0.00
OF10.0   -25.042    0.00 8.8217     0.00    0.00    0.00    0.00    0.00
OF12.0   -24.942    0.00 8.8217     0.00    0.00    0.00    0.00    0.00
OF14.0   -24.896    0.00 8.8217     0.00    0.00    0.00    0.00    0.00
OF16.0   -24.851    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF18.0   -24.805    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF20.0   -24.759    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF22.0   -24.714    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF24.0   -24.668    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF26.0   -24.622    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF28.0   -24.577    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF30.0   -24.531    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF32.0   -24.485    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF34.0   -24.440    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF36.0   -24.394    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF38.0   -24.348    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF40.0   -24.303    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF42.0   -24.257    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF44.0   -24.211    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF46.0   -24.166    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF48.0   -24.120    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF50.0   -24.075    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF52.0   -24.029    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF54.0   -23.983    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF56.0   -23.938    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF58.0   -23.892    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF60.0   -23.846    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF62.0   -23.801    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF64.0   -23.755    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF66.0   -23.709    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF68.0   -23.664    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF70.0   -23.618    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF72.0   -23.572    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF74.0   -23.527    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF76.0   -23.481    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF78.0   -23.435    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF80.0   -23.390    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF82.0   -23.313    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF84.0   -23.172    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF86.0   -23.031    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF88.0   -22.891    0.00 8.8218     0.00    0.00    0.00    0.00    0.00
OF90.0   -22.750    0.00 8.8217     0.00    0.00    0.00    0.00    0.00
OF92.0   -22.609    0.00 8.8217     0.00    0.00    0.00    0.00    0.00
OF94.0   -22.469    0.00 8.8217     0.00    0.00    0.00    0.00    0.00
OF96.0   -22.328    0.00 8.8217     0.00    0.00    0.00    0.00    0.00
OF98.0   -22.187    0.00 8.8216     0.00    0.00    0.00    0.00    0.00
OF100.0  -22.047    0.00 8.8216     0.00    0.00    0.00    0.00    0.00
OF102.0  -21.906    0.00 8.8216     0.00    0.00    0.00    0.00    0.00
OF104.0  -21.795    0.00 8.8215     0.00    0.00    0.00    0.00    0.00
OF106.0  -21.725    0.00 8.8215     0.00    0.00    0.00    0.00    0.00
OF108.0  -21.655    0.00 8.8215     0.00    0.00    0.00    0.00    0.00
OF110.0  -21.585    0.00 8.8214     0.00    0.00    0.00    0.00    0.00
OF112.0  -21.515    0.00 8.8214     0.00    0.00    0.00    0.00    0.00
OF114.0  -21.446    0.00 8.8214     0.00    0.00    0.00    0.00    0.00
OF116.0  -21.376    0.00 8.8213     0.00    0.00    0.00    0.00    0.00
OF118.0  -21.306    0.00 8.8213     0.00    0.00    0.00    0.00    0.00
OF120.0  -21.236    0.00 8.8213     0.00    0.00    0.00    0.00    0.00
OF122.0  -21.166    0.00 8.8213     0.00    0.00    0.00    0.00    0.00
OF124.0  -21.096    0.00 8.8212     0.00    0.00    0.00    0.00    0.00
OF126.0  -21.026    0.00 8.8212     0.00    0.00    0.00    0.00    0.00
OF128.0  -20.957    0.00 8.8212     0.00    0.00    0.00    0.00    0.00
OF130.0  -20.887    0.00 8.8211     0.00    0.00    0.00    0.00    0.00
OF132.0  -20.817    0.00 8.8211     0.00    0.00    0.00    0.00    0.00
OF134.0  -20.747    0.00 8.8211     0.00    0.00    0.00    0.00    0.00
OF136.0  -20.677    0.00 8.821      0.00    0.00    0.00    0.00    0.00
OF138.0  -20.607    0.00 8.821      0.00    0.00    0.00    0.00    0.00
OF140.0  -20.537    0.00 8.821      0.00    0.00    0.00    0.00    0.00
OF142.0  -20.467    0.00 8.821      0.00    0.00    0.00    0.00    0.00
OF144.0  -20.398    0.00 8.8209     0.00    0.00    0.00    0.00    0.00
OF146.0  -20.328    0.00 8.8209     0.00    0.00    0.00    0.00    0.00
OF148.0  -20.258    0.00 8.8209     0.00    0.00    0.00    0.00    0.00
OF150.0  -20.188    0.00 8.8208     0.00    0.00    0.00    0.00    0.00
OF152.0  -20.118    0.00 8.8208     0.00    0.00    0.00    0.00    0.00
OF154.0  -20.048    0.00 8.8208     0.00    0.00    0.00    0.00    0.00
OF156.0  -19.978    0.00 8.8207     0.00    0.00    0.00    0.00    0.00
OF158.0  -19.909    0.00 8.8207     0.00    0.00    0.00    0.00    0.00
OF160.0  -19.839    0.00 8.8207     0.00    0.00    0.00    0.00    0.00
OF162.0  -19.769    0.00 8.8206     0.00    0.00    0.00    0.00    0.00
OF164.0  -19.628    0.00 8.8206     0.00    0.00    0.00    0.00    0.00
OF166.0  -19.411    0.00 8.8206     0.00    0.00    0.00    0.00    0.00
OF168.0  -19.194    0.00 8.8206     0.00    0.00    0.00    0.00    0.00
OF170.0  -18.976    0.00 8.8205     0.00    0.00    0.00    0.00    0.00
OF172.0  -18.759    0.00 8.8205     0.00    0.00    0.00    0.00    0.00
OF174.0  -18.542    0.00 8.8205     0.00    0.00    0.00    0.00    0.00
OF176.0  -18.324    0.00 8.8204     0.00    0.00    0.00    0.00    0.00
OF178.0  -18.107    0.00 8.8204     0.00    0.00    0.00    0.00    0.00
OF180.0  -17.89     0.00 8.8204     0.00    0.00    0.00    0.00    0.00
OF182.0  -17.672    0.00 8.8203     0.00    0.00    0.00    0.00    0.00
OF184.0  -17.455    0.00 8.8203     0.00    0.00    0.00    0.00    0.00
OF186.0  -17.237    0.00 8.8203     0.00    0.00    0.00    0.00    0.00
OF188.0  -17.020    0.00 8.8203     0.00    0.00    0.00    0.00    0.00
OF190.0  -16.803    0.00 8.8202     0.00    0.00    0.00    0.00    0.00
OF192.0  -16.585    0.00 8.8202     0.00    0.00    0.00    0.00    0.00
