header
IE0.0    -15.987       1       1 8.8527  5.3644  4.7603    56.14   56.14
OF204.0  -4.6327    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF206.0  -4.6343    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF208.0  -4.6359    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF210.0  -4.6375    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF212.0  -4.6391    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF214.0  -4.6406    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF216.0  -4.6422    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF218.0  -4.6438    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF220.0  -4.6454    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF222.0  -4.646     0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF224.0  -4.6425    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF226.0  -4.6391    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF228.0  -4.6356    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF230.0  -4.6322    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF232.0  -4.6288    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF234.0  -4.6253    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF236.0  -4.6219    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF238.0  -4.6185    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF240.0  -4.615     0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF242.0  -4.6116    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF244.0  -4.6081    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF246.0  -4.6047    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF248.0  -4.6013    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF250.0  -4.5978    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF252.0  -4.5944    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF254.0  -4.5909    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF256.0  -4.5875    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF258.0  -4.5841    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF260.0  -4.5806    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF262.0  -4.5772    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF264.0  -4.5899    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF266.0  -4.6772    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF268.0  -4.6926    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF270.0  -4.708     0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF272.0  -4.7234    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF274.0  -4.7388    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF276.0  -4.7542    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF278.0  -4.7626    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF280.0  -4.7521    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF282.0  -4.7416    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF284.0  -4.7123    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF286.0  -4.6346    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF288.0  -4.7272    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF290.0  -4.7032    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF292.0  -4.6836    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF294.0  -4.6723    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF296.0  -4.6609    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF298.0  -4.6495    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF300.0  -4.6382    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF302.0  -4.6268    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF304.0  -4.6154    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF306.0  -4.6041    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF308.0  -4.5927    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF310.0  -4.5813    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF312.0  -4.5984    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF314.0  -4.6635    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF316.0  -4.7286    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF318.0  -4.7444    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF320.0  -4.7325    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF322.0  -4.7207    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF324.0  -4.7088    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF326.0  -4.6969    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF328.0  -4.6851    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF330.0  -4.6732    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF332.0  -4.6614    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF334.0  -4.6495    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF336.0  -4.6376    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF338.0  -4.6258    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF340.0  -4.6139    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF342.0  -4.602     0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF344.0  -4.5902    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF346.0  -4.5785    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF348.0  -4.6111    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF350.0  -4.6436    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF352.0  -4.6762    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF354.0  -4.7087    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF356.0  -4.7413    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF358.0  -4.7738    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF360.0  -4.8064    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF362.0  -4.8292    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF364.0  -4.8335    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF366.0  -4.8378    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF368.0  -4.8421    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF370.0  -4.8464    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF372.0  -4.8507    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF374.0  -4.8551    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF376.0  -4.8594    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF378.0  -4.8637    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF380.0  -4.868     0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF382.0  -4.8723    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF384.0  -4.8766    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF386.0  -4.881     0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF388.0  -4.8853    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF390.0  -4.8896    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF392.0  -4.867     0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF394.0  -4.8297    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF396.0  -4.7837    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF398.0  -4.7035    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF400.0  -4.6234    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF402.0  -4.5917    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF404.0  -4.6183    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF406.0  -4.6449    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF408.0  -4.6715    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF410.0  -4.6981    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF412.0  -4.7247    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF414.0  -4.6756    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF416.0  -4.6093    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF418.0  -4.5823    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF422.0  -4.7936    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF424.0  -4.4732    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF426.0  -4.3637    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF428.0  -4.374     0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF432.0  -4.3819    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF434.0  -4.2966    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF442.0  -3.8217    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF448.0  -4.2246    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF450.0  -4.2122    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF462.0  -4.2167    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF464.0  -4.336     0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF466.0  -4.4307    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF468.0  -4.5405    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF470.0  -4.7425    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF472.0  -4.7871    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF474.0  -4.8062    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF476.0  -4.8252    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF478.0  -4.8442    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF480.0  -4.8448    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF482.0  -4.8425    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF484.0  -4.8403    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF486.0  -4.838     0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF488.0  -4.8358    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF490.0  -4.8336    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF492.0  -4.8313    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF494.0  -4.8291    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF496.0  -4.8269    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF498.0  -4.8246    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF500.0  -4.8224    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF502.0  -4.8202    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF504.0  -4.8179    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF506.0  -4.8157    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF508.0  -4.8135    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF510.0  -4.8112    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF512.0  -4.809     0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF514.0  -4.8068    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF516.0  -4.8045    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF518.0  -4.8023    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF520.0  -4.8001    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF522.0  -4.7978    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF524.0  -4.7956    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF526.0  -4.7934    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF528.0  -4.7911    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF530.0  -4.7889    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF532.0  -4.7866    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF534.0  -4.7844    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF536.0  -4.7822    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF538.0  -4.7799    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF540.0  -4.7777    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF542.0  -4.7755    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF544.0  -4.7732    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF546.0  -4.771     0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF548.0  -4.7688    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF550.0  -4.7665    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF552.0  -4.7643    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF554.0  -4.7621    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF556.0  -4.7598    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF558.0  -4.7576    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF560.0  -4.7554    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF562.0  -4.7531    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF564.0  -4.7509    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF566.0  -4.7487    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF568.0  -4.7464    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF570.0  -4.7442    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF572.0  -4.7419    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF574.0  -4.7397    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF576.0  -4.7375    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF578.0  -4.7352    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF580.0  -4.733     0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF582.0  -4.7308    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF584.0  -4.7285    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF586.0  -4.7263    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF588.0  -4.7241    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF590.0  -4.7218    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF592.0  -4.7196    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF594.0  -4.7174    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF596.0  -4.7151    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF598.0  -4.7129    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF600.0  -4.7107    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF602.0  -4.7238    0.00 8.853      0.00    0.00    0.00    0.00    0.00
OF604.0  -4.7572    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF606.0  -4.7905    0.00 8.8531     0.00    0.00    0.00    0.00    0.00
OF608.0  -4.7768    0.00 8.8532     0.00    0.00    0.00    0.00    0.00
OF610.0  -4.8071    0.00 8.8533     0.00    0.00    0.00    0.00    0.00
OF612.0  -4.8446    0.00 8.8533     0.00    0.00    0.00    0.00    0.00
OF614.0  -4.8762    0.00 8.8534     0.00    0.00    0.00    0.00    0.00
OF616.0  -4.8927    0.00 8.8534     0.00    0.00    0.00    0.00    0.00
OF618.0  -4.8727    0.00 8.8535     0.00    0.00    0.00    0.00    0.00
OF620.0  -4.8572    0.00 8.8535     0.00    0.00    0.00    0.00    0.00
OF622.0  -4.8641    0.00 8.8536     0.00    0.00    0.00    0.00    0.00
OF624.0  -4.8727    0.00 8.8536     0.00    0.00    0.00    0.00    0.00
OF626.0  -4.895     0.00 8.8537     0.00    0.00    0.00    0.00    0.00
OF628.0  -4.977     0.00 8.8538     0.00    0.00    0.00    0.00    0.00
OF630.0  -4.9077    0.00 8.8538     0.00    0.00    0.00    0.00    0.00
OF632.0  -4.751     0.00 8.8539     0.00    0.00    0.00    0.00    0.00
OF634.0  -4.7214    0.00 8.8539     0.00    0.00    0.00    0.00    0.00
OF636.0  -4.7205    0.00 8.854      0.00    0.00    0.00    0.00    0.00
OF638.0  -4.6968    0.00 8.854      0.00    0.00    0.00    0.00    0.00
OF640.0  -4.7254    0.00 8.8541     0.00    0.00    0.00    0.00    0.00
OF642.0  -4.8583    0.00 8.8541     0.00    0.00    0.00    0.00    0.00
OF644.0  -4.8251    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF646.0  -4.6856    0.00 8.8543     0.00    0.00    0.00    0.00    0.00
OF648.0  -4.525     0.00 8.8543     0.00    0.00    0.00    0.00    0.00
OF650.0  -4.4686    0.00 8.8544     0.00    0.00    0.00    0.00    0.00
OF652.0  -4.4998    0.00 8.8544     0.00    0.00    0.00    0.00    0.00
OF654.0  -4.492     0.00 8.8545     0.00    0.00    0.00    0.00    0.00
OF656.0  -4.4707    0.00 8.8545     0.00    0.00    0.00    0.00    0.00
OF658.0  -4.4701    0.00 8.8546     0.00    0.00    0.00    0.00    0.00
OF662.0  -4.4835    0.00 8.8547     0.00    0.00    0.00    0.00    0.00
OF664.0  -4.3978    0.00 8.8548     0.00    0.00    0.00    0.00    0.00
OF666.0  -4.4918    0.00 8.8548     0.00    0.00    0.00    0.00    0.00
OF668.0  -4.5074    0.00 8.8549     0.00    0.00    0.00    0.00    0.00
OF670.0  -4.4855    0.00 8.8549     0.00    0.00    0.00    0.00    0.00
OF672.0  -4.4539    0.00 8.855      0.00    0.00    0.00    0.00    0.00
OF674.0  -4.4827    0.00 8.855      0.00    0.00    0.00    0.00    0.00
OF676.0  -4.5092    0.00 8.8551     0.00    0.00    0.00    0.00    0.00
OF678.0  -4.5098    0.00 8.8552     0.00    0.00    0.00    0.00    0.00
OF680.0  -4.4518    0.00 8.8552     0.00    0.00    0.00    0.00    0.00
OF686.0  -4.2487    0.00 8.8554     0.00    0.00    0.00    0.00    0.00
OF688.0  -4.2912    0.00 8.8555     0.00    0.00    0.00    0.00    0.00
OF690.0  -4.3622    0.00 8.8556     0.00    0.00    0.00    0.00    0.00
OF692.0  -4.4333    0.00 8.8557     0.00    0.00    0.00    0.00    0.00
OF696.0  -4.1808    0.00 8.8559     0.00    0.00    0.00    0.00    0.00
OF702.0  -4.2511    0.00 8.8563     0.00    0.00    0.00    0.00    0.00
OF704.0  -4.2876    0.00 8.8564     0.00    0.00    0.00    0.00    0.00
OF708.0  -4.2499    0.00 8.8566     0.00    0.00    0.00    0.00    0.00
OF710.0  -4.1971    0.00 8.8567     0.00    0.00    0.00    0.00    0.00
OF718.0  -4.0998    0.00 8.8571     0.00    0.00    0.00    0.00    0.00
OF720.0  -4.1095    0.00 8.8572     0.00    0.00    0.00    0.00    0.00
OF726.0  -3.9286    0.00 8.8576     0.00    0.00    0.00    0.00    0.00
OF728.0  -3.9329    0.00 8.8577     0.00    0.00    0.00    0.00    0.00
OF732.0  -3.9092    0.00 8.8579     0.00    0.00    0.00    0.00    0.00
OF734.0  -3.8796    0.00 8.858      0.00    0.00    0.00    0.00    0.00
OF738.0  -3.8618    0.00 8.8582     0.00    0.00    0.00    0.00    0.00
