header
IE0.0    -16.937       1       1 8.8189  8.4325  12.3104   56.14   56.14
OF45.0   -15.525    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF46.0   -15.497    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF47.0   -15.470    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF48.0   -15.442    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF49.0   -15.415    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF50.0   -15.387    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF51.0   -15.359    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF52.0   -15.332    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF53.0   -15.304    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF54.0   -15.277    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF55.0   -15.249    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF56.0   -15.222    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF57.0   -15.194    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF58.0   -15.167    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF59.0   -15.139    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF60.0   -15.111    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF61.0   -15.084    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF62.0   -15.056    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF63.0   -15.029    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF64.0   -15.001    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF65.0   -14.974    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF66.0   -14.946    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF67.0   -14.918    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF68.0   -14.891    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF69.0   -14.863    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF70.0   -14.836    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF71.0   -14.808    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF72.0   -14.781    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF73.0   -14.753    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF74.0   -14.726    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF75.0   -14.698    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF76.0   -14.670    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF77.0   -14.643    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF78.0   -14.615    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF79.0   -14.588    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF80.0   -14.560    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF81.0   -14.533    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF82.0   -14.505    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF83.0   -14.477    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF84.0   -14.450    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF85.0   -14.422    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF86.0   -14.395    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF87.0   -14.367    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF88.0   -14.340    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF89.0   -14.312    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF90.0   -14.285    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF91.0   -14.257    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF92.0   -14.229    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF93.0   -14.202    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF94.0   -14.174    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF95.0   -14.147    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF96.0   -14.119    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF97.0   -14.092    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF98.0   -14.064    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF99.0   -14.036    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF100.0  -14.009    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF101.0  -13.981    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF102.0  -13.954    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF103.0  -13.926    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF104.0  -13.899    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF105.0  -13.871    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF106.0  -13.844    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF107.0  -13.816    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF108.0  -13.789    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF109.0  -13.761    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF110.0  -13.733    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF111.0  -13.706    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF112.0  -13.678    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF113.0  -13.651    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF114.0  -13.623    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF115.0  -13.596    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF116.0  -13.568    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF117.0  -13.540    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF118.0  -13.513    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF119.0  -13.485    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF120.0  -13.458    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF121.0  -13.430    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF122.0  -13.403    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF123.0  -13.376    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF124.0  -13.351    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF125.0  -13.325    0.00 8.8191     0.00    0.00    0.00    0.00    0.00
OF126.0  -13.299    0.00 8.819      0.00    0.00    0.00    0.00    0.00
OF127.0  -13.274    0.00 8.819      0.00    0.00    0.00    0.00    0.00
OF128.0  -13.248    0.00 8.819      0.00    0.00    0.00    0.00    0.00
OF129.0  -13.222    0.00 8.819      0.00    0.00    0.00    0.00    0.00
OF130.0  -13.197    0.00 8.819      0.00    0.00    0.00    0.00    0.00
OF131.0  -13.171    0.00 8.819      0.00    0.00    0.00    0.00    0.00
OF132.0  -13.145    0.00 8.819      0.00    0.00    0.00    0.00    0.00
OF133.0  -13.120    0.00 8.8189     0.00    0.00    0.00    0.00    0.00
OF134.0  -13.094    0.00 8.8189     0.00    0.00    0.00    0.00    0.00
OF135.0  -13.068    0.00 8.8189     0.00    0.00    0.00    0.00    0.00
OF136.0  -13.043    0.00 8.8189     0.00    0.00    0.00    0.00    0.00
OF137.0  -13.017    0.00 8.8189     0.00    0.00    0.00    0.00    0.00
OF138.0  -12.991    0.00 8.8189     0.00    0.00    0.00    0.00    0.00
OF139.0  -12.966    0.00 8.8189     0.00    0.00    0.00    0.00    0.00
OF140.0  -12.940    0.00 8.8189     0.00    0.00    0.00    0.00    0.00
OF141.0  -12.914    0.00 8.8188     0.00    0.00    0.00    0.00    0.00
OF142.0  -12.889    0.00 8.8188     0.00    0.00    0.00    0.00    0.00
OF143.0  -12.863    0.00 8.8188     0.00    0.00    0.00    0.00    0.00
OF144.0  -12.838    0.00 8.8188     0.00    0.00    0.00    0.00    0.00
OF145.0  -12.812    0.00 8.8188     0.00    0.00    0.00    0.00    0.00
OF146.0  -12.786    0.00 8.8188     0.00    0.00    0.00    0.00    0.00
OF147.0  -12.761    0.00 8.8188     0.00    0.00    0.00    0.00    0.00
OF148.0  -12.735    0.00 8.8187     0.00    0.00    0.00    0.00    0.00
OF149.0  -12.709    0.00 8.8187     0.00    0.00    0.00    0.00    0.00
OF150.0  -12.684    0.00 8.8187     0.00    0.00    0.00    0.00    0.00
OF151.0  -12.658    0.00 8.8187     0.00    0.00    0.00    0.00    0.00
OF152.0  -12.632    0.00 8.8187     0.00    0.00    0.00    0.00    0.00
OF153.0  -12.607    0.00 8.8187     0.00    0.00    0.00    0.00    0.00
OF154.0  -12.581    0.00 8.8187     0.00    0.00    0.00    0.00    0.00
OF155.0  -12.555    0.00 8.8187     0.00    0.00    0.00    0.00    0.00
OF156.0  -12.530    0.00 8.8186     0.00    0.00    0.00    0.00    0.00
OF157.0  -12.504    0.00 8.8186     0.00    0.00    0.00    0.00    0.00
OF158.0  -12.478    0.00 8.8186     0.00    0.00    0.00    0.00    0.00
OF159.0  -12.453    0.00 8.8186     0.00    0.00    0.00    0.00    0.00
OF160.0  -12.427    0.00 8.8186     0.00    0.00    0.00    0.00    0.00
OF161.0  -12.401    0.00 8.8186     0.00    0.00    0.00    0.00    0.00
OF162.0  -12.376    0.00 8.8186     0.00    0.00    0.00    0.00    0.00
OF163.0  -12.350    0.00 8.8185     0.00    0.00    0.00    0.00    0.00
OF164.0  -12.324    0.00 8.8185     0.00    0.00    0.00    0.00    0.00
OF165.0  -12.299    0.00 8.8185     0.00    0.00    0.00    0.00    0.00
OF166.0  -12.273    0.00 8.8185     0.00    0.00    0.00    0.00    0.00
OF167.0  -12.248    0.00 8.8185     0.00    0.00    0.00    0.00    0.00
OF168.0  -12.222    0.00 8.8185     0.00    0.00    0.00    0.00    0.00
OF169.0  -12.196    0.00 8.8185     0.00    0.00    0.00    0.00    0.00
OF170.0  -12.171    0.00 8.8185     0.00    0.00    0.00    0.00    0.00
OF171.0  -12.145    0.00 8.8184     0.00    0.00    0.00    0.00    0.00
OF172.0  -12.119    0.00 8.8184     0.00    0.00    0.00    0.00    0.00
OF173.0  -12.094    0.00 8.8184     0.00    0.00    0.00    0.00    0.00
OF174.0  -12.068    0.00 8.8184     0.00    0.00    0.00    0.00    0.00
OF175.0  -12.042    0.00 8.8184     0.00    0.00    0.00    0.00    0.00
OF176.0  -12.017    0.00 8.8184     0.00    0.00    0.00    0.00    0.00
OF177.0  -11.991    0.00 8.8184     0.00    0.00    0.00    0.00    0.00
OF178.0  -11.965    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF179.0  -11.940    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF180.0  -11.914    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF181.0  -11.888    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF182.0  -11.863    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF183.0  -11.837    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF184.0  -11.811    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF185.0  -11.785    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF186.0  -11.753    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF187.0  -11.721    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF188.0  -11.690    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF189.0  -11.658    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF190.0  -11.626    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF191.0  -11.594    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF192.0  -11.563    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF193.0  -11.531    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF194.0  -11.499    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF195.0  -11.468    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF196.0  -11.436    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF197.0  -11.404    0.00 8.8183     0.00    0.00    0.00    0.00    0.00
OF198.0  -11.372    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF199.0  -11.341    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF200.0  -11.309    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF201.0  -11.277    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF202.0  -11.246    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF203.0  -11.214    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF204.0  -11.182    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF205.0  -11.150    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF206.0  -11.119    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF207.0  -11.087    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF208.0  -11.055    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF209.0  -11.024    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF210.0  -10.992    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF211.0  -10.960    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF212.0  -10.928    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF213.0  -10.897    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF214.0  -10.865    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF215.0  -10.833    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF216.0  -10.801    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF217.0  -10.770    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF218.0  -10.738    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF219.0  -10.706    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF220.0  -10.675    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF221.0  -10.643    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF222.0  -10.611    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF223.0  -10.58     0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF224.0  -10.548    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF225.0  -10.516    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF226.0  -10.484    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF227.0  -10.453    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF228.0  -10.421    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF229.0  -10.389    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF230.0  -10.358    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF231.0  -10.326    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF232.0  -10.294    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF233.0  -10.262    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF234.0  -10.231    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF235.0  -10.199    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF236.0  -10.167    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF237.0  -10.135    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF238.0  -10.104    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF239.0  -10.072    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF240.0  -10.040    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF241.0  -10.009    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF242.0  -9.9774    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF243.0  -9.9457    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF244.0  -9.914     0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF245.0  -9.8825    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF246.0  -9.851     0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF247.0  -9.8195    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF248.0  -9.788     0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF249.0  -9.7566    0.00 8.8182     0.00    0.00    0.00    0.00    0.00
OF250.0  -9.7252    0.00 8.8181     0.00    0.00    0.00    0.00    0.00
OF251.0  -9.6937    0.00 8.8181     0.00    0.00    0.00    0.00    0.00
OF252.0  -9.6623    0.00 8.8181     0.00    0.00    0.00    0.00    0.00
OF253.0  -9.6309    0.00 8.8181     0.00    0.00    0.00    0.00    0.00
OF254.0  -9.5994    0.00 8.8181     0.00    0.00    0.00    0.00    0.00
OF255.0  -9.568     0.00 8.8181     0.00    0.00    0.00    0.00    0.00
OF256.0  -9.5365    0.00 8.8181     0.00    0.00    0.00    0.00    0.00
OF257.0  -9.505     0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF258.0  -9.4736    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF259.0  -9.4421    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF260.0  -9.4107    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF261.0  -9.3793    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF262.0  -9.3478    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF263.0  -9.3164    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF264.0  -9.2849    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF265.0  -9.2535    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF266.0  -9.2221    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF267.0  -9.1906    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF268.0  -9.1591    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF269.0  -9.1277    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF270.0  -9.0962    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF271.0  -9.0648    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF272.0  -9.0333    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF273.0  -9.0019    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF274.0  -8.9713    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF275.0  -8.9419    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF276.0  -8.9124    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF277.0  -8.8829    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF278.0  -8.8534    0.00 8.8177     0.00    0.00    0.00    0.00    0.00
OF279.0  -8.8239    0.00 8.8177     0.00    0.00    0.00    0.00    0.00
OF280.0  -8.7944    0.00 8.8177     0.00    0.00    0.00    0.00    0.00
OF281.0  -8.7649    0.00 8.8177     0.00    0.00    0.00    0.00    0.00
OF282.0  -8.7355    0.00 8.8177     0.00    0.00    0.00    0.00    0.00
OF283.0  -8.706     0.00 8.8176     0.00    0.00    0.00    0.00    0.00
OF284.0  -8.6765    0.00 8.8176     0.00    0.00    0.00    0.00    0.00
OF285.0  -8.647     0.00 8.8176     0.00    0.00    0.00    0.00    0.00
OF286.0  -8.6176    0.00 8.8176     0.00    0.00    0.00    0.00    0.00
OF287.0  -8.5881    0.00 8.8176     0.00    0.00    0.00    0.00    0.00
OF288.0  -8.5586    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF289.0  -8.529     0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF290.0  -8.4996    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF291.0  -8.4701    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF292.0  -8.4406    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF293.0  -8.4111    0.00 8.8174     0.00    0.00    0.00    0.00    0.00
OF294.0  -8.3817    0.00 8.8174     0.00    0.00    0.00    0.00    0.00
OF295.0  -8.3522    0.00 8.8174     0.00    0.00    0.00    0.00    0.00
OF296.0  -8.3227    0.00 8.8174     0.00    0.00    0.00    0.00    0.00
OF297.0  -8.2933    0.00 8.8174     0.00    0.00    0.00    0.00    0.00
OF298.0  -8.2638    0.00 8.8173     0.00    0.00    0.00    0.00    0.00
OF299.0  -8.2343    0.00 8.8173     0.00    0.00    0.00    0.00    0.00
OF300.0  -8.2047    0.00 8.8173     0.00    0.00    0.00    0.00    0.00
OF301.0  -8.1752    0.00 8.8173     0.00    0.00    0.00    0.00    0.00
OF302.0  -8.1458    0.00 8.8173     0.00    0.00    0.00    0.00    0.00
OF303.0  -8.1163    0.00 8.8172     0.00    0.00    0.00    0.00    0.00
OF304.0  -8.0868    0.00 8.8172     0.00    0.00    0.00    0.00    0.00
OF305.0  -8.0574    0.00 8.8172     0.00    0.00    0.00    0.00    0.00
OF306.0  -8.0279    0.00 8.8172     0.00    0.00    0.00    0.00    0.00
OF307.0  -7.9984    0.00 8.8172     0.00    0.00    0.00    0.00    0.00
OF308.0  -7.969     0.00 8.8171     0.00    0.00    0.00    0.00    0.00
OF309.0  -7.9395    0.00 8.8171     0.00    0.00    0.00    0.00    0.00
OF310.0  -7.91      0.00 8.8171     0.00    0.00    0.00    0.00    0.00
OF311.0  -7.8804    0.00 8.8171     0.00    0.00    0.00    0.00    0.00
OF312.0  -7.851     0.00 8.8171     0.00    0.00    0.00    0.00    0.00
OF313.0  -7.8215    0.00 8.817      0.00    0.00    0.00    0.00    0.00
OF314.0  -7.792     0.00 8.817      0.00    0.00    0.00    0.00    0.00
OF315.0  -7.7625    0.00 8.817      0.00    0.00    0.00    0.00    0.00
OF316.0  -7.7331    0.00 8.817      0.00    0.00    0.00    0.00    0.00
OF317.0  -7.7036    0.00 8.817      0.00    0.00    0.00    0.00    0.00
OF318.0  -7.6741    0.00 8.8169     0.00    0.00    0.00    0.00    0.00
OF319.0  -7.6447    0.00 8.8169     0.00    0.00    0.00    0.00    0.00
OF320.0  -7.6152    0.00 8.8169     0.00    0.00    0.00    0.00    0.00
OF321.0  -7.5856    0.00 8.8169     0.00    0.00    0.00    0.00    0.00
OF322.0  -7.5561    0.00 8.8169     0.00    0.00    0.00    0.00    0.00
OF323.0  -7.5267    0.00 8.8168     0.00    0.00    0.00    0.00    0.00
OF324.0  -7.4972    0.00 8.8168     0.00    0.00    0.00    0.00    0.00
OF325.0  -7.4677    0.00 8.8168     0.00    0.00    0.00    0.00    0.00
OF326.0  -7.4382    0.00 8.8168     0.00    0.00    0.00    0.00    0.00
OF327.0  -7.4088    0.00 8.8168     0.00    0.00    0.00    0.00    0.00
OF328.0  -7.3793    0.00 8.8167     0.00    0.00    0.00    0.00    0.00
OF329.0  -7.3498    0.00 8.8167     0.00    0.00    0.00    0.00    0.00
OF330.0  -7.3204    0.00 8.8167     0.00    0.00    0.00    0.00    0.00
OF331.0  -7.2909    0.00 8.8167     0.00    0.00    0.00    0.00    0.00
OF332.0  -7.2613    0.00 8.8167     0.00    0.00    0.00    0.00    0.00
OF334.0  -7.2024    0.00 8.8166     0.00    0.00    0.00    0.00    0.00
OF335.0  -7.1729    0.00 8.8166     0.00    0.00    0.00    0.00    0.00
OF337.0  -7.1139    0.00 8.8166     0.00    0.00    0.00    0.00    0.00
OF338.0  -7.0845    0.00 8.8165     0.00    0.00    0.00    0.00    0.00
OF340.0  -7.0255    0.00 8.8165     0.00    0.00    0.00    0.00    0.00
OF341.0  -6.996     0.00 8.8165     0.00    0.00    0.00    0.00    0.00
OF343.0  -6.937     0.00 8.8164     0.00    0.00    0.00    0.00    0.00
OF344.0  -6.9075    0.00 8.8164     0.00    0.00    0.00    0.00    0.00
OF346.0  -6.8486    0.00 8.8164     0.00    0.00    0.00    0.00    0.00
OF347.0  -6.8191    0.00 8.8164     0.00    0.00    0.00    0.00    0.00
OF349.0  -6.7602    0.00 8.8163     0.00    0.00    0.00    0.00    0.00
OF350.0  -6.7307    0.00 8.8163     0.00    0.00    0.00    0.00    0.00
OF352.0  -6.6717    0.00 8.8163     0.00    0.00    0.00    0.00    0.00
OF353.0  -6.6422    0.00 8.8163     0.00    0.00    0.00    0.00    0.00
