header
IE0.0    -43.324       1       1 8.7974  15.8551 11.7688   56.14   56.14
OF2.0    -43.011    0.00 8.7974     0.00    0.00    0.00    0.00    0.00
OF4.0    -42.697    0.00 8.7974     0.00    0.00    0.00    0.00    0.00
OF6.0    -42.384    0.00 8.7974     0.00    0.00    0.00    0.00    0.00
OF8.0    -42.070    0.00 8.7974     0.00    0.00    0.00    0.00    0.00
OF10.0   -41.757    0.00 8.7974     0.00    0.00    0.00    0.00    0.00
OF12.0   -41.444    0.00 8.7974     0.00    0.00    0.00    0.00    0.00
OF14.0   -41.130    0.00 8.7974     0.00    0.00    0.00    0.00    0.00
OF16.0   -40.817    0.00 8.7974     0.00    0.00    0.00    0.00    0.00
OF18.0   -40.503    0.00 8.7974     0.00    0.00    0.00    0.00    0.00
OF20.0   -40.190    0.00 8.7973     0.00    0.00    0.00    0.00    0.00
OF22.0   -39.876    0.00 8.7973     0.00    0.00    0.00    0.00    0.00
OF24.0   -39.563    0.00 8.7972     0.00    0.00    0.00    0.00    0.00
OF26.0   -39.250    0.00 8.7972     0.00    0.00    0.00    0.00    0.00
OF28.0   -38.960    0.00 8.7971     0.00    0.00    0.00    0.00    0.00
OF30.0   -38.681    0.00 8.7971     0.00    0.00    0.00    0.00    0.00
OF32.0   -38.402    0.00 8.797      0.00    0.00    0.00    0.00    0.00
OF34.0   -38.123    0.00 8.797      0.00    0.00    0.00    0.00    0.00
OF36.0   -37.844    0.00 8.7969     0.00    0.00    0.00    0.00    0.00
OF38.0   -37.566    0.00 8.7969     0.00    0.00    0.00    0.00    0.00
OF40.0   -37.287    0.00 8.7968     0.00    0.00    0.00    0.00    0.00
OF42.0   -37.008    0.00 8.7968     0.00    0.00    0.00    0.00    0.00
OF44.0   -36.729    0.00 8.7967     0.00    0.00    0.00    0.00    0.00
OF46.0   -36.450    0.00 8.7967     0.00    0.00    0.00    0.00    0.00
OF48.0   -36.172    0.00 8.7966     0.00    0.00    0.00    0.00    0.00
OF50.0   -35.893    0.00 8.7966     0.00    0.00    0.00    0.00    0.00
OF52.0   -35.614    0.00 8.7965     0.00    0.00    0.00    0.00    0.00
OF54.0   -35.335    0.00 8.7965     0.00    0.00    0.00    0.00    0.00
OF56.0   -35.056    0.00 8.7965     0.00    0.00    0.00    0.00    0.00
OF58.0   -34.712    0.00 8.7964     0.00    0.00    0.00    0.00    0.00
OF60.0   -34.324    0.00 8.7964     0.00    0.00    0.00    0.00    0.00
OF62.0   -33.936    0.00 8.7963     0.00    0.00    0.00    0.00    0.00
OF64.0   -33.548    0.00 8.7963     0.00    0.00    0.00    0.00    0.00
OF66.0   -33.161    0.00 8.7962     0.00    0.00    0.00    0.00    0.00
OF68.0   -32.773    0.00 8.7962     0.00    0.00    0.00    0.00    0.00
OF70.0   -32.385    0.00 8.7961     0.00    0.00    0.00    0.00    0.00
OF72.0   -31.997    0.00 8.7961     0.00    0.00    0.00    0.00    0.00
OF74.0   -31.609    0.00 8.796      0.00    0.00    0.00    0.00    0.00
OF76.0   -31.221    0.00 8.796      0.00    0.00    0.00    0.00    0.00
OF78.0   -30.833    0.00 8.7959     0.00    0.00    0.00    0.00    0.00
OF80.0   -30.445    0.00 8.7959     0.00    0.00    0.00    0.00    0.00
OF82.0   -30.057    0.00 8.7958     0.00    0.00    0.00    0.00    0.00
OF84.0   -29.669    0.00 8.7958     0.00    0.00    0.00    0.00    0.00
OF86.0   -29.281    0.00 8.7957     0.00    0.00    0.00    0.00    0.00
OF88.0   -28.893    0.00 8.7957     0.00    0.00    0.00    0.00    0.00
OF90.0   -28.505    0.00 8.7956     0.00    0.00    0.00    0.00    0.00
OF92.0   -28.118    0.00 8.7956     0.00    0.00    0.00    0.00    0.00
OF94.0   -27.730    0.00 8.7955     0.00    0.00    0.00    0.00    0.00
OF96.0   -27.342    0.00 8.7955     0.00    0.00    0.00    0.00    0.00
OF98.0   -26.954    0.00 8.7954     0.00    0.00    0.00    0.00    0.00
OF100.0  -26.521    0.00 8.7954     0.00    0.00    0.00    0.00    0.00
OF102.0  -26.068    0.00 8.7953     0.00    0.00    0.00    0.00    0.00
OF104.0  -25.615    0.00 8.7953     0.00    0.00    0.00    0.00    0.00
OF106.0  -25.162    0.00 8.7952     0.00    0.00    0.00    0.00    0.00
OF108.0  -24.709    0.00 8.7952     0.00    0.00    0.00    0.00    0.00
OF110.0  -24.256    0.00 8.7951     0.00    0.00    0.00    0.00    0.00
OF112.0  -23.803    0.00 8.7951     0.00    0.00    0.00    0.00    0.00
OF114.0  -23.350    0.00 8.795      0.00    0.00    0.00    0.00    0.00
OF116.0  -22.897    0.00 8.795      0.00    0.00    0.00    0.00    0.00
OF118.0  -22.444    0.00 8.795      0.00    0.00    0.00    0.00    0.00
OF120.0  -21.991    0.00 8.795      0.00    0.00    0.00    0.00    0.00
OF122.0  -21.538    0.00 8.7949     0.00    0.00    0.00    0.00    0.00
OF124.0  -21.085    0.00 8.7949     0.00    0.00    0.00    0.00    0.00
OF126.0  -20.633    0.00 8.7949     0.00    0.00    0.00    0.00    0.00
OF128.0  -20.18     0.00 8.7948     0.00    0.00    0.00    0.00    0.00
OF130.0  -19.727    0.00 8.7948     0.00    0.00    0.00    0.00    0.00
OF132.0  -19.274    0.00 8.7948     0.00    0.00    0.00    0.00    0.00
OF134.0  -18.900    0.00 8.7947     0.00    0.00    0.00    0.00    0.00
OF136.0  -18.766    0.00 8.7947     0.00    0.00    0.00    0.00    0.00
OF138.0  -18.632    0.00 8.7947     0.00    0.00    0.00    0.00    0.00
OF140.0  -18.498    0.00 8.7947     0.00    0.00    0.00    0.00    0.00
OF142.0  -18.364    0.00 8.7946     0.00    0.00    0.00    0.00    0.00
OF144.0  -18.230    0.00 8.7946     0.00    0.00    0.00    0.00    0.00
OF146.0  -18.096    0.00 8.7946     0.00    0.00    0.00    0.00    0.00
OF148.0  -17.962    0.00 8.7945     0.00    0.00    0.00    0.00    0.00
OF150.0  -17.828    0.00 8.7945     0.00    0.00    0.00    0.00    0.00
OF152.0  -17.694    0.00 8.7945     0.00    0.00    0.00    0.00    0.00
OF154.0  -17.560    0.00 8.7944     0.00    0.00    0.00    0.00    0.00
OF156.0  -17.426    0.00 8.7944     0.00    0.00    0.00    0.00    0.00
OF158.0  -17.292    0.00 8.7944     0.00    0.00    0.00    0.00    0.00
OF160.0  -17.158    0.00 8.7944     0.00    0.00    0.00    0.00    0.00
OF162.0  -17.024    0.00 8.7943     0.00    0.00    0.00    0.00    0.00
OF164.0  -16.890    0.00 8.7943     0.00    0.00    0.00    0.00    0.00
OF166.0  -16.756    0.00 8.7943     0.00    0.00    0.00    0.00    0.00
OF168.0  -16.622    0.00 8.7943     0.00    0.00    0.00    0.00    0.00
OF170.0  -16.488    0.00 8.7942     0.00    0.00    0.00    0.00    0.00
OF172.0  -16.354    0.00 8.7942     0.00    0.00    0.00    0.00    0.00
OF174.0  -16.202    0.00 8.7942     0.00    0.00    0.00    0.00    0.00
OF176.0  -15.990    0.00 8.7941     0.00    0.00    0.00    0.00    0.00
OF178.0  -15.778    0.00 8.7941     0.00    0.00    0.00    0.00    0.00
OF180.0  -15.566    0.00 8.7941     0.00    0.00    0.00    0.00    0.00
OF182.0  -15.355    0.00 8.7941     0.00    0.00    0.00    0.00    0.00
OF184.0  -15.143    0.00 8.794      0.00    0.00    0.00    0.00    0.00
OF186.0  -14.931    0.00 8.794      0.00    0.00    0.00    0.00    0.00
OF188.0  -14.719    0.00 8.794      0.00    0.00    0.00    0.00    0.00
OF190.0  -14.508    0.00 8.794      0.00    0.00    0.00    0.00    0.00
OF192.0  -14.296    0.00 8.7939     0.00    0.00    0.00    0.00    0.00
OF194.0  -14.084    0.00 8.7939     0.00    0.00    0.00    0.00    0.00
OF196.0  -13.872    0.00 8.7939     0.00    0.00    0.00    0.00    0.00
OF198.0  -5.0643    0.00 8.7939     0.00    0.00    0.00    0.00    0.00
OF200.0  -5.1638    0.00 8.7938     0.00    0.00    0.00    0.00    0.00
OF202.0  -4.9765    0.00 8.7938     0.00    0.00    0.00    0.00    0.00
OF204.0  -5.0313    0.00 8.7938     0.00    0.00    0.00    0.00    0.00
OF206.0  -5.029     0.00 8.7937     0.00    0.00    0.00    0.00    0.00
OF208.0  -5.0008    0.00 8.7937     0.00    0.00    0.00    0.00    0.00
OF210.0  -4.9985    0.00 8.7937     0.00    0.00    0.00    0.00    0.00
OF212.0  -5.1283    0.00 8.7937     0.00    0.00    0.00    0.00    0.00
OF214.0  -5.2588    0.00 8.7936     0.00    0.00    0.00    0.00    0.00
OF216.0  -5.1667    0.00 8.7936     0.00    0.00    0.00    0.00    0.00
OF218.0  -5.0148    0.00 8.7936     0.00    0.00    0.00    0.00    0.00
OF220.0  -4.9832    0.00 8.7936     0.00    0.00    0.00    0.00    0.00
OF222.0  -4.8637    0.00 8.7936     0.00    0.00    0.00    0.00    0.00
OF224.0  -4.8326    0.00 8.7936     0.00    0.00    0.00    0.00    0.00
OF226.0  -4.9261    0.00 8.7936     0.00    0.00    0.00    0.00    0.00
OF228.0  -4.9558    0.00 8.7936     0.00    0.00    0.00    0.00    0.00
OF230.0  -5.0065    0.00 8.7935     0.00    0.00    0.00    0.00    0.00
OF232.0  -4.8112    0.00 8.7935     0.00    0.00    0.00    0.00    0.00
OF234.0  -4.5975    0.00 8.7935     0.00    0.00    0.00    0.00    0.00
OF236.0  -4.6746    0.00 8.7935     0.00    0.00    0.00    0.00    0.00
OF238.0  -4.8521    0.00 8.7935     0.00    0.00    0.00    0.00    0.00
OF240.0  -5.0297    0.00 8.7935     0.00    0.00    0.00    0.00    0.00
OF242.8  -5.2727    0.00 8.8132     0.00    0.00    0.00    0.00    0.00
OF246.1  -5.437     0.00 8.8259     0.00    0.00    0.00    0.00    0.00
OF249.3  -5.3171    0.00 8.8321     0.00    0.00    0.00    0.00    0.00
OF252.6  -5         0.00 8.8355     0.00    0.00    0.00    0.00    0.00
OF255.9  -4.8531    0.00 8.8413     0.00    0.00    0.00    0.00    0.00
OF259.2  -4.9713    0.00 8.8523     0.00    0.00    0.00    0.00    0.00
OF262.5  -5.1189    0.00 8.8628     0.00    0.00    0.00    0.00    0.00
OF265.7  -5.144     0.00 8.8712     0.00    0.00    0.00    0.00    0.00
OF269.0  -5.1119    0.00 8.8777     0.00    0.00    0.00    0.00    0.00
OF272.3  -5.223     0.00 8.8859     0.00    0.00    0.00    0.00    0.00
OF275.6  -5.2201    0.00 8.8921     0.00    0.00    0.00    0.00    0.00
OF278.9  -5.0726    0.00 8.8962     0.00    0.00    0.00    0.00    0.00
OF282.2  -5.0538    0.00 8.9022     0.00    0.00    0.00    0.00    0.00
OF285.4  -5.07      0.00 8.9092     0.00    0.00    0.00    0.00    0.00
OF288.7  -5.0683    0.00 8.9153     0.00    0.00    0.00    0.00    0.00
OF292.0  -5.0934    0.00 8.9211     0.00    0.00    0.00    0.00    0.00
OF295.3  -5.0916    0.00 8.9266     0.00    0.00    0.00    0.00    0.00
OF298.6  -5.1593    0.00 8.9328     0.00    0.00    0.00    0.00    0.00
OF301.8  -5.1676    0.00 8.9382     0.00    0.00    0.00    0.00    0.00
OF305.1  -5.2614    0.00 8.9442     0.00    0.00    0.00    0.00    0.00
OF308.4  -5.1353    0.00 8.9466     0.00    0.00    0.00    0.00    0.00
OF311.7  -4.1419    0.00 8.9357     0.00    0.00    0.00    0.00    0.00
OF315.0  -2.4165    0.00 8.9102     0.00    0.00    0.00    0.00    0.00
OF318.2  -1.4026    0.00 8.899      0.00    0.00    0.00    0.00    0.00
OF321.5  -0.7467    0.00 8.9024     0.00    0.00    0.00    0.00    0.00
IF324.8  0.47106    0.00 8.9013     0.00    0.00    0.00    0.00    0.00
IF328.1  2.6675     0.00 8.8487     0.00    0.00    0.00    0.00    0.00
IF331.4  2.8748     0.00 8.943      0.00    0.00    0.00    0.00    0.00
