header
IE0.0    -13.533       1       1 8.8995  3.5433  3.3       56.14   56.14
OF31.0   -13.018    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF32.0   -13.001    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF33.0   -12.984    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF34.0   -12.966    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF35.0   -12.949    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF36.0   -12.931    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF37.0   -12.914    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF38.0   -12.896    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF39.0   -12.879    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF40.0   -12.862    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF41.0   -12.844    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF42.0   -12.827    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF43.0   -12.809    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF44.0   -12.792    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF45.0   -12.774    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF46.0   -12.757    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF47.0   -12.74     0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF48.0   -12.722    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF49.0   -12.705    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF50.0   -12.687    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF51.0   -12.670    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF52.0   -12.652    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF53.0   -12.635    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF54.0   -12.617    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF55.0   -12.600    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF56.0   -12.582    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF57.0   -12.565    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF58.0   -12.547    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF59.0   -12.530    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF60.0   -12.512    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF61.0   -12.495    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF62.0   -12.477    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF63.0   -12.459    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF64.0   -12.442    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF65.0   -12.424    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF66.0   -12.407    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF67.0   -12.389    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF68.0   -12.372    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF69.0   -12.354    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF70.0   -12.336    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF71.0   -12.319    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF72.0   -12.301    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF73.0   -12.284    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF74.0   -12.266    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF75.0   -12.249    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF76.0   -12.231    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF77.0   -12.214    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF78.0   -12.196    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF79.0   -12.178    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF80.0   -12.161    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF81.0   -12.143    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF82.0   -12.126    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF83.0   -12.108    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF84.0   -12.091    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF85.0   -12.073    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF86.0   -12.056    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF87.0   -12.038    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF88.0   -12.020    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF89.0   -12.003    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF90.0   -11.985    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF91.0   -11.968    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF92.0   -11.950    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF93.0   -11.927    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF94.0   -11.898    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF95.0   -11.869    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF96.0   -11.840    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF97.0   -11.811    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF98.0   -11.782    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF99.0   -11.753    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF100.0  -11.724    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF101.0  -11.695    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF102.0  -11.666    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF103.0  -11.637    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF104.0  -11.608    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF105.0  -11.579    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF106.0  -11.550    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF107.0  -11.521    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF108.0  -11.492    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF109.0  -11.463    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF110.0  -11.434    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF111.0  -11.405    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF112.0  -11.376    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF113.0  -11.347    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF114.0  -11.318    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF115.0  -11.289    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF116.0  -11.26     0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF117.0  -11.231    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF118.0  -11.202    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF119.0  -11.172    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF120.0  -11.143    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF121.0  -11.114    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF122.0  -11.085    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF123.0  -11.056    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF124.0  -11.027    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF125.0  -10.998    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF126.0  -10.969    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF127.0  -10.940    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF128.0  -10.911    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF129.0  -10.882    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF130.0  -10.853    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF131.0  -10.824    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF132.0  -10.795    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF133.0  -10.766    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF134.0  -10.737    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF135.0  -10.708    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF136.0  -10.679    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF137.0  -10.650    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF138.0  -10.621    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF139.0  -10.592    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF140.0  -10.563    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF141.0  -10.534    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF142.0  -10.505    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF143.0  -10.476    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF144.0  -10.447    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF145.0  -10.418    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF146.0  -10.389    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF147.0  -10.36     0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF148.0  -10.330    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF149.0  -10.301    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF150.0  -10.272    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF151.0  -10.243    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF152.0  -10.214    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF153.0  -10.185    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF154.0  -10.156    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF155.0  -10.127    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF156.0  -10.098    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF157.0  -10.069    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF158.0  -10.040    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF159.0  -10.011    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF160.0  -9.9826    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF161.0  -9.954     0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF162.0  -9.9273    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF163.0  -9.9007    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF164.0  -9.874     0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF165.0  -9.8473    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF166.0  -9.8206    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF167.0  -9.794     0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF168.0  -9.7673    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF169.0  -9.7406    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF170.0  -9.7139    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF171.0  -9.6873    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF172.0  -9.6606    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF173.0  -9.6339    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF174.0  -9.6072    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF175.0  -9.5806    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF176.0  -9.5539    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF177.0  -9.5272    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF178.0  -9.5005    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF179.0  -9.4739    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF180.0  -9.4472    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF181.0  -9.4205    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF182.0  -9.3938    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF183.0  -9.3671    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF184.0  -9.3405    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF185.0  -9.3138    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF186.0  -9.2871    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF187.0  -9.2604    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF188.0  -9.2338    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF189.0  -9.2071    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF190.0  -9.1804    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF191.0  -9.1537    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF192.0  -9.1271    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF193.0  -9.1004    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF194.0  -9.0737    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF195.0  -9.047     0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF196.0  -9.0204    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF197.0  -8.9937    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF198.0  -8.967     0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF199.0  -8.9403    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF200.0  -8.9137    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF201.0  -8.887     0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF202.0  -8.8603    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF203.0  -8.8336    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF204.0  -8.807     0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF205.0  -8.7803    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF206.0  -8.7536    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF207.0  -8.7269    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF208.0  -8.7002    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF209.0  -8.6736    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF210.0  -8.6469    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF211.0  -8.6202    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF212.0  -8.5935    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF213.0  -8.5669    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF214.0  -8.5402    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF215.0  -8.5135    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF216.0  -8.4868    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF217.0  -8.4602    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF218.0  -8.4335    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF219.0  -8.4069    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF220.0  -8.3802    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF221.0  -8.3535    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF222.0  -8.3269    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF223.0  -8.3002    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF224.0  -8.2735    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF225.0  -8.2468    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF226.0  -8.2202    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF227.0  -8.1935    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF228.0  -8.1668    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF229.0  -8.1401    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF230.0  -8.1134    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF231.0  -8.0868    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF232.0  -8.0601    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF233.0  -8.0334    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF234.0  -8.0067    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF235.0  -7.9801    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF236.0  -7.9534    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF237.0  -7.9267    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF238.0  -7.9       0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF239.0  -7.8734    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF240.0  -7.8467    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF241.0  -7.82      0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF242.0  -7.7933    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF243.0  -7.7667    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF244.0  -7.74      0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF245.0  -7.7133    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF246.0  -7.6867    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF247.0  -7.66      0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF248.0  -7.6333    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF249.0  -7.6066    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF250.0  -7.5793    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF251.0  -7.5503    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF252.0  -7.5213    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF253.0  -7.501     0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF254.0  -7.4964    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF255.0  -7.4915    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF256.0  -7.4866    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF257.0  -7.4816    0.00 8.8997     0.00    0.00    0.00    0.00    0.00
OF258.0  -7.4767    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF259.0  -7.4717    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF260.0  -7.4668    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF261.0  -7.4619    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF262.0  -7.4569    0.00 8.8996     0.00    0.00    0.00    0.00    0.00
OF263.0  -7.452     0.00 8.8995     0.00    0.00    0.00    0.00    0.00
OF264.0  -7.4471    0.00 8.8995     0.00    0.00    0.00    0.00    0.00
OF265.0  -7.4421    0.00 8.8995     0.00    0.00    0.00    0.00    0.00
OF266.0  -7.4372    0.00 8.8995     0.00    0.00    0.00    0.00    0.00
OF267.0  -7.4324    0.00 8.8995     0.00    0.00    0.00    0.00    0.00
OF268.0  -7.4275    0.00 8.8995     0.00    0.00    0.00    0.00    0.00
OF269.0  -7.4226    0.00 8.8994     0.00    0.00    0.00    0.00    0.00
OF270.0  -7.4178    0.00 8.8994     0.00    0.00    0.00    0.00    0.00
OF271.0  -7.4129    0.00 8.8994     0.00    0.00    0.00    0.00    0.00
OF272.0  -7.408     0.00 8.8994     0.00    0.00    0.00    0.00    0.00
OF273.0  -7.4032    0.00 8.8994     0.00    0.00    0.00    0.00    0.00
OF274.0  -7.3983    0.00 8.8994     0.00    0.00    0.00    0.00    0.00
OF275.0  -7.3934    0.00 8.8994     0.00    0.00    0.00    0.00    0.00
OF276.0  -7.3886    0.00 8.8993     0.00    0.00    0.00    0.00    0.00
OF277.0  -7.3837    0.00 8.8993     0.00    0.00    0.00    0.00    0.00
OF278.0  -7.3788    0.00 8.8993     0.00    0.00    0.00    0.00    0.00
OF279.0  -7.374     0.00 8.8993     0.00    0.00    0.00    0.00    0.00
OF280.0  -7.3691    0.00 8.8993     0.00    0.00    0.00    0.00    0.00
OF281.0  -7.3642    0.00 8.8993     0.00    0.00    0.00    0.00    0.00
OF282.0  -7.3594    0.00 8.8993     0.00    0.00    0.00    0.00    0.00
OF283.0  -7.3545    0.00 8.8992     0.00    0.00    0.00    0.00    0.00
OF284.0  -7.3496    0.00 8.8992     0.00    0.00    0.00    0.00    0.00
OF285.0  -7.3448    0.00 8.8992     0.00    0.00    0.00    0.00    0.00
OF286.0  -7.3399    0.00 8.8992     0.00    0.00    0.00    0.00    0.00
OF287.0  -7.335     0.00 8.8992     0.00    0.00    0.00    0.00    0.00
OF288.0  -7.3302    0.00 8.8992     0.00    0.00    0.00    0.00    0.00
OF289.0  -7.3253    0.00 8.8992     0.00    0.00    0.00    0.00    0.00
OF290.0  -7.3204    0.00 8.8991     0.00    0.00    0.00    0.00    0.00
OF291.0  -7.3156    0.00 8.8991     0.00    0.00    0.00    0.00    0.00
OF292.0  -7.3107    0.00 8.8991     0.00    0.00    0.00    0.00    0.00
OF293.0  -7.3058    0.00 8.8991     0.00    0.00    0.00    0.00    0.00
OF294.0  -7.301     0.00 8.8991     0.00    0.00    0.00    0.00    0.00
OF295.0  -7.2961    0.00 8.8991     0.00    0.00    0.00    0.00    0.00
OF296.0  -7.2912    0.00 8.8991     0.00    0.00    0.00    0.00    0.00
OF297.0  -7.2864    0.00 8.899      0.00    0.00    0.00    0.00    0.00
OF298.0  -7.2815    0.00 8.899      0.00    0.00    0.00    0.00    0.00
OF299.0  -7.2766    0.00 8.899      0.00    0.00    0.00    0.00    0.00
OF300.0  -7.2718    0.00 8.899      0.00    0.00    0.00    0.00    0.00
OF301.0  -7.2669    0.00 8.899      0.00    0.00    0.00    0.00    0.00
OF302.0  -7.262     0.00 8.899      0.00    0.00    0.00    0.00    0.00
OF303.0  -7.2572    0.00 8.899      0.00    0.00    0.00    0.00    0.00
OF304.0  -7.2523    0.00 8.8989     0.00    0.00    0.00    0.00    0.00
OF305.0  -7.2474    0.00 8.8989     0.00    0.00    0.00    0.00    0.00
OF306.0  -7.2426    0.00 8.8989     0.00    0.00    0.00    0.00    0.00
OF307.0  -7.2377    0.00 8.8989     0.00    0.00    0.00    0.00    0.00
OF308.0  -7.2328    0.00 8.8989     0.00    0.00    0.00    0.00    0.00
OF309.0  -7.228     0.00 8.8989     0.00    0.00    0.00    0.00    0.00
OF310.0  -7.2231    0.00 8.8988     0.00    0.00    0.00    0.00    0.00
OF311.0  -7.2182    0.00 8.8988     0.00    0.00    0.00    0.00    0.00
OF312.0  -7.2134    0.00 8.8988     0.00    0.00    0.00    0.00    0.00
OF313.0  -7.2085    0.00 8.8988     0.00    0.00    0.00    0.00    0.00
OF314.0  -7.2036    0.00 8.8988     0.00    0.00    0.00    0.00    0.00
OF315.0  -7.1988    0.00 8.8988     0.00    0.00    0.00    0.00    0.00
OF316.0  -7.1939    0.00 8.8988     0.00    0.00    0.00    0.00    0.00
OF317.0  -7.189     0.00 8.8987     0.00    0.00    0.00    0.00    0.00
OF318.0  -7.1842    0.00 8.8987     0.00    0.00    0.00    0.00    0.00
OF319.0  -7.1793    0.00 8.8987     0.00    0.00    0.00    0.00    0.00
OF320.0  -7.1744    0.00 8.8987     0.00    0.00    0.00    0.00    0.00
OF321.0  -7.1695    0.00 8.8987     0.00    0.00    0.00    0.00    0.00
OF322.0  -7.1647    0.00 8.8987     0.00    0.00    0.00    0.00    0.00
OF323.0  -7.1598    0.00 8.8987     0.00    0.00    0.00    0.00    0.00
OF324.0  -7.155     0.00 8.8986     0.00    0.00    0.00    0.00    0.00
OF325.0  -7.1501    0.00 8.8986     0.00    0.00    0.00    0.00    0.00
OF326.0  -7.1452    0.00 8.8986     0.00    0.00    0.00    0.00    0.00
OF327.0  -7.1404    0.00 8.8986     0.00    0.00    0.00    0.00    0.00
OF328.0  -7.1355    0.00 8.8986     0.00    0.00    0.00    0.00    0.00
OF329.0  -7.1306    0.00 8.8986     0.00    0.00    0.00    0.00    0.00
OF330.0  -7.1258    0.00 8.8986     0.00    0.00    0.00    0.00    0.00
OF331.0  -7.1209    0.00 8.8985     0.00    0.00    0.00    0.00    0.00
OF332.0  -7.116     0.00 8.8985     0.00    0.00    0.00    0.00    0.00
OF333.0  -7.1112    0.00 8.8985     0.00    0.00    0.00    0.00    0.00
OF334.0  -7.1063    0.00 8.8985     0.00    0.00    0.00    0.00    0.00
OF335.0  -7.1014    0.00 8.8985     0.00    0.00    0.00    0.00    0.00
OF336.0  -7.0966    0.00 8.8985     0.00    0.00    0.00    0.00    0.00
OF337.0  -7.0917    0.00 8.8985     0.00    0.00    0.00    0.00    0.00
OF338.0  -7.0868    0.00 8.8984     0.00    0.00    0.00    0.00    0.00
OF339.0  -7.082     0.00 8.8984     0.00    0.00    0.00    0.00    0.00
OF340.0  -7.0771    0.00 8.8984     0.00    0.00    0.00    0.00    0.00
OF341.0  -7.0722    0.00 8.8984     0.00    0.00    0.00    0.00    0.00
OF342.0  -7.0673    0.00 8.8984     0.00    0.00    0.00    0.00    0.00
OF343.0  -7.0625    0.00 8.8984     0.00    0.00    0.00    0.00    0.00
OF344.0  -7.0576    0.00 8.8983     0.00    0.00    0.00    0.00    0.00
