header
IE0.0    -15.580       1       1 8.9231  4.1956  8.6079    56.14   56.14
OF134.0  -13.537    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF135.0  -13.525    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF136.0  -13.513    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF137.0  -13.501    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF138.0  -13.489    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF139.0  -13.370    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF140.0  -13.232    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF141.0  -13.094    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF142.0  -12.955    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF143.0  -12.817    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF144.0  -12.678    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF145.0  -12.540    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF146.0  -12.402    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF147.0  -12.263    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF148.0  -12.125    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF149.0  -11.986    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF150.0  -11.848    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF151.0  -11.709    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF152.0  -11.571    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF153.0  -11.433    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF154.0  -11.294    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF155.0  -11.156    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF156.0  -11.018    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF157.0  -10.88     0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF158.0  -10.741    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF159.0  -10.603    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF160.0  -10.464    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF161.0  -10.326    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF162.0  -10.187    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF163.0  -10.049    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF164.0  -9.9111    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF165.0  -9.7727    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF166.0  -9.6343    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF167.0  -9.4959    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF168.0  -9.3575    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF169.0  -9.2191    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF170.0  -9.0807    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF171.0  -8.9423    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF172.0  -8.8039    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF173.0  -8.6655    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF174.0  -8.5271    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF175.0  -8.3886    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF176.0  -8.2508    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF177.0  -8.1123    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF178.0  -7.974     0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF179.0  -7.8355    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF180.0  -7.6971    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF181.0  -7.5588    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF182.0  -7.4203    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF183.0  -7.282     0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF184.0  -7.1435    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF185.0  -7.0051    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF186.0  -6.8667    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF187.0  -6.7283    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF188.0  -6.5899    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF189.0  -6.4515    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF190.0  -6.313     0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF191.0  -6.1747    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF192.0  -6.0363    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF193.0  -5.8979    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF194.0  -5.7595    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF195.0  -5.621     0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF196.0  -5.4827    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF197.0  -5.3447    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF198.0  -5.2064    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF199.0  -5.0679    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF200.0  -4.9295    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF201.0  -4.7911    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF202.0  -4.6527    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF203.0  -4.5144    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF204.0  -4.3759    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF205.0  -4.2375    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF206.0  -4.0991    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF207.0  -3.9607    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF208.0  -3.8223    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF209.0  -3.6839    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF210.0  -3.5455    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF211.0  -3.4071    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF212.0  -3.2686    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF213.0  -3.1303    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF214.0  -2.9919    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF215.0  -2.8534    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF216.0  -2.7151    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF217.0  -2.5766    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF218.0  -2.4383    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF219.0  -2.3003    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF220.0  -2.162     0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF221.0  -2.0235    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF231.0  -1.9357    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF242.0  -1.0499    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
OF251.0  -0.2657    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
IF256.0  0.74803    0.00 8.9231     0.00    0.00    0.00    0.00    0.00
IF263.0  1.1713     0.00 8.9231     0.00    0.00    0.00    0.00    0.00
IF271.0  7.4081     0.00 8.9231     0.00    0.00    0.00    0.00    0.00
IF272.3  8.0667     0.00 9.1996     0.00    0.00    0.00    0.00    0.00
IF274.6  9.1996     0.00 9.1996     0.00    0.00    0.00    0.00    0.00
PS START(426412.3464,4852897.8463)
PS END(426490.8704,4852958.7349)
ET
 
 
 
