header
IE0.0    -21.564       1       1 8.9825  4.1813  3.4       56.14   56.14
OF115.0  -15.597    0.00 8.9825     0.00    0.00    0.00    0.00    0.00
OF116.0  -15.530    0.00 8.9825     0.00    0.00    0.00    0.00    0.00
OF117.0  -15.462    0.00 8.9825     0.00    0.00    0.00    0.00    0.00
OF118.0  -15.394    0.00 8.9825     0.00    0.00    0.00    0.00    0.00
OF119.0  -15.327    0.00 8.9825     0.00    0.00    0.00    0.00    0.00
OF120.0  -15.259    0.00 8.9825     0.00    0.00    0.00    0.00    0.00
OF121.0  -15.191    0.00 8.9825     0.00    0.00    0.00    0.00    0.00
OF122.0  -15.123    0.00 8.9825     0.00    0.00    0.00    0.00    0.00
OF123.0  -15.055    0.00 8.9825     0.00    0.00    0.00    0.00    0.00
OF124.0  -14.988    0.00 8.9825     0.00    0.00    0.00    0.00    0.00
OF125.0  -14.920    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF126.0  -14.852    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF127.0  -14.784    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF128.0  -14.717    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF129.0  -14.649    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF130.0  -14.581    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF131.0  -14.514    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF132.0  -14.446    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF133.0  -14.378    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF134.0  -14.310    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF135.0  -14.242    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF136.0  -14.175    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF137.0  -14.107    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF138.0  -14.039    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF139.0  -13.972    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF140.0  -13.904    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF141.0  -13.836    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF142.0  -13.768    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF143.0  -13.701    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF144.0  -13.633    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF145.0  -13.565    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF146.0  -13.497    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF147.0  -13.430    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF148.0  -13.362    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF149.0  -13.294    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF150.0  -13.226    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF151.0  -13.159    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF152.0  -13.091    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF153.0  -13.023    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF154.0  -12.955    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF155.0  -12.888    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF156.0  -12.820    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF157.0  -12.752    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF158.0  -12.684    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF159.0  -12.617    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF160.0  -12.549    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF161.0  -12.481    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF162.0  -12.413    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF163.0  -12.345    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF164.0  -12.278    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF165.0  -12.210    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF166.0  -12.142    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF167.0  -12.104    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF168.0  -12.067    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF169.0  -12.030    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF170.0  -11.993    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF171.0  -11.956    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF172.0  -11.919    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF173.0  -11.882    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF174.0  -11.845    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF175.0  -11.808    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF176.0  -11.772    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF177.0  -11.735    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF178.0  -11.698    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF179.0  -11.661    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF180.0  -11.624    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF181.0  -11.587    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF182.0  -11.550    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF183.0  -11.513    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF184.0  -11.476    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF185.0  -11.439    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF186.0  -11.402    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF187.0  -11.365    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF188.0  -11.328    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF189.0  -11.291    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF190.0  -11.255    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF191.0  -11.218    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF192.0  -11.181    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF193.0  -11.144    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF194.0  -11.107    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF195.0  -11.070    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF196.0  -11.033    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF197.0  -10.996    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF198.0  -10.959    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF199.0  -10.922    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF200.0  -10.885    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF201.0  -10.848    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF202.0  -10.811    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF203.0  -10.775    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF204.0  -10.738    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF205.0  -10.701    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF206.0  -10.664    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF207.0  -10.627    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF208.0  -10.590    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF209.0  -10.553    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF210.0  -10.516    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF211.0  -10.479    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF212.0  -10.442    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF213.0  -10.405    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF214.0  -10.368    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF215.0  -10.331    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF216.0  -10.295    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF217.0  -10.258    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF218.0  -10.221    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF219.0  -10.184    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF220.0  -10.147    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF221.0  -10.110    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF222.0  -10.073    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF223.0  -10.036    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF224.0  -9.9995    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF225.0  -9.9626    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF226.0  -9.9257    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF227.0  -9.8888    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF228.0  -9.8518    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF229.0  -9.8149    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF230.0  -9.778     0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF231.0  -9.7411    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF232.0  -9.7042    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF233.0  -9.6673    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF234.0  -9.6304    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF235.0  -9.5934    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF236.0  -9.5564    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF237.0  -9.5195    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF238.0  -9.4825    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF239.0  -9.4456    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF240.0  -9.4087    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF241.0  -9.375     0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF242.0  -9.3416    0.00 8.9824     0.00    0.00    0.00    0.00    0.00
OF243.0  -9.3083    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF244.0  -9.275     0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF245.0  -9.2417    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF246.0  -9.2083    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF247.0  -9.175     0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF248.0  -9.1391    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF249.0  -9.1021    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF250.0  -9.0652    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF251.0  -9.0306    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF252.0  -8.998     0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF253.0  -8.9654    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF254.0  -8.9328    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF255.0  -8.9002    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF256.0  -8.8677    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF257.0  -8.8351    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF258.0  -8.8025    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF259.0  -8.7699    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF260.0  -8.7373    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF261.0  -8.7046    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF262.0  -8.672     0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF263.0  -8.6394    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF264.0  -8.6068    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF265.0  -8.5743    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF266.0  -8.5417    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF267.0  -8.5091    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF268.0  -8.4765    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF269.0  -8.4439    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF270.0  -8.4113    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF271.0  -8.3787    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF272.0  -8.3461    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF273.0  -8.3136    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF274.0  -8.2809    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF275.0  -8.2483    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF276.0  -8.2157    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF277.0  -8.1831    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF278.0  -8.1505    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF279.0  -8.1179    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF280.0  -8.0853    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF281.0  -8.0527    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF282.0  -8.0202    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF283.0  -7.9876    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF284.0  -7.955     0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF285.0  -7.9224    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF286.0  -7.8897    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF287.0  -7.8571    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF288.0  -7.8245    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF289.0  -7.7919    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF290.0  -7.7593    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF291.0  -7.7267    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF292.0  -7.6942    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF293.0  -7.6616    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF294.0  -7.629     0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF295.0  -7.5964    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF296.0  -7.5638    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF297.0  -7.5312    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF298.0  -7.4986    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF299.0  -7.4659    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF300.0  -7.4333    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF301.0  -7.4008    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF302.0  -7.3682    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF303.0  -7.3356    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF304.0  -7.303     0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF305.0  -7.2704    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF306.0  -7.2378    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF307.0  -7.2052    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF308.0  -7.1726    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF309.0  -7.1401    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF310.0  -7.1075    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF311.0  -7.0748    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF312.0  -7.0422    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF313.0  -7.0096    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF314.0  -6.977     0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF315.0  -6.9444    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF316.0  -6.9118    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF317.0  -6.8792    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF318.0  -6.8467    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF319.0  -6.8141    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF320.0  -6.7815    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF321.0  -6.7489    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF322.0  -6.7163    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF323.0  -6.6837    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF324.0  -6.651     0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF325.0  -6.6184    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF326.0  -6.5858    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF327.0  -6.5532    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF328.0  -6.5207    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF329.0  -6.4881    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF330.0  -6.4555    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF331.0  -6.4229    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF332.0  -6.3903    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF333.0  -6.3577    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF334.0  -6.3251    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF335.0  -6.2925    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF336.0  -6.2599    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF337.0  -6.2247    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF338.0  -6.1887    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF339.0  -6.1527    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF340.0  -6.1167    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF341.0  -6.0807    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF342.0  -6.0447    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF343.0  -6.0086    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF344.0  -5.9726    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
OF345.0  -5.9366    0.00 8.9823     0.00    0.00    0.00    0.00    0.00
