header
IE0.0    -16.187       1       1 8.9195  2.3984  2.3       56.14   56.14
OF82.0   -15.040    0.00 8.9198     0.00    0.00    0.00    0.00    0.00
OF83.0   -15.025    0.00 8.9198     0.00    0.00    0.00    0.00    0.00
OF84.0   -15.009    0.00 8.9198     0.00    0.00    0.00    0.00    0.00
OF85.0   -14.993    0.00 8.9198     0.00    0.00    0.00    0.00    0.00
OF86.0   -14.978    0.00 8.9198     0.00    0.00    0.00    0.00    0.00
OF87.0   -14.962    0.00 8.9198     0.00    0.00    0.00    0.00    0.00
OF88.0   -14.947    0.00 8.9198     0.00    0.00    0.00    0.00    0.00
OF89.0   -14.931    0.00 8.9198     0.00    0.00    0.00    0.00    0.00
OF90.0   -14.915    0.00 8.9198     0.00    0.00    0.00    0.00    0.00
OF91.0   -14.900    0.00 8.9198     0.00    0.00    0.00    0.00    0.00
OF92.0   -14.884    0.00 8.9198     0.00    0.00    0.00    0.00    0.00
OF93.0   -14.869    0.00 8.9198     0.00    0.00    0.00    0.00    0.00
OF94.0   -14.853    0.00 8.9198     0.00    0.00    0.00    0.00    0.00
OF95.0   -14.837    0.00 8.9198     0.00    0.00    0.00    0.00    0.00
OF96.0   -14.756    0.00 8.9198     0.00    0.00    0.00    0.00    0.00
OF97.0   -14.637    0.00 8.9198     0.00    0.00    0.00    0.00    0.00
OF98.0   -14.517    0.00 8.9198     0.00    0.00    0.00    0.00    0.00
OF99.0   -14.398    0.00 8.9198     0.00    0.00    0.00    0.00    0.00
OF100.0  -14.278    0.00 8.9198     0.00    0.00    0.00    0.00    0.00
OF101.0  -14.159    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF102.0  -14.04     0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF103.0  -13.920    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF104.0  -13.801    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF105.0  -13.682    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF106.0  -13.562    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF107.0  -13.443    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF108.0  -13.323    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF109.0  -13.204    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF110.0  -13.085    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF111.0  -12.965    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF112.0  -12.846    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF113.0  -12.726    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF114.0  -12.607    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF115.0  -12.488    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF116.0  -12.368    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF117.0  -12.249    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF118.0  -12.129    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF119.0  -12.010    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF120.0  -11.891    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF121.0  -11.771    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF122.0  -11.652    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF123.0  -11.533    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF124.0  -11.413    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF125.0  -11.294    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF126.0  -11.175    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF127.0  -11.055    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF128.0  -10.936    0.00 8.9199     0.00    0.00    0.00    0.00    0.00
OF129.0  -10.816    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF130.0  -10.697    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF131.0  -10.578    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF132.0  -10.452    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF133.0  -10.324    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF134.0  -10.195    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF135.0  -10.068    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF136.0  -9.94      0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF137.0  -9.812     0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF138.0  -9.6839    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF139.0  -9.5558    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF140.0  -9.4278    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF141.0  -9.2997    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF142.0  -9.1719    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF143.0  -9.0439    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF144.0  -8.9158    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF145.0  -8.7877    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF146.0  -8.6599    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF147.0  -8.5319    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF148.0  -8.4038    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF149.0  -8.276     0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF150.0  -8.148     0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF151.0  -8.0199    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF152.0  -7.8921    0.00 8.92       0.00    0.00    0.00    0.00    0.00
OF153.0  -7.7641    0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF154.0  -7.636     0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF155.0  -7.5079    0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF156.0  -7.3801    0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF157.0  -7.2521    0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF158.0  -7.124     0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF159.0  -6.9959    0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF160.0  -6.8679    0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF161.0  -6.7398    0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF162.0  -6.612     0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF163.0  -6.484     0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF164.0  -6.3559    0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF165.0  -6.2278    0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF166.0  -6.1       0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF167.0  -5.972     0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF168.0  -5.8439    0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF169.0  -5.7161    0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF170.0  -5.5881    0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF171.0  -5.46      0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF172.0  -5.332     0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF173.0  -5.2042    0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF174.0  -5.0761    0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF175.0  -4.948     0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF176.0  -4.8203    0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF177.0  -4.6922    0.00 8.9201     0.00    0.00    0.00    0.00    0.00
OF178.0  -4.5641    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF179.0  -4.436     0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF180.0  -4.308     0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF181.0  -4.1799    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF182.0  -4.0517    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF183.0  -3.9237    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF184.0  -3.7955    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF185.0  -3.6673    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF186.0  -3.5393    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF187.0  -3.4111    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF188.0  -3.2828    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF189.0  -3.1549    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF190.0  -3.0266    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF191.0  -2.8984    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF192.0  -2.7701    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF193.0  -2.6422    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF194.0  -2.5139    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF195.0  -2.3857    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF196.0  -2.2577    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF197.0  -2.1295    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF198.0  -2.0013    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF227.0  -4.8491    0.00 8.9202     0.00    0.00    0.00    0.00    0.00
OF242.5  -1.437     0.00 8.9202     0.00    0.00    0.00    0.00    0.00
IF256.0  1.4436     0.00 8.9202     0.00    0.00    0.00    0.00    0.00
IF278.9  8.5685     0.00 9.0017     0.00    0.00    0.00    0.00    0.00
IF280.3  9.0017     0.00 9.0017     0.00    0.00    0.00    0.00    0.00
PS START(426182.7858,4852308.8626)
PS END(426097.7935,4852275.1333)
ET
 
 
 
