header
IE0.0    -18.610       1       1 9.023   5.6271  5.0206    56.14   56.14
OF138.0  -14.173    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF139.0  -14.156    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF140.0  -14.139    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF141.0  -14.121    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF142.0  -14.104    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF143.0  -14.086    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF144.0  -14.069    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF145.0  -14.052    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF146.0  -14.035    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF147.0  -14.017    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF148.0  -14.000    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF149.0  -13.982    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF150.0  -13.965    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF151.0  -13.948    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF152.0  -13.930    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF153.0  -13.913    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF154.0  -13.896    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF155.0  -13.878    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF156.0  -13.861    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF157.0  -13.844    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF158.0  -13.826    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF159.0  -13.809    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF160.0  -13.792    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF161.0  -13.774    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF162.0  -13.757    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
OF163.0  -13.740    0.00 9.0232     0.00    0.00    0.00    0.00    0.00
