header
IE0.0    -34.913       1       1 8.9775  4.1063  3.481     56.14   56.14
OF206.0  -18.470    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF207.0  -18.396    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF208.0  -18.321    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF209.0  -18.247    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF210.0  -18.172    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF211.0  -18.098    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF212.0  -18.023    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF213.0  -17.949    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF214.0  -17.874    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF215.0  -17.800    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF216.0  -17.725    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF217.0  -17.651    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF218.0  -17.577    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF219.0  -17.502    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF220.0  -17.428    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF221.0  -17.353    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF222.0  -17.279    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF223.0  -17.204    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF224.0  -17.13     0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF225.0  -17.055    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF226.0  -16.981    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF227.0  -16.906    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF228.0  -16.832    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF229.0  -16.757    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF230.0  -16.683    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF231.0  -16.608    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF232.0  -16.534    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF233.0  -16.459    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF234.0  -16.385    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF235.0  -16.310    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF236.0  -16.236    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF237.0  -16.161    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF238.0  -16.087    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF239.0  -16.012    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF240.0  -15.938    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF241.0  -15.863    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF242.0  -15.789    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF243.0  -15.714    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF244.0  -15.64     0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF245.0  -15.565    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF246.0  -15.491    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF247.0  -15.416    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
OF248.0  -15.342    0.00 8.9774     0.00    0.00    0.00    0.00    0.00
