header
IE0.0    -27.891       1       1 8.7522  36.5179 14.5421   56.14   56.14
OF2.0    -27.853    0.00 8.7526     0.00    0.00    0.00    0.00    0.00
OF4.0    -27.815    0.00 8.7529     0.00    0.00    0.00    0.00    0.00
OF6.0    -27.777    0.00 8.7533     0.00    0.00    0.00    0.00    0.00
OF8.0    -27.740    0.00 8.7536     0.00    0.00    0.00    0.00    0.00
OF10.0   -27.702    0.00 8.7539     0.00    0.00    0.00    0.00    0.00
OF12.0   -27.664    0.00 8.7543     0.00    0.00    0.00    0.00    0.00
OF14.0   -27.626    0.00 8.7546     0.00    0.00    0.00    0.00    0.00
OF16.0   -27.589    0.00 8.755      0.00    0.00    0.00    0.00    0.00
OF18.0   -27.551    0.00 8.7553     0.00    0.00    0.00    0.00    0.00
OF20.0   -27.513    0.00 8.7559     0.00    0.00    0.00    0.00    0.00
OF22.0   -27.489    0.00 8.7565     0.00    0.00    0.00    0.00    0.00
OF24.0   -27.543    0.00 8.7572     0.00    0.00    0.00    0.00    0.00
OF26.0   -27.597    0.00 8.7578     0.00    0.00    0.00    0.00    0.00
OF28.0   -27.651    0.00 8.7585     0.00    0.00    0.00    0.00    0.00
OF30.0   -27.706    0.00 8.7591     0.00    0.00    0.00    0.00    0.00
OF32.0   -27.76     0.00 8.7595     0.00    0.00    0.00    0.00    0.00
OF34.0   -27.814    0.00 8.7599     0.00    0.00    0.00    0.00    0.00
OF36.0   -27.868    0.00 8.7603     0.00    0.00    0.00    0.00    0.00
OF38.0   -27.922    0.00 8.7607     0.00    0.00    0.00    0.00    0.00
OF40.0   -27.976    0.00 8.7611     0.00    0.00    0.00    0.00    0.00
OF42.0   -28.030    0.00 8.7615     0.00    0.00    0.00    0.00    0.00
OF44.0   -28.084    0.00 8.7619     0.00    0.00    0.00    0.00    0.00
OF46.0   -28.138    0.00 8.7622     0.00    0.00    0.00    0.00    0.00
OF48.0   -28.192    0.00 8.7626     0.00    0.00    0.00    0.00    0.00
OF50.0   -28.246    0.00 8.763      0.00    0.00    0.00    0.00    0.00
OF52.0   -28.300    0.00 8.7635     0.00    0.00    0.00    0.00    0.00
OF54.0   -28.354    0.00 8.764      0.00    0.00    0.00    0.00    0.00
OF56.0   -28.408    0.00 8.7645     0.00    0.00    0.00    0.00    0.00
OF58.0   -28.462    0.00 8.765      0.00    0.00    0.00    0.00    0.00
OF60.0   -28.516    0.00 8.7655     0.00    0.00    0.00    0.00    0.00
OF62.0   -28.571    0.00 8.766      0.00    0.00    0.00    0.00    0.00
OF64.0   -28.625    0.00 8.7666     0.00    0.00    0.00    0.00    0.00
OF66.0   -28.679    0.00 8.7671     0.00    0.00    0.00    0.00    0.00
OF68.0   -28.733    0.00 8.7676     0.00    0.00    0.00    0.00    0.00
OF70.0   -28.787    0.00 8.7681     0.00    0.00    0.00    0.00    0.00
OF72.0   -28.841    0.00 8.7686     0.00    0.00    0.00    0.00    0.00
OF74.0   -28.895    0.00 8.7691     0.00    0.00    0.00    0.00    0.00
OF76.0   -28.949    0.00 8.7696     0.00    0.00    0.00    0.00    0.00
OF78.0   -29.003    0.00 8.7701     0.00    0.00    0.00    0.00    0.00
OF80.0   -29.057    0.00 8.7706     0.00    0.00    0.00    0.00    0.00
OF82.0   -29.111    0.00 8.7711     0.00    0.00    0.00    0.00    0.00
OF84.0   -29.165    0.00 8.7716     0.00    0.00    0.00    0.00    0.00
OF86.0   -29.219    0.00 8.7721     0.00    0.00    0.00    0.00    0.00
OF88.0   -29.273    0.00 8.7727     0.00    0.00    0.00    0.00    0.00
OF90.0   -29.251    0.00 8.7732     0.00    0.00    0.00    0.00    0.00
OF91.9   -29.033    0.00 8.7538     0.00    0.00    0.00    0.00    0.00
OF95.1   -28.649    0.00 8.7537     0.00    0.00    0.00    0.00    0.00
OF98.4   -28.265    0.00 8.7538     0.00    0.00    0.00    0.00    0.00
OF101.7  -27.882    0.00 8.7543     0.00    0.00    0.00    0.00    0.00
OF105.0  -27.498    0.00 8.7545     0.00    0.00    0.00    0.00    0.00
OF108.3  -27.114    0.00 8.755      0.00    0.00    0.00    0.00    0.00
OF111.5  -26.730    0.00 8.756      0.00    0.00    0.00    0.00    0.00
OF114.8  -26.347    0.00 8.7568     0.00    0.00    0.00    0.00    0.00
OF118.1  -25.963    0.00 8.7577     0.00    0.00    0.00    0.00    0.00
OF121.4  -25.579    0.00 8.7587     0.00    0.00    0.00    0.00    0.00
OF124.7  -25.195    0.00 8.7603     0.00    0.00    0.00    0.00    0.00
OF128.0  -24.812    0.00 8.7616     0.00    0.00    0.00    0.00    0.00
OF131.2  -24.428    0.00 8.7631     0.00    0.00    0.00    0.00    0.00
OF134.5  -24.044    0.00 8.7652     0.00    0.00    0.00    0.00    0.00
OF137.8  -23.638    0.00 8.7666     0.00    0.00    0.00    0.00    0.00
OF141.1  -23.218    0.00 8.7683     0.00    0.00    0.00    0.00    0.00
OF144.4  -22.798    0.00 8.7707     0.00    0.00    0.00    0.00    0.00
OF147.6  -22.378    0.00 8.773      0.00    0.00    0.00    0.00    0.00
OF150.9  -21.957    0.00 8.7756     0.00    0.00    0.00    0.00    0.00
OF154.2  -21.537    0.00 8.7785     0.00    0.00    0.00    0.00    0.00
OF157.5  -21.117    0.00 8.7818     0.00    0.00    0.00    0.00    0.00
OF160.8  -20.697    0.00 8.7859     0.00    0.00    0.00    0.00    0.00
OF164.0  -20.277    0.00 8.7899     0.00    0.00    0.00    0.00    0.00
OF167.3  -19.856    0.00 8.7942     0.00    0.00    0.00    0.00    0.00
OF170.6  -19.436    0.00 8.7989     0.00    0.00    0.00    0.00    0.00
OF173.9  -19.016    0.00 8.8042     0.00    0.00    0.00    0.00    0.00
OF177.2  -18.596    0.00 8.8107     0.00    0.00    0.00    0.00    0.00
OF180.4  -18.175    0.00 8.8177     0.00    0.00    0.00    0.00    0.00
OF183.7  -17.755    0.00 8.8243     0.00    0.00    0.00    0.00    0.00
OF187.0  -17.313    0.00 8.831      0.00    0.00    0.00    0.00    0.00
OF190.3  -16.689    0.00 8.8348     0.00    0.00    0.00    0.00    0.00
OF193.6  -16.007    0.00 8.839      0.00    0.00    0.00    0.00    0.00
OF196.8  -15.325    0.00 8.8434     0.00    0.00    0.00    0.00    0.00
OF200.1  -14.681    0.00 8.8482     0.00    0.00    0.00    0.00    0.00
OF203.4  -14.072    0.00 8.8557     0.00    0.00    0.00    0.00    0.00
OF206.7  -13.462    0.00 8.8601     0.00    0.00    0.00    0.00    0.00
OF213.3  -4.3401    0.00 8.9397     0.00    0.00    0.00    0.00    0.00
OF216.5  -4.2866    0.00 9.0709     0.00    0.00    0.00    0.00    0.00
OF219.8  -4.1984    0.00 9.1709     0.00    0.00    0.00    0.00    0.00
OF223.1  -4.1426    0.00 9.269      0.00    0.00    0.00    0.00    0.00
OF226.4  -4.1001    0.00 9.3686     0.00    0.00    0.00    0.00    0.00
OF229.7  -4.0575    0.00 9.458      0.00    0.00    0.00    0.00    0.00
OF232.9  -3.9709    0.00 9.5416     0.00    0.00    0.00    0.00    0.00
OF236.2  -3.733     0.00 9.6117     0.00    0.00    0.00    0.00    0.00
OF239.5  -3.4255    0.00 9.6735     0.00    0.00    0.00    0.00    0.00
OF242.8  -3.1166    0.00 9.734      0.00    0.00    0.00    0.00    0.00
OF246.1  -2.6413    0.00 9.7848     0.00    0.00    0.00    0.00    0.00
OF249.3  -2.4643    0.00 9.847      0.00    0.00    0.00    0.00    0.00
OF252.6  -2.4503    0.00 9.911      0.00    0.00    0.00    0.00    0.00
OF255.9  -2.318     0.00 9.9683     0.00    0.00    0.00    0.00    0.00
OF259.2  -2.139     0.00 10.0119    0.00    0.00    0.00    0.00    0.00
OF262.5  -1.96      0.00 10.0244    0.00    0.00    0.00    0.00    0.00
OF265.7  -1.7811    0.00 10.0663    0.00    0.00    0.00    0.00    0.00
OF269.0  -1.6021    0.00 10.1158    0.00    0.00    0.00    0.00    0.00
OF272.3  -1.4231    0.00 10.1627    0.00    0.00    0.00    0.00    0.00
OF275.6  -1.2575    0.00 10.1481    0.00    0.00    0.00    0.00    0.00
OF278.9  -1.5298    0.00 10.1963    0.00    0.00    0.00    0.00    0.00
OF282.2  -1.3265    0.00 10.2334    0.00    0.00    0.00    0.00    0.00
OF285.4  -0.4261    0.00 10.2502    0.00    0.00    0.00    0.00    0.00
IF288.7  1.5481     0.00 10.2222    0.00    0.00    0.00    0.00    0.00
IF292.0  2.9993     0.00 10.2496    0.00    0.00    0.00    0.00    0.00
IF295.3  3.9949     0.00 10.4833    0.00    0.00    0.00    0.00    0.00
IF298.6  4.7732     0.00 10.6782    0.00    0.00    0.00    0.00    0.00
IF301.8  5.2031     0.00 10.7938    0.00    0.00    0.00    0.00    0.00
IF305.1  4.3005     0.00 10.9478    0.00    0.00    0.00    0.00    0.00
IF308.4  3.6893     0.00 11.0081    0.00    0.00    0.00    0.00    0.00
IF311.7  3.5424     0.00 11.0461    0.00    0.00    0.00    0.00    0.00
IF315.0  4.3769     0.00 11.0506    0.00    0.00    0.00    0.00    0.00
IF318.2  5.6101     0.00 11.0336    0.00    0.00    0.00    0.00    0.00
IF321.5  7.3423     0.00 11.2801    0.00    0.00    0.00    0.00    0.00
IF324.0  8.867      0.00 11.2801    0.00    0.00    0.00    0.00    0.00
IF326.0  10.1007    0.00 11.2801    0.00    0.00    0.00    0.00    0.00
IF328.0  10.8596    0.00 11.2801    0.00    0.00    0.00    0.00    0.00
IF329.3  11.2801    0.00 11.2801    0.00    0.00    0.00    0.00    0.00
PS START(419588.4364,4841125.4198)
PS END(419509.8873,4841212.145)
ET
 
 
 
