header
IE0.0    -30.484       1       1 8.8651  9.3946  9.7366    56.14   56.14
OF238.0  -28.829    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF240.0  -28.828    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF242.0  -28.827    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF244.0  -28.826    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF246.0  -28.825    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF248.0  -28.824    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF250.0  -28.823    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF252.0  -28.822    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF254.0  -28.823    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF256.0  -28.825    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF258.0  -28.827    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF260.0  -28.829    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF262.0  -28.832    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF264.0  -28.834    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF266.0  -28.836    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF268.0  -28.838    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF270.0  -28.841    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF272.0  -28.843    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF274.0  -28.845    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF276.0  -28.847    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF278.0  -28.85     0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF280.0  -28.836    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF282.0  -28.738    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF284.0  -28.640    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF286.0  -28.542    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF288.0  -28.444    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF290.0  -28.346    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF292.0  -28.248    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF294.0  -28.150    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF296.0  -28.052    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF298.0  -27.954    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF300.0  -27.857    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF302.0  -27.759    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF304.0  -27.661    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF306.0  -27.563    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF308.0  -27.465    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF310.0  -27.367    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF312.0  -27.269    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF314.0  -27.171    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF316.0  -27.073    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF318.0  -26.975    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF320.0  -26.877    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF322.0  -26.779    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF324.0  -26.681    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF326.0  -26.583    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF328.0  -26.485    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF330.0  -26.387    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF332.0  -26.289    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF334.0  -26.191    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF336.0  -26.155    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF338.0  -26.133    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF340.0  -26.110    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF342.0  -26.088    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF344.0  -26.065    0.00 8.8652     0.00    0.00    0.00    0.00    0.00
OF346.0  -26.043    0.00 8.8651     0.00    0.00    0.00    0.00    0.00
OF348.0  -26.020    0.00 8.8651     0.00    0.00    0.00    0.00    0.00
OF350.0  -25.998    0.00 8.8651     0.00    0.00    0.00    0.00    0.00
OF352.0  -25.976    0.00 8.8651     0.00    0.00    0.00    0.00    0.00
OF354.0  -25.953    0.00 8.8651     0.00    0.00    0.00    0.00    0.00
OF356.0  -25.931    0.00 8.8651     0.00    0.00    0.00    0.00    0.00
OF358.0  -25.908    0.00 8.8651     0.00    0.00    0.00    0.00    0.00
OF360.0  -25.886    0.00 8.8651     0.00    0.00    0.00    0.00    0.00
OF362.0  -25.863    0.00 8.865      0.00    0.00    0.00    0.00    0.00
OF364.0  -25.790    0.00 8.865      0.00    0.00    0.00    0.00    0.00
OF366.0  -25.684    0.00 8.865      0.00    0.00    0.00    0.00    0.00
OF368.0  -25.578    0.00 8.865      0.00    0.00    0.00    0.00    0.00
OF370.0  -25.472    0.00 8.865      0.00    0.00    0.00    0.00    0.00
OF372.0  -25.366    0.00 8.865      0.00    0.00    0.00    0.00    0.00
OF374.0  -25.260    0.00 8.865      0.00    0.00    0.00    0.00    0.00
OF376.0  -25.154    0.00 8.865      0.00    0.00    0.00    0.00    0.00
OF378.0  -25.048    0.00 8.8649     0.00    0.00    0.00    0.00    0.00
OF380.0  -24.942    0.00 8.8649     0.00    0.00    0.00    0.00    0.00
OF382.0  -24.836    0.00 8.8649     0.00    0.00    0.00    0.00    0.00
OF384.0  -24.73     0.00 8.8649     0.00    0.00    0.00    0.00    0.00
OF386.0  -24.624    0.00 8.8649     0.00    0.00    0.00    0.00    0.00
OF388.0  -24.483    0.00 8.8649     0.00    0.00    0.00    0.00    0.00
OF390.0  -24.308    0.00 8.8649     0.00    0.00    0.00    0.00    0.00
OF392.0  -24.134    0.00 8.8649     0.00    0.00    0.00    0.00    0.00
OF394.0  -23.960    0.00 8.8648     0.00    0.00    0.00    0.00    0.00
OF396.0  -23.785    0.00 8.8648     0.00    0.00    0.00    0.00    0.00
OF398.0  -23.611    0.00 8.8648     0.00    0.00    0.00    0.00    0.00
OF400.0  -23.437    0.00 8.8648     0.00    0.00    0.00    0.00    0.00
OF402.0  -23.262    0.00 8.8648     0.00    0.00    0.00    0.00    0.00
OF404.0  -23.088    0.00 8.8648     0.00    0.00    0.00    0.00    0.00
OF406.0  -22.914    0.00 8.8648     0.00    0.00    0.00    0.00    0.00
OF408.0  -22.739    0.00 8.8648     0.00    0.00    0.00    0.00    0.00
OF410.0  -22.565    0.00 8.8647     0.00    0.00    0.00    0.00    0.00
OF412.0  -22.391    0.00 8.8647     0.00    0.00    0.00    0.00    0.00
OF414.0  -22.216    0.00 8.8647     0.00    0.00    0.00    0.00    0.00
OF416.0  -22.042    0.00 8.8647     0.00    0.00    0.00    0.00    0.00
OF418.0  -21.868    0.00 8.8647     0.00    0.00    0.00    0.00    0.00
OF420.0  -21.693    0.00 8.8647     0.00    0.00    0.00    0.00    0.00
OF422.0  -21.519    0.00 8.8647     0.00    0.00    0.00    0.00    0.00
OF424.0  -21.345    0.00 8.8647     0.00    0.00    0.00    0.00    0.00
OF426.0  -21.170    0.00 8.8646     0.00    0.00    0.00    0.00    0.00
OF428.0  -20.996    0.00 8.8646     0.00    0.00    0.00    0.00    0.00
OF430.0  -20.82     0.00 8.8646     0.00    0.00    0.00    0.00    0.00
OF432.0  -20.642    0.00 8.8646     0.00    0.00    0.00    0.00    0.00
OF434.0  -20.464    0.00 8.8646     0.00    0.00    0.00    0.00    0.00
OF436.0  -20.287    0.00 8.8646     0.00    0.00    0.00    0.00    0.00
OF438.0  -20.109    0.00 8.8646     0.00    0.00    0.00    0.00    0.00
OF440.0  -19.931    0.00 8.8645     0.00    0.00    0.00    0.00    0.00
OF442.0  -19.754    0.00 8.8645     0.00    0.00    0.00    0.00    0.00
OF444.0  -19.576    0.00 8.8645     0.00    0.00    0.00    0.00    0.00
OF446.0  -19.399    0.00 8.8645     0.00    0.00    0.00    0.00    0.00
OF448.0  -19.221    0.00 8.8645     0.00    0.00    0.00    0.00    0.00
OF450.0  -19.043    0.00 8.8645     0.00    0.00    0.00    0.00    0.00
OF452.0  -18.866    0.00 8.8645     0.00    0.00    0.00    0.00    0.00
OF454.0  -18.688    0.00 8.8645     0.00    0.00    0.00    0.00    0.00
OF456.0  -18.511    0.00 8.8644     0.00    0.00    0.00    0.00    0.00
OF458.0  -18.333    0.00 8.8644     0.00    0.00    0.00    0.00    0.00
OF460.0  -18.155    0.00 8.8644     0.00    0.00    0.00    0.00    0.00
OF462.0  -17.978    0.00 8.8644     0.00    0.00    0.00    0.00    0.00
OF464.0  -17.874    0.00 8.8644     0.00    0.00    0.00    0.00    0.00
OF466.0  -17.777    0.00 8.8644     0.00    0.00    0.00    0.00    0.00
OF468.0  -17.679    0.00 8.8643     0.00    0.00    0.00    0.00    0.00
OF470.0  -17.582    0.00 8.8643     0.00    0.00    0.00    0.00    0.00
OF472.0  -17.484    0.00 8.8642     0.00    0.00    0.00    0.00    0.00
OF474.0  -17.387    0.00 8.8641     0.00    0.00    0.00    0.00    0.00
OF476.0  -17.290    0.00 8.8641     0.00    0.00    0.00    0.00    0.00
OF478.0  -17.192    0.00 8.864      0.00    0.00    0.00    0.00    0.00
OF480.0  -17.095    0.00 8.8639     0.00    0.00    0.00    0.00    0.00
OF482.0  -16.997    0.00 8.8638     0.00    0.00    0.00    0.00    0.00
OF484.0  -16.900    0.00 8.8638     0.00    0.00    0.00    0.00    0.00
OF486.0  -16.803    0.00 8.8637     0.00    0.00    0.00    0.00    0.00
OF488.0  -16.705    0.00 8.8636     0.00    0.00    0.00    0.00    0.00
OF490.0  -16.608    0.00 8.8636     0.00    0.00    0.00    0.00    0.00
OF492.0  -16.510    0.00 8.8635     0.00    0.00    0.00    0.00    0.00
OF494.0  -16.413    0.00 8.8634     0.00    0.00    0.00    0.00    0.00
OF496.0  -16.316    0.00 8.8633     0.00    0.00    0.00    0.00    0.00
OF498.0  -16.218    0.00 8.8632     0.00    0.00    0.00    0.00    0.00
OF500.0  -16.121    0.00 8.8632     0.00    0.00    0.00    0.00    0.00
OF502.0  -16.023    0.00 8.8631     0.00    0.00    0.00    0.00    0.00
OF504.0  -15.926    0.00 8.863      0.00    0.00    0.00    0.00    0.00
OF506.0  -15.829    0.00 8.8629     0.00    0.00    0.00    0.00    0.00
OF508.0  -15.731    0.00 8.8628     0.00    0.00    0.00    0.00    0.00
OF510.0  -15.634    0.00 8.8627     0.00    0.00    0.00    0.00    0.00
OF512.0  -15.537    0.00 8.8627     0.00    0.00    0.00    0.00    0.00
OF514.0  -15.439    0.00 8.8626     0.00    0.00    0.00    0.00    0.00
OF516.0  -15.342    0.00 8.8625     0.00    0.00    0.00    0.00    0.00
OF518.0  -15.244    0.00 8.8624     0.00    0.00    0.00    0.00    0.00
OF520.0  -15.147    0.00 8.8623     0.00    0.00    0.00    0.00    0.00
OF522.0  -15.05     0.00 8.8622     0.00    0.00    0.00    0.00    0.00
OF524.0  -14.952    0.00 8.8621     0.00    0.00    0.00    0.00    0.00
OF526.0  -14.855    0.00 8.8621     0.00    0.00    0.00    0.00    0.00
OF528.0  -14.757    0.00 8.862      0.00    0.00    0.00    0.00    0.00
OF530.0  -14.660    0.00 8.8619     0.00    0.00    0.00    0.00    0.00
OF532.0  -14.563    0.00 8.8618     0.00    0.00    0.00    0.00    0.00
OF534.0  -14.465    0.00 8.8617     0.00    0.00    0.00    0.00    0.00
OF536.0  -14.368    0.00 8.8616     0.00    0.00    0.00    0.00    0.00
OF538.0  -14.244    0.00 8.8616     0.00    0.00    0.00    0.00    0.00
OF540.0  -14.058    0.00 8.8615     0.00    0.00    0.00    0.00    0.00
OF542.0  -13.872    0.00 8.8614     0.00    0.00    0.00    0.00    0.00
OF544.0  -13.686    0.00 8.8613     0.00    0.00    0.00    0.00    0.00
OF546.0  -13.500    0.00 8.8612     0.00    0.00    0.00    0.00    0.00
OF548.0  -13.314    0.00 8.8611     0.00    0.00    0.00    0.00    0.00
OF550.0  -13.128    0.00 8.861      0.00    0.00    0.00    0.00    0.00
OF552.0  -12.943    0.00 8.861      0.00    0.00    0.00    0.00    0.00
OF554.0  -4.402     0.00 8.8609     0.00    0.00    0.00    0.00    0.00
OF556.0  -4.4641    0.00 8.8608     0.00    0.00    0.00    0.00    0.00
OF558.0  -4.5261    0.00 8.8607     0.00    0.00    0.00    0.00    0.00
OF560.0  -4.5881    0.00 8.8606     0.00    0.00    0.00    0.00    0.00
OF562.0  -4.6501    0.00 8.8605     0.00    0.00    0.00    0.00    0.00
OF564.0  -4.7121    0.00 8.8605     0.00    0.00    0.00    0.00    0.00
OF566.0  -4.7537    0.00 8.8604     0.00    0.00    0.00    0.00    0.00
OF568.0  -4.7171    0.00 8.8603     0.00    0.00    0.00    0.00    0.00
OF570.0  -4.6583    0.00 8.8602     0.00    0.00    0.00    0.00    0.00
OF572.0  -4.5903    0.00 8.8601     0.00    0.00    0.00    0.00    0.00
OF574.0  -4.5223    0.00 8.86       0.00    0.00    0.00    0.00    0.00
OF576.0  -4.4543    0.00 8.8599     0.00    0.00    0.00    0.00    0.00
OF578.0  -4.3864    0.00 8.8598     0.00    0.00    0.00    0.00    0.00
OF580.0  -4.3588    0.00 8.8597     0.00    0.00    0.00    0.00    0.00
OF582.0  -4.4177    0.00 8.8595     0.00    0.00    0.00    0.00    0.00
OF584.0  -4.4767    0.00 8.8594     0.00    0.00    0.00    0.00    0.00
OF586.0  -4.5356    0.00 8.8593     0.00    0.00    0.00    0.00    0.00
OF588.0  -4.5945    0.00 8.8592     0.00    0.00    0.00    0.00    0.00
OF590.0  -4.6535    0.00 8.8591     0.00    0.00    0.00    0.00    0.00
OF592.0  -4.6927    0.00 8.859      0.00    0.00    0.00    0.00    0.00
OF594.0  -4.6414    0.00 8.8589     0.00    0.00    0.00    0.00    0.00
OF596.0  -4.5901    0.00 8.8588     0.00    0.00    0.00    0.00    0.00
OF598.0  -4.5306    0.00 8.8587     0.00    0.00    0.00    0.00    0.00
OF600.0  -4.4637    0.00 8.8586     0.00    0.00    0.00    0.00    0.00
OF602.0  -4.4409    0.00 8.8584     0.00    0.00    0.00    0.00    0.00
OF604.0  -4.4797    0.00 8.8583     0.00    0.00    0.00    0.00    0.00
OF606.0  -4.4999    0.00 8.8582     0.00    0.00    0.00    0.00    0.00
OF608.0  -4.52      0.00 8.8581     0.00    0.00    0.00    0.00    0.00
OF610.0  -4.5401    0.00 8.858      0.00    0.00    0.00    0.00    0.00
OF612.0  -4.5472    0.00 8.8579     0.00    0.00    0.00    0.00    0.00
OF614.0  -4.4408    0.00 8.8578     0.00    0.00    0.00    0.00    0.00
OF616.0  -4.3344    0.00 8.8577     0.00    0.00    0.00    0.00    0.00
OF618.0  -4.3384    0.00 8.8576     0.00    0.00    0.00    0.00    0.00
OF620.0  -4.3844    0.00 8.8575     0.00    0.00    0.00    0.00    0.00
OF622.0  -4.4253    0.00 8.8573     0.00    0.00    0.00    0.00    0.00
OF624.0  -4.4662    0.00 8.8572     0.00    0.00    0.00    0.00    0.00
OF626.0  -4.507     0.00 8.8571     0.00    0.00    0.00    0.00    0.00
OF628.0  -4.5479    0.00 8.857      0.00    0.00    0.00    0.00    0.00
OF630.0  -4.5887    0.00 8.8569     0.00    0.00    0.00    0.00    0.00
OF632.0  -4.6052    0.00 8.8568     0.00    0.00    0.00    0.00    0.00
OF634.0  -4.6218    0.00 8.8567     0.00    0.00    0.00    0.00    0.00
OF636.0  -4.6383    0.00 8.8572     0.00    0.00    0.00    0.00    0.00
OF638.0  -4.6549    0.00 8.8578     0.00    0.00    0.00    0.00    0.00
OF640.0  -4.6714    0.00 8.8585     0.00    0.00    0.00    0.00    0.00
OF642.0  -4.688     0.00 8.8591     0.00    0.00    0.00    0.00    0.00
OF644.0  -4.7033    0.00 8.8597     0.00    0.00    0.00    0.00    0.00
OF646.0  -4.6418    0.00 8.8603     0.00    0.00    0.00    0.00    0.00
OF648.0  -4.5877    0.00 8.8609     0.00    0.00    0.00    0.00    0.00
OF650.0  -4.5328    0.00 8.8616     0.00    0.00    0.00    0.00    0.00
OF652.0  -4.3898    0.00 8.8622     0.00    0.00    0.00    0.00    0.00
OF654.0  -4.2459    0.00 8.8628     0.00    0.00    0.00    0.00    0.00
OF656.0  -4.0921    0.00 8.8634     0.00    0.00    0.00    0.00    0.00
OF658.0  -3.9926    0.00 8.864      0.00    0.00    0.00    0.00    0.00
OF660.0  -3.8878    0.00 8.8647     0.00    0.00    0.00    0.00    0.00
OF662.0  -3.7688    0.00 8.8653     0.00    0.00    0.00    0.00    0.00
OF664.0  -3.5851    0.00 8.8659     0.00    0.00    0.00    0.00    0.00
OF666.0  -3.318     0.00 8.8665     0.00    0.00    0.00    0.00    0.00
OF668.0  -3.0395    0.00 8.8671     0.00    0.00    0.00    0.00    0.00
OF670.0  -2.8044    0.00 8.8678     0.00    0.00    0.00    0.00    0.00
OF672.0  -2.677     0.00 8.8684     0.00    0.00    0.00    0.00    0.00
OF674.0  -2.6673    0.00 8.869      0.00    0.00    0.00    0.00    0.00
OF676.0  -2.549     0.00 8.8696     0.00    0.00    0.00    0.00    0.00
OF678.0  -2.4972    0.00 8.8702     0.00    0.00    0.00    0.00    0.00
OF680.0  -2.2569    0.00 8.8709     0.00    0.00    0.00    0.00    0.00
OF682.0  -2.0025    0.00 8.8715     0.00    0.00    0.00    0.00    0.00
OF684.0  -1.9393    0.00 8.8721     0.00    0.00    0.00    0.00    0.00
OF686.0  -1.8965    0.00 8.8727     0.00    0.00    0.00    0.00    0.00
OF688.0  -1.7128    0.00 8.8733     0.00    0.00    0.00    0.00    0.00
OF690.0  -1.4924    0.00 8.874      0.00    0.00    0.00    0.00    0.00
OF692.0  -1.2865    0.00 8.8746     0.00    0.00    0.00    0.00    0.00
