header
IE0.0    -67.677       1       1 8.874   2.321   2.202     56.14   56.14
OF152.0  -52.098    0.00 8.8748     0.00    0.00    0.00    0.00    0.00
OF153.0  -51.963    0.00 8.8748     0.00    0.00    0.00    0.00    0.00
OF154.0  -51.828    0.00 8.8748     0.00    0.00    0.00    0.00    0.00
OF155.0  -51.693    0.00 8.8748     0.00    0.00    0.00    0.00    0.00
OF156.0  -51.558    0.00 8.8748     0.00    0.00    0.00    0.00    0.00
OF157.0  -51.423    0.00 8.8748     0.00    0.00    0.00    0.00    0.00
OF158.0  -51.288    0.00 8.8748     0.00    0.00    0.00    0.00    0.00
OF159.0  -51.152    0.00 8.8748     0.00    0.00    0.00    0.00    0.00
OF160.0  -51.017    0.00 8.8748     0.00    0.00    0.00    0.00    0.00
OF161.0  -50.882    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF162.0  -50.747    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF163.0  -50.612    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF164.0  -50.477    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF165.0  -50.342    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF166.0  -50.207    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF167.0  -50.071    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF168.0  -49.936    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF169.0  -49.801    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF170.0  -49.666    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF171.0  -49.531    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF172.0  -49.396    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF173.0  -49.261    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF174.0  -49.126    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF175.0  -48.990    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF176.0  -48.855    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF177.0  -48.720    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF178.0  -48.585    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF179.0  -48.450    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF180.0  -48.315    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF181.0  -48.180    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF182.0  -48.044    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF183.0  -47.909    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF184.0  -47.774    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF185.0  -47.639    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF186.0  -47.504    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF187.0  -47.369    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF188.0  -47.234    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF189.0  -47.098    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF190.0  -46.963    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF191.0  -46.828    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF192.0  -46.693    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF193.0  -46.558    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF194.0  -46.423    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF195.0  -46.288    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF196.0  -46.153    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF197.0  -46.018    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF198.0  -45.882    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF199.0  -45.747    0.00 8.8749     0.00    0.00    0.00    0.00    0.00
OF200.0  -45.612    0.00 8.875      0.00    0.00    0.00    0.00    0.00
