header
IE0.0    -14.532       1       1 8.9177  2.3138  2.3       56.14   56.14
OF338.0  -12.372    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF339.0  -12.358    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF340.0  -12.344    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF341.0  -12.330    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF342.0  -12.317    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF343.0  -12.303    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF344.0  -12.289    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF345.0  -12.275    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF346.0  -12.261    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF347.0  -12.247    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF348.0  -12.233    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF349.0  -12.219    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF350.0  -12.206    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF351.0  -12.192    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF352.0  -12.178    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF353.0  -12.164    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF354.0  -12.150    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF355.0  -12.136    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF356.0  -12.122    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF357.0  -12.109    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF358.0  -12.095    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF359.0  -12.081    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF360.0  -12.067    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF361.0  -12.053    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF362.0  -12.039    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF363.0  -12.025    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF364.0  -12.012    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF365.0  -11.998    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF366.0  -11.984    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF367.0  -11.970    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF368.0  -11.956    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF369.0  -11.942    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF370.0  -11.928    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF371.0  -11.914    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF372.0  -11.901    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF373.0  -11.887    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF374.0  -11.873    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF375.0  -11.859    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF376.0  -11.845    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF377.0  -11.831    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF378.0  -11.817    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF379.0  -11.804    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF380.0  -11.790    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF381.0  -11.776    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF382.0  -11.762    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF383.0  -11.748    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF384.0  -11.734    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF385.0  -11.720    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF386.0  -11.707    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF387.0  -11.693    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF388.0  -11.679    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF389.0  -11.665    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF390.0  -11.651    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF391.0  -11.637    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF392.0  -11.623    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF393.0  -11.609    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF394.0  -11.596    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF395.0  -11.582    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF396.0  -11.568    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF397.0  -11.554    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF398.0  -11.540    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF399.0  -11.526    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF400.0  -11.512    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF401.0  -11.499    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF402.0  -11.485    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF403.0  -11.471    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF404.0  -11.457    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF405.0  -11.443    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF406.0  -11.429    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF407.0  -11.415    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF408.0  -11.402    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF409.0  -11.358    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF410.0  -11.188    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF411.0  -11.018    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF412.0  -10.849    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF413.0  -10.68     0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF414.0  -10.510    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF415.0  -10.341    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF416.0  -10.171    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF417.0  -10.002    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF418.0  -9.8326    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF419.0  -9.6634    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF420.0  -9.4941    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF421.0  -9.3241    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF422.0  -9.1548    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF423.0  -8.9855    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF424.0  -8.816     0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF425.0  -8.6467    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF426.0  -8.4769    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF427.0  -8.3075    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF428.0  -8.1382    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF429.0  -7.9689    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF430.0  -7.7994    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF431.0  -7.6296    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF432.0  -7.4603    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF433.0  -7.2908    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF434.0  -7.1215    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF435.0  -6.9521    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF436.0  -6.7823    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF437.0  -6.613     0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF438.0  -6.4435    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF439.0  -6.2742    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF440.0  -6.1049    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF441.0  -5.9354    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF442.0  -5.7657    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF443.0  -5.5964    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF444.0  -5.4269    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF445.0  -5.2576    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF446.0  -5.0883    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF447.0  -4.9183    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF448.0  -4.749     0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF449.0  -4.5797    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF450.0  -4.4103    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF451.0  -4.241     0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF452.0  -4.0712    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF453.0  -3.9017    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF454.0  -3.7324    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF455.0  -3.5629    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF456.0  -3.3936    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF457.0  -3.2239    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF458.0  -3.0544    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF459.0  -2.8851    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF460.0  -2.7158    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF461.0  -2.5463    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF462.0  -2.3765    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF463.0  -2.2072    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF464.0  -2.0377    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF465.0  -1.8685    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF466.0  -1.6992    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF467.0  -1.5292    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF468.0  -1.3599    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF469.0  -1.1906    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF470.0  -1.0211    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF471.0  -0.8518    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
OF472.0  -0.6818    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
IF477.0  0.16479    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
IF478.0  0.33476    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
IF479.0  0.50405    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
IF480.0  0.67513    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
IF481.0  0.85245    0.00 8.9179     0.00    0.00    0.00    0.00    0.00
IF482.0  1.0295     0.00 8.9179     0.00    0.00    0.00    0.00    0.00
IF483.0  1.2071     0.00 8.9179     0.00    0.00    0.00    0.00    0.00
IF484.0  1.3844     0.00 8.9179     0.00    0.00    0.00    0.00    0.00
IF485.0  1.5615     0.00 8.9179     0.00    0.00    0.00    0.00    0.00
IF486.0  1.7386     0.00 8.9179     0.00    0.00    0.00    0.00    0.00
IF487.0  1.9159     0.00 8.9179     0.00    0.00    0.00    0.00    0.00
IF488.0  2.0935     0.00 8.9179     0.00    0.00    0.00    0.00    0.00
IF489.0  2.2706     0.00 8.9179     0.00    0.00    0.00    0.00    0.00
IF490.0  2.4479     0.00 8.9179     0.00    0.00    0.00    0.00    0.00
IF491.0  2.625      0.00 8.9179     0.00    0.00    0.00    0.00    0.00
IF492.0  2.8024     0.00 8.9179     0.00    0.00    0.00    0.00    0.00
IF493.0  2.9799     0.00 8.9179     0.00    0.00    0.00    0.00    0.00
IF515.1  7.7421     0.00 8.9345     0.00    0.00    0.00    0.00    0.00
IF518.4  8.4494     0.00 9.0002     0.00    0.00    0.00    0.00    0.00
IF520.9  9.0002     0.00 9.0002     0.00    0.00    0.00    0.00    0.00
PS START(427362.6083,4852577.8247)
PS END(427502.6297,4852716.6923)
ET
 
 
 
