header
IE0.0    -24.08        1       1 8.804   8.9777  10.4458   56.14   56.14
OF256.0  -4.792     0.00 8.8032     0.00    0.00    0.00    0.00    0.00
OF258.0  -4.7216    0.00 8.8032     0.00    0.00    0.00    0.00    0.00
OF260.0  -4.6512    0.00 8.8031     0.00    0.00    0.00    0.00    0.00
OF262.0  -4.6678    0.00 8.8031     0.00    0.00    0.00    0.00    0.00
OF264.0  -4.7816    0.00 8.8031     0.00    0.00    0.00    0.00    0.00
OF266.0  -4.8954    0.00 8.8031     0.00    0.00    0.00    0.00    0.00
OF268.0  -5.0092    0.00 8.8031     0.00    0.00    0.00    0.00    0.00
OF270.0  -4.9838    0.00 8.8031     0.00    0.00    0.00    0.00    0.00
OF272.0  -4.9251    0.00 8.8031     0.00    0.00    0.00    0.00    0.00
OF274.0  -5.042     0.00 8.803      0.00    0.00    0.00    0.00    0.00
OF276.0  -5.0283    0.00 8.803      0.00    0.00    0.00    0.00    0.00
OF278.0  -5.0147    0.00 8.803      0.00    0.00    0.00    0.00    0.00
OF280.0  -5.001     0.00 8.803      0.00    0.00    0.00    0.00    0.00
OF282.0  -4.9466    0.00 8.803      0.00    0.00    0.00    0.00    0.00
OF284.0  -4.8847    0.00 8.803      0.00    0.00    0.00    0.00    0.00
OF286.0  -4.8659    0.00 8.803      0.00    0.00    0.00    0.00    0.00
OF288.0  -4.8715    0.00 8.8029     0.00    0.00    0.00    0.00    0.00
OF290.0  -4.8775    0.00 8.8029     0.00    0.00    0.00    0.00    0.00
OF292.0  -4.8836    0.00 8.803      0.00    0.00    0.00    0.00    0.00
OF294.0  -4.8896    0.00 8.803      0.00    0.00    0.00    0.00    0.00
OF296.0  -5.0271    0.00 8.8031     0.00    0.00    0.00    0.00    0.00
OF298.0  -4.9933    0.00 8.8032     0.00    0.00    0.00    0.00    0.00
OF300.0  -4.9788    0.00 8.8032     0.00    0.00    0.00    0.00    0.00
OF302.0  -4.9779    0.00 8.8033     0.00    0.00    0.00    0.00    0.00
OF304.0  -4.977     0.00 8.8034     0.00    0.00    0.00    0.00    0.00
OF306.0  -4.9794    0.00 8.8034     0.00    0.00    0.00    0.00    0.00
OF308.0  -4.9979    0.00 8.8035     0.00    0.00    0.00    0.00    0.00
OF310.0  -5.0164    0.00 8.8035     0.00    0.00    0.00    0.00    0.00
OF312.0  -5.0349    0.00 8.8036     0.00    0.00    0.00    0.00    0.00
OF314.0  -5.0534    0.00 8.8037     0.00    0.00    0.00    0.00    0.00
OF316.0  -5.0706    0.00 8.8037     0.00    0.00    0.00    0.00    0.00
OF318.0  -5.0336    0.00 8.8038     0.00    0.00    0.00    0.00    0.00
OF320.0  -4.9969    0.00 8.8039     0.00    0.00    0.00    0.00    0.00
OF322.0  -4.9731    0.00 8.8039     0.00    0.00    0.00    0.00    0.00
OF324.0  -4.9493    0.00 8.804      0.00    0.00    0.00    0.00    0.00
OF326.0  -4.9255    0.00 8.804      0.00    0.00    0.00    0.00    0.00
OF328.0  -4.9017    0.00 8.8041     0.00    0.00    0.00    0.00    0.00
OF330.0  -4.8779    0.00 8.8042     0.00    0.00    0.00    0.00    0.00
OF332.0  -4.8639    0.00 8.8042     0.00    0.00    0.00    0.00    0.00
OF334.0  -4.8613    0.00 8.8043     0.00    0.00    0.00    0.00    0.00
OF336.0  -4.8587    0.00 8.8043     0.00    0.00    0.00    0.00    0.00
OF338.0  -4.8561    0.00 8.8044     0.00    0.00    0.00    0.00    0.00
OF340.0  -4.8534    0.00 8.8045     0.00    0.00    0.00    0.00    0.00
OF342.0  -4.8509    0.00 8.8045     0.00    0.00    0.00    0.00    0.00
OF344.0  -4.8495    0.00 8.8046     0.00    0.00    0.00    0.00    0.00
OF346.0  -4.848     0.00 8.8047     0.00    0.00    0.00    0.00    0.00
OF348.0  -4.8444    0.00 8.8048     0.00    0.00    0.00    0.00    0.00
OF350.0  -4.8386    0.00 8.8048     0.00    0.00    0.00    0.00    0.00
OF352.0  -4.8388    0.00 8.8049     0.00    0.00    0.00    0.00    0.00
OF354.0  -4.726     0.00 8.805      0.00    0.00    0.00    0.00    0.00
OF356.0  -4.5826    0.00 8.8051     0.00    0.00    0.00    0.00    0.00
OF358.0  -4.3636    0.00 8.8052     0.00    0.00    0.00    0.00    0.00
OF360.0  -4.1816    0.00 8.8052     0.00    0.00    0.00    0.00    0.00
OF362.0  -4.0452    0.00 8.8053     0.00    0.00    0.00    0.00    0.00
OF364.0  -3.9276    0.00 8.8054     0.00    0.00    0.00    0.00    0.00
OF366.0  -3.6607    0.00 8.8055     0.00    0.00    0.00    0.00    0.00
OF368.0  -3.2594    0.00 8.8055     0.00    0.00    0.00    0.00    0.00
OF370.0  -3.043     0.00 8.8056     0.00    0.00    0.00    0.00    0.00
OF372.0  -2.8137    0.00 8.8057     0.00    0.00    0.00    0.00    0.00
OF374.0  -2.6174    0.00 8.8058     0.00    0.00    0.00    0.00    0.00
OF376.0  -2.5066    0.00 8.8058     0.00    0.00    0.00    0.00    0.00
OF378.0  -2.4043    0.00 8.8059     0.00    0.00    0.00    0.00    0.00
OF380.0  -1.9346    0.00 8.806      0.00    0.00    0.00    0.00    0.00
OF382.0  -1.5919    0.00 8.8061     0.00    0.00    0.00    0.00    0.00
OF384.0  -1.4236    0.00 8.8061     0.00    0.00    0.00    0.00    0.00
OF386.0  -1.2353    0.00 8.8062     0.00    0.00    0.00    0.00    0.00
OF388.0  -1.0081    0.00 8.8062     0.00    0.00    0.00    0.00    0.00
OF390.0  -0.7664    0.00 8.8062     0.00    0.00    0.00    0.00    0.00
OF392.0  -0.5117    0.00 8.8062     0.00    0.00    0.00    0.00    0.00
OF394.0  -0.2452    0.00 8.8062     0.00    0.00    0.00    0.00    0.00
IF396.0  0.0047     0.00 8.8062     0.00    0.00    0.00    0.00    0.00
IF398.0  0.2019     0.00 8.8062     0.00    0.00    0.00    0.00    0.00
IF400.0  0.4197     0.00 8.8062     0.00    0.00    0.00    0.00    0.00
IF402.0  0.6411     0.00 8.8062     0.00    0.00    0.00    0.00    0.00
IF404.0  0.845      0.00 8.8062     0.00    0.00    0.00    0.00    0.00
IF406.0  1.1227     0.00 8.8062     0.00    0.00    0.00    0.00    0.00
IF408.0  1.3168     0.00 8.8062     0.00    0.00    0.00    0.00    0.00
IF410.0  1.5317     0.00 8.8062     0.00    0.00    0.00    0.00    0.00
IF412.0  1.8909     0.00 8.8062     0.00    0.00    0.00    0.00    0.00
IF413.4  2.011      0.00 8.8063     0.00    0.00    0.00    0.00    0.00
IF416.7  2.3469     0.00 8.8194     0.00    0.00    0.00    0.00    0.00
IF419.9  2.9946     0.00 8.8264     0.00    0.00    0.00    0.00    0.00
IF423.2  3.2845     0.00 8.8507     0.00    0.00    0.00    0.00    0.00
IF426.5  3.3944     0.00 8.8784     0.00    0.00    0.00    0.00    0.00
IF429.8  3.6887     0.00 8.9025     0.00    0.00    0.00    0.00    0.00
IF433.1  4.2496     0.00 8.9234     0.00    0.00    0.00    0.00    0.00
IF436.4  4.7832     0.00 8.9507     0.00    0.00    0.00    0.00    0.00
IF439.6  5.0818     0.00 8.9898     0.00    0.00    0.00    0.00    0.00
IF442.9  5.6137     0.00 9.0208     0.00    0.00    0.00    0.00    0.00
IF446.2  6.2929     0.00 9.0481     0.00    0.00    0.00    0.00    0.00
IF449.5  7.251      0.00 9.2655     0.00    0.00    0.00    0.00    0.00
IF452.8  8.1924     0.00 9.5109     0.00    0.00    0.00    0.00    0.00
IF456.0  8.3928     0.00 9.6595     0.00    0.00    0.00    0.00    0.00
IF459.3  8.5605     0.00 9.677      0.00    0.00    0.00    0.00    0.00
IF462.0  9.0452     0.00 9.677      0.00    0.00    0.00    0.00    0.00
IF464.0  9.4034     0.00 9.677      0.00    0.00    0.00    0.00    0.00
IF466.0  9.6676     0.00 9.677      0.00    0.00    0.00    0.00    0.00
IF466.3  9.677      0.00 9.677      0.00    0.00    0.00    0.00    0.00
PS START(419662.1474,4842368.952)
PS END(419770.6124,4842545.4995)
ET
 
 
 
