header
IE0.0    -22.934       1       1 8.8141  11.8949 13.5921   56.14   56.14
OF2.0    -22.886    0.00 8.8141     0.00    0.00    0.00    0.00    0.00
OF4.0    -22.838    0.00 8.8141     0.00    0.00    0.00    0.00    0.00
OF6.0    -22.791    0.00 8.8141     0.00    0.00    0.00    0.00    0.00
OF8.0    -22.743    0.00 8.8141     0.00    0.00    0.00    0.00    0.00
OF10.0   -22.695    0.00 8.8141     0.00    0.00    0.00    0.00    0.00
OF12.0   -22.647    0.00 8.8141     0.00    0.00    0.00    0.00    0.00
OF14.0   -22.6      0.00 8.8141     0.00    0.00    0.00    0.00    0.00
OF16.0   -22.552    0.00 8.8141     0.00    0.00    0.00    0.00    0.00
OF18.0   -22.504    0.00 8.8141     0.00    0.00    0.00    0.00    0.00
OF20.0   -22.462    0.00 8.8141     0.00    0.00    0.00    0.00    0.00
OF22.0   -22.436    0.00 8.8141     0.00    0.00    0.00    0.00    0.00
OF24.0   -22.410    0.00 8.8141     0.00    0.00    0.00    0.00    0.00
OF26.0   -22.384    0.00 8.8141     0.00    0.00    0.00    0.00    0.00
OF28.0   -22.358    0.00 8.8141     0.00    0.00    0.00    0.00    0.00
OF30.0   -22.332    0.00 8.8141     0.00    0.00    0.00    0.00    0.00
OF32.0   -22.306    0.00 8.8141     0.00    0.00    0.00    0.00    0.00
OF34.0   -22.280    0.00 8.8141     0.00    0.00    0.00    0.00    0.00
OF36.0   -22.254    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF38.0   -22.229    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF40.0   -22.203    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF42.0   -22.177    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF44.0   -22.151    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF46.0   -22.125    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF48.0   -22.099    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF50.0   -22.073    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF52.0   -22.047    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF54.0   -22.021    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF56.0   -21.995    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF58.0   -21.967    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF60.0   -21.930    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF62.0   -21.892    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF64.0   -21.855    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF66.0   -21.818    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF68.0   -21.780    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF70.0   -21.743    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF72.0   -21.706    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF74.0   -21.669    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF76.0   -21.631    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF78.0   -21.594    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF80.0   -21.557    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF82.0   -21.519    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF84.0   -21.482    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF86.0   -21.445    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF88.0   -21.407    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF90.0   -21.370    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF92.0   -21.333    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF94.0   -21.295    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF96.0   -21.258    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF98.0   -21.221    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF100.0  -21.183    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF102.0  -21.146    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
OF104.0  -21.109    0.00 8.8142     0.00    0.00    0.00    0.00    0.00
