header
IE0.0    -43.084       1       1 8.8177  4.1731  9.8857    56.14   56.14
OF314.0  -25.131    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF316.0  -25.018    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF318.0  -24.905    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF320.0  -24.792    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF322.0  -24.679    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF324.0  -24.566    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF326.0  -24.453    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF328.0  -24.340    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF330.0  -24.227    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF332.0  -24.108    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF334.0  -23.99     0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF336.0  -23.871    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF338.0  -23.752    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF340.0  -23.633    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF342.0  -23.515    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF344.0  -23.396    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF346.0  -23.277    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF348.0  -23.158    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF350.0  -23.040    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF352.0  -22.921    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF354.0  -22.802    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF356.0  -22.684    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF358.0  -22.565    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF360.0  -22.446    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF362.0  -22.327    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF364.0  -22.209    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF366.0  -22.090    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF368.0  -21.971    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF370.0  -21.852    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF372.0  -21.734    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF374.0  -21.615    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF376.0  -21.496    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF378.0  -21.378    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF380.0  -21.259    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF382.0  -21.140    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF384.0  -21.021    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF386.0  -20.903    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF388.0  -20.784    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF390.0  -20.665    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF392.0  -20.531    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF394.0  -20.394    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF396.0  -20.257    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF398.0  -20.175    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF400.0  -20.098    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF402.0  -20.022    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF404.0  -19.945    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF406.0  -19.868    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF408.0  -19.791    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF410.0  -19.714    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF412.0  -19.638    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF414.0  -19.561    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF416.0  -19.484    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF418.0  -19.407    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF420.0  -19.331    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF422.0  -19.254    0.00 8.818      0.00    0.00    0.00    0.00    0.00
OF424.0  -19.177    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF426.0  -19.100    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF428.0  -19.024    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF430.0  -18.947    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF432.0  -18.870    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF434.0  -18.793    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF436.0  -18.717    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF438.0  -18.640    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF440.0  -18.563    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF442.0  -18.486    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF444.0  -18.409    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF446.0  -18.333    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF448.0  -18.256    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF450.0  -18.179    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF452.0  -18.102    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF454.0  -18.026    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF456.0  -17.949    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF458.0  -17.872    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF460.0  -17.795    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF462.0  -17.719    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF464.0  -17.664    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF466.0  -17.610    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF468.0  -17.556    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF470.0  -17.503    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF472.0  -17.449    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF474.0  -17.389    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF476.0  -17.314    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF478.0  -17.239    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF480.0  -17.164    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF482.0  -17.089    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF484.0  -17.014    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF486.0  -16.939    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF488.0  -16.864    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF490.0  -16.789    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF492.0  -16.714    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF494.0  -16.639    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF496.0  -16.564    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF498.0  -16.489    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF500.0  -16.414    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF502.0  -16.339    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF504.0  -16.263    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF506.0  -16.188    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF508.0  -16.113    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF510.0  -16.038    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF512.0  -15.963    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF514.0  -15.888    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF516.0  -15.813    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF518.0  -15.738    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF520.0  -15.663    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF522.0  -15.588    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF524.0  -15.513    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF526.0  -15.438    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF528.0  -15.363    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF530.0  -15.288    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF532.0  -15.213    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF534.0  -15.138    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF536.0  -15.063    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF538.0  -14.988    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF540.0  -14.893    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF542.0  -14.766    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF544.0  -14.639    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF546.0  -14.513    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF548.0  -14.386    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF550.0  -14.259    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF552.0  -14.132    0.00 8.8179     0.00    0.00    0.00    0.00    0.00
OF554.0  -14.005    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF556.0  -13.878    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF558.0  -5.2966    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF560.0  -5.3326    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF562.0  -5.3828    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF564.0  -5.4361    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF566.0  -5.3425    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF568.0  -5.2489    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF570.0  -5.1553    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF572.0  -5.1134    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF574.0  -5.0823    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF576.0  -5.0513    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF578.0  -5.0202    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF580.0  -5.0271    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF582.0  -5.053     0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF584.0  -5.0031    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF586.0  -4.9532    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF588.0  -4.8834    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF590.0  -4.8829    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF592.0  -4.9877    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF594.0  -5.1248    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF596.0  -5.2619    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF598.0  -5.3111    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF600.0  -5.2637    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF602.0  -5.1994    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF604.0  -4.9896    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF606.0  -5.0304    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF608.0  -5.1706    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF610.0  -5.3108    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF612.0  -5.3079    0.00 8.8178     0.00    0.00    0.00    0.00    0.00
OF614.0  -4.993     0.00 8.8177     0.00    0.00    0.00    0.00    0.00
OF616.0  -4.9862    0.00 8.8177     0.00    0.00    0.00    0.00    0.00
OF618.0  -4.9984    0.00 8.8177     0.00    0.00    0.00    0.00    0.00
OF620.0  -5.0106    0.00 8.8177     0.00    0.00    0.00    0.00    0.00
OF622.0  -5.0228    0.00 8.8177     0.00    0.00    0.00    0.00    0.00
OF624.0  -5.0639    0.00 8.8177     0.00    0.00    0.00    0.00    0.00
OF626.0  -5.1317    0.00 8.8177     0.00    0.00    0.00    0.00    0.00
OF628.0  -5.177     0.00 8.8177     0.00    0.00    0.00    0.00    0.00
OF630.0  -5.2229    0.00 8.8177     0.00    0.00    0.00    0.00    0.00
OF632.0  -5.2354    0.00 8.8177     0.00    0.00    0.00    0.00    0.00
OF634.0  -5.1647    0.00 8.8177     0.00    0.00    0.00    0.00    0.00
OF636.0  -5.087     0.00 8.8177     0.00    0.00    0.00    0.00    0.00
OF638.0  -4.973     0.00 8.8176     0.00    0.00    0.00    0.00    0.00
OF640.0  -4.859     0.00 8.8176     0.00    0.00    0.00    0.00    0.00
OF642.0  -4.7451    0.00 8.8176     0.00    0.00    0.00    0.00    0.00
OF644.0  -4.6494    0.00 8.8176     0.00    0.00    0.00    0.00    0.00
OF646.0  -4.7935    0.00 8.8176     0.00    0.00    0.00    0.00    0.00
OF648.0  -4.8867    0.00 8.8176     0.00    0.00    0.00    0.00    0.00
OF650.0  -4.9698    0.00 8.8176     0.00    0.00    0.00    0.00    0.00
OF652.0  -5.053     0.00 8.8176     0.00    0.00    0.00    0.00    0.00
OF654.0  -5.1361    0.00 8.8176     0.00    0.00    0.00    0.00    0.00
OF656.0  -5.2044    0.00 8.8176     0.00    0.00    0.00    0.00    0.00
OF658.0  -5.2485    0.00 8.8176     0.00    0.00    0.00    0.00    0.00
OF660.0  -5.194     0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF662.0  -5.1008    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF664.0  -5.0722    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF666.0  -5.1986    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF668.0  -5.325     0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF670.0  -5.2914    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF672.0  -5.1403    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF674.0  -4.9893    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF676.0  -4.8383    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF678.0  -4.8424    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF680.0  -4.8867    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF682.0  -4.9719    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF684.0  -5.0535    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF686.0  -5.1311    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF688.0  -5.2055    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF690.0  -5.28      0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF692.0  -5.1712    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF694.0  -5.0185    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF696.0  -4.8658    0.00 8.8175     0.00    0.00    0.00    0.00    0.00
OF698.0  -4.8059    0.00 8.8174     0.00    0.00    0.00    0.00    0.00
