header
IE0.0    -16.944       1       1 8.8473  5.4407  3.6759    56.14   56.14
OF127.0  -15.300    0.00 8.8473     0.00    0.00    0.00    0.00    0.00
OF128.0  -15.265    0.00 8.8473     0.00    0.00    0.00    0.00    0.00
OF129.0  -15.231    0.00 8.8473     0.00    0.00    0.00    0.00    0.00
OF130.0  -15.196    0.00 8.8473     0.00    0.00    0.00    0.00    0.00
OF131.0  -15.161    0.00 8.8473     0.00    0.00    0.00    0.00    0.00
OF132.0  -15.127    0.00 8.8473     0.00    0.00    0.00    0.00    0.00
OF133.0  -15.092    0.00 8.8473     0.00    0.00    0.00    0.00    0.00
OF134.0  -15.043    0.00 8.8473     0.00    0.00    0.00    0.00    0.00
OF135.0  -14.994    0.00 8.8474     0.00    0.00    0.00    0.00    0.00
OF136.0  -14.945    0.00 8.8474     0.00    0.00    0.00    0.00    0.00
OF137.0  -14.896    0.00 8.8474     0.00    0.00    0.00    0.00    0.00
OF138.0  -14.847    0.00 8.8474     0.00    0.00    0.00    0.00    0.00
OF139.0  -14.798    0.00 8.8474     0.00    0.00    0.00    0.00    0.00
OF140.0  -14.749    0.00 8.8474     0.00    0.00    0.00    0.00    0.00
OF141.0  -14.700    0.00 8.8474     0.00    0.00    0.00    0.00    0.00
OF142.0  -14.651    0.00 8.8474     0.00    0.00    0.00    0.00    0.00
OF143.0  -14.603    0.00 8.8475     0.00    0.00    0.00    0.00    0.00
OF144.0  -14.554    0.00 8.8475     0.00    0.00    0.00    0.00    0.00
OF145.0  -14.504    0.00 8.8475     0.00    0.00    0.00    0.00    0.00
OF146.0  -14.455    0.00 8.8475     0.00    0.00    0.00    0.00    0.00
OF147.0  -14.407    0.00 8.8475     0.00    0.00    0.00    0.00    0.00
OF148.0  -14.358    0.00 8.8475     0.00    0.00    0.00    0.00    0.00
OF149.0  -14.308    0.00 8.8475     0.00    0.00    0.00    0.00    0.00
OF150.0  -14.26     0.00 8.8476     0.00    0.00    0.00    0.00    0.00
OF151.0  -14.211    0.00 8.8476     0.00    0.00    0.00    0.00    0.00
OF152.0  -14.162    0.00 8.8476     0.00    0.00    0.00    0.00    0.00
OF153.0  -14.113    0.00 8.8476     0.00    0.00    0.00    0.00    0.00
OF154.0  -14.064    0.00 8.8476     0.00    0.00    0.00    0.00    0.00
OF155.0  -14.015    0.00 8.8476     0.00    0.00    0.00    0.00    0.00
OF156.0  -13.966    0.00 8.8476     0.00    0.00    0.00    0.00    0.00
OF157.0  -13.917    0.00 8.8477     0.00    0.00    0.00    0.00    0.00
OF158.0  -13.868    0.00 8.8477     0.00    0.00    0.00    0.00    0.00
OF159.0  -13.819    0.00 8.8477     0.00    0.00    0.00    0.00    0.00
OF160.0  -13.770    0.00 8.8477     0.00    0.00    0.00    0.00    0.00
OF161.0  -13.721    0.00 8.8477     0.00    0.00    0.00    0.00    0.00
OF162.0  -13.672    0.00 8.8477     0.00    0.00    0.00    0.00    0.00
OF163.0  -13.623    0.00 8.8477     0.00    0.00    0.00    0.00    0.00
OF164.0  -13.574    0.00 8.8477     0.00    0.00    0.00    0.00    0.00
OF165.0  -13.525    0.00 8.8478     0.00    0.00    0.00    0.00    0.00
OF166.0  -13.476    0.00 8.8478     0.00    0.00    0.00    0.00    0.00
OF167.0  -13.427    0.00 8.8478     0.00    0.00    0.00    0.00    0.00
OF168.0  -13.378    0.00 8.8478     0.00    0.00    0.00    0.00    0.00
OF169.0  -13.329    0.00 8.8478     0.00    0.00    0.00    0.00    0.00
OF170.0  -13.280    0.00 8.8478     0.00    0.00    0.00    0.00    0.00
OF171.0  -13.231    0.00 8.8478     0.00    0.00    0.00    0.00    0.00
OF172.0  -13.182    0.00 8.8479     0.00    0.00    0.00    0.00    0.00
OF173.0  -13.133    0.00 8.8479     0.00    0.00    0.00    0.00    0.00
OF174.0  -13.084    0.00 8.8479     0.00    0.00    0.00    0.00    0.00
OF175.0  -13.035    0.00 8.8479     0.00    0.00    0.00    0.00    0.00
OF176.0  -12.986    0.00 8.8479     0.00    0.00    0.00    0.00    0.00
OF177.0  -12.937    0.00 8.8479     0.00    0.00    0.00    0.00    0.00
OF178.0  -12.888    0.00 8.8479     0.00    0.00    0.00    0.00    0.00
OF179.0  -12.839    0.00 8.848      0.00    0.00    0.00    0.00    0.00
OF180.0  -12.790    0.00 8.848      0.00    0.00    0.00    0.00    0.00
OF181.0  -12.741    0.00 8.848      0.00    0.00    0.00    0.00    0.00
OF182.0  -12.692    0.00 8.848      0.00    0.00    0.00    0.00    0.00
OF183.0  -12.643    0.00 8.848      0.00    0.00    0.00    0.00    0.00
OF184.0  -12.594    0.00 8.848      0.00    0.00    0.00    0.00    0.00
OF185.0  -12.545    0.00 8.848      0.00    0.00    0.00    0.00    0.00
OF186.0  -12.496    0.00 8.8481     0.00    0.00    0.00    0.00    0.00
OF187.0  -12.447    0.00 8.8481     0.00    0.00    0.00    0.00    0.00
OF188.0  -12.398    0.00 8.8481     0.00    0.00    0.00    0.00    0.00
OF189.0  -12.349    0.00 8.8481     0.00    0.00    0.00    0.00    0.00
OF190.0  -12.300    0.00 8.8481     0.00    0.00    0.00    0.00    0.00
OF191.0  -12.251    0.00 8.8481     0.00    0.00    0.00    0.00    0.00
OF192.0  -12.202    0.00 8.8481     0.00    0.00    0.00    0.00    0.00
OF193.0  -12.153    0.00 8.8481     0.00    0.00    0.00    0.00    0.00
OF195.0  -12.055    0.00 8.8482     0.00    0.00    0.00    0.00    0.00
OF196.0  -12.006    0.00 8.8482     0.00    0.00    0.00    0.00    0.00
OF198.0  -11.908    0.00 8.8482     0.00    0.00    0.00    0.00    0.00
OF199.0  -11.859    0.00 8.8482     0.00    0.00    0.00    0.00    0.00
OF201.0  -11.761    0.00 8.8483     0.00    0.00    0.00    0.00    0.00
OF202.0  -11.712    0.00 8.8483     0.00    0.00    0.00    0.00    0.00
OF204.0  -11.614    0.00 8.8483     0.00    0.00    0.00    0.00    0.00
OF205.0  -11.565    0.00 8.8483     0.00    0.00    0.00    0.00    0.00
OF207.0  -11.467    0.00 8.8483     0.00    0.00    0.00    0.00    0.00
OF208.0  -11.418    0.00 8.8484     0.00    0.00    0.00    0.00    0.00
OF210.0  -11.320    0.00 8.8484     0.00    0.00    0.00    0.00    0.00
OF211.0  -11.271    0.00 8.8484     0.00    0.00    0.00    0.00    0.00
OF213.0  -11.173    0.00 8.8484     0.00    0.00    0.00    0.00    0.00
OF214.0  -11.124    0.00 8.8484     0.00    0.00    0.00    0.00    0.00
OF216.0  -11.027    0.00 8.8485     0.00    0.00    0.00    0.00    0.00
OF217.0  -10.977    0.00 8.8485     0.00    0.00    0.00    0.00    0.00
OF219.0  -10.879    0.00 8.8485     0.00    0.00    0.00    0.00    0.00
OF220.0  -10.831    0.00 8.8485     0.00    0.00    0.00    0.00    0.00
OF222.0  -10.733    0.00 8.8485     0.00    0.00    0.00    0.00    0.00
OF223.0  -10.684    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF225.0  -10.586    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF226.0  -10.537    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF228.0  -10.438    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF229.0  -10.39     0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF231.0  -10.292    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF232.0  -10.245    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF234.0  -10.163    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF235.0  -10.122    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF237.0  -10.040    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF238.0  -9.9997    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF240.0  -9.9177    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF241.0  -9.8768    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF243.0  -9.7951    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF244.0  -9.754     0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF246.0  -9.6722    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF247.0  -9.6311    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF249.0  -9.5493    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF250.0  -9.5084    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF252.0  -9.4265    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF253.0  -9.3856    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF255.0  -9.3036    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF256.0  -9.2627    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF258.0  -9.1809    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF259.0  -9.1398    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF261.0  -9.0581    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF262.0  -9.0171    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF264.0  -8.9352    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF265.0  -8.8943    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF267.0  -8.8123    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF268.0  -8.7714    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF270.0  -8.6894    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF271.0  -8.6492    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF273.0  -8.5713    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF274.0  -8.5322    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF276.0  -8.4543    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF277.0  -8.4154    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF279.0  -8.3373    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF280.0  -8.2984    0.00 8.8488     0.00    0.00    0.00    0.00    0.00
OF282.0  -8.2204    0.00 8.8488     0.00    0.00    0.00    0.00    0.00
OF283.0  -8.1815    0.00 8.8488     0.00    0.00    0.00    0.00    0.00
OF285.0  -8.1034    0.00 8.8488     0.00    0.00    0.00    0.00    0.00
OF286.0  -8.0645    0.00 8.8488     0.00    0.00    0.00    0.00    0.00
OF291.0  -7.8696    0.00 8.8489     0.00    0.00    0.00    0.00    0.00
OF292.0  -7.8307    0.00 8.8489     0.00    0.00    0.00    0.00    0.00
OF297.0  -7.6357    0.00 8.849      0.00    0.00    0.00    0.00    0.00
OF298.0  -7.5968    0.00 8.849      0.00    0.00    0.00    0.00    0.00
OF303.0  -7.402     0.00 8.8491     0.00    0.00    0.00    0.00    0.00
OF304.0  -7.3628    0.00 8.8491     0.00    0.00    0.00    0.00    0.00
OF309.0  -7.168     0.00 8.8492     0.00    0.00    0.00    0.00    0.00
OF310.0  -7.1291    0.00 8.8492     0.00    0.00    0.00    0.00    0.00
OF315.0  -6.9343    0.00 8.8492     0.00    0.00    0.00    0.00    0.00
OF316.0  -6.8951    0.00 8.8493     0.00    0.00    0.00    0.00    0.00
OF321.0  -6.7003    0.00 8.8493     0.00    0.00    0.00    0.00    0.00
OF322.0  -6.6614    0.00 8.8493     0.00    0.00    0.00    0.00    0.00
OF327.0  -6.4664    0.00 8.8494     0.00    0.00    0.00    0.00    0.00
OF328.0  -6.4274    0.00 8.8494     0.00    0.00    0.00    0.00    0.00
OF331.0  -6.3148    0.00 8.8495     0.00    0.00    0.00    0.00    0.00
OF332.0  -6.2904    0.00 8.8495     0.00    0.00    0.00    0.00    0.00
OF337.0  -6.1687    0.00 8.8495     0.00    0.00    0.00    0.00    0.00
OF338.0  -6.1443    0.00 8.8495     0.00    0.00    0.00    0.00    0.00
OF343.0  -6.0144    0.00 8.8495     0.00    0.00    0.00    0.00    0.00
OF344.0  -5.9803    0.00 8.8494     0.00    0.00    0.00    0.00    0.00
OF349.0  -5.8099    0.00 8.8493     0.00    0.00    0.00    0.00    0.00
OF350.0  -5.7758    0.00 8.8493     0.00    0.00    0.00    0.00    0.00
OF355.0  -5.6054    0.00 8.8492     0.00    0.00    0.00    0.00    0.00
OF356.0  -5.5713    0.00 8.8492     0.00    0.00    0.00    0.00    0.00
OF361.0  -5.4008    0.00 8.8491     0.00    0.00    0.00    0.00    0.00
OF362.0  -5.3667    0.00 8.8491     0.00    0.00    0.00    0.00    0.00
OF367.0  -5.1964    0.00 8.849      0.00    0.00    0.00    0.00    0.00
OF368.0  -5.1624    0.00 8.849      0.00    0.00    0.00    0.00    0.00
OF373.0  -4.9918    0.00 8.8489     0.00    0.00    0.00    0.00    0.00
OF374.0  -4.9577    0.00 8.8489     0.00    0.00    0.00    0.00    0.00
OF379.0  -4.7873    0.00 8.8488     0.00    0.00    0.00    0.00    0.00
OF380.0  -4.7532    0.00 8.8488     0.00    0.00    0.00    0.00    0.00
OF385.0  -4.5828    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF386.0  -4.5487    0.00 8.8487     0.00    0.00    0.00    0.00    0.00
OF391.0  -4.3783    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF392.0  -4.3442    0.00 8.8486     0.00    0.00    0.00    0.00    0.00
OF398.0  -4.1397    0.00 8.8485     0.00    0.00    0.00    0.00    0.00
OF403.0  -3.9692    0.00 8.8484     0.00    0.00    0.00    0.00    0.00
OF404.0  -3.9351    0.00 8.8484     0.00    0.00    0.00    0.00    0.00
OF416.0  -3.5261    0.00 8.8481     0.00    0.00    0.00    0.00    0.00
OF422.0  -3.3216    0.00 8.848      0.00    0.00    0.00    0.00    0.00
IF574.0  2.9618     0.00 8.8519     0.00    0.00    0.00    0.00    0.00
IF575.0  2.9986     0.00 8.852      0.00    0.00    0.00    0.00    0.00
IF610.2  3.4611     0.00 8.8481     0.00    0.00    0.00    0.00    0.00
IF613.5  3.7473     0.00 8.8475     0.00    0.00    0.00    0.00    0.00
IF616.8  4.0548     0.00 8.8475     0.00    0.00    0.00    0.00    0.00
IF620.1  4.3623     0.00 8.8483     0.00    0.00    0.00    0.00    0.00
IF623.4  4.6964     0.00 8.8501     0.00    0.00    0.00    0.00    0.00
IF626.6  5.0031     0.00 8.8537     0.00    0.00    0.00    0.00    0.00
IF629.9  5.1538     0.00 8.8613     0.00    0.00    0.00    0.00    0.00
IF633.2  5.6655     0.00 8.8655     0.00    0.00    0.00    0.00    0.00
IF636.5  6.3544     0.00 8.8745     0.00    0.00    0.00    0.00    0.00
IF639.8  6.8619     0.00 8.9083     0.00    0.00    0.00    0.00    0.00
IF643.0  7.0793     0.00 8.9441     0.00    0.00    0.00    0.00    0.00
IF646.3  6.9822     0.00 8.9756     0.00    0.00    0.00    0.00    0.00
IF649.6  6.8342     0.00 8.9916     0.00    0.00    0.00    0.00    0.00
IF652.9  6.6979     0.00 8.9996     0.00    0.00    0.00    0.00    0.00
IF656.2  6.5777     0.00 9.0034     0.00    0.00    0.00    0.00    0.00
IF659.4  6.4575     0.00 9.0058     0.00    0.00    0.00    0.00    0.00
IF662.7  6.3373     0.00 9.0074     0.00    0.00    0.00    0.00    0.00
IF666.0  6.2171     0.00 9.0083     0.00    0.00    0.00    0.00    0.00
IF669.3  6.0969     0.00 9.0091     0.00    0.00    0.00    0.00    0.00
IF672.6  5.9679     0.00 9.0098     0.00    0.00    0.00    0.00    0.00
IF675.9  5.8382     0.00 9.0103     0.00    0.00    0.00    0.00    0.00
IF679.1  5.7085     0.00 9.0108     0.00    0.00    0.00    0.00    0.00
IF682.4  5.5789     0.00 9.0111     0.00    0.00    0.00    0.00    0.00
IF685.7  5.4492     0.00 9.0115     0.00    0.00    0.00    0.00    0.00
IF689.0  5.3195     0.00 9.0118     0.00    0.00    0.00    0.00    0.00
IF692.3  5.2227     0.00 9.0119     0.00    0.00    0.00    0.00    0.00
IF695.5  5.179      0.00 9.012      0.00    0.00    0.00    0.00    0.00
IF698.8  5.1352     0.00 9.012      0.00    0.00    0.00    0.00    0.00
IF702.1  5.0914     0.00 9.012      0.00    0.00    0.00    0.00    0.00
IF705.4  5.0477     0.00 9.0121     0.00    0.00    0.00    0.00    0.00
IF708.7  5.0581     0.00 9.012      0.00    0.00    0.00    0.00    0.00
IF711.9  5.0811     0.00 9.0119     0.00    0.00    0.00    0.00    0.00
IF715.2  5.1042     0.00 9.0118     0.00    0.00    0.00    0.00    0.00
IF718.5  5.1273     0.00 9.0116     0.00    0.00    0.00    0.00    0.00
IF721.8  5.1044     0.00 9.0116     0.00    0.00    0.00    0.00    0.00
IF725.1  5.0429     0.00 9.0117     0.00    0.00    0.00    0.00    0.00
IF728.3  4.9813     0.00 9.0118     0.00    0.00    0.00    0.00    0.00
IF731.6  4.9198     0.00 9.0119     0.00    0.00    0.00    0.00    0.00
IF734.9  4.8583     0.00 9.012      0.00    0.00    0.00    0.00    0.00
IF738.2  4.7993     0.00 9.012      0.00    0.00    0.00    0.00    0.00
IF741.5  4.7496     0.00 9.012      0.00    0.00    0.00    0.00    0.00
IF744.7  4.6999     0.00 9.012      0.00    0.00    0.00    0.00    0.00
IF748.0  4.6503     0.00 9.0121     0.00    0.00    0.00    0.00    0.00
IF751.3  4.5842     0.00 9.0122     0.00    0.00    0.00    0.00    0.00
IF754.6  4.4683     0.00 9.0123     0.00    0.00    0.00    0.00    0.00
IF757.9  4.3991     0.00 9.0124     0.00    0.00    0.00    0.00    0.00
IF761.2  4.4588     0.00 9.0122     0.00    0.00    0.00    0.00    0.00
IF764.4  4.5185     0.00 9.012      0.00    0.00    0.00    0.00    0.00
