header
IE0.0    -9.8424       1       1 9.0674  3.3938  4.9825    56.14   56.14
OF80.0   -9.5874    0.00 9.0672     0.00    0.00    0.00    0.00    0.00
OF81.0   -9.5827    0.00 9.0672     0.00    0.00    0.00    0.00    0.00
OF82.0   -9.5781    0.00 9.0672     0.00    0.00    0.00    0.00    0.00
OF83.0   -9.5734    0.00 9.0672     0.00    0.00    0.00    0.00    0.00
OF84.0   -9.5688    0.00 9.0672     0.00    0.00    0.00    0.00    0.00
OF85.0   -9.5641    0.00 9.0672     0.00    0.00    0.00    0.00    0.00
OF86.0   -9.5594    0.00 9.0672     0.00    0.00    0.00    0.00    0.00
OF87.0   -9.5548    0.00 9.0672     0.00    0.00    0.00    0.00    0.00
OF88.0   -9.5501    0.00 9.0672     0.00    0.00    0.00    0.00    0.00
OF89.0   -9.5455    0.00 9.0672     0.00    0.00    0.00    0.00    0.00
OF90.0   -9.5408    0.00 9.0671     0.00    0.00    0.00    0.00    0.00
OF91.0   -9.5362    0.00 9.0671     0.00    0.00    0.00    0.00    0.00
OF92.0   -9.5315    0.00 9.0671     0.00    0.00    0.00    0.00    0.00
OF93.0   -9.5268    0.00 9.0671     0.00    0.00    0.00    0.00    0.00
OF94.0   -9.5222    0.00 9.0671     0.00    0.00    0.00    0.00    0.00
OF95.0   -9.5175    0.00 9.0671     0.00    0.00    0.00    0.00    0.00
OF96.0   -9.5129    0.00 9.0671     0.00    0.00    0.00    0.00    0.00
OF97.0   -9.5082    0.00 9.0671     0.00    0.00    0.00    0.00    0.00
OF98.0   -9.5036    0.00 9.0671     0.00    0.00    0.00    0.00    0.00
OF99.0   -9.4989    0.00 9.0671     0.00    0.00    0.00    0.00    0.00
OF100.0  -9.4942    0.00 9.0671     0.00    0.00    0.00    0.00    0.00
OF101.0  -9.4896    0.00 9.0671     0.00    0.00    0.00    0.00    0.00
OF102.0  -9.4849    0.00 9.067      0.00    0.00    0.00    0.00    0.00
OF103.0  -9.4803    0.00 9.067      0.00    0.00    0.00    0.00    0.00
OF104.0  -9.4756    0.00 9.067      0.00    0.00    0.00    0.00    0.00
OF105.0  -9.471     0.00 9.067      0.00    0.00    0.00    0.00    0.00
OF106.0  -9.4663    0.00 9.067      0.00    0.00    0.00    0.00    0.00
OF107.0  -9.4617    0.00 9.067      0.00    0.00    0.00    0.00    0.00
OF108.0  -9.457     0.00 9.067      0.00    0.00    0.00    0.00    0.00
OF109.0  -9.4523    0.00 9.067      0.00    0.00    0.00    0.00    0.00
OF110.0  -9.4477    0.00 9.067      0.00    0.00    0.00    0.00    0.00
OF111.0  -9.443     0.00 9.067      0.00    0.00    0.00    0.00    0.00
OF112.0  -9.4384    0.00 9.067      0.00    0.00    0.00    0.00    0.00
OF113.0  -9.4337    0.00 9.067      0.00    0.00    0.00    0.00    0.00
OF114.0  -9.4291    0.00 9.0669     0.00    0.00    0.00    0.00    0.00
OF115.0  -9.4244    0.00 9.0669     0.00    0.00    0.00    0.00    0.00
OF116.0  -9.4197    0.00 9.0669     0.00    0.00    0.00    0.00    0.00
OF117.0  -9.4151    0.00 9.0669     0.00    0.00    0.00    0.00    0.00
OF118.0  -9.4104    0.00 9.0669     0.00    0.00    0.00    0.00    0.00
OF119.0  -9.4058    0.00 9.0669     0.00    0.00    0.00    0.00    0.00
OF120.0  -9.4011    0.00 9.0669     0.00    0.00    0.00    0.00    0.00
OF121.0  -9.3965    0.00 9.0669     0.00    0.00    0.00    0.00    0.00
OF122.0  -9.3918    0.00 9.0669     0.00    0.00    0.00    0.00    0.00
OF123.0  -9.3871    0.00 9.0669     0.00    0.00    0.00    0.00    0.00
OF124.0  -9.3825    0.00 9.0669     0.00    0.00    0.00    0.00    0.00
OF125.0  -9.3778    0.00 9.0669     0.00    0.00    0.00    0.00    0.00
OF126.0  -9.3732    0.00 9.0669     0.00    0.00    0.00    0.00    0.00
OF127.0  -9.3685    0.00 9.0668     0.00    0.00    0.00    0.00    0.00
OF128.0  -9.3639    0.00 9.0668     0.00    0.00    0.00    0.00    0.00
OF129.0  -9.3592    0.00 9.0668     0.00    0.00    0.00    0.00    0.00
OF130.0  -9.3546    0.00 9.0668     0.00    0.00    0.00    0.00    0.00
OF131.0  -9.3499    0.00 9.0668     0.00    0.00    0.00    0.00    0.00
OF132.0  -9.3452    0.00 9.0668     0.00    0.00    0.00    0.00    0.00
OF133.0  -9.3406    0.00 9.0668     0.00    0.00    0.00    0.00    0.00
OF134.0  -9.3359    0.00 9.0668     0.00    0.00    0.00    0.00    0.00
OF135.0  -9.3313    0.00 9.0668     0.00    0.00    0.00    0.00    0.00
OF136.0  -9.3266    0.00 9.0668     0.00    0.00    0.00    0.00    0.00
OF137.0  -9.322     0.00 9.0668     0.00    0.00    0.00    0.00    0.00
OF138.0  -9.3173    0.00 9.0668     0.00    0.00    0.00    0.00    0.00
OF139.0  -9.3126    0.00 9.0667     0.00    0.00    0.00    0.00    0.00
OF140.0  -9.308     0.00 9.0667     0.00    0.00    0.00    0.00    0.00
OF141.0  -9.3033    0.00 9.0667     0.00    0.00    0.00    0.00    0.00
OF142.0  -9.2987    0.00 9.0667     0.00    0.00    0.00    0.00    0.00
OF143.0  -9.294     0.00 9.0667     0.00    0.00    0.00    0.00    0.00
OF144.0  -9.2894    0.00 9.0667     0.00    0.00    0.00    0.00    0.00
OF145.0  -9.2847    0.00 9.0667     0.00    0.00    0.00    0.00    0.00
OF146.0  -9.2801    0.00 9.0667     0.00    0.00    0.00    0.00    0.00
OF147.0  -9.2754    0.00 9.0667     0.00    0.00    0.00    0.00    0.00
OF148.0  -9.2707    0.00 9.0667     0.00    0.00    0.00    0.00    0.00
OF149.0  -9.2661    0.00 9.0667     0.00    0.00    0.00    0.00    0.00
OF150.0  -9.2614    0.00 9.0667     0.00    0.00    0.00    0.00    0.00
OF151.0  -9.2568    0.00 9.0666     0.00    0.00    0.00    0.00    0.00
OF152.0  -9.2521    0.00 9.0666     0.00    0.00    0.00    0.00    0.00
OF153.0  -9.2475    0.00 9.0666     0.00    0.00    0.00    0.00    0.00
OF154.0  -9.2428    0.00 9.0666     0.00    0.00    0.00    0.00    0.00
OF155.0  -9.2381    0.00 9.0666     0.00    0.00    0.00    0.00    0.00
OF156.0  -9.2335    0.00 9.0666     0.00    0.00    0.00    0.00    0.00
OF157.0  -9.2288    0.00 9.0666     0.00    0.00    0.00    0.00    0.00
OF158.0  -9.2242    0.00 9.0666     0.00    0.00    0.00    0.00    0.00
OF159.0  -9.2195    0.00 9.0666     0.00    0.00    0.00    0.00    0.00
OF160.0  -9.2149    0.00 9.0666     0.00    0.00    0.00    0.00    0.00
OF161.0  -9.2102    0.00 9.0666     0.00    0.00    0.00    0.00    0.00
OF162.0  -9.2055    0.00 9.0666     0.00    0.00    0.00    0.00    0.00
OF163.0  -9.2009    0.00 9.0665     0.00    0.00    0.00    0.00    0.00
OF164.0  -9.1962    0.00 9.0665     0.00    0.00    0.00    0.00    0.00
OF165.0  -9.1916    0.00 9.0665     0.00    0.00    0.00    0.00    0.00
OF166.0  -9.1869    0.00 9.0665     0.00    0.00    0.00    0.00    0.00
OF167.0  -9.1823    0.00 9.0665     0.00    0.00    0.00    0.00    0.00
OF168.0  -9.1776    0.00 9.0665     0.00    0.00    0.00    0.00    0.00
OF169.0  -9.173     0.00 9.0665     0.00    0.00    0.00    0.00    0.00
OF170.0  -9.1683    0.00 9.0665     0.00    0.00    0.00    0.00    0.00
OF171.0  -9.1636    0.00 9.0665     0.00    0.00    0.00    0.00    0.00
OF172.0  -9.159     0.00 9.0665     0.00    0.00    0.00    0.00    0.00
OF173.0  -9.1543    0.00 9.0665     0.00    0.00    0.00    0.00    0.00
OF174.0  -9.1497    0.00 9.0665     0.00    0.00    0.00    0.00    0.00
OF175.0  -9.145     0.00 9.0664     0.00    0.00    0.00    0.00    0.00
OF176.0  -9.1404    0.00 9.0664     0.00    0.00    0.00    0.00    0.00
OF177.0  -9.1357    0.00 9.0664     0.00    0.00    0.00    0.00    0.00
OF178.0  -9.131     0.00 9.0664     0.00    0.00    0.00    0.00    0.00
OF179.0  -9.1264    0.00 9.0664     0.00    0.00    0.00    0.00    0.00
OF180.0  -9.1217    0.00 9.0664     0.00    0.00    0.00    0.00    0.00
OF181.0  -9.1171    0.00 9.0664     0.00    0.00    0.00    0.00    0.00
OF182.0  -9.1124    0.00 9.0664     0.00    0.00    0.00    0.00    0.00
OF183.0  -9.1077    0.00 9.0664     0.00    0.00    0.00    0.00    0.00
OF184.0  -9.1031    0.00 9.0664     0.00    0.00    0.00    0.00    0.00
OF185.0  -9.0984    0.00 9.0664     0.00    0.00    0.00    0.00    0.00
OF186.0  -9.0938    0.00 9.0664     0.00    0.00    0.00    0.00    0.00
OF187.0  -9.0891    0.00 9.0664     0.00    0.00    0.00    0.00    0.00
OF188.0  -9.0845    0.00 9.0663     0.00    0.00    0.00    0.00    0.00
OF189.0  -9.0798    0.00 9.0663     0.00    0.00    0.00    0.00    0.00
OF190.0  -9.0752    0.00 9.0663     0.00    0.00    0.00    0.00    0.00
OF191.0  -9.0705    0.00 9.0663     0.00    0.00    0.00    0.00    0.00
OF192.0  -9.0658    0.00 9.0663     0.00    0.00    0.00    0.00    0.00
OF193.0  -9.0612    0.00 9.0663     0.00    0.00    0.00    0.00    0.00
OF194.0  -9.0565    0.00 9.0663     0.00    0.00    0.00    0.00    0.00
OF195.0  -9.0519    0.00 9.0663     0.00    0.00    0.00    0.00    0.00
OF196.0  -9.0472    0.00 9.0663     0.00    0.00    0.00    0.00    0.00
OF197.0  -9.0426    0.00 9.0663     0.00    0.00    0.00    0.00    0.00
OF198.0  -9.0379    0.00 9.0663     0.00    0.00    0.00    0.00    0.00
OF199.0  -9.0332    0.00 9.0663     0.00    0.00    0.00    0.00    0.00
OF200.0  -9.0286    0.00 9.0662     0.00    0.00    0.00    0.00    0.00
OF201.0  -9.0239    0.00 9.0662     0.00    0.00    0.00    0.00    0.00
OF202.0  -9.0193    0.00 9.0662     0.00    0.00    0.00    0.00    0.00
OF203.0  -9.0146    0.00 9.0662     0.00    0.00    0.00    0.00    0.00
OF204.0  -9.01      0.00 9.0662     0.00    0.00    0.00    0.00    0.00
OF205.0  -9.0053    0.00 9.0662     0.00    0.00    0.00    0.00    0.00
OF206.0  -9.0007    0.00 9.0662     0.00    0.00    0.00    0.00    0.00
OF207.0  -8.996     0.00 9.0662     0.00    0.00    0.00    0.00    0.00
OF208.0  -8.9913    0.00 9.0662     0.00    0.00    0.00    0.00    0.00
OF209.0  -8.9867    0.00 9.0662     0.00    0.00    0.00    0.00    0.00
OF210.0  -8.982     0.00 9.0662     0.00    0.00    0.00    0.00    0.00
OF211.0  -8.9774    0.00 9.0662     0.00    0.00    0.00    0.00    0.00
OF212.0  -8.9727    0.00 9.0661     0.00    0.00    0.00    0.00    0.00
OF213.0  -8.9681    0.00 9.0661     0.00    0.00    0.00    0.00    0.00
OF214.0  -8.9634    0.00 9.0661     0.00    0.00    0.00    0.00    0.00
OF215.0  -8.9587    0.00 9.0661     0.00    0.00    0.00    0.00    0.00
OF216.0  -8.9541    0.00 9.0661     0.00    0.00    0.00    0.00    0.00
OF217.0  -8.9494    0.00 9.0661     0.00    0.00    0.00    0.00    0.00
OF218.0  -8.9448    0.00 9.0661     0.00    0.00    0.00    0.00    0.00
OF219.0  -8.9401    0.00 9.0661     0.00    0.00    0.00    0.00    0.00
OF220.0  -8.9366    0.00 9.0661     0.00    0.00    0.00    0.00    0.00
OF221.0  -8.9343    0.00 9.0661     0.00    0.00    0.00    0.00    0.00
OF222.0  -8.932     0.00 9.0661     0.00    0.00    0.00    0.00    0.00
OF223.0  -8.9296    0.00 9.0661     0.00    0.00    0.00    0.00    0.00
OF224.0  -8.9273    0.00 9.0661     0.00    0.00    0.00    0.00    0.00
OF225.0  -8.925     0.00 9.066      0.00    0.00    0.00    0.00    0.00
OF226.0  -8.9226    0.00 9.066      0.00    0.00    0.00    0.00    0.00
OF227.0  -8.9203    0.00 9.066      0.00    0.00    0.00    0.00    0.00
OF228.0  -8.918     0.00 9.066      0.00    0.00    0.00    0.00    0.00
OF229.0  -8.9156    0.00 9.066      0.00    0.00    0.00    0.00    0.00
OF230.0  -8.9133    0.00 9.066      0.00    0.00    0.00    0.00    0.00
OF231.0  -8.911     0.00 9.066      0.00    0.00    0.00    0.00    0.00
OF232.0  -8.9086    0.00 9.066      0.00    0.00    0.00    0.00    0.00
OF233.0  -8.9063    0.00 9.066      0.00    0.00    0.00    0.00    0.00
OF234.0  -8.904     0.00 9.066      0.00    0.00    0.00    0.00    0.00
OF235.0  -8.9016    0.00 9.066      0.00    0.00    0.00    0.00    0.00
OF236.0  -8.8993    0.00 9.066      0.00    0.00    0.00    0.00    0.00
OF237.0  -8.897     0.00 9.066      0.00    0.00    0.00    0.00    0.00
OF238.0  -8.8946    0.00 9.0659     0.00    0.00    0.00    0.00    0.00
OF239.0  -8.8923    0.00 9.0659     0.00    0.00    0.00    0.00    0.00
OF240.0  -8.89      0.00 9.0659     0.00    0.00    0.00    0.00    0.00
OF241.0  -8.8876    0.00 9.0659     0.00    0.00    0.00    0.00    0.00
OF242.0  -8.8853    0.00 9.0659     0.00    0.00    0.00    0.00    0.00
OF243.0  -8.883     0.00 9.0659     0.00    0.00    0.00    0.00    0.00
OF244.0  -8.8806    0.00 9.0659     0.00    0.00    0.00    0.00    0.00
OF245.0  -8.8783    0.00 9.0659     0.00    0.00    0.00    0.00    0.00
OF246.0  -8.876     0.00 9.0659     0.00    0.00    0.00    0.00    0.00
OF247.0  -8.8736    0.00 9.0659     0.00    0.00    0.00    0.00    0.00
OF248.0  -8.8713    0.00 9.0659     0.00    0.00    0.00    0.00    0.00
OF249.0  -8.869     0.00 9.0659     0.00    0.00    0.00    0.00    0.00
OF250.0  -8.8666    0.00 9.0659     0.00    0.00    0.00    0.00    0.00
OF251.0  -8.8643    0.00 9.0658     0.00    0.00    0.00    0.00    0.00
OF252.0  -8.862     0.00 9.0658     0.00    0.00    0.00    0.00    0.00
OF253.0  -8.8596    0.00 9.0658     0.00    0.00    0.00    0.00    0.00
OF254.0  -8.8573    0.00 9.0658     0.00    0.00    0.00    0.00    0.00
OF255.0  -8.855     0.00 9.0658     0.00    0.00    0.00    0.00    0.00
OF256.0  -8.8526    0.00 9.0658     0.00    0.00    0.00    0.00    0.00
OF257.0  -8.8503    0.00 9.0658     0.00    0.00    0.00    0.00    0.00
OF258.0  -8.848     0.00 9.0658     0.00    0.00    0.00    0.00    0.00
OF259.0  -8.8456    0.00 9.0658     0.00    0.00    0.00    0.00    0.00
OF260.0  -8.8433    0.00 9.0658     0.00    0.00    0.00    0.00    0.00
OF261.0  -8.841     0.00 9.0658     0.00    0.00    0.00    0.00    0.00
OF262.0  -8.8386    0.00 9.0658     0.00    0.00    0.00    0.00    0.00
OF263.0  -8.8363    0.00 9.0658     0.00    0.00    0.00    0.00    0.00
OF264.0  -8.834     0.00 9.0657     0.00    0.00    0.00    0.00    0.00
OF265.0  -8.8316    0.00 9.0657     0.00    0.00    0.00    0.00    0.00
OF266.0  -8.8293    0.00 9.0657     0.00    0.00    0.00    0.00    0.00
OF267.0  -8.827     0.00 9.0657     0.00    0.00    0.00    0.00    0.00
OF268.0  -8.8246    0.00 9.0657     0.00    0.00    0.00    0.00    0.00
OF269.0  -8.8223    0.00 9.0657     0.00    0.00    0.00    0.00    0.00
OF270.0  -8.82      0.00 9.0657     0.00    0.00    0.00    0.00    0.00
OF271.0  -8.8176    0.00 9.0657     0.00    0.00    0.00    0.00    0.00
OF272.0  -8.8153    0.00 9.0657     0.00    0.00    0.00    0.00    0.00
OF273.0  -8.813     0.00 9.0657     0.00    0.00    0.00    0.00    0.00
OF274.0  -8.8106    0.00 9.0657     0.00    0.00    0.00    0.00    0.00
OF275.0  -8.8083    0.00 9.0657     0.00    0.00    0.00    0.00    0.00
OF276.0  -8.806     0.00 9.0657     0.00    0.00    0.00    0.00    0.00
OF277.0  -8.8036    0.00 9.0656     0.00    0.00    0.00    0.00    0.00
OF278.0  -8.8013    0.00 9.0656     0.00    0.00    0.00    0.00    0.00
OF279.0  -8.799     0.00 9.0656     0.00    0.00    0.00    0.00    0.00
OF280.0  -8.7966    0.00 9.0656     0.00    0.00    0.00    0.00    0.00
OF281.0  -8.7943    0.00 9.0656     0.00    0.00    0.00    0.00    0.00
OF282.0  -8.792     0.00 9.0656     0.00    0.00    0.00    0.00    0.00
OF283.0  -8.7896    0.00 9.0656     0.00    0.00    0.00    0.00    0.00
OF284.0  -8.7873    0.00 9.0656     0.00    0.00    0.00    0.00    0.00
OF285.0  -8.785     0.00 9.0656     0.00    0.00    0.00    0.00    0.00
OF286.0  -8.7826    0.00 9.0656     0.00    0.00    0.00    0.00    0.00
OF287.0  -8.7803    0.00 9.0656     0.00    0.00    0.00    0.00    0.00
OF288.0  -8.778     0.00 9.0656     0.00    0.00    0.00    0.00    0.00
OF289.0  -8.7756    0.00 9.0656     0.00    0.00    0.00    0.00    0.00
OF290.0  -8.7733    0.00 9.0656     0.00    0.00    0.00    0.00    0.00
OF291.0  -8.771     0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF292.0  -8.7686    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF293.0  -8.7663    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF294.0  -8.764     0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF295.0  -8.7616    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF296.0  -8.7593    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF297.0  -8.757     0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF298.0  -8.7546    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF299.0  -8.7523    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF300.0  -8.75      0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF301.0  -8.7178    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF302.0  -8.675     0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF303.0  -8.632     0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF304.0  -8.5891    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF305.0  -8.5462    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF306.0  -8.5034    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF307.0  -8.4606    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF308.0  -8.4177    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF309.0  -8.3748    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF310.0  -8.332     0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF311.0  -8.2891    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF312.0  -8.2463    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF313.0  -8.2034    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF314.0  -8.1605    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF315.0  -8.1176    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF316.0  -8.0747    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF317.0  -8.0318    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF318.0  -7.989     0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF319.0  -7.9462    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF320.0  -7.9033    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF321.0  -7.8604    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF322.0  -7.8176    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF323.0  -7.7748    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF324.0  -7.7319    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF325.0  -7.689     0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF326.0  -7.646     0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF327.0  -7.6031    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF328.0  -7.5603    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF329.0  -7.5175    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF330.0  -7.4746    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF331.0  -7.4317    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF332.0  -7.3889    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF333.0  -7.3461    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF334.0  -7.3032    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF335.0  -7.2603    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF336.0  -7.2174    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF337.0  -7.1746    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF338.0  -7.1316    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF339.0  -7.0888    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF340.0  -7.0459    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF341.0  -7.0031    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
