X,Y,Z,STA,Zadcirc,HSadcirc,TWLadcirc,PERadcirc,TransHeading,PerHeading
-70.1967728200,43.6501387900,-17.9634611314,-549.00,-17.9634611314246,2.42309920615925,8.98634841320808,-99999,66.4487679653771,45
-70.1967716800,43.6501414000,-17.9411459358,-548.00,-17.9411459358317,2.42283023651634,8.98642456156995,-99999,66.4487679653771,45
-70.1967705400,43.6501440200,-17.9187529147,-547.00,-17.9187529147106,2.42256014820608,8.9865010075859,-99999,66.4487679653771,45
-70.1967694000,43.6501466400,-17.8963598935,-546.00,-17.8963598935092,2.42229005989531,8.98657745360203,-99999,66.4487679653771,45
-70.1967682600,43.6501492500,-17.8740446980,-545.00,-17.8740446979965,2.42202109025291,8.98665360196371,-99999,66.4487679653771,45
-70.1967671200,43.6501518700,-17.8516516768,-544.00,-17.85165167682,2.42175100194186,8.98673004797986,-99999,66.4487679653771,45
-70.1967659800,43.6501544900,-17.8292586557,-543.00,-17.829258655674,2.42148091363189,8.98680649399578,-99999,66.4487679653771,45
-70.1967648400,43.6501571000,-17.8069434601,-542.00,-17.806943460106,2.42121194398869,8.98688264235767,-99999,66.4487679653771,45
-70.1967637000,43.6501597200,-17.7845504390,-541.00,-17.7845504389848,2.42094185567843,8.98695908837361,-99999,66.4487679653771,45
-70.1967625600,43.6501623300,-17.7622352434,-540.00,-17.7622352433919,2.42067288603552,8.98703523673549,-99999,66.4487679653771,45
-70.1967614200,43.6501649500,-17.7398422223,-539.00,-17.7398422222708,2.42040279772526,8.98711168275143,-99999,66.4487679653771,45
-70.1967602800,43.6501675700,-17.7174492011,-538.00,-17.7174492010943,2.42013270941421,8.98718812876758,-99999,66.4487679653771,45
-70.1967591400,43.6501701800,-17.6951340055,-537.00,-17.6951340055014,2.4198637397713,8.98726427712945,-99999,66.4487679653771,45
-70.1967579900,43.6501728000,-17.6727234167,-536.00,-17.6727234167046,2.41959385323878,8.98734070964193,-99999,66.4487679653771,45
-70.1967568500,43.6501754200,-17.6503303956,-535.00,-17.6503303955835,2.41932376492852,8.98741715565787,-99999,66.4487679653771,45
-70.1967557100,43.6501780300,-17.6280152000,-534.00,-17.6280152000155,2.41905479528532,8.98749330401976,-99999,66.4487679653771,45
-70.1967545700,43.6501806500,-17.6056221788,-533.00,-17.6056221788141,2.41878470697455,8.9875697500359,-99999,66.4487679653771,45
-70.1967534300,43.6501832600,-17.5833069833,-532.00,-17.5833069833015,2.41851573733215,8.98764589839758,-99999,66.4487679653771,45
-70.1967522900,43.6501858800,-17.5609139621,-531.00,-17.560913962125,2.4182456490211,8.98772234441373,-99999,66.4487679653771,45
-70.1967511500,43.6501885000,-17.5385209410,-530.00,-17.5385209409789,2.41797556071113,8.98779879042965,-99999,66.4487679653771,45
-70.1967500100,43.6501911100,-17.5162057454,-529.00,-17.516205745411,2.41770659106793,8.98787493879154,-99999,66.4487679653771,45
-70.1967488700,43.6501937300,-17.4938127243,-528.00,-17.4938127242649,2.41743650275796,8.98795138480746,-99999,66.4487679653771,45
-70.1967477300,43.6501963500,-17.4714197031,-527.00,-17.4714197030884,2.41716641444691,8.98802783082361,-99999,66.4487679653771,45
-70.1967465900,43.6501989600,-17.4491045076,-526.00,-17.4491045075757,2.4168974448045,8.9881039791853,-99999,66.4487679653771,45
-70.1967454500,43.6502015800,-17.4267114864,-525.00,-17.4267114863744,2.41662735649374,8.98818042520143,-99999,66.4487679653771,45
-70.1967443100,43.6502041900,-17.4043962909,-524.00,-17.4043962908617,2.41635838685134,8.98825657356311,-99999,66.4487679653771,45
-70.1967431700,43.6502068100,-17.3820032697,-523.00,-17.3820032696852,2.41608829854028,8.98833301957926,-99999,66.4487679653771,45
-70.1967420300,43.6502094300,-17.3596102485,-522.00,-17.3596102485391,2.41581821023031,8.98840946559518,-99999,66.4487679653771,45
-70.1967408900,43.6502120400,-17.3372950530,-521.00,-17.3372950529712,2.41554924058711,8.98848561395707,-99999,66.4487679653771,45
-70.1967397500,43.6502146600,-17.3149020318,-520.00,-17.3149020317947,2.41527915227606,8.98856205997322,-99999,66.4487679653771,45
-70.1967386100,43.6502172800,-17.2925090106,-519.00,-17.2925090106486,2.41500906396609,8.98863850598914,-99999,66.4487679653771,45
-70.1967374700,43.6502198900,-17.2701938151,-518.00,-17.2701938150807,2.41474009432289,8.98871465435104,-99999,66.4487679653771,45
-70.1967363300,43.6502225100,-17.2478007939,-517.00,-17.2478007939346,2.41447000601292,8.98879110036696,-99999,66.4487679653771,45
-70.1967351900,43.6502251200,-17.2254855984,-516.00,-17.2254855983666,2.41420103636972,8.98886724872885,-99999,66.4487679653771,45
-70.1967340500,43.6502277400,-17.2030925772,-515.00,-17.2030925772454,2.41393094805946,8.98894369474479,-99999,66.4487679653771,45
-70.1967329100,43.6502303600,-17.1806995560,-514.00,-17.1806995560441,2.4136608597487,8.98902014076092,-99999,66.4487679653771,45
-70.1967317700,43.6502329700,-17.1583843605,-513.00,-17.1583843605314,2.4133918901063,8.9890962891226,-99999,66.4487679653771,45
-70.1967306300,43.6502355900,-17.1359913394,-512.00,-17.1359913393549,2.41312180179524,8.98917273513875,-99999,66.4487679653771,45
-70.1967294900,43.6502382100,-17.1135983182,-511.00,-17.1135983182088,2.41285171348527,8.98924918115468,-99999,66.4487679653771,45
