X,Y,Z,STA,Zadcirc,HSadcirc,TWLadcirc,PERadcirc,TransHeading,PerHeading
-70.1834999300,43.6774920200,-81.7000556778,-1336.00,-81.7000556778255,3.72052800769721,8.94545645581225,-99999,253.507393025527,270
-70.1835007200,43.6774893400,-81.6673495490,-1335.00,-81.6673495490304,3.72042824982525,8.94545923063279,-99999,253.507393025527,270
-70.1835015200,43.6774866600,-81.6345256724,-1334.00,-81.6345256724202,3.72032697271684,8.945462024387,-99999,253.507393025527,270
-70.1835023100,43.6774839700,-81.6017322151,-1333.00,-81.6017322150897,3.72022729044892,8.94546480398015,-99999,253.507393025527,270
-70.1835031100,43.6774812900,-81.5689083384,-1332.00,-81.5689083383742,3.72012601333831,8.94546759773439,-99999,253.507393025527,270
-70.1835039000,43.6774786100,-81.5362022096,-1331.00,-81.536202209579,3.72002625546635,8.94547037255493,-99999,253.507393025527,270
-70.1835046900,43.6774759200,-81.5034087522,-1330.00,-81.5034087522485,3.71992657319843,8.94547315214807,-99999,253.507393025527,270
-70.1835054900,43.6774732400,-81.4705848756,-1329.00,-81.4705848756383,3.71982529609002,8.94547594590229,-99999,253.507393025527,270
-70.1835062800,43.6774705600,-81.4378787469,-1328.00,-81.4378787469052,3.71972553821801,8.94547872072282,-99999,253.507393025527,270
-70.1835070800,43.6774678800,-81.4050548703,-1327.00,-81.405054870295,3.71962426110961,8.94548151447704,-99999,253.507393025527,270
-70.1835078700,43.6774651900,-81.3722614130,-1326.00,-81.3722614129645,3.71952457884169,8.94548429407019,-99999,253.507393025527,270
-70.1835086700,43.6774625100,-81.3394375364,-1325.00,-81.3394375363543,3.71942330173328,8.9454870878244,-99999,253.507393025527,270
-70.1835094600,43.6774598300,-81.3067314076,-1324.00,-81.3067314075592,3.71932354386132,8.94548986264494,-99999,253.507393025527,270
-70.1835102600,43.6774571400,-81.2738202023,-1323.00,-81.2738202023083,3.71922234235475,8.94549266117179,-99999,253.507393025527,270
-70.1835110500,43.6774544600,-81.2411140735,-1322.00,-81.2411140735132,3.71912258448279,8.94549543599233,-99999,253.507393025527,270
-70.1835118400,43.6774517800,-81.2084079449,-1321.00,-81.2084079448854,3.71902282661298,8.94549821081284,-99999,253.507393025527,270
-70.1835126400,43.6774491000,-81.1755840681,-1320.00,-81.1755840681079,3.71892154950242,8.94550100456708,-99999,253.507393025527,270
-70.1835134300,43.6774464100,-81.1427906108,-1319.00,-81.1427906108394,3.71882186723445,8.94550378416022,-99999,253.507393025527,270
-70.1835142300,43.6774437300,-81.1099667342,-1318.00,-81.1099667342292,3.71872059012605,8.94550657791444,-99999,253.507393025527,270
-70.1835150200,43.6774410500,-81.0772606054,-1317.00,-81.077260605434,3.71862083225408,8.94550935273498,-99999,253.507393025527,270
-70.1835158200,43.6774383600,-81.0443494003,-1316.00,-81.0443494002885,3.71851963074973,8.9455121512618,-99999,253.507393025527,270
-70.1835166100,43.6774356800,-81.0116432716,-1315.00,-81.0116432715554,3.71841987287771,8.94551492608234,-99999,253.507393025527,270
-70.1835174000,43.6774330000,-80.9789371428,-1314.00,-80.9789371427603,3.71832011500575,8.94551770090287,-99999,253.507393025527,270
-70.1835182000,43.6774303200,-80.9461132662,-1313.00,-80.94611326615,3.71821883789735,8.94552049465709,-99999,253.507393025527,270
-70.1835189900,43.6774276300,-80.9133198088,-1312.00,-80.9133198088196,3.71811915562943,8.94552327425024,-99999,253.507393025527,270
-70.1835197900,43.6774249500,-80.8804959321,-1311.00,-80.8804959321041,3.71801787851881,8.94552606800448,-99999,253.507393025527,270
-70.1835205800,43.6774222700,-80.8477898033,-1310.00,-80.8477898033089,3.71791812064685,8.94552884282502,-99999,253.507393025527,270
-70.1835213800,43.6774195800,-80.8148785982,-1309.00,-80.8148785981634,3.71781691914249,8.94553164135184,-99999,253.507393025527,270
-70.1835221700,43.6774169000,-80.7821724694,-1308.00,-80.7821724693682,3.71771716127053,8.94553441617238,-99999,253.507393025527,270
-70.1835229700,43.6774142200,-80.7493485928,-1307.00,-80.7493485928201,3.71761588416207,8.94553720992659,-99999,253.507393025527,270
-70.1835237600,43.6774115400,-80.7166424640,-1306.00,-80.7166424640249,3.71751612629011,8.94553998474713,-99999,253.507393025527,270
-70.1835245500,43.6774088500,-80.6838490067,-1305.00,-80.6838490066944,3.71741644402219,8.94554276434027,-99999,253.507393025527,270
-70.1835253500,43.6774061700,-80.6510251301,-1304.00,-80.6510251300842,3.71731516691379,8.94554555809449,-99999,253.507393025527,270
-70.1835261400,43.6774034900,-80.6183190014,-1303.00,-80.6183190013511,3.71721540904177,8.94554833291503,-99999,253.507393025527,270
-70.1835269400,43.6774008000,-80.5854077962,-1302.00,-80.5854077962056,3.71711420753741,8.94555113144185,-99999,253.507393025527,270
-70.1835277300,43.6773981200,-80.5527016674,-1301.00,-80.5527016674104,3.71701444966545,8.94555390626239,-99999,253.507393025527,270
-70.1835285300,43.6773954400,-80.5198777906,-1300.00,-80.5198777906329,3.71691317255489,8.94555670001663,-99999,253.507393025527,270
-70.1835293200,43.6773927600,-80.4871716619,-1299.00,-80.4871716618377,3.71681341468292,8.94555947483717,-99999,253.507393025527,270
-70.1835301100,43.6773900700,-80.4543782046,-1298.00,-80.4543782045693,3.71671373241495,8.94556225443031,-99999,253.507393025527,270
-70.1835309100,43.6773873900,-80.4215543280,-1297.00,-80.4215543279591,3.71661245530655,8.94556504818453,-99999,253.507393025527,270
-70.1835317000,43.6773847100,-80.3888481992,-1296.00,-80.3888481991639,3.71651269743459,8.94556782300507,-99999,253.507393025527,270
-70.1835325000,43.6773820200,-80.3559369941,-1295.00,-80.3559369940804,3.71641149593018,8.94557062153189,-99999,253.507393025527,270
-70.1835332900,43.6773793400,-80.3232308653,-1294.00,-80.3232308652853,3.71631173805821,8.94557339635243,-99999,253.507393025527,270
-70.1835340900,43.6773766600,-80.2904069887,-1293.00,-80.2904069886751,3.71621046094981,8.94557619010664,-99999,253.507393025527,270
-70.1835348800,43.6773739700,-80.2576135313,-1292.00,-80.2576135313446,3.71611077868189,8.94557896969979,-99999,253.507393025527,270
-70.1835356800,43.6773712900,-80.2247896546,-1291.00,-80.2247896546291,3.71600950157128,8.94558176345403,-99999,253.507393025527,270
-70.1835364700,43.6773686100,-80.1920835258,-1290.00,-80.192083525834,3.71590974369931,8.94558453827457,-99999,253.507393025527,270
-70.1835372600,43.6773659300,-80.1593773972,-1289.00,-80.1593773972061,3.71580998582951,8.94558731309508,-99999,253.507393025527,270
-70.1835380600,43.6773632400,-80.1264661919,-1288.00,-80.1264661918933,3.71570878432299,8.94559011162193,-99999,253.507393025527,270
-70.1835388500,43.6773605600,-80.0937600631,-1287.00,-80.0937600630981,3.71560902645103,8.94559288644247,-99999,253.507393025527,270
-70.1835396500,43.6773578800,-80.0609361865,-1286.00,-80.06093618655,3.71550774934257,8.94559568019668,-99999,253.507393025527,270
-70.1835404400,43.6773551900,-80.0281427292,-1285.00,-80.0281427292195,3.71540806707465,8.94559845978983,-99999,253.507393025527,270
-70.1835412400,43.6773525100,-79.9953188526,-1284.00,-79.9953188526092,3.71530678996625,8.94560125354404,-99999,253.507393025527,270
-70.1835420300,43.6773498300,-79.9626127238,-1283.00,-79.9626127238141,3.71520703209429,8.94560402836458,-99999,253.507393025527,270
-70.1835428200,43.6773471500,-79.9299065951,-1282.00,-79.929906595081,3.71510727422227,8.94560680318511,-99999,253.507393025527,270
