type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,373883.7222,4796572.5749,-70.5551459028445,43.3114197944285,-22.947,8.934,23.80,25.59,14.80
OF,3.3,373882.775848495,4796572.91568876,-70.5551576463636,43.3114227033214,-22.903,8.939,23.77,25.58,14.80
OF,6.6,373881.82949699,4796573.25647753,-70.5551693898839,43.3114256122131,-22.859,8.943,23.74,25.56,14.80
OF,9.8,373880.911822803,4796573.58693936,-70.555180777541,43.3114284329554,-22.815,8.948,23.71,25.55,14.80
OF,13.1,373879.965471298,4796573.92772812,-70.5551925210634,43.3114313418446,-22.771,8.952,23.68,25.53,14.80
OF,16.4,373879.019119793,4796574.26851689,-70.5552042645869,43.3114342507327,-22.727,8.957,23.66,25.52,14.80
OF,19.7,373878.072768288,4796574.60930565,-70.5552160081116,43.3114371596195,-22.683,8.962,23.63,25.50,14.80
OF,23,373877.126416783,4796574.95009441,-70.5552277516373,43.3114400685051,-22.642,8.967,23.60,25.49,14.80
OF,26.2,373876.208742596,4796575.28055625,-70.5552391392996,43.3114428892414,-22.605,8.972,23.58,25.48,14.80
OF,29.5,373875.262391091,4796575.62134501,-70.5552508828274,43.3114457981246,-22.567,8.977,23.56,25.47,14.80
OF,32.8,373874.316039586,4796575.96213377,-70.5552626263564,43.3114487070065,-22.529,8.983,23.53,25.46,14.80
OF,36.1,373873.369688081,4796576.30292254,-70.5552743698864,43.3114516158873,-22.491,8.988,23.51,25.44,14.80
OF,39.4,373872.423336576,4796576.6437113,-70.5552861134175,43.3114545247668,-22.453,8.993,23.49,25.43,14.80
OF,42.7,373871.476985071,4796576.98450007,-70.5552978569497,43.311457433645,-22.415,8.998,23.46,25.42,14.80
OF,45.9,373870.559310884,4796577.3149619,-70.5553092446183,43.3114602543743,-22.377,9.003,23.44,25.41,14.80
OF,49.2,373869.612959379,4796577.65575066,-70.5553209881527,43.3114631632502,-22.339,9.008,23.42,25.40,14.80
OF,52.5,373868.666607874,4796577.99653942,-70.5553327316881,43.3114660721248,-22.301,9.014,23.39,25.39,14.80
OF,55.8,373867.720256369,4796578.33732819,-70.5553444752247,43.3114689809982,-22.264,9.019,23.37,25.38,14.80
OF,59.1,373866.773904864,4796578.67811695,-70.5553562187623,43.3114718898704,-22.226,9.024,23.35,25.37,14.80
OF,62.3,373865.856230677,4796579.00857878,-70.5553676064362,43.3114747105938,-22.188,9.029,23.32,25.35,14.80
OF,65.6,373864.909879172,4796579.34936755,-70.5553793499759,43.3114776194635,-22.150,9.034,23.30,25.34,14.80
OF,68.9,373863.963527667,4796579.69015631,-70.5553910935168,43.3114805283321,-22.112,9.039,23.27,25.33,14.80
OF,72.2,373863.017176162,4796580.03094508,-70.5554028370587,43.3114834371994,-22.074,9.044,23.25,25.32,14.80
OF,75.5,373862.070824657,4796580.37173384,-70.5554145806018,43.3114863460655,-22.036,9.049,23.23,25.31,14.80
OF,78.7,373861.15315047,4796580.70219567,-70.5554259682809,43.311489166783,-21.998,9.054,23.20,25.30,14.80
OF,82,373860.206798965,4796581.04298443,-70.5554377118261,43.3114920756467,-21.960,9.058,23.18,25.28,14.80
OF,85.3,373859.26044746,4796581.3837732,-70.5554494553724,43.3114949845092,-21.922,9.063,23.16,25.27,14.80
OF,88.6,373858.314095955,4796581.72456196,-70.5554611989197,43.3114978933704,-21.885,9.068,23.13,25.26,14.80
OF,91.9,373857.36774445,4796582.06535073,-70.5554729424682,43.3115008022304,-21.850,9.072,23.11,25.25,14.80
OF,95.1,373856.450070263,4796582.39581256,-70.5554843301526,43.3115036229419,-21.815,9.077,23.09,25.24,14.80
OF,98.4,373855.503718758,4796582.73660132,-70.5554960737032,43.3115065317996,-21.780,9.082,23.07,25.23,14.80
OF,101.7,373854.557367253,4796583.07739008,-70.5555078172549,43.3115094406559,-21.746,9.086,23.05,25.22,14.80
OF,105,373853.611015748,4796583.41817885,-70.5555195608077,43.3115123495111,-21.711,9.091,23.03,25.21,14.80
OF,108.3,373852.664664243,4796583.75896761,-70.5555313043615,43.311515258365,-21.676,9.095,23.00,25.20,14.80
OF,111.5,373851.746990056,4796584.08942944,-70.5555426920511,43.3115180790707,-21.642,9.100,22.98,25.19,14.80
OF,114.8,373850.800638551,4796584.43021821,-70.5555544356072,43.3115209879222,-21.608,9.104,22.96,25.18,14.80
OF,118.1,373849.854287046,4796584.77100697,-70.5555661791643,43.3115238967725,-21.578,9.108,22.94,25.17,14.80
OF,121.4,373848.907935541,4796585.11179574,-70.5555779227225,43.3115268056215,-21.548,9.113,22.92,25.16,14.80
OF,124.7,373847.961584036,4796585.4525845,-70.5555896662818,43.3115297144694,-21.518,9.117,22.91,25.15,14.80
OF,128,373847.015232531,4796585.79337326,-70.5556014098421,43.311532623316,-21.488,9.121,22.89,25.14,14.80
OF,131.2,373846.097558344,4796586.1238351,-70.5556127975381,43.3115354440146,-21.458,9.125,22.87,25.13,14.80
OF,134.5,373845.151206839,4796586.46462386,-70.5556245411006,43.3115383528588,-21.427,9.129,22.85,25.12,14.80
OF,137.8,373844.204855334,4796586.80541262,-70.5556362846642,43.3115412617017,-21.397,9.134,22.83,25.12,14.80
OF,141.1,373843.258503829,4796587.14620139,-70.5556480282289,43.3115441705435,-21.368,9.138,22.81,25.11,14.80
OF,144.4,373842.312152324,4796587.48699015,-70.5556597717947,43.311547079384,-21.340,9.142,22.80,25.10,14.80
OF,147.6,373841.394478137,4796587.81745198,-70.5556711594959,43.3115499000767,-21.311,9.146,22.78,25.09,14.80
OF,150.9,373840.448126632,4796588.15824075,-70.5556829030639,43.3115528089148,-21.283,9.149,22.76,25.08,14.80
OF,154.2,373839.501775127,4796588.49902951,-70.5556946466329,43.3115557177517,-21.254,9.153,22.74,25.07,14.80
OF,157.5,373838.555423622,4796588.83981827,-70.555706390203,43.3115586265873,-21.226,9.157,22.72,25.06,14.80
OF,160.8,373837.609072117,4796589.18060704,-70.5557181337742,43.3115615354218,-21.197,9.161,22.71,25.06,14.80
OF,164,373836.69139793,4796589.51106887,-70.5557295214807,43.3115643561086,-21.169,9.166,22.69,25.05,14.80
OF,167.3,373835.745046425,4796589.85185763,-70.555741265054,43.3115672649406,-21.140,9.170,22.67,25.04,14.80
OF,170.6,373834.79869492,4796590.1926464,-70.5557530086285,43.3115701737714,-21.112,9.174,22.66,25.03,14.80
OF,173.9,373833.852343415,4796590.53343516,-70.555764752204,43.311573082601,-21.084,9.178,22.64,25.02,14.80
OF,177.2,373832.90599191,4796590.87422392,-70.5557764957806,43.3115759914293,-21.055,9.182,22.62,25.02,14.80
OF,180.4,373831.988317723,4796591.20468576,-70.5557878834923,43.3115788121102,-21.027,9.186,22.60,25.01,14.80
OF,183.7,373831.041966218,4796591.54547452,-70.5557996270711,43.3115817209361,-20.998,9.189,22.58,25.00,14.80
OF,187,373830.095614713,4796591.88626328,-70.555811370651,43.3115846297609,-20.970,9.193,22.57,24.99,14.80
OF,190.3,373829.149263208,4796592.22705205,-70.5558231142319,43.3115875385844,-20.941,9.196,22.55,24.98,14.80
OF,193.6,373828.202911703,4796592.56784081,-70.5558348578139,43.3115904474066,-20.913,9.200,22.53,24.97,14.80
OF,196.8,373827.285237516,4796592.89830264,-70.5558462455309,43.3115932680816,-20.884,9.203,22.51,24.96,14.80
OF,200.1,373826.338886011,4796593.23909141,-70.5558579891151,43.3115961769015,-20.856,9.207,22.50,24.95,14.80
OF,203.4,373825.392534506,4796593.57988017,-70.5558697327004,43.3115990857201,-20.827,9.210,22.48,24.94,14.80
OF,206.7,373824.446183001,4796593.92066893,-70.5558814762867,43.3116019945375,-20.799,9.212,22.46,24.93,14.80
OF,210,373823.499831496,4796594.2614577,-70.5558932198742,43.3116049033536,-20.771,9.215,22.44,24.92,14.80
OF,213.3,373822.553479991,4796594.60224646,-70.5559049634627,43.3116078121686,-20.742,9.219,22.42,24.91,14.80
OF,216.5,373821.635805804,4796594.93270829,-70.555916351186,43.3116106328365,-20.714,9.222,22.40,24.91,14.80
OF,219.8,373820.689454299,4796595.27349706,-70.5559280947767,43.311613541649,-20.685,9.224,22.38,24.89,14.80
OF,223.1,373819.743102794,4796595.61428582,-70.5559398383685,43.3116164504603,-20.657,9.227,22.37,24.88,14.80
OF,226.4,373818.796751289,4796595.95507458,-70.5559515819614,43.3116193592704,-20.613,9.230,22.34,24.87,14.80
OF,229.7,373817.850399784,4796596.29586335,-70.5559633255553,43.3116222680793,-20.564,9.233,22.30,24.85,14.80
OF,232.9,373816.932725597,4796596.62632518,-70.5559747132838,43.3116250887413,-20.515,9.235,22.27,24.82,14.80
OF,236.2,373815.986374092,4796596.96711394,-70.5559864568799,43.3116279975477,-20.466,9.238,22.24,24.80,14.80
OF,239.5,373815.040022587,4796597.30790271,-70.5559982004771,43.311630906353,-20.417,9.240,22.20,24.78,14.80
OF,242.8,373814.093671082,4796597.64869147,-70.5560099440754,43.311633815157,-20.367,9.243,22.17,24.76,14.80
OF,246.1,373813.147319577,4796597.98948023,-70.5560216876748,43.3116367239597,-20.318,9.245,22.14,24.74,14.80
OF,249.3,373812.22964539,4796598.31994207,-70.5560330754086,43.3116395446158,-20.269,9.248,22.10,24.72,14.80
OF,252.6,373811.283293885,4796598.66073083,-70.5560448190101,43.3116424534162,-20.220,9.251,22.07,24.70,14.80
OF,255.9,373810.33694238,4796599.00151959,-70.5560565626127,43.3116453622153,-20.171,9.253,22.04,24.68,14.80
OF,259.2,373809.390590875,4796599.34230836,-70.5560683062164,43.3116482710132,-20.121,9.256,22.00,24.66,14.80
OF,262.5,373808.44423937,4796599.68309712,-70.5560800498212,43.3116511798099,-20.072,9.258,21.97,24.64,14.80
OF,265.7,373807.526565183,4796600.01355895,-70.5560914375603,43.3116540004601,-20.023,9.261,21.94,24.62,14.80
OF,269,373806.580213678,4796600.35434772,-70.5561031811672,43.3116569092544,-19.974,9.263,21.90,24.59,14.80
OF,272.3,373805.633862173,4796600.69513648,-70.5561149247752,43.3116598180474,-19.925,9.266,21.87,24.57,14.80
OF,275.6,373804.687510668,4796601.03592524,-70.5561266683844,43.3116627268393,-19.875,9.268,21.83,24.55,14.80
OF,278.9,373803.741159163,4796601.37671401,-70.5561384119946,43.3116656356299,-19.827,9.271,21.80,24.53,14.80
OF,282.2,373802.794807658,4796601.71750277,-70.5561501556059,43.3116685444193,-19.779,9.273,21.77,24.51,14.80
OF,285.4,373801.877133471,4796602.0479646,-70.5561615433512,43.3116713650623,-19.731,9.276,21.74,24.49,14.80
OF,288.7,373800.930781966,4796602.38875337,-70.5561732869646,43.3116742738493,-19.683,9.278,21.70,24.47,14.80
OF,292,373799.984430461,4796602.72954213,-70.5561850305792,43.3116771826351,-19.635,9.281,21.67,24.45,14.80
OF,295.3,373799.038078956,4796603.0703309,-70.5561967741948,43.3116800914196,-19.587,9.283,21.64,24.43,14.80
OF,298.6,373798.091727451,4796603.41111966,-70.5562085178115,43.3116830002029,-19.539,9.285,21.60,24.41,14.80
OF,301.8,373797.174053264,4796603.74158149,-70.5562199055621,43.31168582084,-19.492,9.288,21.57,24.39,14.80
OF,305.1,373796.227701759,4796604.08237025,-70.556231649181,43.3116887296209,-19.444,9.290,21.54,24.37,14.80
OF,308.4,373795.281350254,4796604.42315902,-70.5562433928009,43.3116916384006,-19.396,9.293,21.51,24.35,14.80
OF,311.7,373794.334998749,4796604.76394778,-70.556255136422,43.311694547179,-19.348,9.295,21.47,24.33,14.80
OF,315,373793.388647244,4796605.10473655,-70.5562668800441,43.3116974559562,-19.300,9.297,21.44,24.31,14.80
OF,318.2,373792.470973057,4796605.43519838,-70.5562782677999,43.3117002765875,-19.252,9.300,21.41,24.29,14.80
OF,321.5,373791.524621552,4796605.77598714,-70.5562900114242,43.3117031853623,-19.204,9.302,21.38,24.27,14.80
OF,324.8,373790.578270047,4796606.1167759,-70.5563017550496,43.3117060941359,-19.156,9.304,21.34,24.24,14.80
OF,328.1,373789.631918542,4796606.45756467,-70.556313498676,43.3117090029082,-19.108,9.306,21.31,24.22,14.80
OF,331.4,373788.685567037,4796606.79835343,-70.5563252423036,43.3117119116793,-19.060,9.308,21.28,24.20,14.80
OF,334.6,373787.76789285,4796607.12881526,-70.5563366300647,43.3117147323047,-19.013,9.311,21.24,24.18,14.80
OF,337.9,373786.821541345,4796607.46960403,-70.5563483736944,43.3117176410734,-18.952,9.313,21.20,24.15,14.80
OF,341.2,373785.87518984,4796607.81039279,-70.5563601173252,43.3117205498409,-18.886,9.315,21.16,24.12,14.80
OF,344.5,373784.928838335,4796608.15118156,-70.556371860957,43.3117234586072,-18.820,9.317,21.11,24.09,14.80
OF,347.8,373783.98248683,4796608.49197032,-70.55638360459,43.3117263673722,-18.754,9.319,21.06,24.06,14.80
OF,351,373783.064812643,4796608.82243215,-70.5563949923563,43.3117291879917,-18.688,9.321,21.02,24.03,14.80
OF,354.3,373782.118461138,4796609.16322092,-70.5564067359915,43.3117320967543,-18.623,9.323,20.97,24.00,14.80
OF,357.6,373781.172109633,4796609.50400968,-70.5564184796277,43.3117350055157,-18.557,9.325,20.93,23.97,14.80
OF,360.9,373780.225758128,4796609.84479844,-70.556430223265,43.3117379142758,-18.491,9.327,20.88,23.94,14.80
OF,364.2,373779.279406623,4796610.18558721,-70.5564419669033,43.3117408230348,-18.425,9.329,20.83,23.91,14.80
OF,367.5,373778.333055118,4796610.52637597,-70.5564537105428,43.3117437317925,-18.359,9.331,20.79,23.88,14.80
OF,370.7,373777.415380931,4796610.8568378,-70.5564650983155,43.3117465524049,-18.293,9.333,20.74,23.85,14.80
OF,374,373776.469029426,4796611.19762657,-70.5564768419571,43.3117494611602,-18.227,9.335,20.69,23.82,14.80
OF,377.3,373775.522677921,4796611.53841533,-70.5564885855998,43.3117523699143,-18.161,9.337,20.65,23.79,14.80
OF,380.6,373774.576326416,4796611.87920409,-70.5565003292436,43.3117552786671,-18.095,9.340,20.60,23.76,14.80
OF,383.9,373773.629974911,4796612.21999286,-70.5565120728885,43.3117581874188,-18.029,9.342,20.56,23.73,14.80
OF,387.1,373772.712300724,4796612.55045469,-70.5565234606664,43.3117610080253,-17.963,9.344,20.51,23.70,14.80
OF,390.4,373771.765949219,4796612.89124345,-70.5565352043134,43.3117639167745,-17.897,9.346,20.46,23.67,14.80
OF,393.7,373770.819597714,4796613.23203222,-70.5565469479615,43.3117668255225,-17.831,9.348,20.42,23.64,14.80
OF,397,373769.873246209,4796613.57282098,-70.5565586916107,43.3117697342692,-17.765,9.350,20.37,23.61,14.80
OF,400.3,373768.926894704,4796613.91360974,-70.556570435261,43.3117726430148,-17.700,9.352,20.33,23.58,14.80
OF,403.5,373768.009220517,4796614.24407157,-70.5565818230442,43.3117754636154,-17.634,9.354,20.28,23.55,14.80
OF,406.8,373767.062869012,4796614.58486034,-70.5565935666966,43.3117783723585,-17.568,9.356,20.23,23.52,14.80
OF,410.1,373766.116517507,4796614.9256491,-70.5566053103502,43.3117812811004,-17.502,9.358,20.19,23.49,14.80
OF,413.4,373765.170166002,4796615.26643787,-70.5566170540048,43.3117841898411,-17.436,9.360,20.14,23.46,14.80
OF,416.7,373764.223814497,4796615.60722663,-70.5566287976605,43.3117870985806,-17.370,9.362,20.09,23.43,14.80
OF,419.9,373763.30614031,4796615.93768846,-70.5566401854489,43.3117899191752,-17.304,9.364,20.05,23.40,14.80
OF,423.2,373762.359788805,4796616.27847723,-70.5566519291068,43.3117928279123,-17.238,9.366,20.00,23.37,14.80
OF,426.5,373761.4134373,4796616.61926599,-70.5566636727658,43.3117957366481,-17.166,9.368,19.95,23.33,14.80
OF,429.8,373760.467085795,4796616.96005475,-70.5566754164258,43.3117986453827,-17.094,9.370,19.90,23.30,14.80
OF,433.1,373759.52073429,4796617.30084352,-70.5566871600869,43.3118015541161,-17.021,9.372,19.85,23.27,14.80
OF,436.4,373758.574382785,4796617.64163228,-70.5566989037492,43.3118044628482,-16.949,9.374,19.80,23.23,14.80
OF,439.6,373757.656708598,4796617.97209411,-70.5567102915439,43.3118072834358,-16.877,9.377,19.75,23.20,14.80
OF,442.9,373756.710357093,4796618.31288288,-70.5567220352082,43.3118101921655,-16.805,9.379,19.70,23.17,14.80
OF,446.2,373755.764005588,4796618.65367164,-70.5567337788737,43.311813100894,-16.733,9.381,19.65,23.13,14.80
OF,449.5,373754.817654083,4796618.9944604,-70.5567455225403,43.3118160096213,-16.678,9.383,19.61,23.11,14.80
OF,452.8,373753.871302578,4796619.33524917,-70.5567572662079,43.3118189183474,-16.628,9.385,19.57,23.09,14.80
OF,456,373752.953628391,4796619.665711,-70.5567686540079,43.3118217389291,-16.577,9.388,19.54,23.06,14.80
OF,459.3,373752.007276886,4796620.00649976,-70.5567803976776,43.3118246476527,-16.526,9.390,19.50,23.04,14.80
OF,462.6,373751.060925381,4796620.34728853,-70.5567921413485,43.3118275563751,-16.475,9.392,19.47,23.02,14.80
OF,465.9,373750.114573876,4796620.68807729,-70.5568038850205,43.3118304650963,-16.424,9.395,19.43,23.00,14.80
OF,469.2,373749.168222371,4796621.02886605,-70.5568156286935,43.3118333738163,-16.373,9.397,19.40,22.97,14.80
OF,472.4,373748.250548184,4796621.35932789,-70.5568270164988,43.3118361943921,-16.322,9.400,19.36,22.95,14.80
OF,475.7,373747.304196679,4796621.70011665,-70.556838760174,43.3118391031097,-16.271,9.402,19.33,22.93,14.80
OF,479,373746.357845174,4796622.04090541,-70.5568505038503,43.311842011826,-16.211,9.404,19.28,22.90,14.80
OF,482.3,373745.411493669,4796622.38169418,-70.5568622475276,43.3118449205411,-16.144,9.406,19.24,22.87,14.80
OF,485.6,373744.465142164,4796622.72248294,-70.5568739912061,43.311847829255,-16.078,9.409,19.19,22.84,14.80
OF,488.8,373743.547467977,4796623.05294477,-70.5568853790166,43.3118506498249,-16.011,9.411,19.14,22.81,14.80
OF,492.1,373742.601116472,4796623.39373354,-70.5568971226972,43.3118535585363,-15.944,9.413,19.10,22.78,14.80
OF,495.4,373741.654764967,4796623.7345223,-70.5569088663789,43.3118564672466,-15.878,9.415,19.05,22.75,14.80
OF,498.7,373740.708413462,4796624.07531106,-70.5569206100617,43.3118593759556,-15.811,9.418,19.00,22.72,14.80
OF,502,373739.762061957,4796624.41609983,-70.5569323537456,43.3118622846634,-15.745,9.420,18.96,22.69,14.80
OF,505.2,373738.84438777,4796624.74656166,-70.5569437415613,43.3118651052274,-15.678,9.422,18.91,22.66,14.80
OF,508.5,373737.898036265,4796625.08735042,-70.5569554852474,43.3118680139328,-15.612,9.424,18.86,22.63,14.80
OF,511.8,373736.95168476,4796625.42813919,-70.5569672289345,43.3118709226369,-15.545,9.427,18.82,22.60,14.80
OF,515.1,373736.005333255,4796625.76892795,-70.5569789726227,43.3118738313399,-15.479,9.429,18.77,22.57,14.80
OF,518.4,373735.05898175,4796626.10971672,-70.556990716312,43.3118767400416,-15.412,9.431,18.72,22.54,14.80
OF,521.7,373734.112630245,4796626.45050548,-70.5570024600024,43.3118796487421,-15.345,9.434,18.68,22.51,14.80
OF,524.9,373733.194956058,4796626.78096731,-70.5570138478244,43.3118824692989,-15.279,9.436,18.63,22.48,14.80
OF,528.2,373732.248604553,4796627.12175607,-70.557025591517,43.311885377997,-15.212,9.438,18.58,22.45,14.80
OF,531.5,373731.302253048,4796627.46254484,-70.5570373352106,43.3118882866939,-15.146,9.440,18.54,22.41,14.80
OF,534.8,373730.355901543,4796627.8033336,-70.5570490789053,43.3118911953895,-15.079,9.443,18.49,22.39,14.80
OF,538.1,373729.409550038,4796628.14412237,-70.5570608226011,43.3118941040839,-15.013,9.445,18.44,22.35,14.80
OF,541.3,373728.491875851,4796628.4745842,-70.5570722104284,43.3118969246349,-14.946,9.447,18.39,22.32,14.80
OF,544.6,373727.545524346,4796628.81537296,-70.5570839541264,43.3118998333269,-14.879,9.450,18.35,22.29,14.80
OF,547.9,373726.599172841,4796629.15616172,-70.5570956978254,43.3119027420176,-14.813,9.452,18.30,22.26,14.80
OF,551.2,373725.652821336,4796629.49695049,-70.5571074415255,43.3119056507072,-14.746,9.454,18.25,22.23,14.80
OF,554.5,373724.706469831,4796629.83773925,-70.5571191852268,43.3119085593955,-14.680,9.457,18.21,22.20,14.80
OF,557.7,373723.788795644,4796630.16820108,-70.5571305730593,43.3119113799405,-14.611,9.459,18.16,22.17,14.80
OF,561,373722.842444139,4796630.50898985,-70.5571423167627,43.3119142886265,-14.540,9.461,18.11,22.14,14.80
OF,564.3,373721.896092634,4796630.84977861,-70.5571540604671,43.3119171973111,-14.468,9.463,18.06,22.10,14.80
OF,567.6,373720.949741129,4796631.19056738,-70.5571658041727,43.3119201059946,-14.397,9.466,18.01,22.07,14.80
OF,570.9,373720.003389624,4796631.53135614,-70.5571775478793,43.3119230146768,-14.326,9.468,17.96,22.04,14.80
OF,574.1,373719.085715437,4796631.86181797,-70.5571889357171,43.311925835216,-14.254,9.470,17.91,22.00,14.80
OF,577.4,373718.139363932,4796632.20260673,-70.5572006794259,43.3119287438958,-14.183,9.473,17.86,21.97,14.80
OF,580.7,373717.193012427,4796632.5433955,-70.5572124231358,43.3119316525744,-14.111,9.475,17.81,21.94,14.80
OF,584,373716.246660922,4796632.88418426,-70.5572241668468,43.3119345612518,-14.040,9.477,17.76,21.91,14.80
OF,587.3,373715.300309417,4796633.22497303,-70.5572359105588,43.3119374699279,-13.969,9.480,17.71,21.87,14.80
OF,590.5,373714.38263523,4796633.55543486,-70.5572472984019,43.3119402904612,-13.897,9.482,17.65,21.84,14.80
OF,593.8,373713.436283725,4796633.89622362,-70.5572590421161,43.3119431991349,-13.826,9.485,17.60,21.81,14.80
OF,597.1,373712.48993222,4796634.23701239,-70.5572707858313,43.3119461078074,-13.755,9.487,17.55,21.78,14.80
OF,600.4,373711.543580715,4796634.57780115,-70.5572825295477,43.3119490164787,-13.683,9.489,17.50,21.74,14.80
OF,603.7,373710.59722921,4796634.91858991,-70.5572942732652,43.3119519251487,-13.612,9.492,17.45,21.71,14.80
OF,607,373709.650877705,4796635.25937868,-70.5573060169838,43.3119548338175,-13.540,9.494,17.40,21.68,14.80
OF,610.2,373708.733203518,4796635.58984051,-70.5573174048331,43.3119576543437,-13.469,9.497,17.35,21.64,14.80
OF,613.5,373707.786852013,4796635.93062927,-70.5573291485538,43.3119605630101,-13.398,9.500,17.30,21.61,14.80
OF,616.8,373706.840500508,4796636.27141804,-70.5573408922756,43.3119634716753,-13.326,9.502,17.25,21.58,14.80
OF,620.1,373705.894149003,4796636.6122068,-70.5573526359985,43.3119663803393,-13.255,9.504,17.20,21.54,14.80
OF,623.4,373704.947797498,4796636.95299556,-70.5573643797225,43.311969289002,-13.184,9.507,17.15,21.51,14.80
OF,626.6,373704.030123311,4796637.2834574,-70.5573757675771,43.3119721095223,-13.112,9.509,17.10,21.48,14.80
OF,629.9,373703.083771806,4796637.62424616,-70.5573875113032,43.3119750181826,-13.041,9.512,17.05,21.45,14.80
OF,633.2,373702.137420301,4796637.96503492,-70.5573992550304,43.3119779268417,-12.969,9.515,17.00,21.41,14.80
OF,636.5,373701.191068796,4796638.30582369,-70.5574109987587,43.3119808354996,-12.898,9.517,16.95,21.38,14.80
OF,639.8,373700.244717291,4796638.64661245,-70.5574227424881,43.3119837441563,-12.827,9.519,16.90,21.35,14.80
OF,643,373699.327043104,4796638.97707428,-70.557434130348,43.3119865646707,-12.760,9.522,16.85,21.32,14.80
OF,646.3,373698.380691599,4796639.31786305,-70.5574458740795,43.3119894733249,-12.693,9.525,16.80,21.29,14.80
OF,649.6,373697.434340094,4796639.65865181,-70.5574576178122,43.3119923819779,-12.627,9.527,16.76,21.26,14.80
OF,652.9,373696.487988589,4796639.99944057,-70.5574693615459,43.3119952906297,-12.560,9.530,16.71,21.23,14.80
OF,656.2,373695.541637084,4796640.34022934,-70.5574811052807,43.3119981992803,-12.493,9.533,16.66,21.20,14.80
OF,659.4,373694.623962897,4796640.67069117,-70.5574924931458,43.3120010197887,-12.427,9.535,16.62,21.17,14.80
OF,662.7,373693.677611392,4796641.01147993,-70.5575042368827,43.3120039284369,-12.360,9.538,16.57,21.14,14.80
OF,666,373692.731259887,4796641.3522687,-70.5575159806208,43.3120068370838,-12.290,9.540,16.52,21.10,14.80
OF,669.3,373691.784908382,4796641.69305746,-70.5575277243599,43.3120097457295,-12.217,9.543,16.47,21.07,14.80
OF,672.6,373690.838556877,4796642.03384622,-70.5575394681002,43.312012654374,-12.143,9.545,16.42,21.04,14.80
OF,675.9,373689.892205372,4796642.37463499,-70.5575512118415,43.3120155630173,-12.070,9.548,16.36,21.00,14.80
OF,679.1,373688.974531185,4796642.70509682,-70.5575625997129,43.3120183835186,-11.996,9.551,16.31,20.97,14.80
OF,682.4,373688.02817968,4796643.04588558,-70.5575743434564,43.3120212921595,-11.923,9.553,16.26,20.93,14.80
OF,685.7,373687.081828175,4796643.38667435,-70.5575860872009,43.3120242007991,-11.850,9.556,16.21,20.90,14.80
OF,689,373686.13547667,4796643.72746311,-70.5575978309465,43.3120271094375,-11.776,9.558,16.16,20.87,14.80
OF,692.3,373685.189125165,4796644.06825187,-70.5576095746933,43.3120300180747,-11.703,9.561,16.10,20.83,14.80
OF,695.5,373684.271450978,4796644.39871371,-70.5576209625699,43.3120328385701,-11.629,9.563,16.05,20.80,14.80
OF,698.8,373683.325099473,4796644.73950247,-70.5576327063188,43.3120357472049,-11.556,9.566,16.00,20.77,14.80
OF,702.1,373682.378747968,4796645.08029123,-70.5576444500688,43.3120386558384,-11.483,9.568,15.95,20.73,14.80
OF,705.4,373681.432396463,4796645.42108,-70.5576561938199,43.3120415644707,-11.409,9.571,15.90,20.70,14.80
OF,708.7,373680.486044958,4796645.76186876,-70.557667937572,43.3120444731018,-11.336,9.574,15.84,20.66,14.80
OF,711.9,373679.568370771,4796646.09233059,-70.5576793254539,43.3120472935914,-11.262,9.577,15.79,20.63,14.80
OF,715.2,373678.622019266,4796646.43311936,-70.5576910692082,43.31205020222,-11.188,9.579,15.74,20.60,14.80
OF,718.5,373677.675667761,4796646.77390812,-70.5577028129636,43.3120531108475,-11.113,9.582,15.69,20.56,14.80
