X,Y,Z,STA,source
-70.1890799700,43.6483249200,-44.3572312423,-1542.00,Maine ADCIRC model
-70.1890809900,43.6483275600,-44.3282829829,-1541.00,Maine ADCIRC model
-70.1890820100,43.6483302000,-44.2993347235,-1540.00,Maine ADCIRC model
-70.1890830300,43.6483328500,-44.2702721266,-1539.00,Maine ADCIRC model
-70.1890840500,43.6483354900,-44.2413238672,-1538.00,Maine ADCIRC model
-70.1890850700,43.6483381300,-44.2123756078,-1537.00,Maine ADCIRC model
-70.1890860900,43.6483407700,-44.1834273483,-1536.00,Maine ADCIRC model
-70.1890871100,43.6483434200,-44.1543647515,-1535.00,Maine ADCIRC model
-70.1890881300,43.6483460600,-44.1254164920,-1534.00,Maine ADCIRC model
-70.1890891500,43.6483487000,-44.0964682326,-1533.00,Maine ADCIRC model
-70.1890901700,43.6483513400,-44.0675199732,-1532.00,Maine ADCIRC model
-70.1890911900,43.6483539900,-44.0384573764,-1531.00,Maine ADCIRC model
-70.1890922100,43.6483566300,-44.0095091169,-1530.00,Maine ADCIRC model
-70.1890932300,43.6483592700,-43.9805608575,-1529.00,Maine ADCIRC model
-70.1890942500,43.6483619100,-43.9516125981,-1528.00,Maine ADCIRC model
-70.1890952700,43.6483645600,-43.9225500013,-1527.00,Maine ADCIRC model
-70.1890962900,43.6483672000,-43.8936017418,-1526.00,Maine ADCIRC model
-70.1890973100,43.6483698400,-43.8646534824,-1525.00,Maine ADCIRC model
-70.1890983300,43.6483724800,-43.8357052230,-1524.00,Maine ADCIRC model
-70.1890993500,43.6483751200,-43.8067569636,-1523.00,Maine ADCIRC model
-70.1891003700,43.6483777700,-43.7776943667,-1522.00,Maine ADCIRC model
-70.1891013900,43.6483804100,-43.7487461073,-1521.00,Maine ADCIRC model
-70.1891024100,43.6483830500,-43.7197978479,-1520.00,Maine ADCIRC model
-70.1891034300,43.6483856900,-43.6908495884,-1519.00,Maine ADCIRC model
-70.1891044500,43.6483883400,-43.6617869916,-1518.00,Maine ADCIRC model
-70.1891054700,43.6483909800,-43.6328387321,-1517.00,Maine ADCIRC model
-70.1891064900,43.6483936200,-43.6038904727,-1516.00,Maine ADCIRC model
-70.1891075100,43.6483962600,-43.5749422133,-1515.00,Maine ADCIRC model
-70.1891085300,43.6483989100,-43.5458796165,-1514.00,Maine ADCIRC model
-70.1891095500,43.6484015500,-43.5169313570,-1513.00,Maine ADCIRC model
-70.1891105600,43.6484041900,-43.4879709720,-1512.00,Maine ADCIRC model
-70.1891115800,43.6484068300,-43.4590227126,-1511.00,Maine ADCIRC model
