X,Y,Z,STA,source
-70.1015157000,43.6978550500,-8.8671789420,-161.00,Maine ADCIRC model
-70.1015194600,43.6978553000,-8.8663323283,-160.00,Maine ADCIRC model
-70.1015232300,43.6978555500,-8.8654865899,-159.00,Maine ADCIRC model
-70.1015270000,43.6978558000,-8.8646408516,-158.00,Maine ADCIRC model
-70.1015307600,43.6978560500,-8.8637942379,-157.00,Maine ADCIRC model
-70.1015345300,43.6978563100,-8.8629014699,-156.00,Maine ADCIRC model
-70.1015383000,43.6978565600,-8.8620557316,-155.00,Maine ADCIRC model
-70.1015420600,43.6978568100,-8.8612091179,-154.00,Maine ADCIRC model
-70.1015458300,43.6978570600,-8.8603633796,-153.00,Maine ADCIRC model
-70.1015496000,43.6978573100,-8.8595176412,-152.00,Maine ADCIRC model
-70.1015533600,43.6978575600,-8.8586710275,-151.00,Maine ADCIRC model
-70.1015571300,43.6978578100,-8.8578252892,-150.00,Maine ADCIRC model
-70.1015609000,43.6978580600,-8.8569795508,-149.00,Maine ADCIRC model
-70.1015646600,43.6978583100,-8.8561329371,-148.00,Maine ADCIRC model
-70.1015684300,43.6978585600,-8.8552871988,-147.00,Maine ADCIRC model
-70.1015721900,43.6978588100,-8.8544405851,-146.00,Maine ADCIRC model
-70.1015759600,43.6978590600,-8.8535948468,-145.00,Maine ADCIRC model
-70.1015797300,43.6978593100,-8.8527491084,-144.00,Maine ADCIRC model
-70.1015834900,43.6978595600,-8.8519024947,-143.00,Maine ADCIRC model
-70.1015872600,43.6978598100,-8.8510567564,-142.00,Maine ADCIRC model
-70.1015910300,43.6978600600,-8.8502110180,-141.00,Maine ADCIRC model
-70.1015947900,43.6978603100,-8.8493644043,-140.00,Maine ADCIRC model
-70.1015985600,43.6978605600,-8.8485186660,-139.00,Maine ADCIRC model
-70.1016023300,43.6978608100,-8.8476729276,-138.00,Maine ADCIRC model
-70.1016060900,43.6978610600,-8.8468263139,-137.00,Maine ADCIRC model
-70.1016098600,43.6978613200,-8.8459335460,-136.00,Maine ADCIRC model
-70.1016136300,43.6978615700,-8.8450878076,-135.00,Maine ADCIRC model
-70.1016173900,43.6978618200,-8.8442411940,-134.00,Maine ADCIRC model
-70.1016211600,43.6978620700,-8.8433954556,-133.00,Maine ADCIRC model
-70.1016249200,43.6978623200,-8.8425488419,-132.00,Maine ADCIRC model
