X,Y,Z,STA,source
-70.1835801600,43.6772210500,-78.3890232379,-1235.00,Maine ADCIRC model
-70.1835809500,43.6772183700,-78.3563171091,-1234.00,Maine ADCIRC model
-70.1835817500,43.6772156900,-78.3234932325,-1233.00,Maine ADCIRC model
-70.1835825400,43.6772130000,-78.2906997753,-1232.00,Maine ADCIRC model
-70.1835833400,43.6772103200,-78.2578758987,-1231.00,Maine ADCIRC model
-70.1835841300,43.6772076400,-78.2251697699,-1230.00,Maine ADCIRC model
-70.1835849300,43.6772049500,-78.1922585647,-1229.00,Maine ADCIRC model
-70.1835857200,43.6772022700,-78.1595524360,-1228.00,Maine ADCIRC model
-70.1835865100,43.6771995900,-78.1268463072,-1227.00,Maine ADCIRC model
-70.1835873100,43.6771969100,-78.0940224306,-1226.00,Maine ADCIRC model
-70.1835881000,43.6771942200,-78.0612289733,-1225.00,Maine ADCIRC model
-70.1835889000,43.6771915400,-78.0284050965,-1224.00,Maine ADCIRC model
-70.1835896900,43.6771888600,-77.9956989677,-1223.00,Maine ADCIRC model
-70.1835904900,43.6771861700,-77.9627877626,-1222.00,Maine ADCIRC model
-70.1835912800,43.6771834900,-77.9300816338,-1221.00,Maine ADCIRC model
-70.1835920800,43.6771808100,-77.8972577573,-1220.00,Maine ADCIRC model
-70.1835928700,43.6771781200,-77.8644642999,-1219.00,Maine ADCIRC model
-70.1835936600,43.6771754400,-77.8317581711,-1218.00,Maine ADCIRC model
-70.1835944600,43.6771727600,-77.7989342945,-1217.00,Maine ADCIRC model
-70.1835952500,43.6771700800,-77.7662281658,-1216.00,Maine ADCIRC model
-70.1835960500,43.6771673900,-77.7333169605,-1215.00,Maine ADCIRC model
-70.1835968400,43.6771647100,-77.7006108317,-1214.00,Maine ADCIRC model
-70.1835976400,43.6771620300,-77.6677869551,-1213.00,Maine ADCIRC model
-70.1835984300,43.6771593400,-77.6349934978,-1212.00,Maine ADCIRC model
-70.1835992200,43.6771566600,-77.6022873690,-1211.00,Maine ADCIRC model
-70.1836000200,43.6771539800,-77.5694634924,-1210.00,Maine ADCIRC model
-70.1836008100,43.6771513000,-77.5367573636,-1209.00,Maine ADCIRC model
-70.1836016100,43.6771486100,-77.5038461585,-1208.00,Maine ADCIRC model
-70.1836024000,43.6771459300,-77.4711400297,-1207.00,Maine ADCIRC model
-70.1836032000,43.6771432500,-77.4383161531,-1206.00,Maine ADCIRC model
-70.1836039900,43.6771405600,-77.4055226958,-1205.00,Maine ADCIRC model
-70.1836047900,43.6771378800,-77.3726988190,-1204.00,Maine ADCIRC model
-70.1836055800,43.6771352000,-77.3399926903,-1203.00,Maine ADCIRC model
-70.1836063700,43.6771325200,-77.3072865615,-1202.00,Maine ADCIRC model
-70.1836071700,43.6771298300,-77.2743753563,-1201.00,Maine ADCIRC model
-70.1836079600,43.6771271500,-77.2416692275,-1200.00,Maine ADCIRC model
-70.1836087600,43.6771244700,-77.2088453510,-1199.00,Maine ADCIRC model
-70.1836095500,43.6771217800,-77.1760518937,-1198.00,Maine ADCIRC model
-70.1836103500,43.6771191000,-77.1432280170,-1197.00,Maine ADCIRC model
-70.1836111400,43.6771164200,-77.1105218882,-1196.00,Maine ADCIRC model
-70.1836119300,43.6771137400,-77.0778157595,-1195.00,Maine ADCIRC model
-70.1836127300,43.6771110500,-77.0449045544,-1194.00,Maine ADCIRC model
-70.1836135200,43.6771083700,-77.0121984256,-1193.00,Maine ADCIRC model
-70.1836143200,43.6771056900,-76.9793745488,-1192.00,Maine ADCIRC model
-70.1836151100,43.6771030000,-76.9465810915,-1191.00,Maine ADCIRC model
-70.1836159100,43.6771003200,-76.9137572149,-1190.00,Maine ADCIRC model
-70.1836167000,43.6770976400,-76.8810510861,-1189.00,Maine ADCIRC model
-70.1836174900,43.6770949600,-76.8483449573,-1188.00,Maine ADCIRC model
-70.1836182900,43.6770922700,-76.8154337522,-1187.00,Maine ADCIRC model
-70.1836190800,43.6770895900,-76.7827276234,-1186.00,Maine ADCIRC model
-70.1836198800,43.6770869100,-76.7499037468,-1185.00,Maine ADCIRC model
-70.1836206700,43.6770842200,-76.7171102895,-1184.00,Maine ADCIRC model
-70.1836214700,43.6770815400,-76.6842864128,-1183.00,Maine ADCIRC model
-70.1836222600,43.6770788600,-76.6515802840,-1182.00,Maine ADCIRC model
-70.1836230600,43.6770761800,-76.6187564074,-1181.00,Maine ADCIRC model
-70.1836238500,43.6770734900,-76.5859629501,-1180.00,Maine ADCIRC model
-70.1836246400,43.6770708100,-76.5532568213,-1179.00,Maine ADCIRC model
-70.1836254400,43.6770681300,-76.5204329447,-1178.00,Maine ADCIRC model
-70.1836262300,43.6770654400,-76.4876394874,-1177.00,Maine ADCIRC model
-70.1836270300,43.6770627600,-76.4548156108,-1176.00,Maine ADCIRC model
-70.1836278200,43.6770600800,-76.4221094820,-1175.00,Maine ADCIRC model
-70.1836286200,43.6770574000,-76.3892856054,-1174.00,Maine ADCIRC model
-70.1836294100,43.6770547100,-76.3564921481,-1173.00,Maine ADCIRC model
-70.1836302000,43.6770520300,-76.3237860193,-1172.00,Maine ADCIRC model
-70.1836310000,43.6770493500,-76.2909621425,-1171.00,Maine ADCIRC model
-70.1836317900,43.6770466600,-76.2581686853,-1170.00,Maine ADCIRC model
-70.1836325900,43.6770439800,-76.2253448086,-1169.00,Maine ADCIRC model
-70.1836333800,43.6770413000,-76.1926386798,-1168.00,Maine ADCIRC model
-70.1836341800,43.6770386200,-76.1598148032,-1167.00,Maine ADCIRC model
-70.1836349700,43.6770359300,-76.1270213460,-1166.00,Maine ADCIRC model
-70.1836357700,43.6770332500,-76.0941974694,-1165.00,Maine ADCIRC model
-70.1836365600,43.6770305700,-76.0614913406,-1164.00,Maine ADCIRC model
-70.1836373500,43.6770278800,-76.0286978832,-1163.00,Maine ADCIRC model
-70.1836381500,43.6770252000,-75.9958740067,-1162.00,Maine ADCIRC model
-70.1836389400,43.6770225200,-75.9631678779,-1161.00,Maine ADCIRC model
-70.1836397400,43.6770198400,-75.9303440011,-1160.00,Maine ADCIRC model
-70.1836405300,43.6770171500,-75.8975505438,-1159.00,Maine ADCIRC model
-70.1836413300,43.6770144700,-75.8647266672,-1158.00,Maine ADCIRC model
-70.1836421200,43.6770117900,-75.8320205384,-1157.00,Maine ADCIRC model
-70.1836429100,43.6770091000,-75.7992270811,-1156.00,Maine ADCIRC model
-70.1836437100,43.6770064200,-75.7664032045,-1155.00,Maine ADCIRC model
-70.1836445000,43.6770037400,-75.7336970758,-1154.00,Maine ADCIRC model
-70.1836453000,43.6770010600,-75.7008731992,-1153.00,Maine ADCIRC model
-70.1836460900,43.6769983700,-75.6680797418,-1152.00,Maine ADCIRC model
-70.1836468900,43.6769956900,-75.6352558650,-1151.00,Maine ADCIRC model
-70.1836476800,43.6769930100,-75.5986966724,-1150.00,Maine ADCIRC model
-70.1836484700,43.6769903200,-75.5526226594,-1149.00,Maine ADCIRC model
-70.1836492700,43.6769876400,-75.5067120411,-1148.00,Maine ADCIRC model
-70.1836500600,43.6769849600,-75.4608075171,-1147.00,Maine ADCIRC model
-70.1836508600,43.6769822700,-75.4147274098,-1146.00,Maine ADCIRC model
-70.1836516500,43.6769795900,-75.3688228858,-1145.00,Maine ADCIRC model
-70.1836524500,43.6769769100,-75.3229122675,-1144.00,Maine ADCIRC model
-70.1836532400,43.6769742300,-75.2770077435,-1143.00,Maine ADCIRC model
-70.1836540400,43.6769715400,-75.2309276361,-1142.00,Maine ADCIRC model
-70.1836548300,43.6769688600,-75.1850231122,-1141.00,Maine ADCIRC model
-70.1836556200,43.6769661800,-75.1391185883,-1140.00,Maine ADCIRC model
-70.1836564200,43.6769634900,-75.0930384808,-1139.00,Maine ADCIRC model
-70.1836572100,43.6769608100,-75.0471339569,-1138.00,Maine ADCIRC model
-70.1836580100,43.6769581300,-75.0012233386,-1137.00,Maine ADCIRC model
-70.1836588000,43.6769554500,-74.9553188147,-1136.00,Maine ADCIRC model
-70.1836596000,43.6769527600,-74.9092387072,-1135.00,Maine ADCIRC model
-70.1836603900,43.6769500800,-74.8633341833,-1134.00,Maine ADCIRC model
-70.1836611800,43.6769474000,-74.8174296594,-1133.00,Maine ADCIRC model
-70.1836619800,43.6769447100,-74.7713495520,-1132.00,Maine ADCIRC model
-70.1836627700,43.6769420300,-74.7254450280,-1131.00,Maine ADCIRC model
-70.1836635700,43.6769393500,-74.6795344097,-1130.00,Maine ADCIRC model
-70.1836643600,43.6769366700,-74.6336298858,-1129.00,Maine ADCIRC model
-70.1836651600,43.6769339800,-74.5875497784,-1128.00,Maine ADCIRC model
-70.1836659500,43.6769313000,-74.5416452544,-1127.00,Maine ADCIRC model
-70.1836667500,43.6769286200,-74.4957346361,-1126.00,Maine ADCIRC model
-70.1836675400,43.6769259300,-74.4496606231,-1125.00,Maine ADCIRC model
-70.1836683300,43.6769232500,-74.4037560992,-1124.00,Maine ADCIRC model
-70.1836691300,43.6769205700,-74.3578454808,-1123.00,Maine ADCIRC model
-70.1836699200,43.6769178900,-74.3119409569,-1122.00,Maine ADCIRC model
-70.1836707200,43.6769152000,-74.2658608495,-1121.00,Maine ADCIRC model
-70.1836715100,43.6769125200,-74.2199563256,-1120.00,Maine ADCIRC model
-70.1836723100,43.6769098400,-74.1740457072,-1119.00,Maine ADCIRC model
-70.1836731000,43.6769071500,-74.1279716942,-1118.00,Maine ADCIRC model
-70.1836738900,43.6769044700,-74.0820671702,-1117.00,Maine ADCIRC model
-70.1836746900,43.6769017900,-74.0361565520,-1116.00,Maine ADCIRC model
-70.1836754800,43.6768991100,-73.9902520280,-1115.00,Maine ADCIRC model
-70.1836762800,43.6768964200,-73.9441719206,-1114.00,Maine ADCIRC model
-70.1836770700,43.6768937400,-73.8982673966,-1113.00,Maine ADCIRC model
-70.1836778700,43.6768910600,-73.8523567784,-1112.00,Maine ADCIRC model
-70.1836786600,43.6768883700,-73.8062827653,-1111.00,Maine ADCIRC model
-70.1836794500,43.6768856900,-73.7603782414,-1110.00,Maine ADCIRC model
-70.1836802500,43.6768830100,-73.7144676230,-1109.00,Maine ADCIRC model
-70.1836810400,43.6768803300,-73.6685630992,-1108.00,Maine ADCIRC model
-70.1836818400,43.6768776400,-73.6224829917,-1107.00,Maine ADCIRC model
-70.1836826300,43.6768749600,-73.5765784678,-1106.00,Maine ADCIRC model
-70.1836834300,43.6768722800,-73.5306678494,-1105.00,Maine ADCIRC model
-70.1836842200,43.6768695900,-73.4845938365,-1104.00,Maine ADCIRC model
-70.1836850200,43.6768669100,-73.4386832181,-1103.00,Maine ADCIRC model
-70.1836858100,43.6768642300,-73.3927786942,-1102.00,Maine ADCIRC model
-70.1836866000,43.6768615500,-73.3468741702,-1101.00,Maine ADCIRC model
-70.1836874000,43.6768588600,-73.3007940629,-1100.00,Maine ADCIRC model
-70.1836881900,43.6768561800,-73.2548895389,-1099.00,Maine ADCIRC model
-70.1836889900,43.6768535000,-73.2089789206,-1098.00,Maine ADCIRC model
-70.1836897800,43.6768508100,-73.1629049075,-1097.00,Maine ADCIRC model
-70.1836905800,43.6768481300,-73.1169942893,-1096.00,Maine ADCIRC model
-70.1836913700,43.6768454500,-73.0710897653,-1095.00,Maine ADCIRC model
-70.1836921600,43.6768427700,-73.0251852413,-1094.00,Maine ADCIRC model
-70.1836929600,43.6768400800,-72.9791051339,-1093.00,Maine ADCIRC model
-70.1836937500,43.6768374000,-72.9332006100,-1092.00,Maine ADCIRC model
-70.1836945500,43.6768347200,-72.8872899917,-1091.00,Maine ADCIRC model
-70.1836953400,43.6768320300,-72.8412159787,-1090.00,Maine ADCIRC model
-70.1836961400,43.6768293500,-72.7953053603,-1089.00,Maine ADCIRC model
-70.1836969300,43.6768266700,-72.7494008364,-1088.00,Maine ADCIRC model
-70.1836977300,43.6768239900,-72.7034902181,-1087.00,Maine ADCIRC model
-70.1836985200,43.6768213000,-72.6574162051,-1086.00,Maine ADCIRC model
-70.1836993100,43.6768186200,-72.6115116811,-1085.00,Maine ADCIRC model
-70.1837001100,43.6768159400,-72.5656010628,-1084.00,Maine ADCIRC model
-70.1837009000,43.6768132500,-72.5195270498,-1083.00,Maine ADCIRC model
-70.1837017000,43.6768105700,-72.4736164315,-1082.00,Maine ADCIRC model
-70.1837024900,43.6768078900,-72.4277119075,-1081.00,Maine ADCIRC model
-70.1837032900,43.6768052100,-72.3818012892,-1080.00,Maine ADCIRC model
-70.1837040800,43.6768025200,-72.3357272762,-1079.00,Maine ADCIRC model
-70.1837048700,43.6767998400,-72.2898227523,-1078.00,Maine ADCIRC model
-70.1837056700,43.6767971600,-72.2439121339,-1077.00,Maine ADCIRC model
-70.1837064600,43.6767944700,-72.1978381209,-1076.00,Maine ADCIRC model
-70.1837072600,43.6767917900,-72.1519275026,-1075.00,Maine ADCIRC model
-70.1837080500,43.6767891100,-72.1060229787,-1074.00,Maine ADCIRC model
-70.1837088500,43.6767864200,-72.0599428712,-1073.00,Maine ADCIRC model
-70.1837096400,43.6767837400,-72.0140383473,-1072.00,Maine ADCIRC model
-70.1837104300,43.6767810600,-71.9681338234,-1071.00,Maine ADCIRC model
-70.1837112300,43.6767783800,-71.9222232051,-1070.00,Maine ADCIRC model
-70.1837120200,43.6767756900,-71.8761491920,-1069.00,Maine ADCIRC model
-70.1837128200,43.6767730100,-71.8302385737,-1068.00,Maine ADCIRC model
-70.1837136100,43.6767703300,-71.7843340497,-1067.00,Maine ADCIRC model
-70.1837144100,43.6767676400,-71.7382539424,-1066.00,Maine ADCIRC model
-70.1837152000,43.6767649600,-71.6923494184,-1065.00,Maine ADCIRC model
-70.1837160000,43.6767622800,-71.6464388001,-1064.00,Maine ADCIRC model
-70.1837167900,43.6767596000,-71.6005342761,-1063.00,Maine ADCIRC model
-70.1837175800,43.6767569100,-71.5544602632,-1062.00,Maine ADCIRC model
-70.1837183800,43.6767542300,-71.5085496448,-1061.00,Maine ADCIRC model
-70.1837191700,43.6767515500,-71.4626451209,-1060.00,Maine ADCIRC model
-70.1837199700,43.6767488600,-71.4165650135,-1059.00,Maine ADCIRC model
-70.1837207600,43.6767461800,-71.3706604896,-1058.00,Maine ADCIRC model
-70.1837215600,43.6767435000,-71.3247498712,-1057.00,Maine ADCIRC model
-70.1837223500,43.6767408200,-71.2788453473,-1056.00,Maine ADCIRC model
-70.1837231400,43.6767381300,-71.2327713342,-1055.00,Maine ADCIRC model
-70.1837239400,43.6767354500,-71.1868607160,-1054.00,Maine ADCIRC model
-70.1837247300,43.6767327700,-71.1409561920,-1053.00,Maine ADCIRC model
-70.1837255300,43.6767300800,-71.1003106727,-1052.00,Maine ADCIRC model
-70.1837263200,43.6767274000,-71.0748789825,-1051.00,Maine ADCIRC model
-70.1837271200,43.6767247200,-71.0494266848,-1050.00,Maine ADCIRC model
-70.1837279100,43.6767220400,-71.0239949947,-1049.00,Maine ADCIRC model
-70.1837287000,43.6767193500,-70.9984744848,-1048.00,Maine ADCIRC model
-70.1837295000,43.6767166700,-70.9730221870,-1047.00,Maine ADCIRC model
-70.1837302900,43.6767139900,-70.9475904970,-1046.00,Maine ADCIRC model
-70.1837310900,43.6767113000,-70.9220493794,-1045.00,Maine ADCIRC model
-70.1837318800,43.6767086200,-70.8966176893,-1044.00,Maine ADCIRC model
-70.1837326800,43.6767059400,-70.8711653915,-1043.00,Maine ADCIRC model
-70.1837334700,43.6767032600,-70.8457337014,-1042.00,Maine ADCIRC model
-70.1837342700,43.6767005700,-70.8201925839,-1041.00,Maine ADCIRC model
-70.1837350600,43.6766978900,-70.7947608938,-1040.00,Maine ADCIRC model
-70.1837358500,43.6766952100,-70.7693292036,-1039.00,Maine ADCIRC model
-70.1837366500,43.6766925200,-70.7437880862,-1038.00,Maine ADCIRC model
-70.1837374400,43.6766898400,-70.7183563960,-1037.00,Maine ADCIRC model
-70.1837382400,43.6766871600,-70.6929040983,-1036.00,Maine ADCIRC model
-70.1837390300,43.6766844800,-70.6674724081,-1035.00,Maine ADCIRC model
-70.1837398300,43.6766817900,-70.6419312907,-1034.00,Maine ADCIRC model
-70.1837406200,43.6766791100,-70.6164996005,-1033.00,Maine ADCIRC model
-70.1837414100,43.6766764300,-70.5910679104,-1032.00,Maine ADCIRC model
-70.1837422100,43.6766737400,-70.5655267928,-1031.00,Maine ADCIRC model
-70.1837430000,43.6766710600,-70.5400951027,-1030.00,Maine ADCIRC model
-70.1837438000,43.6766683800,-70.5146428050,-1029.00,Maine ADCIRC model
-70.1837445900,43.6766657000,-70.4892111149,-1028.00,Maine ADCIRC model
-70.1837453900,43.6766630100,-70.4636699973,-1027.00,Maine ADCIRC model
-70.1837461800,43.6766603300,-70.4382383072,-1026.00,Maine ADCIRC model
-70.1837469800,43.6766576500,-70.4094595987,-1025.00,Maine ADCIRC model
-70.1837477700,43.6766549600,-70.3634771021,-1024.00,Maine ADCIRC model
-70.1837485600,43.6766522800,-70.3176508599,-1023.00,Maine ADCIRC model
-70.1837493600,43.6766496000,-70.2717746167,-1022.00,Maine ADCIRC model
-70.1837501500,43.6766469200,-70.2259483747,-1021.00,Maine ADCIRC model
-70.1837509500,43.6766442300,-70.1799158771,-1020.00,Maine ADCIRC model
-70.1837517400,43.6766415500,-70.1340896349,-1019.00,Maine ADCIRC model
-70.1837525400,43.6766388700,-70.0882133918,-1018.00,Maine ADCIRC model
-70.1837533300,43.6766361800,-70.0422308953,-1017.00,Maine ADCIRC model
-70.1837541200,43.6766335000,-69.9964046531,-1016.00,Maine ADCIRC model
-70.1837549200,43.6766308200,-69.9505284100,-1015.00,Maine ADCIRC model
-70.1837557100,43.6766281400,-69.9047021678,-1014.00,Maine ADCIRC model
-70.1837565100,43.6766254500,-69.8586696704,-1013.00,Maine ADCIRC model
-70.1837573000,43.6766227700,-69.8128434282,-1012.00,Maine ADCIRC model
-70.1837581000,43.6766200900,-69.7669671850,-1011.00,Maine ADCIRC model
-70.1837588900,43.6766174000,-69.7209846884,-1010.00,Maine ADCIRC model
-70.1837596800,43.6766147200,-69.6751584464,-1009.00,Maine ADCIRC model
-70.1837604800,43.6766120400,-69.6292822032,-1008.00,Maine ADCIRC model
-70.1837612700,43.6766093500,-69.5832997066,-1007.00,Maine ADCIRC model
-70.1837620700,43.6766066700,-69.5374234635,-1006.00,Maine ADCIRC model
-70.1837628600,43.6766039900,-69.4915972213,-1005.00,Maine ADCIRC model
-70.1837636600,43.6766013100,-69.4457209783,-1004.00,Maine ADCIRC model
-70.1837644500,43.6765986200,-69.3997384817,-1003.00,Maine ADCIRC model
-70.1837652500,43.6765959400,-69.3538622386,-1002.00,Maine ADCIRC model
-70.1837660400,43.6765932600,-69.3080359964,-1001.00,Maine ADCIRC model
-70.1837668300,43.6765905700,-69.2620535000,-1000.00,Maine ADCIRC model
-70.1837676300,43.6765878900,-69.2161772568,-999.00,Maine ADCIRC model
-70.1837684200,43.6765852100,-69.1703510146,-998.00,Maine ADCIRC model
-70.1837692200,43.6765825300,-69.1244747714,-997.00,Maine ADCIRC model
-70.1837700100,43.6765798400,-69.0784922750,-996.00,Maine ADCIRC model
-70.1837708100,43.6765771600,-69.0326160319,-995.00,Maine ADCIRC model
-70.1837716000,43.6765744800,-68.9867897897,-994.00,Maine ADCIRC model
-70.1837723900,43.6765717900,-68.9408072931,-993.00,Maine ADCIRC model
-70.1837731900,43.6765691100,-68.8949310501,-992.00,Maine ADCIRC model
-70.1837739800,43.6765664300,-68.8491048079,-991.00,Maine ADCIRC model
-70.1837747800,43.6765637500,-68.8032285648,-990.00,Maine ADCIRC model
-70.1837755700,43.6765610600,-68.7572460682,-989.00,Maine ADCIRC model
-70.1837763700,43.6765583800,-68.7113698251,-988.00,Maine ADCIRC model
