%
%
% Run:1     Table:curve             SWAN version:41.20A
%
%       Xp            Yp            Hsig          TPsmoo        RTpeak        Tm_10         Dir           Dspr          Depth         Setup    
%       [m]           [m]           [m]           [sec]         [sec]         [sec]         [degr]        [degr]        [m]           [m]      
%
          27.            0.       1.46765       13.5526       13.8874       11.3275         0.134       36.4470        6.4498     -0.000190 
          28.            0.       1.46771       13.5532       13.8874       11.3111         0.135       36.4553        6.4598     -0.000171 
          29.            0.       1.46804       13.5537       13.8874       11.2956         0.137       36.4485        6.4598     -0.000169 
          30.            0.       1.46856       13.5542       13.8874       11.2804         0.138       36.4632        6.4598     -0.000168 
          31.            0.       1.46856       13.5546       13.8874       11.2650         0.139       36.4659        6.4699     -0.000149 
          32.            0.       1.46896       13.5551       13.8874       11.2506         0.141       36.4689        6.4699     -0.000147 
          33.            0.       1.46897       13.5556       13.8874       11.2359         0.142       36.4742        6.4799     -0.000128 
          34.            0.       1.46925       13.5560       13.8874       11.2220         0.143       36.4657        6.4799     -0.000126 
          35.            0.       1.46973       13.5564       13.8874       11.2083         0.144       36.4797        6.4799     -0.000125 
          36.            0.       1.46970       13.5568       13.8874       11.1942         0.144       36.4814        6.4899     -0.000106 
          37.            0.       1.47008       13.5572       13.8874       11.1809         0.144       36.4836        6.4899     -0.000104 
          38.            0.       1.47008       13.5576       13.8874       11.1672         0.144       36.4883        6.4999     -0.000085 
          39.            0.       1.47036       13.5580       13.8874       11.1540         0.145       36.4799        6.4999     -0.000083 
          40.            0.       1.47085       13.5584       13.8874       11.1409         0.145       36.4948        6.4999     -0.000082 
          41.            0.       1.47082       13.5587       13.8874       11.1275         0.147       36.4961        6.5099     -0.000063 
          42.            0.       1.47119       13.5591       13.8874       11.1151         0.148       36.4980        6.5099     -0.000061 
          43.            0.       1.47117       13.5594       13.8874       11.1021         0.149       36.5024        6.5200     -0.000042 
          44.            0.       1.47143       13.5597       13.8874       11.0899         0.150       36.4934        6.5200     -0.000040 
          45.            0.       1.47192       13.5601       13.8874       11.0775         0.150       36.5079        6.5200     -0.000039 
          46.            0.       1.47191       13.5604       13.8874       11.0645         0.151       36.5074        6.5300     -0.000020 
          47.            0.       1.47232       13.5607       13.8874       11.0520         0.152       36.5069        6.5300     -0.000018 
          48.            0.       1.47239       13.5610       13.8874       11.0386         0.153       36.5096        6.5400      0.000000 
          49.            0.       1.47275       13.5613       13.8874       11.0259         0.154       36.5008        6.5400      0.000002 
          50.            0.       1.47302       13.5616       13.8874       11.0131         0.154       36.4832        6.5400      0.000003 
          51.            0.       1.47314       13.5618       13.8874       11.0006         0.154       36.4084        6.5300     -0.000009 
          52.            0.       1.47327       13.5621       13.8874       10.9887         0.155       36.2916        6.5100     -0.000034 
          53.            0.       1.47328       13.5624       13.8874       10.9768         0.155       36.1624        6.4899     -0.000060 
          54.            0.       1.47329       13.5627       13.8874       10.9648         0.155       36.0303        6.4699     -0.000085 
          55.            0.       1.47331       13.5630       13.8874       10.9528         0.155       35.8984        6.4499     -0.000111 
          56.            0.       1.47337       13.5633       13.8874       10.9407         0.155       35.7678        6.4299     -0.000138 
          57.            0.       1.47351       13.5636       13.8874       10.9278         0.155       35.6389        6.4098     -0.000165 
          58.            0.       1.47369       13.5639       13.8874       10.9147         0.155       35.5117        6.3898     -0.000192 
          59.            0.       1.47393       13.5642       13.8874       10.9014         0.155       35.3862        6.3698     -0.000221 
          60.            0.       1.47422       13.5644       13.8874       10.8876         0.155       35.2623        6.3498     -0.000250 
          61.            0.       1.47458       13.5647       13.8874       10.8734         0.155       35.1399        6.3297     -0.000279 
          62.            0.       1.47504       13.5650       13.8874       10.8584         0.156       35.0193        6.3097     -0.000310 
          63.            0.       1.47562       13.5653       13.8874       10.8420         0.157       34.9008        6.2897     -0.000341 
          64.            0.       1.47632       13.5656       13.8874       10.8243         0.156       34.7849        6.2696     -0.000373 
          65.            0.       1.47717       13.5658       13.8874       10.8053         0.157       34.6719        6.2496     -0.000406 
          66.            0.       1.47816       13.5661       13.8874       10.7848         0.158       34.5610        6.2296     -0.000440 
          67.            0.       1.47929       13.5664       13.8874       10.7628         0.160       34.4515        6.2095     -0.000475 
          68.            0.       1.48060       13.5666       13.8874       10.7390         0.162       34.3446        6.1895     -0.000511 
          69.            0.       1.48213       13.5669       13.8874       10.7128         0.166       34.2408        6.1695     -0.000549 
          70.            0.       1.48384       13.5671       13.8874       10.6847         0.172       34.1432        6.1494     -0.000588 
          71.            0.       1.48521       13.5673       13.8874       10.6619         0.189       34.0624        6.1294     -0.000626 
          72.            0.       1.48668       13.5676       13.8874       10.6382         0.209       33.9919        6.1093     -0.000664 
          73.            0.       1.48838       13.5678       13.8874       10.6120         0.235       33.9404        6.0893     -0.000703 
          74.            0.       1.48991       13.5680       13.8874       10.5886         0.258       33.9086        6.0693     -0.000739 
          75.            0.       1.49157       13.5682       13.8874       10.5641         0.282       33.8902        6.0492     -0.000777 
          76.            0.       1.49332       13.5684       13.8874       10.5392         0.293       33.8724        6.0292     -0.000815 
          77.            0.       1.49501       13.5686       13.8874       10.5154         0.280       33.8507        6.0091     -0.000854 
          78.            0.       1.49663       13.5688       13.8874       10.4929         0.254       33.8218        5.9891     -0.000895 
          79.            0.       1.49809       13.5690       13.8874       10.4729         0.243       33.7803        5.9691     -0.000936 
          80.            0.       1.49947       13.5692       13.8874       10.4542         0.234       33.7347        5.9490     -0.000977 
          81.            0.       1.50075       13.5694       13.8874       10.4368         0.229       33.6850        5.9290     -0.001019 
          82.            0.       1.50198       13.5696       13.8874       10.4204         0.220       33.6362        5.9089     -0.001060 
          83.            0.       1.50314       13.5698       13.8874       10.4049         0.216       33.5860        5.8889     -0.001102 
          84.            0.       1.50426       13.5700       13.8874       10.3903         0.215       33.5308        5.8689     -0.001144 
          85.            0.       1.50537       13.5702       13.8874       10.3758         0.215       33.4746        5.8488     -0.001187 
          86.            0.       1.50644       13.5704       13.8874       10.3621         0.216       33.4180        5.8288     -0.001229 
          87.            0.       1.50750       13.5706       13.8874       10.3485         0.218       33.3602        5.8087     -0.001272 
          88.            0.       1.50855       13.5708       13.8874       10.3352         0.220       33.3006        5.7887     -0.001316 
          89.            0.       1.50961       13.5710       13.8874       10.3219         0.221       33.2398        5.7686     -0.001360 
          90.            0.       1.51067       13.5713       13.8874       10.3088         0.223       33.1771        5.7486     -0.001406 
          91.            0.       1.51172       13.5715       13.8874       10.2960         0.225       33.1130        5.7285     -0.001452 
          92.            0.       1.51276       13.5717       13.8874       10.2835         0.227       33.0482        5.7085     -0.001498 
          93.            0.       1.51371       13.5719       13.8874       10.2722         0.229       32.9827        5.6885     -0.001544 
          94.            0.       1.51461       13.5721       13.8874       10.2615         0.230       32.9172        5.6684     -0.001590 
          95.            0.       1.51551       13.5723       13.8874       10.2511         0.231       32.8515        5.6484     -0.001637 
          96.            0.       1.51638       13.5726       13.8874       10.2411         0.229       32.7859        5.6283     -0.001683 
          97.            0.       1.51725       13.5728       13.8874       10.2313         0.226       32.7206        5.6083     -0.001731 
          98.            0.       1.51809       13.5730       13.8874       10.2219         0.220       32.6534        5.5882     -0.001779 
          99.            0.       1.51887       13.5732       13.8874       10.2134         0.212       32.5827        5.5682     -0.001827 
         100.            0.       1.51961       13.5735       13.8874       10.2055         0.207       32.5113        5.5481     -0.001876 
         101.            0.       1.52055       13.5737       13.8874       10.1979         0.202       32.4627        5.5281     -0.001926 
         102.            0.       1.52098       13.5739       13.8874       10.1889         0.195       32.4613        5.5281     -0.001929 
         103.            0.       1.52127       13.5741       13.8874       10.1790         0.190       32.4960        5.5381     -0.001910 
         104.            0.       1.52149       13.5743       13.8874       10.1693         0.185       32.5266        5.5481     -0.001891 
         105.            0.       1.52191       13.5746       13.8874       10.1616         0.178       32.5356        5.5481     -0.001895 
         106.            0.       1.52229       13.5748       13.8874       10.1536         0.177       32.5373        5.5481     -0.001898 
         107.            0.       1.52250       13.5750       13.8874       10.1460         0.176       32.5188        5.5481     -0.001902 
         108.            0.       1.52308       13.5752       13.8874       10.1400         0.170       32.4907        5.5381     -0.001929 
         109.            0.       1.52323       13.5754       13.8874       10.1337         0.160       32.4711        5.5381     -0.001932 
         110.            0.       1.52327       13.5756       13.8874       10.1278         0.155       32.4421        5.5381     -0.001934 
         111.            0.       1.52377       13.5758       13.8874       10.1226         0.158       32.4096        5.5280     -0.001960 
         112.            0.       1.52372       13.5760       13.8874       10.1173         0.163       32.3758        5.5280     -0.001962 
         113.            0.       1.52412       13.5762       13.8874       10.1130         0.164       32.3420        5.5180     -0.001988 
         114.            0.       1.52419       13.5764       13.8874       10.1076         0.163       32.3205        5.5180     -0.001990 
         115.            0.       1.52417       13.5766       13.8874       10.1023         0.166       32.2916        5.5180     -0.001992 
         116.            0.       1.52460       13.5769       13.8874       10.0977         0.171       32.2592        5.5080     -0.002018 
         117.            0.       1.52463       13.5771       13.8874       10.0913         0.177       32.2271        5.5080     -0.002020 
         118.            0.       1.52517       13.5773       13.8874       10.0853         0.182       32.1943        5.4980     -0.002047 
         119.            0.       1.52534       13.5775       13.8874       10.0771         0.191       32.1666        5.4980     -0.002049 
         120.            0.       1.52601       13.5777       13.8874       10.0694         0.198       32.1389        5.4879     -0.002076 
         121.            0.       1.52634       13.5779       13.8874       10.0605         0.205       32.1272        5.4879     -0.002079 
         122.            0.       1.52666       13.5781       13.8874       10.0511         0.211       32.1090        5.4879     -0.002081 
         123.            0.       1.52743       13.5783       13.8874       10.0424         0.216       32.0906        5.4779     -0.002108 
         124.            0.       1.52776       13.5785       13.8874       10.0324         0.222       32.0730        5.4779     -0.002110 
         125.            0.       1.52852       13.5787       13.8874       10.0237         0.226       32.0543        5.4679     -0.002137 
         126.            0.       1.52893       13.5789       13.8874       10.0140         0.227       32.0481        5.4679     -0.002139 
         127.            0.       1.52925       13.5791       13.8874       10.0045         0.228       32.0340        5.4679     -0.002141 
         128.            0.       1.53003       13.5794       13.8874        9.9959         0.229       32.0184        5.4578     -0.002167 
         129.            0.       1.53038       13.5795       13.8874        9.9858         0.231       32.0049        5.4578     -0.002169 
         130.            0.       1.53120       13.5798       13.8874        9.9766         0.234       31.9899        5.4478     -0.002195 
         131.            0.       1.53168       13.5799       13.8874        9.9662         0.237       31.9867        5.4478     -0.002197 
         132.            0.       1.53206       13.5801       13.8874        9.9562         0.237       31.9745        5.4478     -0.002199 
         133.            0.       1.53285       13.5803       13.8874        9.9475         0.237       31.9575        5.4378     -0.002226 
         134.            0.       1.53318       13.5805       13.8874        9.9378         0.236       31.9416        5.4378     -0.002227 
         135.            0.       1.53394       13.5807       13.8874        9.9294         0.232       31.9226        5.4277     -0.002254 
         136.            0.       1.53434       13.5809       13.8874        9.9201         0.227       31.9142        5.4277     -0.002255 
         137.            0.       1.53470       13.5811       13.8874        9.9105         0.222       31.8985        5.4277     -0.002257 
         138.            0.       1.53550       13.5813       13.8874        9.9019         0.220       31.8795        5.4177     -0.002284 
         139.            0.       1.53595       13.5814       13.8874        9.8922         0.219       31.8723        5.4177     -0.002286 
         140.            0.       1.53644       13.5816       13.8874        9.8824         0.218       31.8691        5.4177     -0.002288 
         141.            0.       1.53694       13.5818       13.8874        9.8726         0.215       31.8658        5.4177     -0.002290 
         142.            0.       1.53740       13.5819       13.8874        9.8623         0.212       31.8536        5.4177     -0.002293 
         143.            0.       1.53826       13.5821       13.8874        9.8533         0.210       31.8373        5.4077     -0.002320 
         144.            0.       1.53874       13.5823       13.8874        9.8434         0.209       31.8303        5.4077     -0.002323 
         145.            0.       1.53926       13.5825       13.8874        9.8335         0.209       31.8268        5.4077     -0.002325 
         146.            0.       1.53981       13.5826       13.8874        9.8235         0.209       31.8253        5.4077     -0.002327 
         147.            0.       1.54038       13.5828       13.8874        9.8132         0.211       31.8250        5.4077     -0.002330 
         148.            0.       1.54085       13.5829       13.8874        9.8031         0.211       31.8152        5.4077     -0.002332 
         149.            0.       1.54172       13.5831       13.8874        9.7943         0.211       31.8009        5.3976     -0.002361 
         150.            0.       1.54218       13.5832       13.8874        9.7850         0.211       31.7938        5.3976     -0.002363 
         151.            0.       1.54266       13.5834       13.8874        9.7758         0.213       31.7879        5.3976     -0.002366 
         152.            0.       1.54317       13.5835       13.8874        9.7665         0.212       31.7829        5.3976     -0.002368 
         153.            0.       1.54371       13.5837       13.8874        9.7569         0.213       31.7824        5.3976     -0.002371 
         154.            0.       1.54419       13.5838       13.8874        9.7469         0.214       31.7753        5.3976     -0.002374 
         155.            0.       1.54509       13.5840       13.8874        9.7381         0.213       31.7628        5.3876     -0.002402 
         156.            0.       1.54563       13.5841       13.8874        9.7282         0.211       31.7605        5.3876     -0.002405 
         157.            0.       1.54617       13.5843       13.8874        9.7186         0.211       31.7605        5.3876     -0.002408 
         158.            0.       1.54672       13.5844       13.8874        9.7090         0.212       31.7608        5.3876     -0.002410 
         159.            0.       1.54728       13.5845       13.8874        9.6995         0.215       31.7608        5.3876     -0.002413 
         160.            0.       1.54769       13.5847       13.8874        9.6906         0.218       31.7485        5.3876     -0.002416 
         161.            0.       1.54851       13.5848       13.8874        9.6830         0.220       31.7322        5.3776     -0.002444 
         162.            0.       1.54897       13.5849       13.8874        9.6742         0.222       31.7261        5.3776     -0.002447 
         163.            0.       1.54946       13.5851       13.8874        9.6654         0.224       31.7226        5.3776     -0.002450 
         164.            0.       1.54997       13.5852       13.8874        9.6566         0.227       31.7210        5.3775     -0.002453 
         165.            0.       1.55048       13.5853       13.8874        9.6477         0.230       31.7200        5.3775     -0.002456 
         166.            0.       1.55100       13.5854       13.8874        9.6388         0.233       31.7190        5.3775     -0.002458 
         167.            0.       1.55154       13.5855       13.8874        9.6298         0.235       31.7188        5.3775     -0.002461 
         168.            0.       1.55225       13.5857       13.8874        9.6207         0.239       31.7361        5.3775     -0.002465 
         169.            0.       1.55258       13.5858       13.8874        9.6102         0.242       31.7622        5.3876     -0.002443 
         170.            0.       1.55335       13.5859       13.8874        9.6013         0.246       31.7879        5.3876     -0.002447 
         171.            0.       1.55367       13.5860       13.8874        9.5914         0.248       31.8146        5.3976     -0.002425 
         172.            0.       1.55427       13.5861       13.8874        9.5828         0.249       31.8229        5.3976     -0.002428 
         173.            0.       1.55497       13.5862       13.8874        9.5743         0.250       31.8432        5.3976     -0.002432 
         174.            0.       1.55528       13.5863       13.8874        9.5645         0.250       31.8680        5.4076     -0.002410 
         175.            0.       1.55586       13.5864       13.8874        9.5562         0.250       31.8759        5.4076     -0.002413 
         176.            0.       1.55655       13.5865       13.8874        9.5480         0.251       31.8955        5.4076     -0.002416 
         177.            0.       1.55683       13.5866       13.8874        9.5386         0.253       31.9202        5.4176     -0.002394 
         178.            0.       1.55753       13.5867       13.8874        9.5309         0.254       31.9421        5.4176     -0.002398 
         179.            0.       1.55780       13.5867       13.8874        9.5220         0.253       31.9669        5.4276     -0.002376 
         180.            0.       1.55838       13.5868       13.8874        9.5140         0.252       31.9783        5.4276     -0.002378 
         181.            0.       1.55906       13.5869       13.8874        9.5061         0.252       32.0016        5.4276     -0.002382 
         182.            0.       1.55930       13.5870       13.8874        9.4974         0.253       32.0266        5.4376     -0.002359 
         183.            0.       1.55982       13.5871       13.8874        9.4901         0.255       32.0341        5.4376     -0.002362 
         184.            0.       1.56044       13.5872       13.8874        9.4830         0.257       32.0533        5.4376     -0.002365 
         185.            0.       1.56068       13.5872       13.8874        9.4746         0.259       32.0765        5.4477     -0.002343 
         186.            0.       1.56133       13.5873       13.8874        9.4676         0.259       32.0987        5.4477     -0.002346 
         187.            0.       1.56157       13.5874       13.8874        9.4594         0.259       32.1218        5.4577     -0.002324 
         188.            0.       1.56208       13.5875       13.8874        9.4524         0.261       32.1260        5.4577     -0.002327 
         189.            0.       1.56274       13.5875       13.8874        9.4451         0.264       32.1445        5.4577     -0.002331 
         190.            0.       1.56304       13.5876       13.8874        9.4363         0.267       32.1679        5.4677     -0.002309 
         191.            0.       1.56375       13.5877       13.8874        9.4289         0.272       32.1903        5.4677     -0.002313 
         192.            0.       1.56408       13.5877       13.8874        9.4200         0.277       32.2163        5.4777     -0.002292 
         193.            0.       1.56466       13.5878       13.8874        9.4125         0.281       32.2250        5.4777     -0.002295 
         194.            0.       1.56536       13.5879       13.8874        9.4049         0.283       32.2479        5.4777     -0.002299 
         195.            0.       1.56565       13.5879       13.8874        9.3964         0.284       32.2725        5.4877     -0.002277 
         196.            0.       1.56617       13.5880       13.8874        9.3896         0.286       32.2772        5.4877     -0.002280 
         197.            0.       1.56677       13.5880       13.8874        9.3832         0.289       32.2930        5.4877     -0.002283 
         198.            0.       1.56701       13.5881       13.8874        9.3753         0.292       32.3153        5.4977     -0.002262 
         199.            0.       1.56767       13.5882       13.8874        9.3687         0.295       32.3371        5.4977     -0.002265 
         200.            0.       1.56791       13.5882       13.8874        9.3610         0.297       32.3604        5.5078     -0.002244 
         201.            0.       1.56839       13.5883       13.8874        9.3549         0.296       32.3662        5.5078     -0.002246 
         202.            0.       1.56899       13.5883       13.8874        9.3486         0.295       32.3880        5.5078     -0.002250 
         203.            0.       1.56922       13.5884       13.8874        9.3410         0.295       32.4121        5.5178     -0.002228 
         204.            0.       1.56972       13.5884       13.8874        9.3347         0.296       32.4191        5.5178     -0.002231 
         205.            0.       1.57034       13.5885       13.8874        9.3283         0.297       32.4404        5.5178     -0.002234 
         206.            0.       1.57057       13.5885       13.8874        9.3207         0.297       32.4630        5.5278     -0.002213 
         207.            0.       1.57120       13.5886       13.8874        9.3147         0.296       32.4848        5.5278     -0.002216 
         208.            0.       1.57142       13.5886       13.8874        9.3075         0.297       32.5053        5.5378     -0.002195 
         209.            0.       1.57153       13.5886       13.8874        9.3013         0.297       32.4700        5.5378     -0.002197 
         210.            0.       1.57245       13.5887       13.8874        9.2990         0.296       32.3895        5.5077     -0.002271 
         211.            0.       1.57309       13.5888       13.8874        9.2954         0.295       32.3209        5.4877     -0.002321 
         212.            0.       1.57336       13.5889       13.8874        9.2904         0.294       32.2580        5.4777     -0.002348 
         213.            0.       1.57408       13.5890       13.8874        9.2866         0.293       32.1964        5.4576     -0.002399 
         214.            0.       1.57455       13.5890       13.8874        9.2812         0.292       32.1503        5.4476     -0.002427 
         215.            0.       1.57495       13.5891       13.8874        9.2756         0.291       32.0973        5.4375     -0.002454 
         216.            0.       1.57572       13.5892       13.8874        9.2716         0.289       32.0381        5.4175     -0.002507 
         217.            0.       1.57621       13.5893       13.8874        9.2662         0.288       31.9925        5.4075     -0.002535 
         218.            0.       1.57661       13.5893       13.8874        9.2609         0.288       31.9377        5.3974     -0.002563 
         219.            0.       1.57740       13.5894       13.8874        9.2569         0.287       31.8789        5.3774     -0.002617 
         220.            0.       1.57792       13.5895       13.8874        9.2513         0.289       31.8350        5.3674     -0.002646 
         221.            0.       1.57838       13.5896       13.8874        9.2455         0.290       31.7847        5.3573     -0.002675 
         222.            0.       1.57925       13.5897       13.8874        9.2409         0.291       31.7302        5.3373     -0.002730 
         223.            0.       1.57978       13.5897       13.8874        9.2352         0.291       31.6880        5.3272     -0.002760 
         224.            0.       1.58025       13.5898       13.8874        9.2295         0.292       31.6373        5.3172     -0.002789 
         225.            0.       1.58109       13.5899       13.8874        9.2254         0.293       31.5807        5.2972     -0.002846 
         226.            0.       1.58163       13.5900       13.8874        9.2197         0.294       31.5362        5.2871     -0.002876 
         227.            0.       1.58212       13.5901       13.8874        9.2139         0.294       31.4867        5.2771     -0.002905 
         228.            0.       1.58302       13.5902       13.8874        9.2094         0.295       31.4344        5.2570     -0.002963 
         229.            0.       1.58361       13.5902       13.8874        9.2033         0.297       31.3940        5.2470     -0.002993 
         230.            0.       1.58411       13.5903       13.8874        9.1974         0.298       31.3445        5.2370     -0.003023 
         231.            0.       1.58501       13.5904       13.8874        9.1930         0.297       31.2910        5.2169     -0.003081 
         232.            0.       1.58547       13.5905       13.8874        9.1872         0.294       31.2374        5.2069     -0.003111 
         233.            0.       1.58634       13.5906       13.8874        9.1831         0.291       31.1794        5.1868     -0.003170 
         234.            0.       1.58692       13.5907       13.8874        9.1772         0.290       31.1350        5.1768     -0.003202 
         235.            0.       1.58745       13.5908       13.8874        9.1710         0.289       31.0861        5.1668     -0.003233 
         236.            0.       1.58838       13.5909       13.8874        9.1665         0.288       31.0325        5.1467     -0.003294 
         237.            0.       1.58895       13.5910       13.8874        9.1607         0.287       30.9861        5.1367     -0.003326 
         238.            0.       1.58944       13.5910       13.8874        9.1551         0.283       30.9320        5.1266     -0.003358 
         239.            0.       1.59035       13.5912       13.8874        9.1509         0.282       30.8764        5.1066     -0.003419 
         240.            0.       1.59095       13.5912       13.8874        9.1448         0.282       30.8344        5.0965     -0.003452 
         241.            0.       1.59149       13.5913       13.8874        9.1388         0.283       30.7860        5.0865     -0.003485 
         242.            0.       1.59247       13.5914       13.8874        9.1339         0.282       30.7365        5.0665     -0.003548 
         243.            0.       1.59313       13.5915       13.8874        9.1273         0.283       30.6990        5.0564     -0.003581 
         244.            0.       1.59370       13.5916       13.8874        9.1209         0.285       30.6527        5.0464     -0.003614 
         245.            0.       1.59468       13.5917       13.8874        9.1162         0.285       30.5989        5.0263     -0.003678 
         246.            0.       1.59528       13.5918       13.8874        9.1101         0.283       30.5533        5.0163     -0.003712 
         247.            0.       1.59539       13.5919       13.8874        9.1037         0.279       30.4516        5.0063     -0.003746 
         248.            0.       1.59743       13.5921       13.8874        9.1066         0.272       30.2550        4.9360     -0.003970 
         249.            0.       1.59980       13.5923       13.8874        9.1105         0.265       30.0385        4.8558     -0.004234 
         250.            0.       1.60177       13.5926       13.8874        9.1120         0.259       29.8200        4.7855     -0.004473 
         251.            0.       1.60425       13.5928       13.8874        9.1145         0.252       29.5887        4.7052     -0.004757 
         252.            0.       1.60681       13.5931       13.8874        9.1166         0.244       29.3496        4.6249     -0.005054 
         253.            0.       1.60947       13.5934       13.8874        9.1183         0.237       29.1030        4.5446     -0.005364 
         254.            0.       1.61220       13.5937       13.8874        9.1191         0.233       28.8441        4.4643     -0.005689 
         255.            0.       1.61548       13.5940       13.8874        9.1211         0.228       28.5652        4.3739     -0.006072 
         256.            0.       1.61887       13.5944       13.8874        9.1223         0.223       28.2743        4.2835     -0.006474 
         257.            0.       1.62239       13.5948       13.8874        9.1226         0.219       27.9754        4.1931     -0.006896 
         258.            0.       1.62602       13.5952       13.8874        9.1220         0.214       27.6695        4.1027     -0.007339 
         259.            0.       1.62975       13.5957       13.8874        9.1205         0.211       27.3555        4.0122     -0.007801 
         260.            0.       1.63352       13.5962       13.8874        9.1182         0.209       27.0330        3.9217     -0.008282 
         261.            0.       1.63732       13.5967       13.8874        9.1147         0.208       26.7173        3.8312     -0.008774 
         262.            0.       1.64103       13.5973       13.8874        9.1106         0.203       26.3899        3.7407     -0.009282 
         263.            0.       1.64463       13.5980       13.8874        9.1054         0.196       26.0543        3.6502     -0.009800 
         264.            0.       1.64802       13.5987       13.8874        9.0993         0.189       25.7065        3.5597     -0.010329 
         265.            0.       1.65112       13.5994       13.8874        9.0922         0.182       25.3464        3.4691     -0.010862 
         266.            0.       1.65397       13.6003       13.8874        9.0842         0.174       24.9890        3.3786     -0.011394 
         267.            0.       1.65483       13.6011       13.8874        9.0719         0.165       24.6437        3.3083     -0.011744 
         268.            0.       1.65591       13.6020       13.8874        9.0615         0.155       24.2886        3.2278     -0.012155 
         269.            0.       1.65562       13.6030       13.8874        9.0479         0.145       23.9290        3.1576     -0.012450 
         270.            0.       1.65540       13.6040       13.8874        9.0364         0.133       23.5597        3.0772     -0.012798 
         271.            0.       1.65359       13.6051       13.8874        9.0216         0.121       23.1875        3.0070     -0.013000 
         272.            0.       1.65180       13.6062       13.8874        9.0080         0.110       22.8062        2.9267     -0.013251 
         273.            0.       1.64834       13.6074       13.8874        8.9906         0.101       22.4372        2.8567     -0.013325 
         274.            0.       1.64381       13.6087       13.8874        8.9727         0.092       22.0605        2.7867     -0.013319 
         275.            0.       1.63912       13.6100       13.8874        8.9561         0.084       21.6853        2.7067     -0.013336 
         276.            0.       1.63234       13.6114       13.8874        8.9355         0.077       21.3173        2.6369     -0.013117 
         277.            0.       1.62507       13.6129       13.8874        8.9174         0.070       20.9456        2.5571     -0.012895 
         278.            0.       1.61566       13.6145       13.8874        8.8940         0.063       20.5707        2.4876     -0.012409 
         279.            0.       1.60588       13.6161       13.8874        8.8715         0.058       20.1928        2.4081     -0.011919 
         280.            0.       1.59363       13.6177       13.8874        8.8441         0.056       19.8211        2.3389     -0.011100 
         281.            0.       1.58076       13.6195       13.8874        8.8186         0.057       19.4501        2.2598     -0.010240 
         282.            0.       1.56519       13.6213       13.8874        8.7885         0.060       19.0933        2.1910     -0.008994 
         283.            0.       1.54791       13.6231       13.8874        8.7578         0.065       18.7318        2.1225     -0.007523 
         284.            0.       1.52994       13.6249       13.8874        8.7291         0.069       18.3665        2.0440     -0.005985 
         285.            0.       1.50886       13.6268       13.8874        8.6967         0.071       18.0024        1.9760     -0.003973 
