X,Y,Z,STA,source
-70.4138618400,43.3824003000,-38.1408636838,-4101.00,Maine ADCIRC model
-70.4138644600,43.3824022700,-38.1373417101,-4100.00,Maine ADCIRC model
-70.4138670800,43.3824042400,-38.1338197365,-4099.00,Maine ADCIRC model
-70.4138697000,43.3824062100,-38.1302977628,-4098.00,Maine ADCIRC model
-70.4138723300,43.3824081700,-38.1267110030,-4097.00,Maine ADCIRC model
-70.4138749500,43.3824101400,-38.1231890294,-4096.00,Maine ADCIRC model
-70.4138775700,43.3824121100,-38.1196670558,-4095.00,Maine ADCIRC model
-70.4138801900,43.3824140800,-38.1161450821,-4094.00,Maine ADCIRC model
-70.4138828100,43.3824160400,-38.1125938013,-4093.00,Maine ADCIRC model
-70.4138854300,43.3824180100,-38.1090718277,-4092.00,Maine ADCIRC model
-70.4138880500,43.3824199800,-38.1055498540,-4091.00,Maine ADCIRC model
-70.4138906700,43.3824219500,-38.1020278804,-4090.00,Maine ADCIRC model
-70.4138932900,43.3824239200,-38.0985059067,-4089.00,Maine ADCIRC model
-70.4138959100,43.3824258800,-38.0931442848,-4088.00,Maine ADCIRC model
-70.4138985300,43.3824278500,-38.0862734773,-4087.00,Maine ADCIRC model
-70.4139011500,43.3824298200,-38.0794026697,-4086.00,Maine ADCIRC model
-70.4139037800,43.3824317900,-38.0725142074,-4085.00,Maine ADCIRC model
-70.4139064000,43.3824337500,-38.0656547971,-4084.00,Maine ADCIRC model
-70.4139090200,43.3824357200,-38.0587839896,-4083.00,Maine ADCIRC model
-70.4139116400,43.3824376900,-38.0519131820,-4082.00,Maine ADCIRC model
-70.4139142600,43.3824396600,-38.0450423745,-4081.00,Maine ADCIRC model
-70.4139168800,43.3824416300,-38.0381715669,-4080.00,Maine ADCIRC model
-70.4139195000,43.3824435900,-38.0313121567,-4079.00,Maine ADCIRC model
-70.4139221200,43.3824455600,-38.0244413491,-4078.00,Maine ADCIRC model
-70.4139247400,43.3824475300,-38.0175705416,-4077.00,Maine ADCIRC model
-70.4139273600,43.3824495000,-38.0106997340,-4076.00,Maine ADCIRC model
-70.4139299800,43.3824514600,-38.0038403237,-4075.00,Maine ADCIRC model
-70.4139326100,43.3824534300,-37.9969518614,-4074.00,Maine ADCIRC model
-70.4139352300,43.3824554000,-37.9900810539,-4073.00,Maine ADCIRC model
-70.4139378500,43.3824573700,-37.9832102464,-4072.00,Maine ADCIRC model
-70.4139404700,43.3824593400,-37.9763394388,-4071.00,Maine ADCIRC model
-70.4139430900,43.3824613000,-37.9694800285,-4070.00,Maine ADCIRC model
-70.4139457100,43.3824632700,-37.9626092210,-4069.00,Maine ADCIRC model
-70.4139483300,43.3824652400,-37.9557384135,-4068.00,Maine ADCIRC model
-70.4139509500,43.3824672100,-37.9488676059,-4067.00,Maine ADCIRC model
-70.4139535700,43.3824691700,-37.9420081956,-4066.00,Maine ADCIRC model
-70.4139561900,43.3824711400,-37.9351373881,-4065.00,Maine ADCIRC model
-70.4139588100,43.3824731100,-37.9282665805,-4064.00,Maine ADCIRC model
-70.4139614400,43.3824750800,-37.9213781182,-4063.00,Maine ADCIRC model
-70.4139640600,43.3824770500,-37.9145073107,-4062.00,Maine ADCIRC model
-70.4139666800,43.3824790100,-37.9076479004,-4061.00,Maine ADCIRC model
-70.4139693000,43.3824809800,-37.9007770929,-4060.00,Maine ADCIRC model
-70.4139719200,43.3824829500,-37.8939062853,-4059.00,Maine ADCIRC model
-70.4139745400,43.3824849200,-37.8870354778,-4058.00,Maine ADCIRC model
-70.4139771600,43.3824868800,-37.8801760675,-4057.00,Maine ADCIRC model
-70.4139797800,43.3824888500,-37.8733052599,-4056.00,Maine ADCIRC model
-70.4139824000,43.3824908200,-37.8664344524,-4055.00,Maine ADCIRC model
-70.4139850200,43.3824927900,-37.8595636449,-4054.00,Maine ADCIRC model
-70.4139876400,43.3824947500,-37.8527042346,-4053.00,Maine ADCIRC model
-70.4139902600,43.3824967200,-37.8458334270,-4052.00,Maine ADCIRC model
-70.4139928900,43.3824986900,-37.8389449647,-4051.00,Maine ADCIRC model
-70.4139955100,43.3825006600,-37.8320741572,-4050.00,Maine ADCIRC model
-70.4139981300,43.3825026300,-37.8252033496,-4049.00,Maine ADCIRC model
-70.4140007500,43.3825045900,-37.8183439394,-4048.00,Maine ADCIRC model
-70.4140033700,43.3825065600,-37.8114731318,-4047.00,Maine ADCIRC model
-70.4140059900,43.3825085300,-37.8046023243,-4046.00,Maine ADCIRC model
-70.4140086100,43.3825105000,-37.7977315167,-4045.00,Maine ADCIRC model
-70.4140112300,43.3825124600,-37.7908721064,-4044.00,Maine ADCIRC model
-70.4140138500,43.3825144300,-37.7840012989,-4043.00,Maine ADCIRC model
-70.4140164700,43.3825164000,-37.7771304913,-4042.00,Maine ADCIRC model
-70.4140190900,43.3825183700,-37.7702596838,-4041.00,Maine ADCIRC model
-70.4140217200,43.3825203400,-37.7633712215,-4040.00,Maine ADCIRC model
-70.4140243400,43.3825223000,-37.7565118112,-4039.00,Maine ADCIRC model
-70.4140269600,43.3825242700,-37.7496410037,-4038.00,Maine ADCIRC model
-70.4140295800,43.3825262400,-37.7427701961,-4037.00,Maine ADCIRC model
-70.4140322000,43.3825282100,-37.7358993886,-4036.00,Maine ADCIRC model
-70.4140348200,43.3825301700,-37.7290399783,-4035.00,Maine ADCIRC model
-70.4140374400,43.3825321400,-37.7221691708,-4034.00,Maine ADCIRC model
-70.4140400600,43.3825341100,-37.7152983632,-4033.00,Maine ADCIRC model
-70.4140426800,43.3825360800,-37.7084275557,-4032.00,Maine ADCIRC model
-70.4140453000,43.3825380500,-37.7015567481,-4031.00,Maine ADCIRC model
-70.4140479200,43.3825400100,-37.6946973378,-4030.00,Maine ADCIRC model
-70.4140505500,43.3825419800,-37.6878088755,-4029.00,Maine ADCIRC model
-70.4140531700,43.3825439500,-37.6809380680,-4028.00,Maine ADCIRC model
-70.4140557900,43.3825459200,-37.6740672604,-4027.00,Maine ADCIRC model
-70.4140584100,43.3825478800,-37.6672078502,-4026.00,Maine ADCIRC model
-70.4140610300,43.3825498500,-37.6603370426,-4025.00,Maine ADCIRC model
-70.4140636500,43.3825518200,-37.6534662351,-4024.00,Maine ADCIRC model
-70.4140662700,43.3825537900,-37.6465954275,-4023.00,Maine ADCIRC model
-70.4140688900,43.3825557600,-37.6397246200,-4022.00,Maine ADCIRC model
-70.4140715100,43.3825577200,-37.6328652097,-4021.00,Maine ADCIRC model
-70.4140741300,43.3825596900,-37.6259944022,-4020.00,Maine ADCIRC model
-70.4140767500,43.3825616600,-37.6191235946,-4019.00,Maine ADCIRC model
-70.4140793700,43.3825636300,-37.6122527871,-4018.00,Maine ADCIRC model
-70.4140820000,43.3825655900,-37.6053757221,-4017.00,Maine ADCIRC model
-70.4140846200,43.3825675600,-37.5985049145,-4016.00,Maine ADCIRC model
-70.4140872400,43.3825695300,-37.5916341070,-4015.00,Maine ADCIRC model
-70.4140898600,43.3825715000,-37.5847632994,-4014.00,Maine ADCIRC model
-70.4140924800,43.3825734700,-37.5778924919,-4013.00,Maine ADCIRC model
-70.4140951000,43.3825754300,-37.5710330816,-4012.00,Maine ADCIRC model
-70.4140977200,43.3825774000,-37.5641622740,-4011.00,Maine ADCIRC model
-70.4141003400,43.3825793700,-37.5572914665,-4010.00,Maine ADCIRC model
-70.4141029600,43.3825813400,-37.5504206590,-4009.00,Maine ADCIRC model
-70.4141055800,43.3825833000,-37.5435612487,-4008.00,Maine ADCIRC model
-70.4141082000,43.3825852700,-37.5366904411,-4007.00,Maine ADCIRC model
-70.4141108300,43.3825872400,-37.5298019788,-4006.00,Maine ADCIRC model
-70.4141134500,43.3825892100,-37.5229311713,-4005.00,Maine ADCIRC model
-70.4141160700,43.3825911800,-37.5160603637,-4004.00,Maine ADCIRC model
-70.4141186900,43.3825931400,-37.5092009535,-4003.00,Maine ADCIRC model
-70.4141213100,43.3825951100,-37.5023301459,-4002.00,Maine ADCIRC model
-70.4141239300,43.3825970800,-37.4954593384,-4001.00,Maine ADCIRC model
-70.4141265500,43.3825990500,-37.4885885308,-4000.00,Maine ADCIRC model
-70.4141291700,43.3826010100,-37.4817291205,-3999.00,Maine ADCIRC model
-70.4141317900,43.3826029800,-37.4748583130,-3998.00,Maine ADCIRC model
-70.4141344100,43.3826049500,-37.4679875054,-3997.00,Maine ADCIRC model
-70.4141370300,43.3826069200,-37.4611166979,-3996.00,Maine ADCIRC model
-70.4141396500,43.3826088900,-37.4389528773,-3995.00,Maine ADCIRC model
-70.4141422800,43.3826108500,-37.4131487455,-3994.00,Maine ADCIRC model
-70.4141449000,43.3826128200,-37.3873103981,-3993.00,Maine ADCIRC model
-70.4141475200,43.3826147900,-37.3614720506,-3992.00,Maine ADCIRC model
-70.4141501400,43.3826167600,-37.3356337031,-3991.00,Maine ADCIRC model
-70.4141527600,43.3826187200,-37.3098711788,-3990.00,Maine ADCIRC model
-70.4141553800,43.3826206900,-37.2840328314,-3989.00,Maine ADCIRC model
-70.4141580000,43.3826226600,-37.2581944839,-3988.00,Maine ADCIRC model
-70.4141606200,43.3826246300,-37.2323561364,-3987.00,Maine ADCIRC model
-70.4141632400,43.3826266000,-37.2065177890,-3986.00,Maine ADCIRC model
-70.4141658600,43.3826285600,-37.1807552647,-3985.00,Maine ADCIRC model
-70.4141684800,43.3826305300,-37.1549169172,-3984.00,Maine ADCIRC model
-70.4141711100,43.3826325000,-37.1290369622,-3983.00,Maine ADCIRC model
-70.4141737300,43.3826344700,-37.1031986148,-3982.00,Maine ADCIRC model
-70.4141763500,43.3826364300,-37.0774360905,-3981.00,Maine ADCIRC model
-70.4141789700,43.3826384000,-37.0515977431,-3980.00,Maine ADCIRC model
-70.4141815900,43.3826403700,-37.0257593956,-3979.00,Maine ADCIRC model
-70.4141842100,43.3826423400,-36.9999210481,-3978.00,Maine ADCIRC model
-70.4141868300,43.3826443100,-36.9740827006,-3977.00,Maine ADCIRC model
-70.4141894500,43.3826462700,-36.9483201764,-3976.00,Maine ADCIRC model
-70.4141920700,43.3826482400,-36.9224818289,-3975.00,Maine ADCIRC model
-70.4141946900,43.3826502100,-36.8966434814,-3974.00,Maine ADCIRC model
-70.4141973100,43.3826521800,-36.8708051340,-3973.00,Maine ADCIRC model
-70.4141999400,43.3826541400,-36.8450010022,-3972.00,Maine ADCIRC model
-70.4142025600,43.3826561100,-36.8191626547,-3971.00,Maine ADCIRC model
-70.4142051800,43.3826580800,-36.7933243073,-3970.00,Maine ADCIRC model
-70.4142078000,43.3826600500,-36.7674859598,-3969.00,Maine ADCIRC model
-70.4142104200,43.3826620200,-36.7416476123,-3968.00,Maine ADCIRC model
-70.4142130400,43.3826639800,-36.7158850880,-3967.00,Maine ADCIRC model
-70.4142156600,43.3826659500,-36.6900467406,-3966.00,Maine ADCIRC model
-70.4142182800,43.3826679200,-36.6642083931,-3965.00,Maine ADCIRC model
-70.4142209000,43.3826698900,-36.6383700456,-3964.00,Maine ADCIRC model
-70.4142235200,43.3826718500,-36.6077597289,-3963.00,Maine ADCIRC model
-70.4142261400,43.3826738200,-36.5741610300,-3962.00,Maine ADCIRC model
-70.4142287600,43.3826757900,-36.5405623311,-3961.00,Maine ADCIRC model
-70.4142313900,43.3826777600,-36.5068944307,-3960.00,Maine ADCIRC model
-70.4142340100,43.3826797200,-36.4733742491,-3959.00,Maine ADCIRC model
-70.4142366300,43.3826816900,-36.4397755502,-3958.00,Maine ADCIRC model
-70.4142392500,43.3826836600,-36.4061768514,-3957.00,Maine ADCIRC model
-70.4142418700,43.3826856300,-36.3725781525,-3956.00,Maine ADCIRC model
-70.4142444900,43.3826876000,-36.3389794536,-3955.00,Maine ADCIRC model
-70.4142471100,43.3826895600,-36.3054592719,-3954.00,Maine ADCIRC model
-70.4142497300,43.3826915300,-36.2718605731,-3953.00,Maine ADCIRC model
-70.4142523500,43.3826935000,-36.2382618742,-3952.00,Maine ADCIRC model
-70.4142549700,43.3826954700,-36.2046631753,-3951.00,Maine ADCIRC model
-70.4142575900,43.3826974300,-36.1711429937,-3950.00,Maine ADCIRC model
-70.4142602200,43.3826994000,-36.1374750933,-3949.00,Maine ADCIRC model
-70.4142628400,43.3827013700,-36.1038763944,-3948.00,Maine ADCIRC model
-70.4142654600,43.3827033400,-36.0702776956,-3947.00,Maine ADCIRC model
-70.4142680800,43.3827053100,-36.0366789967,-3946.00,Maine ADCIRC model
-70.4142707000,43.3827072700,-36.0031588150,-3945.00,Maine ADCIRC model
-70.4142733200,43.3827092400,-35.9695601161,-3944.00,Maine ADCIRC model
-70.4142759400,43.3827112100,-35.9359614173,-3943.00,Maine ADCIRC model
-70.4142785600,43.3827131800,-35.9023627184,-3942.00,Maine ADCIRC model
-70.4142811800,43.3827151400,-35.8688425367,-3941.00,Maine ADCIRC model
-70.4142838000,43.3827171100,-35.8352438378,-3940.00,Maine ADCIRC model
-70.4142864200,43.3827190800,-35.8016451391,-3939.00,Maine ADCIRC model
-70.4142890500,43.3827210500,-35.7679772386,-3938.00,Maine ADCIRC model
-70.4142916700,43.3827230200,-35.7343785398,-3937.00,Maine ADCIRC model
-70.4142942900,43.3827249800,-35.7008583581,-3936.00,Maine ADCIRC model
-70.4142969100,43.3827269500,-35.6672596592,-3935.00,Maine ADCIRC model
-70.4142995300,43.3827289200,-35.6336609604,-3934.00,Maine ADCIRC model
-70.4143021500,43.3827308900,-35.6000622615,-3933.00,Maine ADCIRC model
-70.4143047700,43.3827328500,-35.5665420799,-3932.00,Maine ADCIRC model
-70.4143073900,43.3827348200,-35.5329433809,-3931.00,Maine ADCIRC model
-70.4143100100,43.3827367900,-35.4993446821,-3930.00,Maine ADCIRC model
-70.4143126300,43.3827387600,-35.4657459832,-3929.00,Maine ADCIRC model
-70.4143152500,43.3827407300,-35.4321472843,-3928.00,Maine ADCIRC model
-70.4143178700,43.3827426900,-35.3986271027,-3927.00,Maine ADCIRC model
-70.4143205000,43.3827446600,-35.3649592023,-3926.00,Maine ADCIRC model
-70.4143231200,43.3827466300,-35.3313605034,-3925.00,Maine ADCIRC model
-70.4143257400,43.3827486000,-35.2977618046,-3924.00,Maine ADCIRC model
-70.4143283600,43.3827505600,-35.2642416229,-3923.00,Maine ADCIRC model
-70.4143309800,43.3827525300,-35.2306429240,-3922.00,Maine ADCIRC model
-70.4143336000,43.3827545000,-35.1970442252,-3921.00,Maine ADCIRC model
-70.4143362200,43.3827564700,-35.1634455264,-3920.00,Maine ADCIRC model
-70.4143388400,43.3827584400,-35.1298468274,-3919.00,Maine ADCIRC model
-70.4143414600,43.3827604000,-35.0963266458,-3918.00,Maine ADCIRC model
-70.4143440800,43.3827623700,-35.0627279469,-3917.00,Maine ADCIRC model
-70.4143467000,43.3827643400,-35.0291292481,-3916.00,Maine ADCIRC model
-70.4143493300,43.3827663100,-34.9954613477,-3915.00,Maine ADCIRC model
-70.4143519500,43.3827682700,-34.9619411660,-3914.00,Maine ADCIRC model
-70.4143545700,43.3827702400,-34.9283424671,-3913.00,Maine ADCIRC model
-70.4143571900,43.3827722100,-34.8947437682,-3912.00,Maine ADCIRC model
-70.4143598100,43.3827741800,-34.8611450694,-3911.00,Maine ADCIRC model
-70.4143624300,43.3827761400,-34.8276248878,-3910.00,Maine ADCIRC model
-70.4143650500,43.3827781100,-34.7940261889,-3909.00,Maine ADCIRC model
-70.4143676700,43.3827800800,-34.7604274899,-3908.00,Maine ADCIRC model
-70.4143702900,43.3827820500,-34.7268287911,-3907.00,Maine ADCIRC model
-70.4143729100,43.3827840200,-34.6932300923,-3906.00,Maine ADCIRC model
-70.4143755400,43.3827859800,-34.6596407091,-3905.00,Maine ADCIRC model
-70.4143781600,43.3827879500,-34.6260420102,-3904.00,Maine ADCIRC model
-70.4143807800,43.3827899200,-34.5924433113,-3903.00,Maine ADCIRC model
-70.4143834000,43.3827918900,-34.5588446124,-3902.00,Maine ADCIRC model
-70.4143860200,43.3827938500,-34.5253244308,-3901.00,Maine ADCIRC model
-70.4143886400,43.3827958200,-34.4917257320,-3900.00,Maine ADCIRC model
-70.4143912600,43.3827977900,-34.4581270331,-3899.00,Maine ADCIRC model
-70.4143938800,43.3827997600,-34.4245283342,-3898.00,Maine ADCIRC model
-70.4143965000,43.3828017300,-34.3909296354,-3897.00,Maine ADCIRC model
-70.4143991200,43.3828036900,-34.3574094537,-3896.00,Maine ADCIRC model
-70.4144017500,43.3828056600,-34.3237415533,-3895.00,Maine ADCIRC model
-70.4144043700,43.3828076300,-34.2901428544,-3894.00,Maine ADCIRC model
-70.4144069900,43.3828096000,-34.2565441555,-3893.00,Maine ADCIRC model
-70.4144096100,43.3828115600,-34.2230239738,-3892.00,Maine ADCIRC model
-70.4144122300,43.3828135300,-34.1894252750,-3891.00,Maine ADCIRC model
-70.4144148500,43.3828155000,-34.1558265761,-3890.00,Maine ADCIRC model
-70.4144174700,43.3828174700,-34.1222278772,-3889.00,Maine ADCIRC model
-70.4144200900,43.3828194300,-34.0887076957,-3888.00,Maine ADCIRC model
-70.4144227100,43.3828214000,-34.0551089968,-3887.00,Maine ADCIRC model
-70.4144253300,43.3828233700,-34.0215102979,-3886.00,Maine ADCIRC model
-70.4144279600,43.3828253400,-33.9878423975,-3885.00,Maine ADCIRC model
-70.4144305800,43.3828273100,-33.9542436986,-3884.00,Maine ADCIRC model
-70.4144332000,43.3828292700,-33.9207235169,-3883.00,Maine ADCIRC model
-70.4144358200,43.3828312400,-33.8871248181,-3882.00,Maine ADCIRC model
-70.4144384400,43.3828332100,-33.8535261192,-3881.00,Maine ADCIRC model
-70.4144410600,43.3828351800,-33.8199274203,-3880.00,Maine ADCIRC model
-70.4144436800,43.3828371400,-33.7864072387,-3879.00,Maine ADCIRC model
-70.4144463000,43.3828391100,-33.7528085399,-3878.00,Maine ADCIRC model
-70.4144489200,43.3828410800,-33.7192098410,-3877.00,Maine ADCIRC model
-70.4144515400,43.3828430500,-33.6856111421,-3876.00,Maine ADCIRC model
-70.4144541700,43.3828450200,-33.6519432417,-3875.00,Maine ADCIRC model
-70.4144567900,43.3828469800,-33.6184230600,-3874.00,Maine ADCIRC model
-70.4144594100,43.3828489500,-33.5848243611,-3873.00,Maine ADCIRC model
-70.4144620300,43.3828509200,-33.5512256623,-3872.00,Maine ADCIRC model
-70.4144646500,43.3828528900,-33.5176269634,-3871.00,Maine ADCIRC model
-70.4144672700,43.3828548500,-33.4841067817,-3870.00,Maine ADCIRC model
-70.4144698900,43.3828568200,-33.4505080828,-3869.00,Maine ADCIRC model
-70.4144725100,43.3828587900,-33.4169093840,-3868.00,Maine ADCIRC model
-70.4144751300,43.3828607600,-33.3833106852,-3867.00,Maine ADCIRC model
-70.4144777500,43.3828627200,-33.3497905035,-3866.00,Maine ADCIRC model
-70.4144803800,43.3828646900,-33.3161226031,-3865.00,Maine ADCIRC model
-70.4144830000,43.3828666600,-33.2825239042,-3864.00,Maine ADCIRC model
-70.4144856200,43.3828686300,-33.2489252054,-3863.00,Maine ADCIRC model
-70.4144882400,43.3828706000,-33.2153265065,-3862.00,Maine ADCIRC model
-70.4144908600,43.3828725600,-33.1818063248,-3861.00,Maine ADCIRC model
-70.4144934800,43.3828745300,-33.1482076259,-3860.00,Maine ADCIRC model
-70.4144961000,43.3828765000,-33.1146089271,-3859.00,Maine ADCIRC model
-70.4144987200,43.3828784700,-33.0810102282,-3858.00,Maine ADCIRC model
-70.4145013400,43.3828804300,-33.0474900466,-3857.00,Maine ADCIRC model
-70.4145039600,43.3828824000,-33.0138913477,-3856.00,Maine ADCIRC model
-70.4145065900,43.3828843700,-32.9802234473,-3855.00,Maine ADCIRC model
-70.4145092100,43.3828863400,-32.9466247484,-3854.00,Maine ADCIRC model
-70.4145118300,43.3828883000,-32.9131045668,-3853.00,Maine ADCIRC model
-70.4145144500,43.3828902700,-32.8795058679,-3852.00,Maine ADCIRC model
-70.4145170700,43.3828922400,-32.8459071690,-3851.00,Maine ADCIRC model
-70.4145196900,43.3828942100,-32.8123084701,-3850.00,Maine ADCIRC model
-70.4145223100,43.3828961800,-32.7787097713,-3849.00,Maine ADCIRC model
-70.4145249300,43.3828981400,-32.7451895896,-3848.00,Maine ADCIRC model
-70.4145275500,43.3829001100,-32.7115908907,-3847.00,Maine ADCIRC model
-70.4145301700,43.3829020800,-32.6779921919,-3846.00,Maine ADCIRC model
-70.4145328000,43.3829040500,-32.6443242915,-3845.00,Maine ADCIRC model
