X,Y,Z,STA,source
-70.4103032900,43.3865663500,-33.7258524364,-4336.50,Maine ADCIRC model
-70.4103058700,43.3865683500,-33.7431612867,-4335.50,Maine ADCIRC model
-70.4103084400,43.3865703500,-33.7604561250,-4334.50,Maine ADCIRC model
-70.4103110200,43.3865723500,-33.7762116083,-4333.50,Maine ADCIRC model
-70.4103135900,43.3865743500,-33.7861014227,-4332.50,Maine ADCIRC model
-70.4103161600,43.3865763500,-33.7959912371,-4331.50,Maine ADCIRC model
-70.4103187400,43.3865783500,-33.8058888641,-4330.50,Maine ADCIRC model
-70.4103213100,43.3865803500,-33.8157786785,-4329.50,Maine ADCIRC model
-70.4103238800,43.3865823500,-33.8256684929,-4328.50,Maine ADCIRC model
-70.4103264600,43.3865843600,-33.8356055298,-4327.50,Maine ADCIRC model
-70.4103290300,43.3865863600,-33.8454953442,-4326.50,Maine ADCIRC model
-70.4103316000,43.3865883600,-33.8553851586,-4325.50,Maine ADCIRC model
-70.4103341800,43.3865903600,-33.8652827856,-4324.50,Maine ADCIRC model
-70.4103367500,43.3865923600,-33.8751726000,-4323.50,Maine ADCIRC model
-70.4103393200,43.3865943600,-33.8850624144,-4322.50,Maine ADCIRC model
-70.4103419000,43.3865963600,-33.8949600413,-4321.50,Maine ADCIRC model
-70.4103444700,43.3865983600,-33.9048498557,-4320.50,Maine ADCIRC model
-70.4103470500,43.3866003600,-33.9147474827,-4319.50,Maine ADCIRC model
-70.4103496200,43.3866023700,-33.9246767071,-4318.50,Maine ADCIRC model
-70.4103521900,43.3866043700,-33.9345665215,-4317.50,Maine ADCIRC model
-70.4103547700,43.3866063700,-33.9444641484,-4316.50,Maine ADCIRC model
-70.4103573400,43.3866083700,-33.9543539628,-4315.50,Maine ADCIRC model
-70.4103599100,43.3866103700,-33.9642437772,-4314.50,Maine ADCIRC model
-70.4103624900,43.3866123700,-33.9741414042,-4313.50,Maine ADCIRC model
-70.4103650600,43.3866143700,-33.9840312186,-4312.50,Maine ADCIRC model
-70.4103676300,43.3866163700,-33.9939210330,-4311.50,Maine ADCIRC model
-70.4103702100,43.3866183700,-34.0038186599,-4310.50,Maine ADCIRC model
-70.4103727800,43.3866203700,-34.0137084743,-4309.50,Maine ADCIRC model
-70.4103753500,43.3866223800,-34.0236376987,-4308.50,Maine ADCIRC model
-70.4103779300,43.3866243800,-34.0335353256,-4307.50,Maine ADCIRC model
-70.4103805000,43.3866263800,-34.0434251401,-4306.50,Maine ADCIRC model
-70.4103830700,43.3866283800,-34.0533149545,-4305.50,Maine ADCIRC model
-70.4103856500,43.3866303800,-34.0632125814,-4304.50,Maine ADCIRC model
-70.4103882200,43.3866323800,-34.0731023958,-4303.50,Maine ADCIRC model
-70.4103908000,43.3866343800,-34.0830000227,-4302.50,Maine ADCIRC model
-70.4103933700,43.3866363800,-34.0928898372,-4301.50,Maine ADCIRC model
-70.4103959400,43.3866383800,-34.1027796516,-4300.50,Maine ADCIRC model
-70.4103985200,43.3866403900,-34.1127166885,-4299.50,Maine ADCIRC model
-70.4104010900,43.3866423900,-34.1226065029,-4298.50,Maine ADCIRC model
-70.4104036600,43.3866443900,-34.1324963173,-4297.50,Maine ADCIRC model
-70.4104062400,43.3866463900,-34.1423939443,-4296.50,Maine ADCIRC model
-70.4104088100,43.3866483900,-34.1522837586,-4295.50,Maine ADCIRC model
-70.4104113800,43.3866503900,-34.1621735731,-4294.50,Maine ADCIRC model
-70.4104139600,43.3866523900,-34.1720712000,-4293.50,Maine ADCIRC model
-70.4104165300,43.3866543900,-34.1819610144,-4292.50,Maine ADCIRC model
-70.4104191000,43.3866563900,-34.1918508288,-4291.50,Maine ADCIRC model
-70.4104216800,43.3866583900,-34.2017484558,-4290.50,Maine ADCIRC model
-70.4104242500,43.3866604000,-34.2116776801,-4289.50,Maine ADCIRC model
-70.4104268200,43.3866624000,-34.2215674945,-4288.50,Maine ADCIRC model
-70.4104294000,43.3866644000,-34.2314651215,-4287.50,Maine ADCIRC model
-70.4104319700,43.3866664000,-34.2413549359,-4286.50,Maine ADCIRC model
-70.4104345500,43.3866684000,-34.2512525628,-4285.50,Maine ADCIRC model
-70.4104371200,43.3866704000,-34.2611423772,-4284.50,Maine ADCIRC model
-70.4104396900,43.3866724000,-34.2710321917,-4283.50,Maine ADCIRC model
-70.4104422700,43.3866744000,-34.2809298186,-4282.50,Maine ADCIRC model
-70.4104448400,43.3866764000,-34.2908196330,-4281.50,Maine ADCIRC model
-70.4104474100,43.3866784100,-34.3007488574,-4280.50,Maine ADCIRC model
-70.4104499900,43.3866804100,-34.3106464843,-4279.50,Maine ADCIRC model
