 WAVE HEIGHT COMPUTATIONS FOR FLOOD INSURANCE STUDIES (WHAFIS VERSION 4.0G, 08_2007)
 Executed on: Mon May 11 15:31:26 2020
 Input file:  C:\FEMA-TransectAnalysis\LOMR-TransectAnalysis-Biddeford\3_whafis\whafis4\YK-121.dat                                            
 Output file: C:\FEMA-TransectAnalysis\LOMR-TransectAnalysis-Biddeford\3_whafis\whafis4\YK-121.out                                            
                                                              header                                                                
                                                     THIS IS A 100-YEAR CASE
                                       THE FOLLOWING NON-DEFAULT WIND SPEEDS ARE BEING USED
                                            WINDIF  56.14  WINDOF  56.14  WINDVH  60.00
                                                             PART1 INPUT
          OF   2005.000    -13.589      0.000      9.063      0.000      0.000      0.000      0.000     -0.061      0.000
          OF   2006.000    -13.650      0.000      9.063      0.000      0.000      0.000      0.000     -0.061      0.000
          OF   2007.000    -13.711      0.000      9.063      0.000      0.000      0.000      0.000     -0.061      0.000
          OF   2008.000    -13.772      0.000      9.063      0.000      0.000      0.000      0.000     -0.060      0.000
          OF   2009.000    -13.832      0.000      9.063      0.000      0.000      0.000      0.000     -0.060      0.000
          OF   2010.000    -13.893      0.000      9.063      0.000      0.000      0.000      0.000     -0.061      0.000
          OF   2011.000    -13.954      0.000      9.063      0.000      0.000      0.000      0.000     -0.061      0.000
          OF   2012.000    -14.015      0.000      9.063      0.000      0.000      0.000      0.000     -0.061      0.000
          OF   2013.000    -14.076      0.000      9.063      0.000      0.000      0.000      0.000     -0.061      0.000
          OF   2014.000    -14.137      0.000      9.063      0.000      0.000      0.000      0.000     -0.061      0.000
          OF   2015.000    -14.198      0.000      9.063      0.000      0.000      0.000      0.000     -0.061      0.000
          OF   2016.000    -14.259      0.000      9.063      0.000      0.000      0.000      0.000     -0.061      0.000
          OF   2017.000    -14.320      0.000      9.063      0.000      0.000      0.000      0.000     -0.061      0.000
          OF   2018.000    -14.381      0.000      9.063      0.000      0.000      0.000      0.000     -0.061      0.000
          OF   2019.000    -14.442      0.000      9.063      0.000      0.000      0.000      0.000     -0.060      0.000
          OF   2020.000    -14.502      0.000      9.063      0.000      0.000      0.000      0.000     -0.060      0.000
          OF   2021.000    -14.563      0.000      9.063      0.000      0.000      0.000      0.000     -0.061      0.000
          OF   2022.000    -14.624      0.000      9.063      0.000      0.000      0.000      0.000     -0.061      0.000
