X,Y,Z,STA,Zadcirc,HSadcirc,TWLadcirc,PERadcirc,TransHeading,PerHeading
-70.4344101100,43.3676584900,-8.6248775306,-1574.50,-8.62487753062111,3.11048607807015,9.37157101638777,7.98470840933925,107.724558044898,90
-70.4344109600,43.3676611600,-8.6446844821,-1573.50,-8.64468448211731,3.11003291471683,9.37159613820505,7.9835211546729,107.724558044898,90
-70.4344118200,43.3676638400,-8.6644937059,-1572.50,-8.66449370589881,3.10957440780409,9.37162139910525,7.98230034015049,107.724558044898,90
-70.4344126700,43.3676665100,-8.6843006572,-1571.50,-8.68430065724509,3.10912124444316,9.37164652092263,7.98111308542345,107.724558044898,90
-70.4344135300,43.3676691800,-8.7040021129,-1570.50,-8.70400211288141,3.10866273182255,9.37167170874715,7.97988312073409,107.724558044898,90
-70.4344143800,43.3676718500,-8.7238090642,-1569.50,-8.72380906422769,3.10820956846162,9.37169683056452,7.97869586600705,107.724558044898,90
-70.4344152300,43.3676745300,-8.7437237839,-1568.50,-8.74372378386907,3.10775641081617,9.37172202545748,7.97751776150766,107.724558044898,90
-70.4344160900,43.3676772000,-8.7634252395,-1567.50,-8.76342523950539,3.10729789819556,9.371747213282,7.9762877968183,107.724558044898,90
-70.4344169400,43.3676798700,-8.7832321909,-1566.50,-8.78323219085167,3.10684473483463,9.37177233509937,7.97510054209125,107.724558044898,90
-70.4344178000,43.3676825400,-8.8029336464,-1565.50,-8.80293364641141,3.10638622221401,9.37179752292384,7.97387057739539,107.724558044898,90
-70.4344186500,43.3676852200,-8.8228483661,-1564.50,-8.82284836605279,3.10593306456856,9.3718227178168,7.972692472896,107.724558044898,90
-70.4344195000,43.3676878900,-8.8426553174,-1563.50,-8.84265531739907,3.10547990120764,9.37184783963418,7.97150521816896,107.724558044898,90
-70.4344203600,43.3676905600,-8.8623567730,-1562.50,-8.86235677303539,3.10502138858702,9.3718730274587,7.97027525347959,107.724558044898,90
-70.4344212100,43.3676932300,-8.8821637245,-1561.50,-8.88216372453159,3.1045682252337,9.37189814927598,7.96908799881325,107.724558044898,90
-70.4344220700,43.3676959100,-8.9019729483,-1560.50,-8.90197294831309,3.10410971832096,9.37192341017618,7.96786718429084,107.724558044898,90
-70.4344229200,43.3676985800,-8.9217798997,-1559.50,-8.92177989965937,3.10365655496003,9.37194853199355,7.9666799295638,107.724558044898,90
-70.4344237800,43.3677012500,-8.9414813553,-1558.50,-8.94148135529568,3.10319804233942,9.37197371981807,7.96544996487443,107.724558044898,90
-70.4344246300,43.3677039200,-8.9612883067,-1557.50,-8.96128830671531,3.10274487898609,9.3719988416353,7.96426271020159,107.724558044898,90
-70.4344254800,43.3677065900,-8.9810952581,-1556.50,-8.98109525806159,3.10229171562517,9.37202396345267,7.96307545547454,107.724558044898,90
-70.4344263400,43.3677092700,-9.0009044818,-1555.50,-9.00090448184309,3.10183320871242,9.37204922435287,7.96185464095214,107.724558044898,90
-70.4344271900,43.3677119400,-9.0207114333,-1554.50,-9.02071143333929,3.1013800453591,9.37207434617015,7.96066738628579,107.724558044898,90
-70.4344280500,43.3677146100,-9.0404128890,-1553.50,-9.0404128889756,3.10092153273849,9.37209953399467,7.95943742159642,107.724558044898,90
-70.4344289000,43.3677172800,-9.0602198403,-1552.50,-9.06021984032188,3.10046836937756,9.37212465581204,7.95825016686938,107.724558044898,90
-70.4344297500,43.3677199600,-9.0801345598,-1551.50,-9.08013455981335,3.10001521172451,9.3721498507051,7.9570720623093,107.724558044898,90
-70.4344306100,43.3677226300,-9.0998360154,-1550.50,-9.09983601544966,3.09955669910389,9.37217503852962,7.95584209761994,107.724558044898,90
-70.4344314600,43.3677253000,-9.1196429669,-1549.50,-9.11964296686929,3.09910353575057,9.37220016034685,7.95465484294709,107.724558044898,90
-70.4344323200,43.3677279700,-9.1393444225,-1548.50,-9.13934442250561,3.09864502312995,9.37222534817136,7.95342487825772,107.724558044898,90
-70.4344331700,43.3677306500,-9.1592591420,-1547.50,-9.15925914199707,3.0981918654769,9.37225054306442,7.95224677369764,107.724558044898,90
-70.4344340200,43.3677333200,-9.1790660935,-1546.50,-9.17906609349327,3.09773870212358,9.37227566488171,7.9510595190313,107.724558044898,90
-70.4344348800,43.3677359900,-9.1987675491,-1545.50,-9.19876754912959,3.09728018950296,9.37230085270622,7.94982955434193,107.724558044898,90
-70.4344357300,43.3677386600,-9.2185745005,-1544.50,-9.21857450047587,3.09682702614204,9.37232597452359,7.94864229961489,107.724558044898,90
-70.4344365900,43.3677413400,-9.2377233562,-1543.50,-9.23772335624256,3.09638584213031,9.37235120221479,7.94763816955715,107.724558044898,90
-70.4344374400,43.3677440100,-9.2482673091,-1542.50,-9.24826730912544,3.09617566754157,9.37237585820852,7.94949035328076,107.724558044898,90
-70.4344382900,43.3677466800,-9.2588112619,-1541.50,-9.25881126186698,3.095965492945,9.37240051420233,7.95134253694086,107.724558044898,90
-70.4344391500,43.3677493500,-9.2692557585,-1540.50,-9.26925575848962,3.09574981065502,9.37242523650697,7.95315002885513,107.724558044898,90
-70.4344400000,43.3677520300,-9.2798708639,-1539.50,-9.27987086390242,3.09554060228202,9.37244996373502,7.95502337731153,107.724558044898,90
-70.4344408600,43.3677547000,-9.2903153606,-1538.50,-9.29031536057561,3.09532491999272,9.37247468603971,7.95683086924084,107.724558044898,90
-70.4344417100,43.3677573700,-9.3008593133,-1537.50,-9.30085931331716,3.09511474539616,9.37249934203353,7.95868305290094,107.724558044898,90
-70.4344425600,43.3677600400,-9.3114032662,-1536.50,-9.31140326620004,3.09490457080742,9.37252399802725,7.96053523662455,107.724558044898,90
-70.4344434200,43.3677627200,-9.3219189154,-1535.50,-9.32191891540315,3.09468985473386,9.37254879156627,7.96236389328666,107.724558044898,90
-70.4344442700,43.3677653900,-9.3324628681,-1534.50,-9.3324628681447,3.0944796801373,9.37257344756009,7.96421607694676,107.724558044898,90
-70.4344451300,43.3677680600,-9.3429073648,-1533.50,-9.34290736481789,3.09426399784799,9.37259816986478,7.96602356887607,107.724558044898,90
-70.4344459800,43.3677707300,-9.3534513175,-1532.50,-9.35345131750888,3.09405382325074,9.37262282585854,7.96787575252113,107.724558044898,90
-70.4344468300,43.3677734100,-9.3640664229,-1531.50,-9.36406642292168,3.09384461487775,9.3726475530866,7.96974910097754,107.724558044898,90
-70.4344476900,43.3677760800,-9.3745109196,-1530.50,-9.37451091959487,3.09362893258845,9.37267227539129,7.97155659290685,107.724558044898,90
-70.4344485400,43.3677787500,-9.3850548723,-1529.50,-9.38505487233641,3.09341875799188,9.37269693138511,7.97340877656694,107.724558044898,90
-70.4344494000,43.3677814200,-9.3954993690,-1528.50,-9.39549936900961,3.09320307570258,9.37272165368979,7.97521626849625,107.724558044898,90
-70.4344502500,43.3677841000,-9.4061144744,-1527.50,-9.40611447442241,3.09299386732959,9.37274638091785,7.97708961695266,107.724558044898,90
-70.4344511000,43.3677867700,-9.4166584272,-1526.50,-9.41665842716396,3.09278369273302,9.37277103691167,7.97894180061276,107.724558044898,90
-70.4344519600,43.3677894400,-9.4271029238,-1525.50,-9.42710292383715,3.09256801044372,9.37279575921635,7.98074929254207,107.724558044898,90
-70.4344528100,43.3677921100,-9.4376468767,-1524.50,-9.43764687672003,3.09235783585498,9.37282041521008,7.98260147626568,107.724558044898,90
-70.4344536700,43.3677947900,-9.4481625259,-1523.50,-9.44816252587259,3.09214311978074,9.37284520874905,7.98443013291275,107.724558044898,90
-70.4344545200,43.3677974600,-9.4587064786,-1522.50,-9.45870647861413,3.09193294518417,9.37286986474286,7.98628231657285,107.724558044898,90
-70.4344553700,43.3678001300,-9.4692504315,-1521.50,-9.46925043149701,3.09172277059543,9.37289452073659,7.98813450029646,107.724558044898,90
-70.4344562300,43.3678028000,-9.4796949282,-1520.50,-9.4796949281702,3.09150708830613,9.37291924304127,7.98994199222576,107.724558044898,90
