X,Y,Z,STA,Zadcirc,HSadcirc,TWLadcirc,PERadcirc,TransHeading,PerHeading
-70.3948073900,43.3913972700,-41.3110544421,-4701.00,-41.3110544421378,28.0578219328392,8.68270481895794,15.7189712118536,153.095404280994,135
-70.3948104800,43.3913988400,-41.2632226101,-4700.00,-41.2632226101219,28.0544182830232,8.68266729367867,15.7199791271505,153.095404280994,135
-70.3948135600,43.3914004000,-41.2156087411,-4699.00,-41.2156087410665,28.0510295528881,8.68262991372684,15.720982268728,153.095404280994,135
-70.3948166500,43.3914019700,-41.1677769093,-4698.00,-41.1677769092692,28.0476259030877,8.68259238844774,15.7219901840204,153.095404280994,135
-70.3948197400,43.3914035400,-41.1199450773,-4697.00,-41.1199450772533,28.0442222532717,8.68255486316848,15.7229980993173,153.095404280994,135
-70.3948228300,43.3914051100,-41.0721132454,-4696.00,-41.0721132453648,28.0408186034656,8.68251733788935,15.7240060146119,153.095404280994,135
-70.3948259100,43.3914066700,-41.0405430585,-4695.00,-41.0405430584569,28.0383929993908,8.68252585498307,15.7244896465138,153.095404280994,135
-70.3948290000,43.3914082400,-41.0109018354,-4694.00,-41.0109018354355,28.0360813588415,8.68254036858108,15.7249085326044,153.095404280994,135
-70.3948320900,43.3914098100,-40.9812606124,-4693.00,-40.9812606123775,28.0337697182921,8.68255488217897,15.725327418697,153.095404280994,135
-70.3948351800,43.3914113800,-40.9516193893,-4692.00,-40.9516193892704,28.0314580777375,8.68256939577696,15.7257463047895,153.095404280994,135
-70.3948382600,43.3914129400,-40.9221334477,-4691.00,-40.9221334476947,28.0291575940045,8.68258387538615,15.7261624468468,153.095404280994,135
-70.3948413500,43.3914145100,-40.8924922247,-4690.00,-40.8924922247225,28.0268459534605,8.68259838898406,15.7265813329374,153.095404280994,135
-70.3948444400,43.3914160800,-40.8628510016,-4689.00,-40.8628510016153,28.0245343129058,8.68261290258205,15.72700021903,153.095404280994,135
-70.3948475300,43.3914176500,-40.8332097785,-4688.00,-40.8332097785081,28.0222226723512,8.68262741618003,15.7274191051225,153.095404280994,135
-70.3948506200,43.3914192100,-40.8036892183,-4687.00,-40.8036892183456,28.0199185042778,8.68264195616658,15.72783516871,153.095404280994,135
-70.3948537000,43.3914207800,-40.7740826140,-4686.00,-40.7740826139602,28.0176105480742,8.68265640938714,15.7282541332704,153.095404280994,135
-70.3948567900,43.3914223500,-40.7444413909,-4685.00,-40.744441390853,28.0152989075195,8.68267092298512,15.7286730193629,153.095404280994,135
-70.3948598800,43.3914239200,-40.7148001678,-4684.00,-40.7148001677951,28.0129872669701,8.68268543658301,15.7290919054556,153.095404280994,135
-70.3948629700,43.3914254800,-40.6852796076,-4683.00,-40.6852796075834,28.0106830988915,8.68269997656965,15.7295079690429,153.095404280994,135
-70.3948660500,43.3914270500,-40.6556730032,-4682.00,-40.6556730031979,28.0083751426879,8.68271442979021,15.7299269336034,153.095404280994,135
-70.3948691400,43.3914286200,-40.6260317801,-4681.00,-40.62603178014,28.0060635021385,8.6827289433881,15.730345819696,153.095404280994,135
-70.3948722300,43.3914301900,-40.5963905570,-4680.00,-40.5963905570328,28.0037518615838,8.68274345698609,15.7307647057885,153.095404280994,135
-70.3948753200,43.3914317500,-40.5668699969,-4679.00,-40.5668699968703,28.0014476935105,8.68275799697264,15.731180769376,153.095404280994,135
-70.3948784100,43.3914333200,-40.5372287738,-4678.00,-40.5372287738489,27.9991360529612,8.68277251057064,15.7315996554665,153.095404280994,135
-70.3948814900,43.3914348900,-40.5076221694,-4677.00,-40.5076221693777,27.9968280967522,8.68278696379118,15.732018620029,153.095404280994,135
-70.3948845800,43.3914364600,-40.4779809463,-4676.00,-40.4779809463197,27.9945164562028,8.68280147738907,15.7324375061216,153.095404280994,135
-70.3948876700,43.3914380200,-40.4484603861,-4675.00,-40.448460386108,27.9922122881242,8.68281601737571,15.732853569709,153.095404280994,135
-70.3948907600,43.3914395900,-40.4188191631,-4674.00,-40.4188191631358,27.9899006475801,8.68283053097363,15.7332724557996,153.095404280994,135
