X,Y,Z,STA,Zadcirc,HSadcirc,TWLadcirc,PERadcirc,TransHeading,PerHeading
-70.4126848000,43.3864279100,-40.3089867934,-4160.00,-40.3089867934253,23.1057691329396,8.7987597321755,13.9279514023654,102.483785624781,90
-70.4126854000,43.3864306200,-40.2694329191,-4159.00,-40.2694329191464,23.1029171366266,8.79878047783233,13.9286290116069,102.483785624781,90
-70.4126860000,43.3864333300,-40.2298790450,-4158.00,-40.2298790449575,23.1000651403123,8.79880122348918,13.9293066208446,102.483785624781,90
-70.4126866000,43.3864360300,-40.1904439463,-4157.00,-40.1904439462618,23.0972227845571,8.79882189465168,13.9299825140387,102.483785624781,90
-70.4126872000,43.3864387400,-40.1508900721,-4156.00,-40.150890072073,23.0943707882429,8.79884264030854,13.9306601232764,102.483785624781,90
-70.4126878000,43.3864414500,-40.1113361978,-4155.00,-40.111336197794,23.0915187919298,8.79886338596536,13.9313377325179,102.483785624781,90
-70.4126884000,43.3864441600,-40.0717823236,-4154.00,-40.0717823236052,23.0886667956156,8.79888413162222,13.9320153417555,102.483785624781,90
-70.4126890000,43.3864468700,-40.0322284493,-4153.00,-40.0322284493262,23.0858147993025,8.79890487727904,13.932692950997,102.483785624781,90
-70.4126896000,43.3864495800,-39.9926745752,-4152.00,-39.9926745752218,23.0829628029951,8.79892562293585,13.9333705602335,102.483785624781,90
-70.4126902000,43.3864522800,-39.9532394764,-4151.00,-39.9532394764417,23.0801204472331,8.79894629409839,13.9340464534288,102.483785624781,90
-70.4126908000,43.3864549900,-39.9136856022,-4150.00,-39.9136856023373,23.0772684509257,8.7989670397552,13.9347240626652,102.483785624781,90
-70.4126913900,43.3864577000,-39.8742544895,-4149.00,-39.8742544894607,23.0744204446925,8.79898777611715,13.9353981292362,102.483785624781,90
-70.4126919900,43.3864604100,-39.8347006154,-4148.00,-39.8347006153562,23.0715684483851,8.79900852177396,13.9360757384726,102.483785624781,90
-70.4126925900,43.3864631200,-39.7951467410,-4147.00,-39.7951467409929,23.0687164520652,8.79902926743083,13.9367533477154,102.483785624781,90
-70.4126931900,43.3864658300,-39.7555928669,-4146.00,-39.7555928668884,23.0658644557578,8.79905001308764,13.9374309569518,102.483785624781,90
-70.4126937900,43.3864685300,-39.7161577681,-4145.00,-39.7161577681084,23.0630220999958,8.79907068425018,13.9381068501471,102.483785624781,90
-70.4126943900,43.3864712400,-39.6766038940,-4144.00,-39.6766038940039,23.0601701036884,8.79909142990699,13.9387844593836,102.483785624781,90
-70.4126949900,43.3864739500,-39.6370500196,-4143.00,-39.6370500196406,23.0573181073685,8.79911217556386,13.9394620686263,102.483785624781,90
