X,Y,Z,STA
 -70.6600525178,   43.0812032093, -29.2514, -1689.00
 -70.6600547662,   43.0812054046, -29.2346, -1688.00
 -70.6600570110,   43.0812075998, -29.2179, -1687.00
 -70.6600592557,   43.0812097951, -29.2011, -1686.00
 -70.6600615004,   43.0812119904, -29.1844, -1685.00
 -70.6600637452,   43.0812141856, -29.1676, -1684.00
 -70.6600659899,   43.0812163809, -29.1509, -1683.00
 -70.6600682346,   43.0812185762, -29.1342, -1682.00
 -70.6600704794,   43.0812207714, -29.1174, -1681.00
 -70.6600727241,   43.0812229667, -29.1007, -1680.00
 -70.6600749726,   43.0812251620, -29.0839, -1679.00
 -70.6600772173,   43.0812273572, -29.0672, -1678.00
 -70.6600794621,   43.0812295525, -29.0505, -1677.00
 -70.6600817068,   43.0812317477, -29.0337, -1676.00
 -70.6600839515,   43.0812339430, -29.0170, -1675.00
 -70.6600861963,   43.0812361383, -29.0002, -1674.00
 -70.6600884410,   43.0812383335, -28.9835, -1673.00
 -70.6600906857,   43.0812405288, -28.9668, -1672.00
 -70.6600929342,   43.0812427240, -28.9500, -1671.00
 -70.6600951789,   43.0812449193, -28.9333, -1670.00
 -70.6600974237,   43.0812471146, -28.9165, -1669.00
 -70.6600996684,   43.0812493098, -28.8998, -1668.00
 -70.6601019131,   43.0812515051, -28.8831, -1667.00
 -70.6601041579,   43.0812537004, -28.8663, -1666.00
 -70.6601064026,   43.0812558956, -28.8496, -1665.00
 -70.6601086474,   43.0812580909, -28.8328, -1664.00
 -70.6601108958,   43.0812602861, -28.8161, -1663.00
 -70.6601131406,   43.0812624814, -28.7994, -1662.00
 -70.6601153853,   43.0812646766, -28.7826, -1661.00
 -70.6601176300,   43.0812668719, -28.7659, -1660.00
 -70.6601198748,   43.0812690672, -28.7491, -1659.00
 -70.6601221195,   43.0812712625, -28.7324, -1658.00
 -70.6601243643,   43.0812734577, -28.7157, -1657.00
 -70.6601266090,   43.0812756530, -28.6989, -1656.00
 -70.6601288537,   43.0812778482, -28.6822, -1655.00
 -70.6601311022,   43.0812800435, -28.6654, -1654.00
 -70.6601333470,   43.0812822387, -28.6487, -1653.00
 -70.6601355917,   43.0812844340, -28.6320, -1652.00
 -70.6601378364,   43.0812866293, -28.6152, -1651.00
 -70.6601400812,   43.0812888245, -28.5985, -1650.00
 -70.6601423259,   43.0812910198, -28.5818, -1649.00
 -70.6601445706,   43.0812932151, -28.5651, -1648.00
 -70.6601468154,   43.0812954103, -28.5478, -1647.00
 -70.6601490639,   43.0812976056, -28.5152, -1646.00
 -70.6601513086,   43.0812998008, -28.4827, -1645.00
 -70.6601535533,   43.0813019961, -28.4501, -1644.00
 -70.6601557981,   43.0813041914, -28.4175, -1643.00
 -70.6601580428,   43.0813063866, -28.3817, -1642.00
 -70.6601602876,   43.0813085819, -28.3458, -1641.00
 -70.6601625323,   43.0813107771, -28.3100, -1640.00
 -70.6601647770,   43.0813129724, -28.2742, -1639.00
 -70.6601670218,   43.0813151677, -28.2384, -1638.00
 -70.6601692703,   43.0813173629, -28.2026, -1637.00
 -70.6601715150,   43.0813195582, -28.1668, -1636.00
 -70.6601737598,   43.0813217534, -28.1310, -1635.00
 -70.6601760045,   43.0813239487, -28.0952, -1634.00
 -70.6601782492,   43.0813261440, -28.0594, -1633.00
 -70.6601804940,   43.0813283392, -28.0236, -1632.00
 -70.6601827387,   43.0813305345, -27.9878, -1631.00
 -70.6601849835,   43.0813327297, -27.9520, -1630.00
 -70.6601872319,   43.0813349250, -27.9162, -1629.00
 -70.6601894767,   43.0813371203, -27.8804, -1628.00
 -70.6601917214,   43.0813393155, -27.8446, -1627.00
 -70.6601939662,   43.0813415108, -27.8088, -1626.00
 -70.6601962109,   43.0813437060, -27.7729, -1625.00
 -70.6601984557,   43.0813459013, -27.7371, -1624.00
 -70.6602007004,   43.0813480966, -27.7013, -1623.00
 -70.6602029451,   43.0813502918, -27.6655, -1622.00
 -70.6602051936,   43.0813524871, -27.6297, -1621.00
 -70.6602074384,   43.0813546823, -27.5939, -1620.00
 -70.6602096831,   43.0813568776, -27.5581, -1619.00
 -70.6602119279,   43.0813590729, -27.5223, -1618.00
 -70.6602141726,   43.0813612681, -27.4865, -1617.00
 -70.6602164173,   43.0813634634, -27.4507, -1616.00
 -70.6602186621,   43.0813656586, -27.4149, -1615.00
 -70.6602209068,   43.0813678539, -27.3791, -1614.00
 -70.6602231516,   43.0813700492, -27.3433, -1613.00
 -70.6602254001,   43.0813722444, -27.3075, -1612.00
 -70.6602276448,   43.0813744397, -27.2717, -1611.00
 -70.6602298896,   43.0813766349, -27.2358, -1610.00
 -70.6602321343,   43.0813788302, -27.2000, -1609.00
 -70.6602343790,   43.0813810255, -27.1642, -1608.00
 -70.6602366238,   43.0813832207, -27.1284, -1607.00
 -70.6602388685,   43.0813854160, -27.0926, -1606.00
 -70.6602411133,   43.0813876112, -27.0568, -1605.00
 -70.6602433618,   43.0813898065, -27.0210, -1604.00
 -70.6602456065,   43.0813920017, -26.9852, -1603.00
 -70.6602478513,   43.0813941970, -26.9494, -1602.00
 -70.6602500960,   43.0813963923, -26.9136, -1601.00
 -70.6602523408,   43.0813985875, -26.8778, -1600.00
 -70.6602545855,   43.0814007828, -26.8420, -1599.00
 -70.6602568303,   43.0814029780, -26.8062, -1598.00
 -70.6602590750,   43.0814051733, -26.7704, -1597.00
 -70.6602613235,   43.0814073685, -26.7346, -1596.00
 -70.6602635682,   43.0814095638, -26.6988, -1595.00
 -70.6602658130,   43.0814117591, -26.6629, -1594.00
 -70.6602680577,   43.0814139543, -26.6271, -1593.00
 -70.6602703025,   43.0814161496, -26.5913, -1592.00
 -70.6602725472,   43.0814183449, -26.5555, -1591.00
 -70.6602747920,   43.0814205401, -26.5197, -1590.00
 -70.6602770367,   43.0814227354, -26.4839, -1589.00
 -70.6602792815,   43.0814249306, -26.4481, -1588.00
 -70.6602815300,   43.0814271259, -26.4123, -1587.00
 -70.6602837747,   43.0814293211, -26.3765, -1586.00
 -70.6602860195,   43.0814315164, -26.3407, -1585.00
 -70.6602882642,   43.0814337117, -26.3049, -1584.00
 -70.6602905090,   43.0814359069, -26.2691, -1583.00
 -70.6602927537,   43.0814381022, -26.2333, -1582.00
 -70.6602949985,   43.0814402974, -26.1975, -1581.00
 -70.6602972432,   43.0814424927, -26.1617, -1580.00
 -70.6602994917,   43.0814446879, -26.1258, -1579.00
 -70.6603017365,   43.0814468832, -26.0900, -1578.00
 -70.6603039812,   43.0814490785, -26.0542, -1577.00
 -70.6603062260,   43.0814512737, -26.0184, -1576.00
 -70.6603084707,   43.0814534690, -25.9826, -1575.00
 -70.6603107155,   43.0814556642, -25.9468, -1574.00
 -70.6603129602,   43.0814578595, -25.9110, -1573.00
 -70.6603152050,   43.0814600547, -25.8752, -1572.00
 -70.6603174535,   43.0814622500, -25.8394, -1571.00
 -70.6603196982,   43.0814644453, -25.8036, -1570.00
 -70.6603219430,   43.0814666405, -25.7678, -1569.00
 -70.6603241877,   43.0814688358, -25.7320, -1568.00
 -70.6603264325,   43.0814710310, -25.6962, -1567.00
 -70.6603286772,   43.0814732263, -25.6604, -1566.00
 -70.6603309220,   43.0814754215, -25.6246, -1565.00
 -70.6603331667,   43.0814776168, -25.5888, -1564.00
 -70.6603354115,   43.0814798121, -25.5529, -1563.00
 -70.6603376600,   43.0814820073, -25.5171, -1562.00
 -70.6603399047,   43.0814842026, -25.4813, -1561.00
 -70.6603421495,   43.0814863978, -25.4455, -1560.00
 -70.6603443942,   43.0814885931, -25.4097, -1559.00
 -70.6603466390,   43.0814907883, -25.3739, -1558.00
 -70.6603488837,   43.0814929836, -25.3381, -1557.00
 -70.6603511285,   43.0814951789, -25.3023, -1556.00
 -70.6603533732,   43.0814973741, -25.2665, -1555.00
 -70.6603556217,   43.0814995694, -25.2307, -1554.00
 -70.6603578665,   43.0815017646, -25.1949, -1553.00
 -70.6603601112,   43.0815039599, -25.1591, -1552.00
 -70.6603623560,   43.0815061551, -25.1233, -1551.00
 -70.6603646008,   43.0815083504, -25.0875, -1550.00
 -70.6603668455,   43.0815105456, -25.0517, -1549.00
 -70.6603690903,   43.0815127409, -25.0158, -1548.00
 -70.6603713350,   43.0815149362, -24.9800, -1547.00
 -70.6603735835,   43.0815171314, -24.9442, -1546.00
 -70.6603758283,   43.0815193267, -24.9084, -1545.00
 -70.6603780730,   43.0815215219, -24.8726, -1544.00
 -70.6603803178,   43.0815237172, -24.8368, -1543.00
 -70.6603825625,   43.0815259124, -24.8010, -1542.00
 -70.6603848073,   43.0815281077, -24.7652, -1541.00
 -70.6603870520,   43.0815303030, -24.7294, -1540.00
 -70.6603892968,   43.0815324982, -24.6936, -1539.00
 -70.6603915416,   43.0815346935, -24.6578, -1538.00
 -70.6603937901,   43.0815368887, -24.6220, -1537.00
 -70.6603960348,   43.0815390840, -24.5862, -1536.00
 -70.6603982796,   43.0815412792, -24.5504, -1535.00
 -70.6604005243,   43.0815434745, -24.5146, -1534.00
 -70.6604027691,   43.0815456697, -24.4788, -1533.00
 -70.6604050138,   43.0815478650, -24.4429, -1532.00
 -70.6604072586,   43.0815500602, -24.4071, -1531.00
 -70.6604095034,   43.0815522555, -24.3713, -1530.00
 -70.6604117519,   43.0815544508, -24.3355, -1529.00
 -70.6604139966,   43.0815566460, -24.2997, -1528.00
 -70.6604162414,   43.0815588413, -24.2639, -1527.00
 -70.6604184861,   43.0815610365, -24.2281, -1526.00
 -70.6604207309,   43.0815632318, -24.1923, -1525.00
 -70.6604229757,   43.0815654270, -24.1565, -1524.00
 -70.6604252204,   43.0815676223, -24.1207, -1523.00
 -70.6604274652,   43.0815698176, -24.0849, -1522.00
 -70.6604297137,   43.0815720128, -24.0491, -1521.00
 -70.6604319584,   43.0815742081, -24.0133, -1520.00
 -70.6604342032,   43.0815764033, -23.9775, -1519.00
 -70.6604364480,   43.0815785986, -23.9417, -1518.00
 -70.6604386927,   43.0815807938, -23.9058, -1517.00
 -70.6604409375,   43.0815829891, -23.8700, -1516.00
 -70.6604431822,   43.0815851843, -23.8342, -1515.00
 -70.6604454270,   43.0815873796, -23.7984, -1514.00
 -70.6604476718,   43.0815895748, -23.7626, -1513.00
 -70.6604499203,   43.0815917701, -23.7268, -1512.00
 -70.6604521650,   43.0815939653, -23.6910, -1511.00
 -70.6604544098,   43.0815961606, -23.6552, -1510.00
 -70.6604566545,   43.0815983559, -23.6194, -1509.00
 -70.6604588993,   43.0816005511, -23.5836, -1508.00
 -70.6604611441,   43.0816027464, -23.5478, -1507.00
 -70.6604633888,   43.0816049416, -23.5120, -1506.00
 -70.6604656336,   43.0816071369, -23.4762, -1505.00
 -70.6604678821,   43.0816093321, -23.4404, -1504.00
 -70.6604701269,   43.0816115274, -23.4046, -1503.00
 -70.6604723716,   43.0816137226, -23.3688, -1502.00
 -70.6604746164,   43.0816159179, -23.3329, -1501.00
 -70.6604768611,   43.0816181131, -23.2971, -1500.00
 -70.6604791059,   43.0816203084, -23.2613, -1499.00
 -70.6604813507,   43.0816225036, -23.2255, -1498.00
 -70.6604835954,   43.0816246989, -23.1897, -1497.00
 -70.6604858402,   43.0816268942, -23.1539, -1496.00
 -70.6604880887,   43.0816290894, -23.1181, -1495.00
 -70.6604903335,   43.0816312847, -23.0823, -1494.00
 -70.6604925782,   43.0816334799, -23.0465, -1493.00
 -70.6604948230,   43.0816356752, -23.0107, -1492.00
 -70.6604970678,   43.0816378704, -22.9749, -1491.00
 -70.6604993125,   43.0816400657, -22.9391, -1490.00
 -70.6605015573,   43.0816422609, -22.9033, -1489.00
 -70.6605038021,   43.0816444562, -22.8675, -1488.00
 -70.6605060506,   43.0816466514, -22.8317, -1487.00
 -70.6605082953,   43.0816488467, -22.7958, -1486.00
 -70.6605105401,   43.0816510420, -22.7600, -1485.00
 -70.6605127849,   43.0816532372, -22.7242, -1484.00
 -70.6605150296,   43.0816554325, -22.6884, -1483.00
 -70.6605172744,   43.0816576277, -22.6526, -1482.00
 -70.6605195192,   43.0816598230, -22.6168, -1481.00
 -70.6605217639,   43.0816620182, -22.5810, -1480.00
 -70.6605240124,   43.0816642135, -22.5452, -1479.00
 -70.6605262572,   43.0816664087, -22.5094, -1478.00
 -70.6605285020,   43.0816686040, -22.4736, -1477.00
 -70.6605307467,   43.0816707992, -22.4378, -1476.00
 -70.6605329915,   43.0816729945, -22.4202, -1475.00
 -70.6605352363,   43.0816751897, -22.4070, -1474.00
 -70.6605374810,   43.0816773850, -22.3937, -1473.00
 -70.6605397258,   43.0816795802, -22.3804, -1472.00
 -70.6605419706,   43.0816817755, -22.3672, -1471.00
 -70.6605442191,   43.0816839707, -22.3539, -1470.00
 -70.6605464638,   43.0816861660, -22.3406, -1469.00
 -70.6605487086,   43.0816883613, -22.3274, -1468.00
 -70.6605509534,   43.0816905565, -22.3141, -1467.00
 -70.6605531981,   43.0816927518, -22.3009, -1466.00
 -70.6605554429,   43.0816949470, -22.2876, -1465.00
 -70.6605576877,   43.0816971422, -22.2743, -1464.00
 -70.6605599325,   43.0816993375, -22.2611, -1463.00
 -70.6605621810,   43.0817015328, -22.2478, -1462.00
 -70.6605644257,   43.0817037280, -22.2345, -1461.00
 -70.6605666705,   43.0817059233, -22.2213, -1460.00
 -70.6605689153,   43.0817081185, -22.2080, -1459.00
 -70.6605711600,   43.0817103138, -22.1948, -1458.00
 -70.6605734048,   43.0817125090, -22.1815, -1457.00
 -70.6605756496,   43.0817147043, -22.1682, -1456.00
 -70.6605778943,   43.0817168995, -22.1550, -1455.00
 -70.6605801429,   43.0817190948, -22.1417, -1454.00
 -70.6605823876,   43.0817212900, -22.1284, -1453.00
 -70.6605846324,   43.0817234853, -22.1152, -1452.00
 -70.6605868772,   43.0817256805, -22.1019, -1451.00
 -70.6605891219,   43.0817278758, -22.0887, -1450.00
 -70.6605913667,   43.0817300710, -22.0754, -1449.00
 -70.6605936115,   43.0817322663, -22.0621, -1448.00
 -70.6605958563,   43.0817344615, -22.0489, -1447.00
 -70.6605981010,   43.0817366568, -22.0376, -1446.00
 -70.6606003495,   43.0817388520, -22.0312, -1445.00
 -70.6606025943,   43.0817410473, -22.0249, -1444.00
 -70.6606048391,   43.0817432425, -22.0185, -1443.00
 -70.6606070839,   43.0817454378, -22.0121, -1442.00
 -70.6606093286,   43.0817476331, -22.0058, -1441.00
 -70.6606115734,   43.0817498283, -21.9994, -1440.00
 -70.6606138182,   43.0817520236, -21.9930, -1439.00
 -70.6606160629,   43.0817542188, -21.9867, -1438.00
 -70.6606183115,   43.0817564140, -21.9803, -1437.00
 -70.6606205562,   43.0817586093, -21.9739, -1436.00
 -70.6606228010,   43.0817608046, -21.9676, -1435.00
 -70.6606250458,   43.0817629998, -21.9612, -1434.00
 -70.6606272906,   43.0817651950, -21.9548, -1433.00
 -70.6606295353,   43.0817673903, -21.9484, -1432.00
 -70.6606317801,   43.0817695856, -21.9421, -1431.00
 -70.6606340249,   43.0817717808, -21.9357, -1430.00
 -70.6606362734,   43.0817739760, -21.9293, -1429.00
 -70.6606385182,   43.0817761713, -21.9230, -1428.00
 -70.6606407629,   43.0817783666, -21.9166, -1427.00
 -70.6606430077,   43.0817805618, -21.9102, -1426.00
 -70.6606452525,   43.0817827571, -21.9039, -1425.00
 -70.6606474973,   43.0817849523, -21.8975, -1424.00
 -70.6606497420,   43.0817871476, -21.8911, -1423.00
 -70.6606519868,   43.0817893428, -21.8847, -1422.00
 -70.6606542316,   43.0817915381, -21.8784, -1421.00
 -70.6606564801,   43.0817937333, -21.8720, -1420.00
 -70.6606587249,   43.0817959286, -21.8656, -1419.00
 -70.6606609697,   43.0817981238, -21.8593, -1418.00
 -70.6606632144,   43.0818003191, -21.8529, -1417.00
 -70.6606654592,   43.0818025143, -21.8465, -1416.00
 -70.6606677040,   43.0818047096, -21.8402, -1415.00
 -70.6606699488,   43.0818069048, -21.8338, -1414.00
 -70.6606721935,   43.0818091001, -21.8274, -1413.00
 -70.6606744421,   43.0818112953, -21.8211, -1412.00
 -70.6606766868,   43.0818134906, -21.8147, -1411.00
 -70.6606789316,   43.0818156858, -21.8083, -1410.00
 -70.6606811764,   43.0818178811, -21.8019, -1409.00
 -70.6606834212,   43.0818200763, -21.7956, -1408.00
 -70.6606856660,   43.0818222716, -21.7892, -1407.00
 -70.6606879107,   43.0818244668, -21.7828, -1406.00
 -70.6606901555,   43.0818266621, -21.7765, -1405.00
 -70.6606924040,   43.0818288573, -21.7701, -1404.00
 -70.6606946488,   43.0818310525, -21.7637, -1403.00
 -70.6606968936,   43.0818332478, -21.7574, -1402.00
 -70.6606991384,   43.0818354431, -21.7510, -1401.00
 -70.6607013831,   43.0818376383, -21.7446, -1400.00
 -70.6607036279,   43.0818398336, -21.7383, -1399.00
 -70.6607058727,   43.0818420288, -21.7319, -1398.00
 -70.6607081175,   43.0818442241, -21.7255, -1397.00
 -70.6607103623,   43.0818464193, -21.7191, -1396.00
 -70.6607126108,   43.0818486145, -21.7128, -1395.00
 -70.6607148556,   43.0818508098, -21.7064, -1394.00
 -70.6607171003,   43.0818530051, -21.7000, -1393.00
 -70.6607193451,   43.0818552003, -21.6937, -1392.00
 -70.6607215899,   43.0818573956, -21.6873, -1391.00
 -70.6607238347,   43.0818595908, -21.6809, -1390.00
 -70.6607260795,   43.0818617860, -21.6746, -1389.00
 -70.6607283242,   43.0818639813, -21.6682, -1388.00
 -70.6607305728,   43.0818661765, -21.6618, -1387.00
 -70.6607328175,   43.0818683718, -21.6554, -1386.00
 -70.6607350623,   43.0818705670, -21.6491, -1385.00
 -70.6607373071,   43.0818727623, -21.6427, -1384.00
 -70.6607395519,   43.0818749576, -21.6363, -1383.00
 -70.6607417967,   43.0818771528, -21.6300, -1382.00
 -70.6607440415,   43.0818793480, -21.6236, -1381.00
 -70.6607462862,   43.0818815433, -21.6172, -1380.00
 -70.6607485348,   43.0818837385, -21.6109, -1379.00
 -70.6607507795,   43.0818859338, -21.6045, -1378.00
 -70.6607530243,   43.0818881290, -21.5981, -1377.00
 -70.6607552691,   43.0818903243, -21.5918, -1376.00
 -70.6607575139,   43.0818925195, -21.5854, -1375.00
 -70.6607597587,   43.0818947148, -21.5790, -1374.00
 -70.6607620035,   43.0818969100, -21.5726, -1373.00
 -70.6607642482,   43.0818991053, -21.5663, -1372.00
 -70.6607664930,   43.0819013005, -21.5599, -1371.00
 -70.6607687415,   43.0819034958, -21.5535, -1370.00
 -70.6607709863,   43.0819056910, -21.5472, -1369.00
 -70.6607732311,   43.0819078863, -21.5408, -1368.00
 -70.6607754759,   43.0819100815, -21.5344, -1367.00
 -70.6607777207,   43.0819122768, -21.5281, -1366.00
 -70.6607799655,   43.0819144720, -21.5217, -1365.00
 -70.6607822103,   43.0819166673, -21.5153, -1364.00
 -70.6607844550,   43.0819188625, -21.5089, -1363.00
 -70.6607867036,   43.0819210577, -21.5026, -1362.00
 -70.6607889484,   43.0819232530, -21.4962, -1361.00
 -70.6607911931,   43.0819254482, -21.4898, -1360.00
 -70.6607934379,   43.0819276435, -21.4835, -1359.00
 -70.6607956827,   43.0819298387, -21.4771, -1358.00
 -70.6607979275,   43.0819320340, -21.4707, -1357.00
 -70.6608001723,   43.0819342293, -21.4644, -1356.00
 -70.6608024171,   43.0819364245, -21.4580, -1355.00
 -70.6608046619,   43.0819386197, -21.4516, -1354.00
 -70.6608069104,   43.0819408150, -21.4453, -1353.00
 -70.6608091552,   43.0819430102, -21.4389, -1352.00
 -70.6608114000,   43.0819452055, -21.4325, -1351.00
 -70.6608136447,   43.0819474007, -21.4261, -1350.00
 -70.6608158895,   43.0819495960, -21.4198, -1349.00
 -70.6608181343,   43.0819517912, -21.4134, -1348.00
 -70.6608203791,   43.0819539865, -21.4070, -1347.00
 -70.6608226239,   43.0819561817, -21.4007, -1346.00
 -70.6608248724,   43.0819583769, -21.3943, -1345.00
 -70.6608271172,   43.0819605722, -21.3879, -1344.00
 -70.6608293620,   43.0819627675, -21.3816, -1343.00
 -70.6608316068,   43.0819649627, -21.3752, -1342.00
 -70.6608338516,   43.0819671579, -21.3688, -1341.00
 -70.6608360964,   43.0819693532, -21.3625, -1340.00
 -70.6608383411,   43.0819715485, -21.3561, -1339.00
 -70.6608405859,   43.0819737437, -21.3497, -1338.00
 -70.6608428345,   43.0819759389, -21.3433, -1337.00
 -70.6608450793,   43.0819781342, -21.3370, -1336.00
 -70.6608473240,   43.0819803294, -21.3306, -1335.00
 -70.6608495688,   43.0819825247, -21.3242, -1334.00
 -70.6608518136,   43.0819847199, -21.3179, -1333.00
 -70.6608540584,   43.0819869152, -21.3115, -1332.00
 -70.6608563032,   43.0819891104, -21.2974, -1331.00
 -70.6608585480,   43.0819913057, -21.2719, -1330.00
 -70.6608607928,   43.0819935009, -21.2463, -1329.00
 -70.6608630413,   43.0819956961, -21.2208, -1328.00
 -70.6608652861,   43.0819978914, -21.1952, -1327.00
 -70.6608675309,   43.0820000866, -21.1697, -1326.00
 -70.6608697757,   43.0820022819, -21.1441, -1325.00
 -70.6608720205,   43.0820044771, -21.1186, -1324.00
 -70.6608742653,   43.0820066724, -21.0930, -1323.00
 -70.6608765101,   43.0820088676, -21.0674, -1322.00
 -70.6608787549,   43.0820110629, -21.0419, -1321.00
 -70.6608810034,   43.0820132581, -21.0163, -1320.00
 -70.6608832482,   43.0820154534, -20.9908, -1319.00
 -70.6608854930,   43.0820176486, -20.9652, -1318.00
 -70.6608877378,   43.0820198438, -20.9397, -1317.00
 -70.6608899826,   43.0820220391, -20.9141, -1316.00
 -70.6608922274,   43.0820242344, -20.8886, -1315.00
 -70.6608944721,   43.0820264296, -20.8630, -1314.00
 -70.6608967169,   43.0820286248, -20.8375, -1313.00
 -70.6608989655,   43.0820308201, -20.8119, -1312.00
 -70.6609012103,   43.0820330153, -20.7863, -1311.00
 -70.6609034551,   43.0820352106, -20.7608, -1310.00
 -70.6609056999,   43.0820374058, -20.7352, -1309.00
 -70.6609079446,   43.0820396010, -20.7097, -1308.00
 -70.6609101894,   43.0820417963, -20.6841, -1307.00
 -70.6609124342,   43.0820439916, -20.6586, -1306.00
 -70.6609146790,   43.0820461868, -20.6330, -1305.00
 -70.6609169238,   43.0820483820, -20.6075, -1304.00
 -70.6609191724,   43.0820505773, -20.5819, -1303.00
 -70.6609214172,   43.0820527725, -20.5563, -1302.00
 -70.6609236619,   43.0820549678, -20.5308, -1301.00
 -70.6609259067,   43.0820571630, -20.5052, -1300.00
 -70.6609281515,   43.0820593583, -20.4797, -1299.00
 -70.6609303963,   43.0820615535, -20.4541, -1298.00
 -70.6609326411,   43.0820637488, -20.4286, -1297.00
 -70.6609348859,   43.0820659440, -20.4030, -1296.00
 -70.6609371345,   43.0820681392, -20.3775, -1295.00
 -70.6609393793,   43.0820703345, -20.3519, -1294.00
 -70.6609416241,   43.0820725297, -20.3264, -1293.00
 -70.6609438688,   43.0820747250, -20.3008, -1292.00
 -70.6609461136,   43.0820769202, -20.2752, -1291.00
 -70.6609483584,   43.0820791155, -20.2497, -1290.00
 -70.6609506032,   43.0820813107, -20.2241, -1289.00
 -70.6609528480,   43.0820835060, -20.1986, -1288.00
 -70.6609550966,   43.0820857012, -20.1730, -1287.00
 -70.6609573414,   43.0820878964, -20.1475, -1286.00
 -70.6609595862,   43.0820900917, -20.1219, -1285.00
 -70.6609618310,   43.0820922869, -20.0964, -1284.00
 -70.6609640758,   43.0820944822, -20.0708, -1283.00
 -70.6609663206,   43.0820966774, -20.0452, -1282.00
 -70.6609685654,   43.0820988727, -20.0197, -1281.00
 -70.6609708102,   43.0821010679, -19.9941, -1280.00
 -70.6609730550,   43.0821032632, -19.9686, -1279.00
 -70.6609753035,   43.0821054584, -19.9430, -1278.00
 -70.6609775483,   43.0821076536, -19.9175, -1277.00
 -70.6609797931,   43.0821098489, -19.8919, -1276.00
 -70.6609820379,   43.0821120441, -19.8664, -1275.00
 -70.6609842827,   43.0821142394, -19.8408, -1274.00
 -70.6609865275,   43.0821164346, -19.8153, -1273.00
 -70.6609887723,   43.0821186299, -19.7897, -1272.00
 -70.6609910171,   43.0821208251, -19.7641, -1271.00
 -70.6609932656,   43.0821230203, -19.7386, -1270.00
 -70.6609955104,   43.0821252156, -19.7130, -1269.00
 -70.6609977552,   43.0821274108, -19.6889, -1268.00
 -70.6610000000,   43.0821296061, -19.6702, -1267.00
 -70.6610022448,   43.0821318013, -19.6515, -1266.00
 -70.6610044896,   43.0821339966, -19.6327, -1265.00
 -70.6610067344,   43.0821361918, -19.6140, -1264.00
 -70.6610089792,   43.0821383870, -19.5953, -1263.00
 -70.6610112278,   43.0821405823, -19.5765, -1262.00
 -70.6610134726,   43.0821427775, -19.5578, -1261.00
 -70.6610157174,   43.0821449728, -19.5391, -1260.00
 -70.6610179622,   43.0821471680, -19.5204, -1259.00
 -70.6610202070,   43.0821493633, -19.5016, -1258.00
 -70.6610224518,   43.0821515585, -19.4829, -1257.00
 -70.6610246966,   43.0821537537, -19.4642, -1256.00
 -70.6610269414,   43.0821559490, -19.4454, -1255.00
 -70.6610291862,   43.0821581442, -19.4267, -1254.00
 -70.6610314347,   43.0821603395, -19.4080, -1253.00
