X,Y,Z,STA
 -70.6590996474,   43.0789414121, -26.4360, -1576.00
 -70.6591033804,   43.0789415765, -26.4584, -1575.00
 -70.6591071171,   43.0789417409, -26.4808, -1574.00
 -70.6591108538,   43.0789419052, -26.5032, -1573.00
 -70.6591145906,   43.0789420696, -26.5256, -1572.00
 -70.6591183273,   43.0789422339, -26.5480, -1571.00
 -70.6591220641,   43.0789423983, -26.5704, -1570.00
 -70.6591257971,   43.0789425627, -26.5928, -1569.00
 -70.6591295338,   43.0789427270, -26.6152, -1568.00
 -70.6591332706,   43.0789428914, -26.6376, -1567.00
 -70.6591370073,   43.0789430557, -26.6600, -1566.00
 -70.6591407441,   43.0789432201, -26.6824, -1565.00
 -70.6591444808,   43.0789433844, -26.7048, -1564.00
 -70.6591482138,   43.0789435488, -26.7478, -1563.00
 -70.6591519506,   43.0789437131, -26.8002, -1562.00
 -70.6591556873,   43.0789438775, -26.8526, -1561.00
 -70.6591594241,   43.0789440419, -26.9050, -1560.00
 -70.6591631608,   43.0789442062, -26.9573, -1559.00
 -70.6591668976,   43.0789443706, -27.0097, -1558.00
 -70.6591706343,   43.0789445349, -27.0621, -1557.00
 -70.6591743673,   43.0789446993, -27.1145, -1556.00
 -70.6591781041,   43.0789448637, -27.1668, -1555.00
 -70.6591818408,   43.0789450280, -27.2192, -1554.00
 -70.6591855776,   43.0789451923, -27.2716, -1553.00
 -70.6591893143,   43.0789453567, -27.3240, -1552.00
 -70.6591930510,   43.0789455211, -27.3763, -1551.00
 -70.6591967841,   43.0789456854, -27.4287, -1550.00
 -70.6592005208,   43.0789458498, -27.4811, -1549.00
 -70.6592042575,   43.0789460141, -27.5335, -1548.00
 -70.6592079943,   43.0789461785, -27.5858, -1547.00
 -70.6592117310,   43.0789463428, -27.6382, -1546.00
 -70.6592154678,   43.0789465072, -27.6906, -1545.00
 -70.6592192008,   43.0789466716, -27.7430, -1544.00
 -70.6592229375,   43.0789468359, -27.7954, -1543.00
 -70.6592266743,   43.0789470003, -27.8477, -1542.00
 -70.6592304110,   43.0789471646, -27.9001, -1541.00
 -70.6592341478,   43.0789473290, -27.9525, -1540.00
 -70.6592378845,   43.0789474933, -28.0049, -1539.00
 -70.6592416175,   43.0789476577, -28.0572, -1538.00
 -70.6592453543,   43.0789478220, -28.1096, -1537.00
 -70.6592490910,   43.0789479864, -28.1620, -1536.00
 -70.6592528278,   43.0789481507, -28.2144, -1535.00
 -70.6592565645,   43.0789483151, -28.2667, -1534.00
 -70.6592603013,   43.0789484794, -28.3191, -1533.00
 -70.6592640343,   43.0789486438, -28.3715, -1532.00
 -70.6592677710,   43.0789488082, -28.4239, -1531.00
 -70.6592715078,   43.0789489725, -28.4762, -1530.00
 -70.6592752445,   43.0789491369, -28.5286, -1529.00
 -70.6592789813,   43.0789493012, -28.5810, -1528.00
 -70.6592827180,   43.0789494656, -28.6334, -1527.00
 -70.6592864510,   43.0789496299, -28.6857, -1526.00
 -70.6592901878,   43.0789497943, -28.7381, -1525.00
 -70.6592939245,   43.0789499586, -28.7905, -1524.00
 -70.6592976613,   43.0789501230, -28.8429, -1523.00
 -70.6593013980,   43.0789502873, -28.8952, -1522.00
 -70.6593051347,   43.0789504517, -28.9476, -1521.00
 -70.6593088678,   43.0789506160, -29.0000, -1520.00
 -70.6593126045,   43.0789507804, -29.0524, -1519.00
 -70.6593163412,   43.0789509447, -29.1047, -1518.00
 -70.6593200780,   43.0789511091, -29.1571, -1517.00
 -70.6593238147,   43.0789512734, -29.2095, -1516.00
 -70.6593275515,   43.0789514378, -29.2619, -1515.00
 -70.6593312845,   43.0789516021, -29.3142, -1514.00
 -70.6593350212,   43.0789517665, -29.3666, -1513.00
 -70.6593387580,   43.0789519308, -29.4190, -1512.00
 -70.6593424947,   43.0789520952, -29.4714, -1511.00
 -70.6593462315,   43.0789522595, -29.5238, -1510.00
 -70.6593499682,   43.0789524239, -29.5761, -1509.00
 -70.6593537012,   43.0789525882, -29.6285, -1508.00
 -70.6593574380,   43.0789527526, -29.6809, -1507.00
 -70.6593611747,   43.0789529169, -29.7333, -1506.00
 -70.6593649115,   43.0789530813, -29.7856, -1505.00
 -70.6593686482,   43.0789532456, -29.8380, -1504.00
 -70.6593723850,   43.0789534100, -29.8738, -1503.00
 -70.6593761180,   43.0789535743, -29.8618, -1502.00
 -70.6593798547,   43.0789537387, -29.8498, -1501.00
 -70.6593835915,   43.0789539030, -29.8378, -1500.00
 -70.6593873282,   43.0789540674, -29.8258, -1499.00
 -70.6593910650,   43.0789542317, -29.8137, -1498.00
 -70.6593948017,   43.0789543961, -29.8017, -1497.00
 -70.6593985347,   43.0789545605, -29.7897, -1496.00
 -70.6594022715,   43.0789547248, -29.7777, -1495.00
 -70.6594060082,   43.0789548891, -29.7657, -1494.00
 -70.6594097450,   43.0789550535, -29.7537, -1493.00
 -70.6594134817,   43.0789552178, -29.7416, -1492.00
 -70.6594172185,   43.0789553822, -29.7296, -1491.00
 -70.6594209515,   43.0789555465, -29.7176, -1490.00
 -70.6594246882,   43.0789557109, -29.7056, -1489.00
 -70.6594284250,   43.0789558752, -29.6936, -1488.00
 -70.6594321617,   43.0789560396, -29.6816, -1487.00
 -70.6594358985,   43.0789562039, -29.6695, -1486.00
 -70.6594396352,   43.0789563683, -29.6575, -1485.00
 -70.6594433682,   43.0789565326, -29.6455, -1484.00
 -70.6594471050,   43.0789566970, -29.6335, -1483.00
 -70.6594508417,   43.0789568613, -29.6215, -1482.00
 -70.6594545785,   43.0789570257, -29.6094, -1481.00
 -70.6594583152,   43.0789571900, -29.5974, -1480.00
 -70.6594620520,   43.0789573544, -29.5854, -1479.00
 -70.6594657850,   43.0789575187, -29.5734, -1478.00
 -70.6594695217,   43.0789576830, -29.5614, -1477.00
 -70.6594732585,   43.0789578474, -29.5494, -1476.00
 -70.6594769952,   43.0789580117, -29.5373, -1475.00
 -70.6594807320,   43.0789581761, -29.5253, -1474.00
 -70.6594844687,   43.0789583404, -29.5133, -1473.00
 -70.6594882055,   43.0789585048, -29.5013, -1472.00
 -70.6594919385,   43.0789586691, -29.4893, -1471.00
 -70.6594956752,   43.0789588335, -29.4773, -1470.00
 -70.6594994120,   43.0789589978, -29.4652, -1469.00
 -70.6595031487,   43.0789591621, -29.4532, -1468.00
 -70.6595068855,   43.0789593265, -29.4412, -1467.00
 -70.6595106222,   43.0789594908, -29.4292, -1466.00
 -70.6595143552,   43.0789596552, -29.4172, -1465.00
 -70.6595180920,   43.0789598195, -29.4052, -1464.00
 -70.6595218287,   43.0789599839, -29.3931, -1463.00
 -70.6595255655,   43.0789601482, -29.4064, -1462.00
 -70.6595293022,   43.0789603126, -29.4367, -1461.00
 -70.6595330390,   43.0789604769, -29.4669, -1460.00
 -70.6595367720,   43.0789606413, -29.4971, -1459.00
 -70.6595405087,   43.0789608056, -29.5273, -1458.00
 -70.6595442455,   43.0789609699, -29.5576, -1457.00
 -70.6595479822,   43.0789611343, -29.5878, -1456.00
 -70.6595517190,   43.0789612986, -29.6180, -1455.00
 -70.6595554557,   43.0789614630, -29.6482, -1454.00
 -70.6595591887,   43.0789616273, -29.6785, -1453.00
 -70.6595629255,   43.0789617917, -29.7087, -1452.00
 -70.6595666622,   43.0789619560, -29.7389, -1451.00
 -70.6595703990,   43.0789621204, -29.7691, -1450.00
 -70.6595741357,   43.0789622847, -29.7993, -1449.00
 -70.6595778725,   43.0789624491, -29.8296, -1448.00
 -70.6595816055,   43.0789626134, -29.8598, -1447.00
 -70.6595853422,   43.0789627777, -29.8900, -1446.00
 -70.6595890790,   43.0789629421, -29.9202, -1445.00
 -70.6595928157,   43.0789631064, -29.9505, -1444.00
 -70.6595965525,   43.0789632707, -29.9807, -1443.00
 -70.6596002892,   43.0789634351, -30.0109, -1442.00
 -70.6596040222,   43.0789635994, -30.0411, -1441.00
 -70.6596077590,   43.0789637638, -30.0714, -1440.00
 -70.6596114957,   43.0789639281, -30.1016, -1439.00
 -70.6596152325,   43.0789640925, -30.1318, -1438.00
 -70.6596189692,   43.0789642568, -30.1620, -1437.00
 -70.6596227060,   43.0789644212, -30.1922, -1436.00
 -70.6596264390,   43.0789645855, -30.2225, -1435.00
 -70.6596301757,   43.0789647499, -30.2527, -1434.00
 -70.6596339125,   43.0789649142, -30.2829, -1433.00
 -70.6596376492,   43.0789650785, -30.3131, -1432.00
 -70.6596413860,   43.0789652429, -30.3434, -1431.00
 -70.6596451227,   43.0789654072, -30.3736, -1430.00
 -70.6596488557,   43.0789655715, -30.4038, -1429.00
 -70.6596525925,   43.0789657359, -30.4340, -1428.00
 -70.6596563292,   43.0789659002, -30.4643, -1427.00
 -70.6596600660,   43.0789660646, -30.4945, -1426.00
 -70.6596638027,   43.0789662289, -30.5247, -1425.00
 -70.6596675395,   43.0789663932, -30.5549, -1424.00
 -70.6596712725,   43.0789665576, -30.5851, -1423.00
 -70.6596750092,   43.0789667219, -30.6154, -1422.00
 -70.6596787460,   43.0789668863, -30.6456, -1421.00
 -70.6596824827,   43.0789670506, -30.6758, -1420.00
 -70.6596862195,   43.0789672149, -30.7060, -1419.00
 -70.6596899562,   43.0789673793, -30.7363, -1418.00
 -70.6596936892,   43.0789675436, -30.7665, -1417.00
 -70.6596974260,   43.0789677080, -30.7967, -1416.00
 -70.6597011627,   43.0789678723, -30.8269, -1415.00
 -70.6597048995,   43.0789680366, -30.8572, -1414.00
 -70.6597086362,   43.0789682010, -30.8874, -1413.00
 -70.6597123730,   43.0789683653, -30.9176, -1412.00
 -70.6597161060,   43.0789685297, -30.9478, -1411.00
 -70.6597198427,   43.0789686940, -30.9780, -1410.00
 -70.6597235795,   43.0789688583, -31.0083, -1409.00
 -70.6597273162,   43.0789690227, -31.0385, -1408.00
 -70.6597310530,   43.0789691870, -31.0687, -1407.00
 -70.6597347897,   43.0789693513, -31.0989, -1406.00
 -70.6597385227,   43.0789695157, -31.1292, -1405.00
 -70.6597422595,   43.0789696800, -31.1594, -1404.00
 -70.6597459962,   43.0789698443, -31.1896, -1403.00
 -70.6597497330,   43.0789700087, -31.2198, -1402.00
 -70.6597534697,   43.0789701730, -31.2501, -1401.00
 -70.6597572065,   43.0789703374, -31.2803, -1400.00
 -70.6597609395,   43.0789705017, -31.3105, -1399.00
 -70.6597646762,   43.0789706660, -31.3407, -1398.00
 -70.6597684130,   43.0789708304, -31.3710, -1397.00
 -70.6597721497,   43.0789709947, -31.4012, -1396.00
 -70.6597758865,   43.0789711590, -31.4314, -1395.00
 -70.6597796232,   43.0789713234, -31.4616, -1394.00
 -70.6597833562,   43.0789714877, -31.4918, -1393.00
 -70.6597870930,   43.0789716521, -31.5221, -1392.00
 -70.6597908297,   43.0789718164, -31.5523, -1391.00
 -70.6597945665,   43.0789719807, -31.5825, -1390.00
 -70.6597983032,   43.0789721451, -31.6127, -1389.00
 -70.6598020400,   43.0789723094, -31.6430, -1388.00
 -70.6598057730,   43.0789724737, -31.6732, -1387.00
 -70.6598095098,   43.0789726381, -31.7034, -1386.00
 -70.6598132465,   43.0789728024, -31.7336, -1385.00
 -70.6598169833,   43.0789729667, -31.7639, -1384.00
 -70.6598207200,   43.0789731311, -31.7941, -1383.00
 -70.6598244568,   43.0789732954, -31.8243, -1382.00
 -70.6598281935,   43.0789734597, -31.8545, -1381.00
 -70.6598319265,   43.0789736241, -31.8847, -1380.00
 -70.6598356633,   43.0789737884, -31.9150, -1379.00
 -70.6598394000,   43.0789739527, -31.9452, -1378.00
 -70.6598431368,   43.0789741171, -31.9754, -1377.00
 -70.6598468735,   43.0789742814, -32.0056, -1376.00
 -70.6598506103,   43.0789744457, -32.0359, -1375.00
 -70.6598543433,   43.0789746101, -32.0661, -1374.00
 -70.6598580800,   43.0789747744, -32.0963, -1373.00
 -70.6598618168,   43.0789749388, -32.1265, -1372.00
 -70.6598655535,   43.0789751031, -32.1568, -1371.00
 -70.6598692903,   43.0789752674, -32.1629, -1370.00
 -70.6598730270,   43.0789754318, -32.1627, -1369.00
 -70.6598767600,   43.0789755961, -32.1626, -1368.00
 -70.6598804968,   43.0789757604, -32.1625, -1367.00
 -70.6598842335,   43.0789759248, -32.1623, -1366.00
 -70.6598879703,   43.0789760891, -32.1622, -1365.00
 -70.6598917070,   43.0789762534, -32.1621, -1364.00
 -70.6598954438,   43.0789764178, -32.1620, -1363.00
 -70.6598991768,   43.0789765821, -32.1618, -1362.00
 -70.6599029135,   43.0789767464, -32.1617, -1361.00
 -70.6599066503,   43.0789769108, -32.1616, -1360.00
 -70.6599103870,   43.0789770751, -32.1615, -1359.00
 -70.6599141238,   43.0789772394, -32.1613, -1358.00
 -70.6599178605,   43.0789774038, -32.1612, -1357.00
 -70.6599215935,   43.0789775681, -32.1611, -1356.00
 -70.6599253303,   43.0789777324, -32.1610, -1355.00
 -70.6599290670,   43.0789778968, -32.1608, -1354.00
 -70.6599328038,   43.0789780611, -32.1607, -1353.00
 -70.6599365405,   43.0789782254, -32.1606, -1352.00
 -70.6599402773,   43.0789783897, -32.1604, -1351.00
 -70.6599440103,   43.0789785541, -32.1603, -1350.00
 -70.6599477471,   43.0789787184, -32.1602, -1349.00
 -70.6599514838,   43.0789788827, -32.1601, -1348.00
 -70.6599552206,   43.0789790471, -32.1599, -1347.00
 -70.6599589573,   43.0789792114, -32.1598, -1346.00
 -70.6599626941,   43.0789793757, -32.1597, -1345.00
 -70.6599664271,   43.0789795401, -32.1596, -1344.00
 -70.6599701638,   43.0789797044, -32.1594, -1343.00
 -70.6599739006,   43.0789798687, -32.1593, -1342.00
 -70.6599776373,   43.0789800330, -32.1592, -1341.00
 -70.6599813741,   43.0789801974, -32.1591, -1340.00
 -70.6599851108,   43.0789803617, -32.1589, -1339.00
 -70.6599888438,   43.0789805261, -32.1588, -1338.00
 -70.6599925806,   43.0789806904, -32.1587, -1337.00
 -70.6599963173,   43.0789808547, -32.1585, -1336.00
 -70.6600000541,   43.0789810190, -32.1584, -1335.00
 -70.6600037908,   43.0789811834, -32.1583, -1334.00
 -70.6600075276,   43.0789813477, -32.1582, -1333.00
 -70.6600112606,   43.0789815120, -32.1580, -1332.00
 -70.6600149973,   43.0789816763, -32.1579, -1331.00
 -70.6600187341,   43.0789818407, -32.1578, -1330.00
 -70.6600224708,   43.0789820050, -32.1577, -1329.00
 -70.6600262076,   43.0789821693, -32.1575, -1328.00
 -70.6600299444,   43.0789823336, -32.1574, -1327.00
 -70.6600336774,   43.0789824980, -32.1573, -1326.00
 -70.6600374141,   43.0789826623, -32.1572, -1325.00
 -70.6600411509,   43.0789828266, -32.1276, -1324.00
 -70.6600448876,   43.0789829910, -32.0678, -1323.00
 -70.6600486244,   43.0789831553, -32.0080, -1322.00
 -70.6600523611,   43.0789833196, -31.9482, -1321.00
 -70.6600560941,   43.0789834840, -31.8884, -1320.00
 -70.6600598309,   43.0789836483, -31.8286, -1319.00
 -70.6600635676,   43.0789838126, -31.7687, -1318.00
 -70.6600673044,   43.0789839769, -31.7089, -1317.00
 -70.6600710411,   43.0789841413, -31.6491, -1316.00
 -70.6600747779,   43.0789843056, -31.5893, -1315.00
 -70.6600785109,   43.0789844699, -31.5295, -1314.00
 -70.6600822476,   43.0789846342, -31.4697, -1313.00
 -70.6600859844,   43.0789847986, -31.4098, -1312.00
 -70.6600897211,   43.0789849629, -31.3500, -1311.00
 -70.6600934579,   43.0789851272, -31.2902, -1310.00
 -70.6600971946,   43.0789852915, -31.2304, -1309.00
 -70.6601009277,   43.0789854559, -31.1706, -1308.00
 -70.6601046644,   43.0789856202, -31.1108, -1307.00
 -70.6601084012,   43.0789857845, -31.0510, -1306.00
 -70.6601121379,   43.0789859488, -30.9911, -1305.00
 -70.6601158747,   43.0789861132, -30.9313, -1304.00
 -70.6601196114,   43.0789862775, -30.8715, -1303.00
 -70.6601233444,   43.0789864418, -30.8117, -1302.00
 -70.6601270812,   43.0789866062, -30.7519, -1301.00
 -70.6601308179,   43.0789867705, -30.6921, -1300.00
 -70.6601345547,   43.0789869348, -30.6322, -1299.00
 -70.6601382914,   43.0789870991, -30.5724, -1298.00
 -70.6601420282,   43.0789872634, -30.5126, -1297.00
 -70.6601457649,   43.0789874278, -30.4528, -1296.00
 -70.6601494979,   43.0789875921, -30.3930, -1295.00
 -70.6601532347,   43.0789877564, -30.3332, -1294.00
 -70.6601569714,   43.0789879207, -30.2733, -1293.00
 -70.6601607082,   43.0789880851, -30.2135, -1292.00
 -70.6601644449,   43.0789882494, -30.1537, -1291.00
 -70.6601681817,   43.0789884137, -30.0939, -1290.00
 -70.6601719147,   43.0789885781, -30.0341, -1289.00
 -70.6601756515,   43.0789887424, -29.9743, -1288.00
 -70.6601793882,   43.0789889067, -29.9145, -1287.00
 -70.6601831250,   43.0789890710, -29.8546, -1286.00
 -70.6601868617,   43.0789892353, -29.7948, -1285.00
 -70.6601905985,   43.0789893997, -29.7350, -1284.00
 -70.6601943315,   43.0789895640, -29.6752, -1283.00
 -70.6601980682,   43.0789897283, -29.6154, -1282.00
 -70.6602018050,   43.0789898926, -29.5556, -1281.00
 -70.6602055417,   43.0789900569, -29.4957, -1280.00
 -70.6602092785,   43.0789902213, -29.4359, -1279.00
 -70.6602130152,   43.0789903856, -29.3761, -1278.00
 -70.6602167482,   43.0789905499, -29.3163, -1277.00
 -70.6602204850,   43.0789907142, -29.2565, -1276.00
 -70.6602242218,   43.0789908786, -29.1967, -1275.00
 -70.6602279585,   43.0789910429, -29.1368, -1274.00
 -70.6602316953,   43.0789912072, -29.0770, -1273.00
 -70.6602354320,   43.0789913715, -29.0172, -1272.00
 -70.6602391650,   43.0789915359, -28.9574, -1271.00
 -70.6602429018,   43.0789917002, -28.8976, -1270.00
 -70.6602466385,   43.0789918645, -28.8378, -1269.00
 -70.6602503753,   43.0789920288, -28.7780, -1268.00
 -70.6602541120,   43.0789921931, -28.7181, -1267.00
 -70.6602578488,   43.0789923574, -28.6583, -1266.00
 -70.6602615818,   43.0789925218, -28.5985, -1265.00
 -70.6602653185,   43.0789926861, -28.5387, -1264.00
 -70.6602690553,   43.0789928504, -28.4789, -1263.00
 -70.6602727920,   43.0789930147, -28.4191, -1262.00
 -70.6602765288,   43.0789931791, -28.3592, -1261.00
 -70.6602802655,   43.0789933434, -28.2994, -1260.00
 -70.6602839986,   43.0789935077, -28.2396, -1259.00
 -70.6602877353,   43.0789936720, -28.1798, -1258.00
 -70.6602914721,   43.0789938363, -28.1200, -1257.00
 -70.6602952088,   43.0789940007, -28.0602, -1256.00
 -70.6602989456,   43.0789941650, -28.0003, -1255.00
 -70.6603026823,   43.0789943293, -27.9405, -1254.00
 -70.6603064153,   43.0789944936, -27.8807, -1253.00
 -70.6603101521,   43.0789946579, -27.8209, -1252.00
 -70.6603138888,   43.0789948222, -27.7611, -1251.00
 -70.6603176256,   43.0789949866, -27.7013, -1250.00
 -70.6603213623,   43.0789951509, -27.6415, -1249.00
 -70.6603250991,   43.0789953152, -27.5816, -1248.00
 -70.6603288321,   43.0789954795, -27.5218, -1247.00
 -70.6603325689,   43.0789956438, -27.4620, -1246.00
 -70.6603363056,   43.0789958082, -27.4022, -1245.00
 -70.6603400424,   43.0789959725, -27.3424, -1244.00
 -70.6603437791,   43.0789961368, -27.2826, -1243.00
 -70.6603475159,   43.0789963011, -27.2227, -1242.00
 -70.6603512489,   43.0789964654, -27.1629, -1241.00
 -70.6603549856,   43.0789966298, -27.1031, -1240.00
 -70.6603587224,   43.0789967941, -27.0433, -1239.00
 -70.6603624591,   43.0789969584, -26.9835, -1238.00
 -70.6603661959,   43.0789971227, -26.9237, -1237.00
 -70.6603699326,   43.0789972870, -26.8638, -1236.00
 -70.6603736657,   43.0789974514, -26.8040, -1235.00
 -70.6603774024,   43.0789976157, -26.7442, -1234.00
 -70.6603811392,   43.0789977800, -26.6844, -1233.00
 -70.6603848759,   43.0789979443, -26.6246, -1232.00
 -70.6603886127,   43.0789981086, -26.5648, -1231.00
 -70.6603923494,   43.0789982729, -26.5049, -1230.00
 -70.6603960824,   43.0789984372, -26.4451, -1229.00
 -70.6603998192,   43.0789986016, -26.3853, -1228.00
 -70.6604035559,   43.0789987659, -26.3255, -1227.00
 -70.6604072927,   43.0789989302, -26.2657, -1226.00
 -70.6604110294,   43.0789990945, -26.2059, -1225.00
 -70.6604147662,   43.0789992588, -26.1461, -1224.00
 -70.6604184992,   43.0789994231, -26.0862, -1223.00
 -70.6604222360,   43.0789995875, -26.0264, -1222.00
 -70.6604259727,   43.0789997518, -25.9666, -1221.00
 -70.6604297095,   43.0789999161, -25.9068, -1220.00
 -70.6604334462,   43.0790000804, -25.8470, -1219.00
 -70.6604371830,   43.0790002447, -25.7872, -1218.00
 -70.6604409160,   43.0790004090, -25.7273, -1217.00
 -70.6604446527,   43.0790005734, -25.6675, -1216.00
 -70.6604483895,   43.0790007377, -25.6077, -1215.00
 -70.6604521262,   43.0790009020, -25.5479, -1214.00
 -70.6604558630,   43.0790010663, -25.4881, -1213.00
 -70.6604595997,   43.0790012306, -25.4283, -1212.00
 -70.6604633365,   43.0790013949, -25.3684, -1211.00
 -70.6604670695,   43.0790015592, -25.3086, -1210.00
 -70.6604708063,   43.0790017235, -25.2488, -1209.00
 -70.6604745430,   43.0790018879, -25.1890, -1208.00
 -70.6604782798,   43.0790020522, -25.1638, -1207.00
 -70.6604820165,   43.0790022165, -25.1551, -1206.00
 -70.6604857533,   43.0790023808, -25.1463, -1205.00
 -70.6604894863,   43.0790025451, -25.1375, -1204.00
 -70.6604932230,   43.0790027094, -25.1287, -1203.00
 -70.6604969598,   43.0790028737, -25.1200, -1202.00
 -70.6605006965,   43.0790030380, -25.1112, -1201.00
 -70.6605044333,   43.0790032023, -25.1024, -1200.00
 -70.6605081701,   43.0790033667, -25.0937, -1199.00
 -70.6605119031,   43.0790035310, -25.0849, -1198.00
 -70.6605156398,   43.0790036953, -25.0761, -1197.00
 -70.6605193766,   43.0790038596, -25.0673, -1196.00
 -70.6605231133,   43.0790040239, -25.0586, -1195.00
 -70.6605268501,   43.0790041882, -25.0498, -1194.00
 -70.6605305868,   43.0790043525, -25.0410, -1193.00
 -70.6605343198,   43.0790045169, -25.0323, -1192.00
 -70.6605380566,   43.0790046812, -25.0235, -1191.00
 -70.6605417934,   43.0790048455, -25.0147, -1190.00
 -70.6605455301,   43.0790050098, -25.0060, -1189.00
 -70.6605492669,   43.0790051741, -24.9972, -1188.00
 -70.6605530036,   43.0790053384, -24.9884, -1187.00
 -70.6605567366,   43.0790055027, -24.9796, -1186.00
 -70.6605604734,   43.0790056671, -24.9709, -1185.00
 -70.6605642101,   43.0790058314, -24.9621, -1184.00
 -70.6605679469,   43.0790059957, -24.9533, -1183.00
 -70.6605716836,   43.0790061600, -24.9446, -1182.00
 -70.6605754204,   43.0790063243, -24.9358, -1181.00
 -70.6605791534,   43.0790064886, -24.9270, -1180.00
 -70.6605828902,   43.0790066529, -24.9182, -1179.00
 -70.6605866269,   43.0790068172, -24.9095, -1178.00
 -70.6605903637,   43.0790069815, -24.9007, -1177.00
 -70.6605941004,   43.0790071458, -24.8919, -1176.00
 -70.6605978372,   43.0790073101, -24.8832, -1175.00
 -70.6606015702,   43.0790074745, -24.8744, -1174.00
 -70.6606053069,   43.0790076388, -24.8656, -1173.00
 -70.6606090437,   43.0790078031, -24.8568, -1172.00
 -70.6606127804,   43.0790079674, -24.8481, -1171.00
 -70.6606165172,   43.0790081317, -24.8393, -1170.00
 -70.6606202540,   43.0790082960, -24.8305, -1169.00
 -70.6606239870,   43.0790084603, -24.8000, -1168.00
 -70.6606277237,   43.0790086246, -24.7693, -1167.00
 -70.6606314605,   43.0790087889, -24.7385, -1166.00
 -70.6606351972,   43.0790089532, -24.7077, -1165.00
 -70.6606389340,   43.0790091175, -24.6770, -1164.00
 -70.6606426707,   43.0790092818, -24.6462, -1163.00
 -70.6606464037,   43.0790094462, -24.6154, -1162.00
 -70.6606501405,   43.0790096105, -24.5847, -1161.00
 -70.6606538773,   43.0790097748, -24.5539, -1160.00
 -70.6606576140,   43.0790099391, -24.5231, -1159.00
 -70.6606613508,   43.0790101034, -24.4924, -1158.00
 -70.6606650875,   43.0790102677, -24.4616, -1157.00
 -70.6606688205,   43.0790104320, -24.4308, -1156.00
 -70.6606725573,   43.0790105963, -24.4001, -1155.00
 -70.6606762940,   43.0790107606, -24.3693, -1154.00
 -70.6606800308,   43.0790109249, -24.3385, -1153.00
 -70.6606837676,   43.0790110892, -24.3078, -1152.00
 -70.6606875043,   43.0790112535, -24.2770, -1151.00
 -70.6606912373,   43.0790114179, -24.2462, -1150.00
 -70.6606949741,   43.0790115821, -24.2155, -1149.00
 -70.6606987108,   43.0790117465, -24.1847, -1148.00
 -70.6607024476,   43.0790119108, -24.1539, -1147.00
 -70.6607061843,   43.0790120751, -24.1632, -1146.00
 -70.6607099211,   43.0790122394, -24.2258, -1145.00
 -70.6607136541,   43.0790124037, -24.2885, -1144.00
 -70.6607173909,   43.0790125680, -24.3512, -1143.00
 -70.6607211276,   43.0790127323, -24.4138, -1142.00
 -70.6607248644,   43.0790128966, -24.4765, -1141.00
 -70.6607286011,   43.0790130609, -24.5392, -1140.00
 -70.6607323379,   43.0790132252, -24.6018, -1139.00
 -70.6607360709,   43.0790133895, -24.6645, -1138.00
 -70.6607398076,   43.0790135538, -24.7272, -1137.00
 -70.6607435444,   43.0790137181, -24.7898, -1136.00
 -70.6607472812,   43.0790138824, -24.8525, -1135.00
 -70.6607510179,   43.0790140467, -24.9152, -1134.00
 -70.6607547547,   43.0790142110, -24.9778, -1133.00
 -70.6607584877,   43.0790143753, -25.0405, -1132.00
 -70.6607622244,   43.0790145397, -25.1032, -1131.00
 -70.6607659612,   43.0790147040, -25.1658, -1130.00
 -70.6607696979,   43.0790148682, -25.2285, -1129.00
 -70.6607734347,   43.0790150326, -25.2912, -1128.00
 -70.6607771714,   43.0790151969, -25.3538, -1127.00
 -70.6607809045,   43.0790153612, -25.4165, -1126.00
 -70.6607846412,   43.0790155255, -25.4792, -1125.00
 -70.6607883780,   43.0790156898, -25.5418, -1124.00
 -70.6607921147,   43.0790158541, -25.6045, -1123.00
 -70.6607958515,   43.0790160184, -25.6672, -1122.00
 -70.6607995882,   43.0790161827, -25.7298, -1121.00
 -70.6608033250,   43.0790163470, -25.7925, -1120.00
 -70.6608070580,   43.0790165113, -25.8552, -1119.00
 -70.6608107948,   43.0790166756, -25.9178, -1118.00
 -70.6608145315,   43.0790168399, -25.9805, -1117.00
 -70.6608182683,   43.0790170042, -26.0432, -1116.00
 -70.6608220050,   43.0790171685, -26.1058, -1115.00
 -70.6608257418,   43.0790173328, -26.1685, -1114.00
 -70.6608294748,   43.0790174971, -26.2312, -1113.00
 -70.6608332115,   43.0790176614, -26.2939, -1112.00
 -70.6608369483,   43.0790178257, -26.3565, -1111.00
 -70.6608406851,   43.0790179900, -26.4192, -1110.00
 -70.6608444218,   43.0790181543, -26.4819, -1109.00
 -70.6608481586,   43.0790183186, -26.5445, -1108.00
 -70.6608518916,   43.0790184829, -26.6072, -1107.00
 -70.6608556283,   43.0790186472, -26.6699, -1106.00
 -70.6608593651,   43.0790188115, -26.7325, -1105.00
 -70.6608631018,   43.0790189758, -26.7952, -1104.00
 -70.6608668386,   43.0790191401, -26.8579, -1103.00
 -70.6608705754,   43.0790193044, -26.9205, -1102.00
 -70.6608743084,   43.0790194687, -26.9832, -1101.00
 -70.6608780451,   43.0790196330, -27.0459, -1100.00
 -70.6608817819,   43.0790197973, -27.1085, -1099.00
 -70.6608855186,   43.0790199616, -27.1712, -1098.00
 -70.6608892554,   43.0790201259, -27.2336, -1097.00
 -70.6608929921,   43.0790202902, -27.2937, -1096.00
 -70.6608967252,   43.0790204545, -27.3537, -1095.00
