X,Y,Z,STA
 -70.5477460640,  43.3225325710,-15.4359,-952.10
 -70.5477517740,  43.3225361410,-15.4244,-950.10
 -70.5477574840,  43.3225397110,-15.4128,-948.10
 -70.5477631850,  43.3225432810,-15.4013,-946.10
 -70.5477688950,  43.3225468510,-15.3897,-944.10
 -70.5477746050,  43.3225504220,-15.3781,-942.10
 -70.5477803140,  43.3225539920,-15.3666,-940.10
 -70.5477860240,  43.3225575620,-15.3550,-938.10
 -70.5477917250,  43.3225611320,-15.3435,-936.10
 -70.5477974350,  43.3225647020,-15.3319,-934.10
 -70.5478031450,  43.3225682810,-15.3203,-932.10
 -70.5478088540,  43.3225718510,-15.3088,-930.10
 -70.5478145640,  43.3225754210,-15.2972,-928.10
 -70.5478202740,  43.3225789910,-15.2857,-926.10
 -70.5478259750,  43.3225825610,-15.2741,-924.10
 -70.5478316850,  43.3225861310,-15.2626,-922.10
 -70.5478373950,  43.3225897020,-15.2510,-920.10
 -70.5478431040,  43.3225932720,-15.2394,-918.10
 -70.5478488140,  43.3225968420,-15.2279,-916.10
 -70.5478545150,  43.3226004120,-15.2163,-914.10
 -70.5478602250,  43.3226039820,-15.2048,-912.10
 -70.5478659350,  43.3226075610,-15.1932,-910.10
 -70.5478716450,  43.3226111310,-15.1816,-908.10
 -70.5478773540,  43.3226147010,-15.1701,-906.10
 -70.5478830640,  43.3226182710,-15.1585,-904.10
 -70.5478887650,  43.3226218410,-15.1470,-902.10
 -70.5478944750,  43.3226254110,-15.1354,-900.10
 -70.5479001850,  43.3226289820,-15.1239,-898.10
 -70.5479058940,  43.3226325520,-15.1123,-896.10
 -70.5479116040,  43.3226361220,-15.1007,-894.10
 -70.5479173050,  43.3226396920,-15.0892,-892.10
 -70.5479230150,  43.3226432620,-15.0776,-890.10
 -70.5479287250,  43.3226468410,-15.0661,-888.10
 -70.5479344350,  43.3226504110,-15.0545,-886.10
 -70.5479401440,  43.3226539810,-15.0429,-884.10
 -70.5479458540,  43.3226575510,-15.0314,-882.10
 -70.5479515550,  43.3226611210,-15.0198,-880.10
 -70.5479572650,  43.3226646910,-15.0083,-878.10
 -70.5479629750,  43.3226682620,-14.9967,-876.10
 -70.5479686840,  43.3226718320,-14.9852,-874.10
 -70.5479743940,  43.3226754020,-14.9736,-872.10
 -70.5479801040,  43.3226789720,-14.9620,-870.10
 -70.5479858050,  43.3226825420,-14.9505,-868.10
 -70.5479915150,  43.3226861210,-14.9389,-866.10
 -70.5479972250,  43.3226896910,-14.9274,-864.10
 -70.5480029340,  43.3226932610,-14.9158,-862.10
 -70.5480086440,  43.3226968310,-14.9042,-860.10
 -70.5480143450,  43.3227004010,-14.8927,-858.10
 -70.5480200550,  43.3227039710,-14.8811,-856.10
 -70.5480257650,  43.3227075420,-14.8696,-854.10
 -70.5480314740,  43.3227111120,-14.8580,-852.10
 -70.5480371840,  43.3227146820,-14.8465,-850.10
 -70.5480428940,  43.3227182520,-14.8349,-848.10
 -70.5480485950,  43.3227218220,-14.8233,-846.10
 -70.5480543050,  43.3227253920,-14.8118,-844.10
 -70.5480600150,  43.3227289710,-14.8002,-842.10
 -70.5480657240,  43.3227325410,-14.7887,-840.10
 -70.5480714340,  43.3227361110,-14.7771,-838.10
 -70.5480771350,  43.3227396810,-14.7655,-836.10
 -70.5480828450,  43.3227432510,-14.7540,-834.10
 -70.5480885550,  43.3227468210,-14.7424,-832.10
 -70.5480942650,  43.3227503920,-14.7309,-830.10
 -70.5480999740,  43.3227539620,-14.7193,-828.10
 -70.5481056840,  43.3227575320,-14.7078,-826.10
 -70.5481113850,  43.3227611020,-14.6962,-824.10
 -70.5481170950,  43.3227646720,-14.6846,-822.10
 -70.5481228050,  43.3227682510,-14.6731,-820.10
 -70.5481285140,  43.3227718210,-14.6615,-818.10
 -70.5481342240,  43.3227753910,-14.6500,-816.10
 -70.5481399340,  43.3227789610,-14.6384,-814.10
 -70.5481456350,  43.3227825310,-14.6268,-812.10
 -70.5481513450,  43.3227861010,-14.6153,-810.10
 -70.5481570550,  43.3227896720,-14.6037,-808.10
 -70.5481627640,  43.3227932420,-14.5922,-806.10
 -70.5481684740,  43.3227968120,-14.5806,-804.10
 -70.5481741750,  43.3228003820,-14.5691,-802.10
 -70.5481798850,  43.3228039520,-14.5575,-800.10
 -70.5481855950,  43.3228075310,-14.5459,-798.10
 -70.5481913050,  43.3228111010,-14.5344,-796.10
 -70.5481970140,  43.3228146710,-14.5228,-794.10
 -70.5482027240,  43.3228182410,-14.5113,-792.10
 -70.5482084250,  43.3228218110,-14.4997,-790.10
 -70.5482141350,  43.3228253810,-14.5141,-788.10
 -70.5482198450,  43.3228289520,-14.5287,-786.10
 -70.5482255540,  43.3228325220,-14.5433,-784.10
 -70.5482312640,  43.3228360920,-14.5579,-782.10
 -70.5482369740,  43.3228396620,-14.5725,-780.10
 -70.5482426750,  43.3228432320,-14.5871,-778.10
 -70.5482483850,  43.3228468110,-14.6017,-776.10
 -70.5482540950,  43.3228503810,-14.6162,-774.10
 -70.5482598040,  43.3228539510,-14.6308,-772.10
 -70.5482655140,  43.3228575210,-14.6454,-770.10
 -70.5482712150,  43.3228610910,-14.6600,-768.10
 -70.5482769250,  43.3228646610,-14.6746,-766.10
 -70.5482826350,  43.3228682320,-14.6892,-764.10
 -70.5482883450,  43.3228718020,-14.7038,-762.10
 -70.5482940540,  43.3228753720,-14.7184,-760.10
 -70.5482997640,  43.3228789420,-14.7330,-758.10
 -70.5483054650,  43.3228825120,-14.7476,-756.10
 -70.5483111750,  43.3228860820,-14.7622,-754.10
 -70.5483168850,  43.3228896610,-14.7768,-752.10
 -70.5483225940,  43.3228932310,-14.7914,-750.10
 -70.5483283040,  43.3228968010,-14.8060,-748.10
 -70.5483340140,  43.3229003710,-14.8206,-746.10
 -70.5483397150,  43.3229039410,-14.8352,-744.10
 -70.5483454250,  43.3229075110,-14.8498,-742.10
 -70.5483511350,  43.3229110820,-14.8644,-740.10
 -70.5483568440,  43.3229146520,-14.8790,-738.10
 -70.5483625540,  43.3229182220,-14.8936,-736.10
 -70.5483682550,  43.3229217920,-14.9082,-734.10
 -70.5483739650,  43.3229253620,-14.9228,-732.10
 -70.5483796750,  43.3229289410,-14.9374,-730.10
 -70.5483853850,  43.3229325110,-14.9520,-728.10
 -70.5483910940,  43.3229360810,-14.9666,-726.10
 -70.5483968040,  43.3229396510,-14.9812,-724.10
 -70.5484025050,  43.3229432210,-14.9958,-722.10
 -70.5484082150,  43.3229467910,-15.0104,-720.10
 -70.5484139250,  43.3229503620,-15.0250,-718.10
 -70.5484196350,  43.3229539320,-15.0396,-716.10
 -70.5484253440,  43.3229575020,-15.0091,-714.10
 -70.5484310540,  43.3229610720,-14.9694,-712.10
 -70.5484367550,  43.3229646420,-14.9297,-710.10
 -70.5484424650,  43.3229682210,-14.8900,-708.10
 -70.5484481750,  43.3229717910,-14.8503,-706.10
 -70.5484538840,  43.3229753610,-14.8107,-704.10
 -70.5484595940,  43.3229789310,-14.7710,-702.10
 -70.5484653040,  43.3229825010,-14.7313,-700.10
 -70.5484710050,  43.3229860710,-14.6916,-698.10
 -70.5484767150,  43.3229896410,-14.6519,-696.10
 -70.5484824250,  43.3229932120,-14.6123,-694.10
 -70.5484881340,  43.3229967820,-14.5726,-692.10
 -70.5484938440,  43.3230003520,-14.5329,-690.10
 -70.5484995540,  43.3230039220,-14.4932,-688.10
 -70.5485052550,  43.3230074920,-14.4535,-686.10
 -70.5485109650,  43.3230110710,-14.4139,-684.10
 -70.5485166750,  43.3230146410,-14.3742,-682.10
 -70.5485223840,  43.3230182110,-14.3345,-680.10
 -70.5485280940,  43.3230217810,-14.2948,-678.10
 -70.5485337950,  43.3230253510,-14.2551,-676.10
 -70.5485395050,  43.3230289210,-14.2155,-674.10
 -70.5485452150,  43.3230324920,-14.1758,-672.10
 -70.5485509250,  43.3230360620,-14.1361,-670.10
 -70.5485566340,  43.3230396320,-14.0964,-668.10
 -70.5485623440,  43.3230432020,-14.0567,-666.10
 -70.5485680450,  43.3230467720,-14.0171,-664.10
 -70.5485737550,  43.3230503510,-13.9502,-662.10
 -70.5485794650,  43.3230539210,-13.8804,-660.10
 -70.5485851750,  43.3230574910,-13.8106,-658.10
 -70.5485908840,  43.3230610610,-13.7409,-656.10
 -70.5485965940,  43.3230646310,-13.6711,-654.10
 -70.5486022950,  43.3230682010,-13.6014,-652.10
 -70.5486080050,  43.3230717710,-13.5316,-650.10
 -70.5486137150,  43.3230753420,-13.4619,-648.10
 -70.5486194240,  43.3230789120,-13.3921,-646.10
 -70.5486251340,  43.3230824820,-13.3223,-644.10
 -70.5486308440,  43.3230860520,-13.2526,-642.10
 -70.5486365450,  43.3230896220,-13.1828,-640.10
 -70.5486422550,  43.3230932010,-13.1131,-638.10
 -70.5486479650,  43.3230967710,-13.0433,-636.10
 -70.5486536740,  43.3231003410,-12.9735,-634.10
 -70.5486593840,  43.3231039110,-12.9038,-632.10
 -70.5486650940,  43.3231074810,-12.8340,-630.10
 -70.5486707950,  43.3231110510,-12.7643,-628.10
 -70.5486765050,  43.3231146220,-12.6945,-626.10
 -70.5486822150,  43.3231181920,-12.6248,-624.10
 -70.5486879240,  43.3231217620,-12.5550,-622.10
 -70.5486936340,  43.3231253320,-12.4852,-620.10
 -70.5486993440,  43.3231289020,-12.4155,-618.10
 -70.5487050450,  43.3231324810,-12.3457,-616.10
 -70.5487107550,  43.3231360510,-12.2760,-614.10
 -70.5487164650,  43.3231396210,-12.2062,-612.10
 -70.5487221740,  43.3231431910,-12.1365,-610.10
 -70.5487278840,  43.3231467610,-12.0667,-608.10
 -70.5487335850,  43.3231503310,-11.9969,-606.10
 -70.5487392950,  43.3231539010,-11.9272,-604.10
 -70.5487450050,  43.3231574720,-11.8574,-602.10
 -70.5487507150,  43.3231610420,-11.7877,-600.10
 -70.5487564240,  43.3231646120,-11.7179,-598.10
 -70.5487621340,  43.3231681820,-11.6481,-596.10
 -70.5487678350,  43.3231717520,-11.5784,-594.10
 -70.5487735450,  43.3231753310,-11.5086,-592.10
 -70.5487792550,  43.3231789010,-11.4389,-590.10
 -70.5487849650,  43.3231824710,-11.3691,-588.10
 -70.5487906740,  43.3231860410,-11.2994,-586.10
 -70.5487963840,  43.3231896110,-11.2296,-584.10
 -70.5488020850,  43.3231931810,-11.1598,-582.10
 -70.5488077950,  43.3231967520,-11.0901,-580.10
 -70.5488135050,  43.3232003220,-11.0203,-578.10
 -70.5488192150,  43.3232038920,-10.9506,-576.10
 -70.5488249240,  43.3232074620,-10.8808,-574.10
 -70.5488306340,  43.3232110320,-10.8111,-572.10
 -70.5488363350,  43.3232146020,-10.7413,-570.10
 -70.5488420450,  43.3232181810,-10.6715,-568.10
 -70.5488477550,  43.3232217510,-10.6018,-566.10
 -70.5488534650,  43.3232253210,-10.5320,-564.10
 -70.5488591740,  43.3232288910,-10.4623,-562.10
 -70.5488648840,  43.3232324610,-10.3925,-560.10
 -70.5488705850,  43.3232360310,-10.3288,-558.10
 -70.5488762950,  43.3232396020,-10.2707,-556.10
 -70.5488820050,  43.3232431720,-10.2126,-554.10
 -70.5488877140,  43.3232467420,-10.1544,-552.10
 -70.5488934240,  43.3232503120,-10.0963,-550.10
 -70.5488991340,  43.3232538820,-10.0381,-548.10
 -70.5489048350,  43.3232574520,-9.9800,-546.10
 -70.5489105450,  43.3232610310,-9.9219,-544.10
 -70.5489162550,  43.3232646010,-9.8637,-542.10
 -70.5489219640,  43.3232681710,-9.8056,-540.10
 -70.5489276740,  43.3232717410,-9.7475,-538.10
 -70.5489333840,  43.3232753110,-9.6893,-536.10
 -70.5489390850,  43.3232788810,-9.6312,-534.10
 -70.5489447950,  43.3232824520,-9.5731,-532.10
 -70.5489505050,  43.3232860220,-9.5149,-530.10
 -70.5489562140,  43.3232895920,-9.4568,-528.10
 -70.5489619240,  43.3232931620,-9.3986,-526.10
 -70.5489676340,  43.3232967320,-9.3405,-524.10
 -70.5489733350,  43.3233003110,-9.2824,-522.10
 -70.5489790450,  43.3233038810,-9.2242,-520.10
 -70.5489847550,  43.3233074510,-9.1661,-518.10
 -70.5489904640,  43.3233110210,-9.1080,-516.10
 -70.5489961740,  43.3233145910,-9.0498,-514.10
 -70.5490018840,  43.3233181610,-8.9917,-512.10
 -70.5490075850,  43.3233217310,-8.9336,-510.10
 -70.5490132950,  43.3233253020,-8.8754,-508.10
 -70.5490190050,  43.3233288720,-8.8173,-506.10
 -70.5490247140,  43.3233324420,-8.7591,-504.10
 -70.5490304240,  43.3233360120,-8.7010,-502.10
 -70.5490361340,  43.3233395820,-8.6429,-500.10
 -70.5490418350,  43.3233431610,-8.5847,-498.10
 -70.5490475450,  43.3233467310,-8.5266,-496.10
 -70.5490532550,  43.3233503010,-8.4685,-494.10
 -70.5490589640,  43.3233538710,-8.4103,-492.10
 -70.5490646740,  43.3233574410,-8.3522,-490.10
 -70.5490703840,  43.3233610110,-8.2975,-488.10
 -70.5490760850,  43.3233645810,-8.2482,-486.10
 -70.5490817950,  43.3233681520,-8.1989,-484.10
 -70.5490875050,  43.3233717220,-8.1496,-482.10
 -70.5490932140,  43.3233752920,-8.1003,-480.10
 -70.5490989240,  43.3233788620,-8.0510,-478.10
 -70.5491046340,  43.3233824320,-8.0017,-476.10
 -70.5491103350,  43.3233860110,-7.9524,-474.10
 -70.5491160450,  43.3233895810,-7.9031,-472.10
 -70.5491217550,  43.3233931510,-7.8538,-470.10
 -70.5491274640,  43.3233967210,-7.8045,-468.10
 -70.5491331740,  43.3234002910,-7.7552,-466.10
 -70.5491388840,  43.3234038610,-7.7058,-464.10
 -70.5491445850,  43.3234074310,-7.6565,-462.10
 -70.5491502950,  43.3234110020,-7.6072,-460.10
 -70.5491560050,  43.3234145720,-7.5579,-458.10
 -70.5491617150,  43.3234181420,-7.5086,-456.10
 -70.5491674240,  43.3234217120,-7.4593,-454.10
 -70.5491731340,  43.3234252820,-7.4100,-452.10
 -70.5491788350,  43.3234288610,-7.3607,-450.10
 -70.5491845450,  43.3234324310,-7.3114,-448.10
 -70.5491902550,  43.3234360010,-7.2621,-446.10
 -70.5491959650,  43.3234395710,-7.2128,-444.10
 -70.5492016740,  43.3234431410,-7.1635,-442.10
 -70.5492073840,  43.3234467110,-7.1142,-440.10
 -70.5492130850,  43.3234502820,-7.0649,-438.10
 -70.5492187950,  43.3234538520,-7.0156,-436.10
 -70.5492245050,  43.3234574220,-6.9662,-434.10
 -70.5492302150,  43.3234609920,-6.9169,-432.10
 -70.5492359240,  43.3234645620,-6.8676,-430.10
 -70.5492416340,  43.3234681320,-6.8183,-428.10
 -70.5492473350,  43.3234717110,-6.7690,-426.10
 -70.5492530450,  43.3234752810,-6.7197,-424.10
 -70.5492587550,  43.3234788510,-6.6709,-422.10
 -70.5492644650,  43.3234824210,-6.6230,-420.10
 -70.5492701740,  43.3234859910,-6.5751,-418.10
 -70.5492758840,  43.3234895610,-6.5272,-416.10
 -70.5492815850,  43.3234931310,-6.4793,-414.10
 -70.5492872950,  43.3234967020,-6.4314,-412.10
 -70.5492930050,  43.3235002720,-6.3835,-410.10
 -70.5492987150,  43.3235038420,-6.3356,-408.10
 -70.5493044240,  43.3235074120,-6.2877,-406.10
 -70.5493101340,  43.3235109820,-6.2398,-404.10
 -70.5493158350,  43.3235145610,-6.1919,-402.10
 -70.5493215450,  43.3235181310,-6.1440,-400.10
 -70.5493272550,  43.3235217010,-6.0961,-398.10
 -70.5493329650,  43.3235252710,-6.0482,-396.10
 -70.5493386740,  43.3235288410,-6.0003,-394.10
 -70.5493443840,  43.3235324110,-5.9524,-392.10
 -70.5493500940,  43.3235359810,-5.9045,-390.10
 -70.5493557950,  43.3235395520,-5.8566,-388.10
 -70.5493615050,  43.3235431220,-5.8087,-386.10
 -70.5493672150,  43.3235466920,-5.7608,-384.10
 -70.5493729240,  43.3235502620,-5.7129,-382.10
 -70.5493786340,  43.3235538320,-5.6650,-380.10
 -70.5493843440,  43.3235574110,-5.6171,-378.10
 -70.5493900450,  43.3235609810,-5.5692,-376.10
 -70.5493957550,  43.3235645510,-5.5270,-374.10
 -70.5494014650,  43.3235681210,-5.4859,-372.10
 -70.5494071740,  43.3235716910,-5.4448,-370.10
 -70.5494128840,  43.3235752610,-5.4037,-368.10
 -70.5494185940,  43.3235788310,-5.3627,-366.10
 -70.5494242950,  43.3235824020,-5.3216,-364.10
 -70.5494300050,  43.3235859720,-5.2805,-362.10
 -70.5494357150,  43.3235895420,-5.2394,-360.10
 -70.5494414240,  43.3235931120,-5.1983,-358.10
 -70.5494471340,  43.3235966820,-5.1572,-356.10
 -70.5494528440,  43.3236002610,-5.1162,-354.10
 -70.5494585450,  43.3236038310,-5.0751,-352.10
 -70.5494642550,  43.3236074010,-5.0340,-350.10
 -70.5494699650,  43.3236109710,-4.9929,-348.10
 -70.5494756750,  43.3236145410,-4.9518,-346.10
 -70.5494813840,  43.3236181110,-4.9107,-344.10
 -70.5494870940,  43.3236216810,-4.8697,-342.10
 -70.5494927950,  43.3236252520,-4.8286,-340.10
 -70.5494985050,  43.3236288220,-4.7875,-338.10
 -70.5495042150,  43.3236323920,-4.7464,-336.10
 -70.5495099250,  43.3236359620,-4.7053,-334.10
 -70.5495156340,  43.3236395320,-4.6642,-332.10
 -70.5495213440,  43.3236431110,-4.6231,-330.10
 -70.5495270450,  43.3236466810,-4.5817,-328.10
 -70.5495327550,  43.3236502510,-4.5386,-326.10
 -70.5495384650,  43.3236538210,-4.4955,-324.10
 -70.5495441750,  43.3236573910,-4.4525,-322.10
 -70.5495498840,  43.3236609610,-4.4094,-320.10
 -70.5495555940,  43.3236645310,-4.3663,-318.10
 -70.5495613040,  43.3236681020,-4.3232,-316.10
 -70.5495670050,  43.3236716720,-4.2801,-314.10
 -70.5495727150,  43.3236752420,-4.2370,-312.10
 -70.5495784250,  43.3236788120,-4.1939,-310.10
 -70.5495841340,  43.3236823820,-4.1509,-308.10
 -70.5495898440,  43.3236859520,-4.1078,-306.10
 -70.5495955540,  43.3236895310,-4.0647,-304.10
 -70.5496012550,  43.3236931010,-4.0216,-302.10
 -70.5496069650,  43.3236966710,-3.9785,-300.10
 -70.5496126750,  43.3237002410,-3.9354,-298.10
 -70.5496183850,  43.3237038110,-3.8923,-296.10
 -70.5496240940,  43.3237073810,-3.8492,-294.10
 -70.5496298040,  43.3237109520,-3.8062,-292.10
 -70.5496355050,  43.3237145220,-3.7631,-290.10
 -70.5496412150,  43.3237180920,-3.7200,-288.10
 -70.5496469250,  43.3237216620,-3.6769,-286.10
 -70.5496526350,  43.3237252320,-3.6463,-284.10
 -70.5496583440,  43.3237288020,-3.6174,-282.10
 -70.5496640540,  43.3237323810,-3.5886,-280.10
 -70.5496697550,  43.3237359510,-3.5598,-278.10
 -70.5496754650,  43.3237395210,-3.5310,-276.10
 -70.5496811750,  43.3237430910,-3.5022,-274.10
 -70.5496868850,  43.3237466610,-3.4734,-272.10
 -70.5496925940,  43.3237502310,-3.4446,-270.10
 -70.5496983040,  43.3237538010,-3.4158,-268.10
 -70.5497040140,  43.3237573720,-3.3870,-266.10
 -70.5497097150,  43.3237609420,-3.3581,-264.10
 -70.5497154250,  43.3237645120,-3.3293,-262.10
 -70.5497211350,  43.3237680820,-3.3005,-260.10
 -70.5497268440,  43.3237716520,-3.2717,-258.10
 -70.5497325540,  43.3237752310,-3.2429,-256.10
 -70.5497382640,  43.3237788010,-3.2141,-254.10
 -70.5497439650,  43.3237823710,-3.1853,-252.10
 -70.5497496750,  43.3237859410,-3.1565,-250.10
 -70.5497553850,  43.3237895110,-3.1276,-248.10
 -70.5497610950,  43.3237930810,-3.0988,-246.10
 -70.5497668040,  43.3237966510,-3.0700,-244.10
 -70.5497725140,  43.3238002220,-3.0412,-242.10
 -70.5497782150,  43.3238037920,-3.0124,-240.10
 -70.5497839250,  43.3238073620,-2.9836,-238.10
 -70.5497896350,  43.3238109320,-2.9548,-236.10
 -70.5497953450,  43.3238145020,-2.9260,-234.10
 -70.5498010540,  43.3238180720,-2.8972,-232.10
 -70.5498067640,  43.3238216510,-2.8683,-230.10
 -70.5498124740,  43.3238252210,-2.8395,-228.10
 -70.5498181750,  43.3238287910,-2.8107,-226.10
 -70.5498238850,  43.3238323610,-2.7819,-224.10
 -70.5498295950,  43.3238359310,-2.7531,-222.10
 -70.5498353040,  43.3238395010,-2.7243,-220.10
 -70.5498410140,  43.3238430710,-2.6955,-218.10
 -70.5498467240,  43.3238466420,-2.6667,-216.10
 -70.5498524250,  43.3238502120,-2.6379,-214.10
 -70.5498581350,  43.3238537820,-2.6090,-212.10
 -70.5498638450,  43.3238573520,-2.5802,-210.10
 -70.5498695550,  43.3238609220,-2.5514,-208.10
 -70.5498752640,  43.3238645010,-2.5226,-206.10
 -70.5498809740,  43.3238680710,-2.4938,-204.10
 -70.5498866840,  43.3238716410,-2.4650,-202.10
 -70.5498923850,  43.3238752110,-2.4362,-200.10
 -70.5498980950,  43.3238787810,-2.4074,-198.10
 -70.5499038050,  43.3238823510,-2.3786,-196.10
 -70.5499095140,  43.3238859210,-2.3497,-194.10
 -70.5499152240,  43.3238894920,-2.3209,-192.10
 -70.5499209340,  43.3238930620,-2.2921,-190.10
 -70.5499266350,  43.3238966320,-2.2633,-188.10
 -70.5499323450,  43.3239002020,-2.2345,-186.10
 -70.5499380550,  43.3239037720,-2.2057,-184.10
 -70.5499437650,  43.3239073420,-2.1769,-182.10
 -70.5499494740,  43.3239109210,-2.1481,-180.10
 -70.5499551840,  43.3239144910,-2.1192,-178.10
 -70.5499608850,  43.3239180610,-2.0904,-176.10
 -70.5499665950,  43.3239216310,-2.0616,-174.10
 -70.5499723050,  43.3239252010,-2.0328,-172.10
 -70.5499780150,  43.3239287710,-2.0040,-170.10
 -70.5499837240,  43.3239323410,-1.9752,-168.10
 -70.5499894340,  43.3239359120,-1.9464,-166.10
 -70.5499951440,  43.3239394820,-1.9176,-164.10
 -70.5500008450,  43.3239430520,-1.8888,-162.10
 -70.5500065550,  43.3239466220,-1.8599,-160.10
 -70.5500122650,  43.3239501920,-1.8311,-158.10
 -70.5500179740,  43.3239537710,-1.8023,-156.10
 -70.5500236840,  43.3239573410,-1.7735,-154.10
 -70.5500293940,  43.3239609110,-1.7447,-152.10
 -70.5500350950,  43.3239644810,-1.7159,-150.10
 -70.5500408050,  43.3239680510,-1.6871,-148.10
 -70.5500465150,  43.3239716210,-1.6583,-146.10
 -70.5500522250,  43.3239751910,-1.6294,-144.10
 -70.5500579340,  43.3239787620,-1.6006,-142.10
 -70.5500636440,  43.3239823320,-1.5718,-140.10
 -70.5500693540,  43.3239859020,-1.5430,-138.10
 -70.5500750550,  43.3239894720,-1.5142,-136.10
 -70.5500807650,  43.3239930420,-1.4854,-134.10
 -70.5500864750,  43.3239966120,-1.4566,-132.10
 -70.5500921840,  43.3240001910,-1.4278,-130.10
 -70.5500978940,  43.3240037610,-1.3990,-128.10
 -70.5501036040,  43.3240073310,-1.3701,-126.10
 -70.5501093050,  43.3240109010,-1.3413,-124.10
 -70.5501150150,  43.3240144710,-1.3125,-122.10
 -70.5501207250,  43.3240180410,-1.2837,-120.10
 -70.5501264350,  43.3240216110,-1.2549,-118.10
 -70.5501321440,  43.3240251820,-1.2261,-116.10
 -70.5501378540,  43.3240287520,-1.1955,-114.10
 -70.5501435640,  43.3240323220,-1.1643,-112.10
 -70.5501492650,  43.3240358920,-1.1332,-110.10
 -70.5501549750,  43.3240394620,-1.1020,-108.10
 -70.5501606850,  43.3240430320,-1.0708,-106.10
 -70.5501663940,  43.3240466110,-1.0396,-104.10
 -70.5501721040,  43.3240501810,-1.0093,-102.10
 -70.5501778140,  43.3240537510,-0.9792,-100.10
 -70.5501835150,  43.3240573210,-0.9491,-98.10
 -70.5501892250,  43.3240608910,-0.9190,-96.10
 -70.5501949350,  43.3240644610,-0.8889,-94.10
 -70.5502006450,  43.3240680310,-0.8588,-92.10
 -70.5502063540,  43.3240716020,-0.8286,-90.10
 -70.5502120640,  43.3240751720,-0.7985,-88.10
 -70.5502177740,  43.3240787420,-0.7684,-86.10
 -70.5502234750,  43.3240823120,-0.7383,-84.10
 -70.5502291850,  43.3240858820,-0.7082,-82.10
 -70.5502348950,  43.3240894520,-0.6781,-80.10
 -70.5502406040,  43.3240930310,-0.6480,-78.10
 -70.5502463140,  43.3240966010,-0.6179,-76.10
 -70.5502520240,  43.3241001710,-0.5878,-74.10
 -70.5502577250,  43.3241037410,-0.5577,-72.10
 -70.5502634350,  43.3241073110,-0.5275,-70.10
 -70.5502691450,  43.3241108810,-0.4974,-68.10
 -70.5502748550,  43.3241144520,-0.4673,-66.10
 -70.5502805640,  43.3241180220,-0.4372,-64.10
 -70.5502862740,  43.3241215920,-0.4071,-62.10
 -70.5502919840,  43.3241251620,-0.3770,-60.10
 -70.5502976850,  43.3241287320,-0.3469,-58.10
 -70.5503033950,  43.3241323020,-0.3168,-56.10
 -70.5503593686,  43.3241673178,-0.2980,-36.49
 -70.5503636200,  43.3241699800,0.0000,-35.00
 -70.5504792182,  43.3242422859,0.6530,  5.50
 -70.5505933883,  43.3243137017,1.3560, 45.50
 -70.5507304204,  43.3243994160,2.2610, 93.51
 -70.5508046326,  43.3244458366,4.1030,119.51
 -70.5509073870,  43.3245101103,5.9420,155.51
 -70.5509644730,  43.3245458179,7.5470,175.51
 -70.5510044327,  43.3245708128,8.6680,189.51
 -70.5510101413,  43.3245743835,13.1320,191.51
 -70.5510386843,  43.3245922372,13.4160,201.51
 -70.5510786449,  43.3246172327,13.7170,215.51
 -70.5511471489,  43.3246600837,13.1300,239.51
 -70.5511699815,  43.3246743641,13.1770,247.51
 -70.5511756914,  43.3246779345,11.3320,249.51
 -70.5512441930,  43.3247207835,10.8070,273.51
 -70.5513697814,  43.3247993396,9.9760,317.51
 -70.5513754899,  43.3248029104,8.9200,319.51
 -70.5513811984,  43.3248064814,8.9200,321.51
 -70.5513869068,  43.3248100524,8.8780,323.51
 -70.5514154509,  43.3248279055,8.6240,333.51
 -70.5514382858,  43.3248421882,8.6650,341.51
 -70.5514439944,  43.3248457589,7.7659,343.51
 -70.5514497029,  43.3248493295,7.7006,345.51
 -70.5514554114,  43.3248529002,7.6270,347.51
 -70.5514611199,  43.3248564708,7.5823,349.51
 -70.5514668286,  43.3248600413,7.6642,351.51
 -70.5514725376,  43.3248636116,7.7823,353.51
 -70.5514782466,  43.3248671819,7.8817,355.51
 -70.5514839556,  43.3248707522,7.9055,357.51
 -70.5514896646,  43.3248743225,7.8500,359.51
 -70.5514953735,  43.3248778929,7.7835,361.51
 -70.5515010815,  43.3248814649,7.7126,363.51
 -70.5515067895,  43.3248850369,7.6410,365.51
 -70.5515124977,  43.3248886078,7.5787,367.51
 -70.5515182060,  43.3248921784,7.5247,369.51
 -70.5515239143,  43.3248957490,7.4810,371.51
 -70.5515296226,  43.3248993196,7.4428,373.51
 -70.5515353319,  43.3249028912,7.4107,375.51
 -70.5515410415,  43.3249064630,7.3852,377.51
 -70.5515467511,  43.3249100349,7.2960,379.51
 -70.5515524585,  43.3249136038,7.1963,381.51
 -70.5515581658,  43.3249171726,7.1035,383.51
 -70.5515638748,  43.3249207434,7.0285,385.51
 -70.5515695837,  43.3249243143,6.9622,387.51
 -70.5515752927,  43.3249278851,6.8988,389.51
 -70.5515810015,  43.3249314560,6.8425,391.51
 -70.5515867102,  43.3249350269,6.8287,393.51
 -70.5515924190,  43.3249385977,6.8434,395.51
 -70.5515981277,  43.3249421685,6.8677,397.51
 -70.5516038364,  43.3249457392,6.8890,399.51
 -70.5516095450,  43.3249493099,6.8852,401.51
 -70.5516152530,  43.3249528804,6.8626,403.51
 -70.5516209590,  43.3249564504,6.8381,405.51
