X,Y,Z,STA,source
-70.5495597800,43.3175708600,-18.1792113791,-1555.00,Maine ADCIRC model
-70.5495624700,43.3175727800,-18.1774379522,-1554.00,Maine ADCIRC model
-70.5495651700,43.3175746900,-18.1757158885,-1553.00,Maine ADCIRC model
-70.5495678600,43.3175766000,-18.1739762796,-1552.00,Maine ADCIRC model
-70.5495705600,43.3175785200,-18.1722203979,-1551.00,Maine ADCIRC model
-70.5495732500,43.3175804300,-18.1704807890,-1550.00,Maine ADCIRC model
-70.5495759500,43.3175823400,-18.1687587253,-1549.00,Maine ADCIRC model
-70.5495786400,43.3175842500,-18.1670191164,-1548.00,Maine ADCIRC model
-70.5495813400,43.3175861700,-18.1652632347,-1547.00,Maine ADCIRC model
-70.5495840300,43.3175880800,-18.1635236258,-1546.00,Maine ADCIRC model
-70.5495867200,43.3175899900,-18.1617840169,-1545.00,Maine ADCIRC model
-70.5495894200,43.3175919000,-18.1600619533,-1544.00,Maine ADCIRC model
-70.5495921100,43.3175938200,-18.1582885263,-1543.00,Maine ADCIRC model
-70.5495948100,43.3175957300,-18.1565664626,-1542.00,Maine ADCIRC model
-70.5495975000,43.3175976400,-18.1548268538,-1541.00,Maine ADCIRC model
-70.5496002000,43.3175995600,-18.1530709720,-1540.00,Maine ADCIRC model
-70.5496028900,43.3176014700,-18.1513313631,-1539.00,Maine ADCIRC model
-70.5496055900,43.3176033800,-18.1496092994,-1538.00,Maine ADCIRC model
-70.5496082800,43.3176052900,-18.1478696906,-1537.00,Maine ADCIRC model
-70.5496109800,43.3176072100,-18.1461138088,-1536.00,Maine ADCIRC model
-70.5496136700,43.3176091200,-18.1443741999,-1535.00,Maine ADCIRC model
-70.5496163700,43.3176110300,-18.1432111049,-1534.00,Maine ADCIRC model
-70.5496190600,43.3176129400,-18.1443792824,-1533.00,Maine ADCIRC model
-70.5496217600,43.3176148600,-18.1455414680,-1532.00,Maine ADCIRC model
-70.5496244500,43.3176167700,-18.1467096454,-1531.00,Maine ADCIRC model
-70.5496271500,43.3176186800,-18.1479074716,-1530.00,Maine ADCIRC model
-70.5496298400,43.3176206000,-18.1490400084,-1529.00,Maine ADCIRC model
-70.5496325400,43.3176225100,-18.1502378346,-1528.00,Maine ADCIRC model
-70.5496352300,43.3176244200,-18.1514060120,-1527.00,Maine ADCIRC model
-70.5496379200,43.3176263300,-18.1525741894,-1526.00,Maine ADCIRC model
-70.5496406200,43.3176282500,-18.1537363750,-1525.00,Maine ADCIRC model
-70.5496433100,43.3176301600,-18.1549045524,-1524.00,Maine ADCIRC model
-70.5496460100,43.3176320700,-18.1573789609,-1523.00,Maine ADCIRC model
-70.5496487000,43.3176339800,-18.1601009993,-1522.00,Maine ADCIRC model
-70.5496514000,43.3176359000,-18.1628239219,-1521.00,Maine ADCIRC model
-70.5496540900,43.3176378100,-18.1655459603,-1520.00,Maine ADCIRC model
-70.5496567900,43.3176397200,-18.1683007315,-1519.00,Maine ADCIRC model
-70.5496594800,43.3176416400,-18.1709909213,-1518.00,Maine ADCIRC model
-70.5496621800,43.3176435500,-18.1737456925,-1517.00,Maine ADCIRC model
-70.5496648700,43.3176454600,-18.1764677309,-1516.00,Maine ADCIRC model
-70.5496675700,43.3176473700,-18.1792225020,-1515.00,Maine ADCIRC model
-70.5496702600,43.3176492900,-18.1819126919,-1514.00,Maine ADCIRC model
-70.5496729600,43.3176512000,-18.1846674631,-1513.00,Maine ADCIRC model
-70.5496756500,43.3176531100,-18.1873895015,-1512.00,Maine ADCIRC model
-70.5496783500,43.3176550200,-18.1901809882,-1511.00,Maine ADCIRC model
-70.5496810400,43.3176569400,-18.1943564378,-1510.00,Maine ADCIRC model
-70.5496837400,43.3176588500,-18.1985862499,-1509.00,Maine ADCIRC model
-70.5496864300,43.3176607600,-18.2027843634,-1508.00,Maine ADCIRC model
-70.5496891200,43.3176626800,-18.2069598129,-1507.00,Maine ADCIRC model
-70.5496918200,43.3176645900,-18.2111896251,-1506.00,Maine ADCIRC model
-70.5496945100,43.3176665000,-18.2153877385,-1505.00,Maine ADCIRC model
-70.5496972100,43.3176684100,-18.2196175507,-1504.00,Maine ADCIRC model
-70.5496999000,43.3176703300,-18.2237930002,-1503.00,Maine ADCIRC model
-70.5497026000,43.3176722400,-18.2280228123,-1502.00,Maine ADCIRC model
-70.5497052900,43.3176741500,-18.2322209258,-1501.00,Maine ADCIRC model
-70.5497079900,43.3176760600,-18.2364507379,-1500.00,Maine ADCIRC model
-70.5497106800,43.3176779800,-18.2406261874,-1499.00,Maine ADCIRC model
-70.5497133800,43.3176798900,-18.2448559995,-1498.00,Maine ADCIRC model
-70.5497160700,43.3176818000,-18.2490541130,-1497.00,Maine ADCIRC model
-70.5497187700,43.3176837200,-18.2532612612,-1496.00,Maine ADCIRC model
-70.5497214600,43.3176856300,-18.2574593747,-1495.00,Maine ADCIRC model
-70.5497241600,43.3176875400,-18.2616891868,-1494.00,Maine ADCIRC model
-70.5497268500,43.3176894500,-18.2658873003,-1493.00,Maine ADCIRC model
-70.5497295500,43.3176913700,-18.2700944484,-1492.00,Maine ADCIRC model
-70.5497322400,43.3176932800,-18.2742925619,-1491.00,Maine ADCIRC model
-70.5497349400,43.3176951900,-18.2785223740,-1490.00,Maine ADCIRC model
-70.5497376300,43.3176971000,-18.2827204875,-1489.00,Maine ADCIRC model
-70.5497403300,43.3176990200,-18.2869276357,-1488.00,Maine ADCIRC model
-70.5497430200,43.3177009300,-18.2911257492,-1487.00,Maine ADCIRC model
-70.5497457100,43.3177028400,-18.2953238627,-1486.00,Maine ADCIRC model
-70.5497484100,43.3177047600,-18.2995310109,-1485.00,Maine ADCIRC model
-70.5497511000,43.3177066700,-18.3037291243,-1484.00,Maine ADCIRC model
-70.5497538000,43.3177085800,-18.3079589365,-1483.00,Maine ADCIRC model
-70.5497564900,43.3177104900,-18.3121570499,-1482.00,Maine ADCIRC model
-70.5497591900,43.3177124100,-18.3163641981,-1481.00,Maine ADCIRC model
-70.5497618800,43.3177143200,-18.3205623116,-1480.00,Maine ADCIRC model
-70.5497645800,43.3177162300,-18.3247921237,-1479.00,Maine ADCIRC model
-70.5497672700,43.3177181400,-18.3289902372,-1478.00,Maine ADCIRC model
-70.5497699700,43.3177200600,-18.3331973853,-1477.00,Maine ADCIRC model
-70.5497726600,43.3177219700,-18.3373954988,-1476.00,Maine ADCIRC model
-70.5497753600,43.3177238800,-18.3416253109,-1475.00,Maine ADCIRC model
-70.5497780500,43.3177258000,-18.3458007605,-1474.00,Maine ADCIRC model
-70.5497807500,43.3177277100,-18.3500305726,-1473.00,Maine ADCIRC model
-70.5497834400,43.3177296200,-18.3542286861,-1472.00,Maine ADCIRC model
-70.5497861400,43.3177315300,-18.3584584982,-1471.00,Maine ADCIRC model
-70.5497888300,43.3177334500,-18.3626339477,-1470.00,Maine ADCIRC model
-70.5497915300,43.3177353600,-18.3668637598,-1469.00,Maine ADCIRC model
-70.5497942200,43.3177372700,-18.3710618733,-1468.00,Maine ADCIRC model
-70.5497969100,43.3177391800,-18.3752599868,-1467.00,Maine ADCIRC model
-70.5497996100,43.3177411000,-18.3794671350,-1466.00,Maine ADCIRC model
-70.5498023000,43.3177430100,-18.3836652485,-1465.00,Maine ADCIRC model
-70.5498050000,43.3177449200,-18.3878950606,-1464.00,Maine ADCIRC model
-70.5498076900,43.3177468400,-18.3920705101,-1463.00,Maine ADCIRC model
-70.5498103900,43.3177487500,-18.3963003223,-1462.00,Maine ADCIRC model
-70.5498130800,43.3177506600,-18.4004984358,-1461.00,Maine ADCIRC model
-70.5498157800,43.3177525700,-18.4047282479,-1460.00,Maine ADCIRC model
-70.5498184700,43.3177544900,-18.4089036974,-1459.00,Maine ADCIRC model
-70.5498211700,43.3177564000,-18.4131335095,-1458.00,Maine ADCIRC model
-70.5498238600,43.3177583100,-18.4173316230,-1457.00,Maine ADCIRC model
-70.5498265600,43.3177602200,-18.4215614351,-1456.00,Maine ADCIRC model
-70.5498292500,43.3177621400,-18.4257368846,-1455.00,Maine ADCIRC model
-70.5498319500,43.3177640500,-18.4299666967,-1454.00,Maine ADCIRC model
-70.5498346400,43.3177659600,-18.4341648102,-1453.00,Maine ADCIRC model
-70.5498373400,43.3177678800,-18.4383719584,-1452.00,Maine ADCIRC model
-70.5498400300,43.3177697900,-18.4425700719,-1451.00,Maine ADCIRC model
-70.5498427300,43.3177717000,-18.4467998840,-1450.00,Maine ADCIRC model
-70.5498454200,43.3177736100,-18.4509979975,-1449.00,Maine ADCIRC model
-70.5498481100,43.3177755300,-18.4551734470,-1448.00,Maine ADCIRC model
-70.5498508100,43.3177774400,-18.4594032591,-1447.00,Maine ADCIRC model
-70.5498535000,43.3177793500,-18.4636013726,-1446.00,Maine ADCIRC model
-70.5498562000,43.3177812700,-18.4678085208,-1445.00,Maine ADCIRC model
-70.5498588900,43.3177831800,-18.4720066343,-1444.00,Maine ADCIRC model
-70.5498615900,43.3177850900,-18.4762364464,-1443.00,Maine ADCIRC model
-70.5498642800,43.3177870000,-18.4804345599,-1442.00,Maine ADCIRC model
-70.5498669800,43.3177889200,-18.4846417081,-1441.00,Maine ADCIRC model
-70.5498696700,43.3177908300,-18.4888398216,-1440.00,Maine ADCIRC model
-70.5498723700,43.3177927400,-18.4930696337,-1439.00,Maine ADCIRC model
-70.5498750600,43.3177946500,-18.4972677472,-1438.00,Maine ADCIRC model
-70.5498777600,43.3177965700,-18.5014748953,-1437.00,Maine ADCIRC model
-70.5498804500,43.3177984800,-18.5056730088,-1436.00,Maine ADCIRC model
-70.5498831500,43.3178003900,-18.5099028209,-1435.00,Maine ADCIRC model
-70.5498858400,43.3178023100,-18.5140782704,-1434.00,Maine ADCIRC model
-70.5498885400,43.3178042200,-18.5183080825,-1433.00,Maine ADCIRC model
-70.5498912300,43.3178061300,-18.5225061960,-1432.00,Maine ADCIRC model
-70.5498939300,43.3178080400,-18.5267360081,-1431.00,Maine ADCIRC model
-70.5498966200,43.3178099600,-18.5309114577,-1430.00,Maine ADCIRC model
-70.5498993200,43.3178118700,-18.5351412698,-1429.00,Maine ADCIRC model
-70.5499020100,43.3178137800,-18.5393393833,-1428.00,Maine ADCIRC model
-70.5499047000,43.3178156900,-18.5435374968,-1427.00,Maine ADCIRC model
-70.5499074000,43.3178176100,-18.5477446449,-1426.00,Maine ADCIRC model
-70.5499100900,43.3178195200,-18.5519427584,-1425.00,Maine ADCIRC model
-70.5499127900,43.3178214300,-18.5524471231,-1424.00,Maine ADCIRC model
-70.5499154800,43.3178233500,-18.5517116148,-1423.00,Maine ADCIRC model
-70.5499181800,43.3178252600,-18.5510303614,-1422.00,Maine ADCIRC model
-70.5499208700,43.3178271700,-18.5503281070,-1421.00,Maine ADCIRC model
-70.5499235700,43.3178290800,-18.5496468537,-1420.00,Maine ADCIRC model
-70.5499262600,43.3178310000,-18.5489113453,-1419.00,Maine ADCIRC model
-70.5499289600,43.3178329100,-18.5482300919,-1418.00,Maine ADCIRC model
-70.5499316500,43.3178348200,-18.5475278375,-1417.00,Maine ADCIRC model
-70.5499343500,43.3178367300,-18.5468465841,-1416.00,Maine ADCIRC model
-70.5499370400,43.3178386500,-18.5461110757,-1415.00,Maine ADCIRC model
-70.5499397400,43.3178405600,-18.5454298224,-1414.00,Maine ADCIRC model
-70.5499424300,43.3178424700,-18.5447275680,-1413.00,Maine ADCIRC model
-70.5499451300,43.3178443900,-18.5440130606,-1412.00,Maine ADCIRC model
-70.5499478200,43.3178463000,-18.5433108062,-1411.00,Maine ADCIRC model
-70.5499505200,43.3178482100,-18.5426295528,-1410.00,Maine ADCIRC model
-70.5499532100,43.3178501200,-18.5419272985,-1409.00,Maine ADCIRC model
-70.5499559100,43.3178520400,-18.5412127911,-1408.00,Maine ADCIRC model
-70.5499586000,43.3178539500,-18.5405105367,-1407.00,Maine ADCIRC model
-70.5499612900,43.3178558600,-18.5398082823,-1406.00,Maine ADCIRC model
-70.5499639900,43.3178577700,-18.5391270289,-1405.00,Maine ADCIRC model
-70.5499666800,43.3178596900,-18.5383915206,-1404.00,Maine ADCIRC model
-70.5499693800,43.3178616000,-18.5377102672,-1403.00,Maine ADCIRC model
-70.5499720700,43.3178635100,-18.5370080128,-1402.00,Maine ADCIRC model
-70.5499747700,43.3178654300,-18.5362935054,-1401.00,Maine ADCIRC model
-70.5499774600,43.3178673400,-18.5355912510,-1400.00,Maine ADCIRC model
-70.5499801600,43.3178692500,-18.5349099977,-1399.00,Maine ADCIRC model
-70.5499828500,43.3178711600,-18.5342077433,-1398.00,Maine ADCIRC model
-70.5499855500,43.3178730800,-18.5334932359,-1397.00,Maine ADCIRC model
-70.5499882400,43.3178749900,-18.5327909815,-1396.00,Maine ADCIRC model
-70.5499909400,43.3178769000,-18.5321097282,-1395.00,Maine ADCIRC model
-70.5499936300,43.3178788100,-18.5314074738,-1394.00,Maine ADCIRC model
-70.5499963300,43.3178807300,-18.5306929664,-1393.00,Maine ADCIRC model
-70.5499990200,43.3178826400,-18.5299907120,-1392.00,Maine ADCIRC model
-70.5500017200,43.3178845500,-18.5293094586,-1391.00,Maine ADCIRC model
-70.5500044100,43.3178864700,-18.5285739502,-1390.00,Maine ADCIRC model
-70.5500071100,43.3178883800,-18.5278926969,-1389.00,Maine ADCIRC model
-70.5500098000,43.3178902900,-18.5271904425,-1388.00,Maine ADCIRC model
-70.5500125000,43.3178922000,-18.5265091891,-1387.00,Maine ADCIRC model
-70.5500151900,43.3178941200,-18.5257736807,-1386.00,Maine ADCIRC model
-70.5500178800,43.3178960300,-18.5250714264,-1385.00,Maine ADCIRC model
-70.5500205800,43.3178979400,-18.5243901730,-1384.00,Maine ADCIRC model
-70.5500232700,43.3178998500,-18.5236879186,-1383.00,Maine ADCIRC model
-70.5500259700,43.3179017700,-18.5229734112,-1382.00,Maine ADCIRC model
-70.5500286600,43.3179036800,-18.5222711568,-1381.00,Maine ADCIRC model
-70.5500313600,43.3179055900,-18.5215899035,-1380.00,Maine ADCIRC model
-70.5500340500,43.3179075100,-18.5208543951,-1379.00,Maine ADCIRC model
-70.5500367500,43.3179094200,-18.5201731417,-1378.00,Maine ADCIRC model
-70.5500394400,43.3179113300,-18.5194708873,-1377.00,Maine ADCIRC model
-70.5500421400,43.3179132400,-18.5187896340,-1376.00,Maine ADCIRC model
-70.5500448300,43.3179151600,-18.5180541256,-1375.00,Maine ADCIRC model
-70.5500475300,43.3179170700,-18.5173728722,-1374.00,Maine ADCIRC model
-70.5500502200,43.3179189800,-18.5166706178,-1373.00,Maine ADCIRC model
-70.5500529200,43.3179208900,-18.5159893644,-1372.00,Maine ADCIRC model
-70.5500556100,43.3179228100,-18.5152538560,-1371.00,Maine ADCIRC model
-70.5500583100,43.3179247200,-18.5145726027,-1370.00,Maine ADCIRC model
-70.5500610000,43.3179266300,-18.5138703483,-1369.00,Maine ADCIRC model
-70.5500637000,43.3179285500,-18.5131558409,-1368.00,Maine ADCIRC model
-70.5500663900,43.3179304600,-18.5124535865,-1367.00,Maine ADCIRC model
-70.5500690900,43.3179323700,-18.5117723331,-1366.00,Maine ADCIRC model
-70.5500717800,43.3179342800,-18.5110700788,-1365.00,Maine ADCIRC model
-70.5500744700,43.3179362000,-18.5103345704,-1364.00,Maine ADCIRC model
-70.5500771700,43.3179381100,-18.5096533170,-1363.00,Maine ADCIRC model
-70.5500798600,43.3179400200,-18.5089510626,-1362.00,Maine ADCIRC model
-70.5500825600,43.3179419300,-18.5082698093,-1361.00,Maine ADCIRC model
-70.5500852500,43.3179438500,-18.5075343009,-1360.00,Maine ADCIRC model
-70.5500879500,43.3179457600,-18.5068530475,-1359.00,Maine ADCIRC model
-70.5500906400,43.3179476700,-18.5061507931,-1358.00,Maine ADCIRC model
-70.5500933400,43.3179495900,-18.5054362857,-1357.00,Maine ADCIRC model
-70.5500960300,43.3179515000,-18.5047340314,-1356.00,Maine ADCIRC model
-70.5500987300,43.3179534100,-18.5040527780,-1355.00,Maine ADCIRC model
-70.5501014200,43.3179553200,-18.5033505236,-1354.00,Maine ADCIRC model
-70.5501041200,43.3179572400,-18.5026360162,-1353.00,Maine ADCIRC model
-70.5501068100,43.3179591500,-18.5019337618,-1352.00,Maine ADCIRC model
-70.5501095100,43.3179610600,-18.5012525085,-1351.00,Maine ADCIRC model
-70.5501122000,43.3179629700,-18.5005502541,-1350.00,Maine ADCIRC model
-70.5501149000,43.3179648900,-18.4998357467,-1349.00,Maine ADCIRC model
-70.5501175900,43.3179668000,-18.4991334923,-1348.00,Maine ADCIRC model
-70.5501202900,43.3179687100,-18.4984522389,-1347.00,Maine ADCIRC model
-70.5501229800,43.3179706300,-18.4977167305,-1346.00,Maine ADCIRC model
-70.5501256800,43.3179725400,-18.4970354772,-1345.00,Maine ADCIRC model
-70.5501283700,43.3179744500,-18.4963332228,-1344.00,Maine ADCIRC model
-70.5501310600,43.3179763600,-18.4956309684,-1343.00,Maine ADCIRC model
-70.5501337600,43.3179782800,-18.4949164610,-1342.00,Maine ADCIRC model
-70.5501364500,43.3179801900,-18.4942142067,-1341.00,Maine ADCIRC model
-70.5501391500,43.3179821000,-18.4935329533,-1340.00,Maine ADCIRC model
-70.5501418400,43.3179840100,-18.4928306989,-1339.00,Maine ADCIRC model
-70.5501445400,43.3179859300,-18.4921161915,-1338.00,Maine ADCIRC model
-70.5501472300,43.3179878400,-18.4914139371,-1337.00,Maine ADCIRC model
-70.5501499300,43.3179897500,-18.4907326838,-1336.00,Maine ADCIRC model
-70.5501526200,43.3179916600,-18.4900304294,-1335.00,Maine ADCIRC model
-70.5501553200,43.3179935800,-18.4893159220,-1334.00,Maine ADCIRC model
-70.5501580100,43.3179954900,-18.4886136676,-1333.00,Maine ADCIRC model
-70.5501607100,43.3179974000,-18.4879324143,-1332.00,Maine ADCIRC model
-70.5501634000,43.3179993200,-18.4840691343,-1331.00,Maine ADCIRC model
-70.5501661000,43.3180012300,-18.4766084193,-1330.00,Maine ADCIRC model
-70.5501687900,43.3180031400,-18.4691624666,-1329.00,Maine ADCIRC model
-70.5501714900,43.3180050500,-18.4617017515,-1328.00,Maine ADCIRC model
-70.5501741800,43.3180069700,-18.4542376058,-1327.00,Maine ADCIRC model
-70.5501768800,43.3180088800,-18.4412614140,-1326.00,Maine ADCIRC model
-70.5501795700,43.3180107900,-18.4254661518,-1325.00,Maine ADCIRC model
-70.5501822700,43.3180127000,-18.4096404863,-1324.00,Maine ADCIRC model
-70.5501849600,43.3180146200,-18.3938053455,-1323.00,Maine ADCIRC model
-70.5501876500,43.3180165300,-18.3780100833,-1322.00,Maine ADCIRC model
-70.5501903500,43.3180184400,-18.3641604624,-1321.00,Maine ADCIRC model
-70.5501930400,43.3180203600,-18.3506604431,-1320.00,Maine ADCIRC model
-70.5501957400,43.3180222700,-18.3371490915,-1319.00,Maine ADCIRC model
-70.5501984300,43.3180241800,-18.3236717439,-1318.00,Maine ADCIRC model
-70.5502011300,43.3180260900,-18.3101603924,-1317.00,Maine ADCIRC model
-70.5502038200,43.3180280100,-18.2966603730,-1316.00,Maine ADCIRC model
-70.5502065200,43.3180299200,-18.2831490214,-1315.00,Maine ADCIRC model
-70.5502092100,43.3180318300,-18.2696716738,-1314.00,Maine ADCIRC model
-70.5502119100,43.3180337400,-18.2561603223,-1313.00,Maine ADCIRC model
-70.5502146000,43.3180356600,-18.2426603029,-1312.00,Maine ADCIRC model
-70.5502173000,43.3180375700,-18.2291489514,-1311.00,Maine ADCIRC model
-70.5502199900,43.3180394800,-18.2156716037,-1310.00,Maine ADCIRC model
-70.5502226900,43.3180414000,-18.2021375805,-1309.00,Maine ADCIRC model
-70.5502253800,43.3180433100,-18.1886602328,-1308.00,Maine ADCIRC model
-70.5502280800,43.3180452200,-18.1751488813,-1307.00,Maine ADCIRC model
-70.5502307700,43.3180471300,-18.1616715337,-1306.00,Maine ADCIRC model
-70.5502334700,43.3180490500,-18.1481375104,-1305.00,Maine ADCIRC model
-70.5502361600,43.3180509600,-18.1346601628,-1304.00,Maine ADCIRC model
-70.5502388600,43.3180528700,-18.1211488113,-1303.00,Maine ADCIRC model
-70.5502415500,43.3180547800,-18.1076714636,-1302.00,Maine ADCIRC model
-70.5502442500,43.3180567000,-18.0941374403,-1301.00,Maine ADCIRC model
-70.5502469400,43.3180586100,-18.0806600927,-1300.00,Maine ADCIRC model
-70.5502496300,43.3180605200,-18.0671827451,-1299.00,Maine ADCIRC model
-70.5502523300,43.3180624400,-18.0536487218,-1298.00,Maine ADCIRC model
-70.5502550200,43.3180643500,-18.0401713742,-1297.00,Maine ADCIRC model
-70.5502577200,43.3180662600,-18.0266600226,-1296.00,Maine ADCIRC model
-70.5502604100,43.3180681700,-18.0131826750,-1295.00,Maine ADCIRC model
-70.5502631100,43.3180700900,-17.9996486517,-1294.00,Maine ADCIRC model
-70.5502658000,43.3180720000,-17.9861713041,-1293.00,Maine ADCIRC model
-70.5502685000,43.3180739100,-17.9726599526,-1292.00,Maine ADCIRC model
-70.5502711900,43.3180758200,-17.9591826049,-1291.00,Maine ADCIRC model
-70.5502738900,43.3180777400,-17.9456485817,-1290.00,Maine ADCIRC model
-70.5502765800,43.3180796500,-17.9321712340,-1289.00,Maine ADCIRC model
-70.5502792800,43.3180815600,-17.9186598825,-1288.00,Maine ADCIRC model
-70.5502819700,43.3180834800,-17.9051598631,-1287.00,Maine ADCIRC model
-70.5502846700,43.3180853900,-17.8916485116,-1286.00,Maine ADCIRC model
-70.5502873600,43.3180873000,-17.8781711640,-1285.00,Maine ADCIRC model
-70.5502900600,43.3180892100,-17.8646598125,-1284.00,Maine ADCIRC model
-70.5502927500,43.3180911300,-17.8511597931,-1283.00,Maine ADCIRC model
-70.5502954500,43.3180930400,-17.8376484416,-1282.00,Maine ADCIRC model
-70.5502981400,43.3180949500,-17.8241710939,-1281.00,Maine ADCIRC model
-70.5503008400,43.3180968600,-17.8106597424,-1280.00,Maine ADCIRC model
-70.5503035300,43.3180987800,-17.7971597230,-1279.00,Maine ADCIRC model
-70.5503062300,43.3181006900,-17.7836483715,-1278.00,Maine ADCIRC model
-70.5503089200,43.3181026000,-17.7701710238,-1277.00,Maine ADCIRC model
-70.5503116100,43.3181045200,-17.7566710045,-1276.00,Maine ADCIRC model
-70.5503143100,43.3181064300,-17.7431596529,-1275.00,Maine ADCIRC model
-70.5503170000,43.3181083400,-17.7296823053,-1274.00,Maine ADCIRC model
-70.5503197000,43.3181102500,-17.7161709538,-1273.00,Maine ADCIRC model
-70.5503223900,43.3181121700,-17.7026709344,-1272.00,Maine ADCIRC model
-70.5503250900,43.3181140800,-17.6891595829,-1271.00,Maine ADCIRC model
-70.5503277800,43.3181159900,-17.6756822352,-1270.00,Maine ADCIRC model
-70.5503304800,43.3181179000,-17.6621708837,-1269.00,Maine ADCIRC model
-70.5503331700,43.3181198200,-17.6486708643,-1268.00,Maine ADCIRC model
-70.5503358700,43.3181217300,-17.6351595128,-1267.00,Maine ADCIRC model
-70.5503385600,43.3181236400,-17.6216821652,-1266.00,Maine ADCIRC model
-70.5503412600,43.3181255600,-17.6081481419,-1265.00,Maine ADCIRC model
-70.5503439500,43.3181274700,-17.5946707943,-1264.00,Maine ADCIRC model
-70.5503466500,43.3181293800,-17.5811594427,-1263.00,Maine ADCIRC model
-70.5503493400,43.3181312900,-17.5676820951,-1262.00,Maine ADCIRC model
-70.5503520400,43.3181332100,-17.5541480718,-1261.00,Maine ADCIRC model
-70.5503547300,43.3181351200,-17.5406707242,-1260.00,Maine ADCIRC model
-70.5503574300,43.3181370300,-17.5271593726,-1259.00,Maine ADCIRC model
-70.5503601200,43.3181389400,-17.5136820251,-1258.00,Maine ADCIRC model
-70.5503628200,43.3181408600,-17.5001480018,-1257.00,Maine ADCIRC model
-70.5503655100,43.3181427700,-17.4866706541,-1256.00,Maine ADCIRC model
-70.5503682100,43.3181446800,-17.4731593026,-1255.00,Maine ADCIRC model
-70.5503709000,43.3181466000,-17.4596592832,-1254.00,Maine ADCIRC model
-70.5503735900,43.3181485100,-17.4461819356,-1253.00,Maine ADCIRC model
-70.5503762900,43.3181504200,-17.4326705840,-1252.00,Maine ADCIRC model
-70.5503789800,43.3181523300,-17.4191932364,-1251.00,Maine ADCIRC model
-70.5503816800,43.3181542500,-17.4056592132,-1250.00,Maine ADCIRC model
-70.5503843700,43.3181561600,-17.3921818655,-1249.00,Maine ADCIRC model
-70.5503870700,43.3181580700,-17.3786705140,-1248.00,Maine ADCIRC model
-70.5503897600,43.3181599800,-17.3651931664,-1247.00,Maine ADCIRC model
-70.5503924600,43.3181619000,-17.3516591431,-1246.00,Maine ADCIRC model
-70.5503951500,43.3181638100,-17.3381817954,-1245.00,Maine ADCIRC model
-70.5503978500,43.3181657200,-17.3246704439,-1244.00,Maine ADCIRC model
-70.5504005400,43.3181676400,-17.3111704246,-1243.00,Maine ADCIRC model
