X,Y,Z,STA,source
-70.5728567600,43.3158051000,4.8556432000,3476.50,2011USACEMaine
-70.5728763400,43.3158099457,4.6259844000,3482.00,2011USACEMaine
-70.5728941400,43.3158143500,5.1509188000,3487.00,2011USACEMaine
-70.5729172700,43.3158200760,4.9868768000,3493.50,2011USACEMaine
-70.5729564200,43.3158297660,4.9212600000,3504.50,2011USACEMaine
-70.5729795500,43.3158354900,5.1509188000,3511.00,2011USACEMaine
-70.5730009100,43.3158407773,3.8713912000,3517.00,2011USACEMaine
-70.5730329400,43.3158487060,3.8057744000,3526.00,2011USACEMaine
-70.5730560783,43.3158544300,3.8713912000,3532.50,2011USACEMaine
-70.5730792100,43.3158601600,3.7073492000,3539.00,2011USACEMaine
-70.5731130225,43.3158685267,3.6417324000,3548.50,2011USACEMaine
-70.5731503929,43.3158777771,3.7073492000,3559.00,2011USACEMaine
-70.5731770900,43.3158843817,3.7401576000,3566.50,2011USACEMaine
-70.5732002200,43.3158901100,3.6417324000,3573.00,2011USACEMaine
-70.5732215800,43.3158953940,3.7401576000,3579.00,2011USACEMaine
-70.5732393700,43.3158998000,3.6417324000,3584.00,2011USACEMaine
-70.5732500500,43.3159024400,3.5761156000,3587.00,2011USACEMaine
-70.5732838633,43.3159108106,3.6417324000,3596.50,2011USACEMaine
-70.5733372500,43.3159240240,3.7073492000,3611.50,2011USACEMaine
-70.5733603800,43.3159297500,3.6417324000,3618.00,2011USACEMaine
-70.5733710600,43.3159323900,3.7401576000,3621.00,2011USACEMaine
-70.5733941963,43.3159381200,3.8057744000,3627.50,2011USACEMaine
-70.5734137700,43.3159429600,3.7401576000,3633.00,2011USACEMaine
-70.5734262300,43.3159460483,3.8057744000,3636.50,2011USACEMaine
-70.5734511400,43.3159522117,3.7073492000,3643.50,2011USACEMaine
-70.5734707200,43.3159570600,3.6417324000,3649.00,2011USACEMaine
-70.5734885120,43.3159614600,3.7401576000,3654.00,2011USACEMaine
-70.5735134300,43.3159676300,3.8057744000,3661.00,2011USACEMaine
-70.5735347800,43.3159729133,5.0524936000,3667.00,2011USACEMaine
-70.5735561400,43.3159782000,5.0853020000,3673.00,2011USACEMaine
-70.5735846100,43.3159852486,4.9868768000,3681.00,2011USACEMaine
-70.5736059700,43.3159905300,4.6259844000,3687.00,2011USACEMaine
-70.5736202000,43.3159940567,3.1167980000,3691.00,2011USACEMaine
-70.5736344400,43.3159975800,2.5262468000,3695.00,2011USACEMaine
-70.5736540150,43.3160024233,2.0997376000,3700.50,2011USACEMaine
-70.5736700300,43.3160063900,2.3950132000,3705.00,2011USACEMaine
-70.5736824900,43.3160094700,2.6246720000,3708.50,2011USACEMaine
-70.5737002825,43.3160138775,3.3464568000,3713.50,2011USACEMaine
-70.5737145200,43.3160174000,3.5761156000,3717.50,2011USACEMaine
-70.5737340971,43.3160222443,4.0354332000,3723.00,2011USACEMaine
-70.5737857045,43.3160350175,4.7572180000,3737.50,2011USACEMaine
-70.5738284100,43.3160455900,4.8228348000,3749.50,2011USACEMaine
-70.5738426500,43.3160491100,4.6916012000,3753.50,2011USACEMaine
-70.5738640067,43.3160543983,4.7572180000,3759.50,2011USACEMaine
-70.5738871400,43.3160601200,1.4763780000,3766.00,2011USACEMaine
-70.5739102750,43.3160658500,1.2467192000,3772.50,2011USACEMaine
-70.5739298500,43.3160706900,1.0498688000,3778.00,2011USACEMaine
-70.5739494267,43.3160755400,1.4107612000,3783.50,2011USACEMaine
-70.5739707800,43.3160808225,0.7545932000,3789.50,2011USACEMaine
-70.5739832400,43.3160839100,0.9514436000,3793.00,2011USACEMaine
-70.5739939160,43.3160865500,4.1666668000,3796.00,2011USACEMaine
-70.5740188300,43.3160927157,0.5249344000,3803.00,2011USACEMaine
-70.5740384100,43.3160975600,0.1640420000,3808.50,2011USACEMaine
-70.5740615400,43.3161032867,0.2952756000,3815.00,2011USACEMaine
-70.5741078100,43.3161147400,0.3608924000,3828.00,2006femaCumbYork
-70.5741220500,43.3161182600,4.5603676000,3832.00,2011USACEMaine
-70.5741345017,43.3161213450,4.7572180000,3835.50,2011USACEMaine
-70.5741594200,43.3161275100,4.6916012000,3842.50,2011USACEMaine
-70.5741807700,43.3161327975,5.0853020000,3848.50,2011USACEMaine
-70.5742341604,43.3161460096,4.6916012000,3863.50,2011USACEMaine
-70.5742928886,43.3161605429,4.5603676000,3880.00,2011USACEMaine
-70.5743106800,43.3161649500,4.6259844000,3885.00,2011USACEMaine
-70.5743213600,43.3161675900,4.3963256000,3888.00,2011USACEMaine
-70.5743356000,43.3161711100,4.3307088000,3892.00,2011USACEMaine
-70.5743462740,43.3161737600,4.5275592000,3895.00,2011USACEMaine
-70.5743711900,43.3161799214,0.6561680000,3902.00,2011USACEMaine
-70.5743889800,43.3161843300,0.0656168000,3907.00,2011USACEMaine
