X,Y,Z,STA,source
-69.9007486000,43.7889722500,-9.8230402034,-1686.50,Maine ADCIRC model
-69.9007450200,43.7889713600,-9.8261698068,-1685.50,Maine ADCIRC model
-69.9007414300,43.7889704700,-9.8293069192,-1684.50,Maine ADCIRC model
-69.9007378500,43.7889695800,-9.8324365226,-1683.50,Maine ADCIRC model
-69.9007342700,43.7889686900,-9.8355661261,-1682.50,Maine ADCIRC model
-69.9007306800,43.7889678000,-9.8387032385,-1681.50,Maine ADCIRC model
-69.9007271000,43.7889669100,-9.8418328419,-1680.50,Maine ADCIRC model
-69.9007235200,43.7889660200,-9.8449624453,-1679.50,Maine ADCIRC model
-69.9007199300,43.7889651300,-9.8480995577,-1678.50,Maine ADCIRC model
-69.9007163500,43.7889642400,-9.8512291611,-1677.50,Maine ADCIRC model
-69.9007127700,43.7889633500,-9.8543587645,-1676.50,Maine ADCIRC model
-69.9007091800,43.7889624600,-9.8574958769,-1675.50,Maine ADCIRC model
-69.9007056000,43.7889615700,-9.8606254803,-1674.50,Maine ADCIRC model
-69.9007020100,43.7889606800,-9.8637625927,-1673.50,Maine ADCIRC model
-69.9006984300,43.7889597900,-9.8668921961,-1672.50,Maine ADCIRC model
-69.9006948500,43.7889589000,-9.8700217995,-1671.50,Maine ADCIRC model
-69.9006912600,43.7889580100,-9.8731589119,-1670.50,Maine ADCIRC model
-69.9006876800,43.7889571300,-9.8762835559,-1669.50,Maine ADCIRC model
-69.9006841000,43.7889562400,-9.8794131593,-1668.50,Maine ADCIRC model
-69.9006805100,43.7889553500,-9.8825502717,-1667.50,Maine ADCIRC model
-69.9006769300,43.7889544600,-9.8856798751,-1666.50,Maine ADCIRC model
-69.9006733500,43.7889535700,-9.8888094785,-1665.50,Maine ADCIRC model
-69.9006697600,43.7889526800,-9.8919465909,-1664.50,Maine ADCIRC model
-69.9006661800,43.7889517900,-9.8950761943,-1663.50,Maine ADCIRC model
-69.9006626000,43.7889509000,-9.8982057978,-1662.50,Maine ADCIRC model
-69.9006590100,43.7889500100,-9.9013429101,-1661.50,Maine ADCIRC model
-69.9006554300,43.7889491200,-9.9044725136,-1660.50,Maine ADCIRC model
-69.9006518500,43.7889482300,-9.9076021170,-1659.50,Maine ADCIRC model
-69.9006482600,43.7889473400,-9.9107392294,-1658.50,Maine ADCIRC model
-69.9006446800,43.7889464500,-9.9138688328,-1657.50,Maine ADCIRC model
-69.9006410900,43.7889455600,-9.9170059452,-1656.50,Maine ADCIRC model
-69.9006375100,43.7889446700,-9.9201355486,-1655.50,Maine ADCIRC model
-69.9006339300,43.7889437800,-9.9232651520,-1654.50,Maine ADCIRC model
-69.9006303400,43.7889428900,-9.9264022644,-1653.50,Maine ADCIRC model
-69.9006267600,43.7889420000,-9.9295318678,-1652.50,Maine ADCIRC model
-69.9006231800,43.7889411100,-9.9323595756,-1651.50,Maine ADCIRC model
-69.9006195900,43.7889402200,-9.9351481142,-1650.50,Maine ADCIRC model
-69.9006160100,43.7889393300,-9.9379273350,-1649.50,Maine ADCIRC model
-69.9006124300,43.7889384400,-9.9407065557,-1648.50,Maine ADCIRC model
-69.9006088400,43.7889375500,-9.9434950943,-1647.50,Maine ADCIRC model
-69.9006052600,43.7889366600,-9.9462743150,-1646.50,Maine ADCIRC model
-69.9006016800,43.7889357700,-9.9490535357,-1645.50,Maine ADCIRC model
-69.9005980900,43.7889348900,-9.9518483281,-1644.50,Maine ADCIRC model
-69.9005945100,43.7889340000,-9.9546275488,-1643.50,Maine ADCIRC model
-69.9005909300,43.7889331100,-9.9574067695,-1642.50,Maine ADCIRC model
-69.9005873400,43.7889322200,-9.9601953081,-1641.50,Maine ADCIRC model
-69.9005837600,43.7889313300,-9.9629745288,-1640.50,Maine ADCIRC model
-69.9005801700,43.7889304400,-9.9657630675,-1639.50,Maine ADCIRC model
-69.9005765900,43.7889295500,-9.9685422882,-1638.50,Maine ADCIRC model
-69.9005730100,43.7889286600,-9.9713215089,-1637.50,Maine ADCIRC model
-69.9005694200,43.7889277700,-9.9741100475,-1636.50,Maine ADCIRC model
-69.9005658400,43.7889268800,-9.9768892682,-1635.50,Maine ADCIRC model
-69.9005622600,43.7889259900,-9.9796684890,-1634.50,Maine ADCIRC model
-69.9005586700,43.7889251000,-9.9824570276,-1633.50,Maine ADCIRC model
-69.9005550900,43.7889242100,-9.9852362483,-1632.50,Maine ADCIRC model
