X,Y,Z,STA,source
-69.9643786500,43.7619627800,-17.8065154857,-163.50,Maine ADCIRC model
-69.9643822000,43.7619637400,-17.7374852314,-162.50,Maine ADCIRC model
-69.9643857400,43.7619647100,-17.6686971391,-161.50,Maine ADCIRC model
-69.9643892800,43.7619656800,-17.5999090465,-160.50,Maine ADCIRC model
-69.9643928300,43.7619666400,-17.5308787925,-159.50,Maine ADCIRC model
-69.9643963700,43.7619676100,-17.4620906999,-158.50,Maine ADCIRC model
-69.9643999100,43.7619685800,-17.3933026076,-157.50,Maine ADCIRC model
-69.9644034600,43.7619695400,-17.3242723533,-156.50,Maine ADCIRC model
-69.9644070000,43.7619705100,-17.2554842610,-155.50,Maine ADCIRC model
-69.9644105500,43.7619714800,-17.1864915614,-154.50,Maine ADCIRC model
-69.9644140900,43.7619724400,-17.1176659140,-153.50,Maine ADCIRC model
-69.9644176300,43.7619734100,-17.0488778218,-152.50,Maine ADCIRC model
-69.9644211800,43.7619743800,-16.9798851222,-151.50,Maine ADCIRC model
-69.9644247200,43.7619753400,-16.9110594751,-150.50,Maine ADCIRC model
-69.9644282600,43.7619763100,-16.8422713825,-149.50,Maine ADCIRC model
-69.9644318100,43.7619772800,-16.7732786833,-148.50,Maine ADCIRC model
-69.9644353500,43.7619782400,-16.7044530359,-147.50,Maine ADCIRC model
-69.9644389000,43.7619792100,-16.6354603363,-146.50,Maine ADCIRC model
-69.9644424400,43.7619801700,-16.5666346893,-145.50,Maine ADCIRC model
-69.9644459800,43.7619811400,-16.4978465970,-144.50,Maine ADCIRC model
-69.9644495300,43.7619821100,-16.4288538974,-143.50,Maine ADCIRC model
-69.9644530700,43.7619830700,-16.3600282500,-142.50,Maine ADCIRC model
-69.9644566100,43.7619840400,-16.2912401577,-141.50,Maine ADCIRC model
-69.9644601600,43.7619850100,-16.2222474582,-140.50,Maine ADCIRC model
-69.9644637000,43.7619859700,-16.1534218111,-139.50,Maine ADCIRC model
-69.9644672500,43.7619869400,-16.0844291116,-138.50,Maine ADCIRC model
-69.9644707900,43.7619879100,-16.0156410193,-137.50,Maine ADCIRC model
-69.9644743300,43.7619888700,-15.9468153719,-136.50,Maine ADCIRC model
-69.9644778800,43.7619898400,-15.8778226723,-135.50,Maine ADCIRC model
-69.9644814200,43.7619908100,-15.8090345800,-134.50,Maine ADCIRC model
-69.9644849600,43.7619917700,-15.7402089330,-133.50,Maine ADCIRC model
-69.9644885100,43.7619927400,-15.6712162334,-132.50,Maine ADCIRC model
-69.9644920500,43.7619937100,-15.6024281408,-131.50,Maine ADCIRC model
-69.9644956000,43.7619946700,-15.5333978865,-130.50,Maine ADCIRC model
-69.9644991400,43.7619956400,-15.4646097942,-129.50,Maine ADCIRC model
-69.9645026800,43.7619966000,-15.3957841471,-128.50,Maine ADCIRC model
-69.9645062300,43.7619975700,-15.3267914475,-127.50,Maine ADCIRC model
-69.9645097700,43.7619985400,-15.2580033550,-126.50,Maine ADCIRC model
-69.9645133100,43.7619995000,-15.1891777079,-125.50,Maine ADCIRC model
-69.9645168600,43.7620004700,-15.1201850083,-124.50,Maine ADCIRC model
-69.9645204000,43.7620014400,-14.9705732047,-123.50,Maine ADCIRC model
-69.9645239500,43.7620024000,-14.7674280122,-122.50,Maine ADCIRC model
-69.9645274900,43.7620033700,-14.5648122886,-121.50,Maine ADCIRC model
-69.9645310300,43.7620043400,-14.3621965643,-120.50,Maine ADCIRC model
-69.9645345800,43.7620053000,-14.1590513718,-119.50,Maine ADCIRC model
-69.9645381200,43.7620062700,-13.9564356482,-118.50,Maine ADCIRC model
-69.9645416600,43.7620072400,-13.7538199247,-117.50,Maine ADCIRC model
-69.9645452100,43.7620082000,-13.5506747322,-116.50,Maine ADCIRC model
-69.9645487500,43.7620091700,-13.3480590079,-115.50,Maine ADCIRC model
-69.9645523000,43.7620101400,-13.1448801490,-114.50,Maine ADCIRC model
-69.9645558400,43.7620111000,-12.9422980918,-113.50,Maine ADCIRC model
-69.9645593800,43.7620120700,-12.7396823683,-112.50,Maine ADCIRC model
-69.9645629300,43.7620130300,-12.5365371758,-111.50,Maine ADCIRC model
-69.9645664700,43.7620140000,-12.3339214522,-110.50,Maine ADCIRC model
-69.9645700100,43.7620149700,-12.1313057279,-109.50,Maine ADCIRC model
-69.9645735600,43.7620159300,-11.9281605354,-108.50,Maine ADCIRC model
-69.9645771000,43.7620169000,-11.7255448119,-107.50,Maine ADCIRC model
-69.9645806500,43.7620178700,-11.5223659522,-106.50,Maine ADCIRC model
-69.9645841900,43.7620188300,-11.3197838958,-105.50,Maine ADCIRC model
-69.9645877300,43.7620198000,-11.1171681715,-104.50,Maine ADCIRC model
-69.9645912800,43.7620207700,-10.9139893127,-103.50,Maine ADCIRC model
-69.9645948200,43.7620217300,-10.7114072554,-102.50,Maine ADCIRC model
-69.9645983600,43.7620227000,-10.5087915319,-101.50,Maine ADCIRC model
-69.9646019100,43.7620236700,-10.3056126723,-100.50,Maine ADCIRC model
-69.9646054500,43.7620246300,-10.1030306159,-99.50,Maine ADCIRC model
-69.9646090000,43.7620256000,-9.8998517562,-98.50,Maine ADCIRC model
-69.9646125400,43.7620265700,-9.6972360319,-97.50,Maine ADCIRC model
-69.9646160800,43.7620275300,-9.4946539755,-96.50,Maine ADCIRC model
-69.9646196300,43.7620285000,-9.2914751159,-95.50,Maine ADCIRC model
-69.9646231700,43.7620294600,-9.0888930594,-94.50,Maine ADCIRC model
-69.9646267100,43.7620304300,-8.8862773351,-93.50,Maine ADCIRC model
-69.9646302600,43.7620314000,-8.6830984755,-92.50,Maine ADCIRC model
-69.9646338000,43.7620323600,-8.4805164191,-91.50,Maine ADCIRC model
-69.9646373500,43.7620333300,-8.2773375594,-90.50,Maine ADCIRC model
-69.9646408900,43.7620343000,-8.0747218359,-89.50,Maine ADCIRC model
-69.9646444300,43.7620352600,-7.8721397787,-88.50,Maine ADCIRC model
-69.9646479800,43.7620362300,-7.6689609199,-87.50,Maine ADCIRC model
-69.9646515200,43.7620372000,-7.4663451955,-86.50,Maine ADCIRC model
-69.9646550600,43.7620381600,-7.2637631391,-85.50,Maine ADCIRC model
-69.9646586100,43.7620391300,-7.0605842795,-84.50,Maine ADCIRC model
-69.9646621500,43.7620401000,-6.8579685560,-83.50,Maine ADCIRC model
-69.9646657000,43.7620410600,-6.6548233634,-82.50,Maine ADCIRC model
-69.9646692400,43.7620420300,-6.4522076391,-81.50,Maine ADCIRC model
-69.9646727800,43.7620430000,-6.2495919156,-80.50,Maine ADCIRC model
-69.9646763300,43.7620439600,-6.0464467231,-79.50,Maine ADCIRC model
-69.9646798700,43.7620449300,-5.8438309995,-78.50,Maine ADCIRC model
-69.9646834100,43.7620458900,-5.6412489423,-77.50,Maine ADCIRC model
-69.9646869600,43.7620468600,-5.4380700835,-76.50,Maine ADCIRC model
-69.9646905000,43.7620478300,-5.2354543592,-75.50,Maine ADCIRC model
-69.9646940500,43.7620487900,-5.0323091666,-74.50,Maine ADCIRC model
-69.9646975900,43.7620497600,-4.8296934431,-73.50,Maine ADCIRC model
-69.9647011300,43.7620507300,-4.6270777196,-72.50,Maine ADCIRC model
-69.9647046800,43.7620516900,-4.4239325271,-71.50,Maine ADCIRC model
-69.9647082200,43.7620526600,-4.2213168027,-70.50,Maine ADCIRC model
-69.9647117600,43.7620536300,-4.0187010792,-69.50,Maine ADCIRC model
-69.9647153100,43.7620545900,-3.8155558867,-68.50,Maine ADCIRC model
-69.9647188500,43.7620555600,-3.6129401632,-67.50,Maine ADCIRC model
-69.9647224000,43.7620565300,-3.4097613035,-66.50,Maine ADCIRC model
-69.9647259400,43.7620574900,-3.2071792471,-65.50,Maine ADCIRC model
-69.9647294800,43.7620584600,-3.0045635228,-64.50,Maine ADCIRC model
-69.9647330300,43.7620594300,-2.8013846632,-63.50,Maine ADCIRC model
-69.9647365700,43.7620603900,-2.5988026067,-62.50,Maine ADCIRC model
-69.9647401200,43.7620613600,-2.3956237471,-61.50,Maine ADCIRC model
-69.9647436600,43.7620623200,-2.1930416907,-60.50,Maine ADCIRC model
-69.9647472000,43.7620632900,-1.9904259664,-59.50,Maine ADCIRC model
-69.9647507500,43.7620642600,-1.7818146833,-58.50,Maine ADCIRC model
-69.9647542900,43.7620652200,-1.5736947659,-57.50,Maine ADCIRC model
-69.9647578300,43.7620661900,-1.3655144757,-56.50,Maine ADCIRC model
-69.9647613800,43.7620671600,-1.1567626481,-55.50,Maine ADCIRC model
-69.9647649200,43.7620681200,-0.9486427314,-54.50,Maine ADCIRC model
-69.9647684700,43.7620690900,-0.7398909039,-53.50,Maine ADCIRC model
-69.9647720100,43.7620700600,-0.5317106129,-52.50,Maine ADCIRC model
-69.9647755500,43.7620710200,-0.3235906962,-51.50,Maine ADCIRC model
-69.9647791000,43.7620719900,-0.1148388687,-50.50,Maine ADCIRC model
-69.9648145342,43.7620816542,-2.8740158400,-40.50,2006FEMA
-69.9648747785,43.7620980831,-0.6430446400,-23.50,2006FEMA
-69.9649580572,43.7621207956,7.1259844800,  0.00,2006FEMA
-69.9650289317,43.7621401233,10.5347772400, 20.00,2006FEMA
-69.9650927200,43.7621575207,22.0177172400, 38.00,2006FEMA
-69.9652823127,43.7622092256,29.6292660400, 91.50,-9.990000e+02
-69.9655534122,43.7622831584,41.2762480400,168.00,-9.990000e+02
-69.9656331482,43.7623049036,46.3287416400,190.50,2006FEMA
-69.9656898484,43.7623203658,46.8569568800,206.50,2006FEMA
-69.9657288300,43.7623310000,45.5807101200,217.50,2006FEMA
-69.9657394620,43.7623338960,45.3182429200,220.50,2006FEMA
-69.9657642686,43.7623406600,45.4166681200,227.50,2006FEMA
-69.9658369162,43.7623604728,45.6463269200,248.00,2006FEMA
