-13.000000,-1.398045,1
-12.000000,-1.170084,1
-11.000000,-0.942122,1
-10.000000,-0.718023,1
-9.000000,-0.497289,1
-8.000000,-0.276619,1
-7.000000,-0.090368,1
-6.000000,0.061743,1
-5.000000,0.213854,1
-4.000000,0.365965,1
-3.000000,0.518076,1
-2.000000,0.670187,1
-1.000000,0.822298,1
0.000000,0.974409,1
1.000000,1.803567,1
2.000000,2.632725,1
3.000000,3.461883,1
4.000000,4.291040,1
5.000000,5.120198,1
6.000000,5.949356,1
7.000000,6.778514,1
8.000000,7.607671,1
9.000000,8.436829,1
10.000000,9.265987,1
11.000000,10.095145,1
12.000000,10.924302,1
13.000000,11.753460,1
14.000000,12.582618,1
15.000000,13.411776,1
16.000000,14.240933,1
17.000000,14.654145,1
