type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,417344.1452,4844094.6743,-70.0265702687472,43.7452833549207,-18.807,8.867,4.94,12.33,6.17
OF,1,417344.044043548,4844094.96182527,-70.0265715691308,43.7452859320738,-18.783,8.867,4.94,12.33,6.17
OF,2,417343.942887096,4844095.24935055,-70.0265728695145,43.7452885092268,-18.759,8.867,4.95,12.33,6.17
OF,3,417343.841730644,4844095.53687583,-70.0265741698983,43.7452910863798,-18.735,8.867,4.95,12.33,6.17
OF,4,417343.740574192,4844095.8244011,-70.0265754702823,43.7452936635327,-18.711,8.867,4.95,12.33,6.17
OF,5,417343.63941774,4844096.11192638,-70.0265767706663,43.7452962406857,-18.687,8.867,4.95,12.33,6.17
OF,6,417343.538261288,4844096.39945165,-70.0265780710505,43.7452988178386,-18.663,8.867,4.95,12.33,6.17
OF,7,417343.437104836,4844096.68697693,-70.0265793714348,43.7453013949916,-18.639,8.867,4.95,12.33,6.17
OF,8,417343.335948384,4844096.9745022,-70.0265806718192,43.7453039721445,-18.615,8.867,4.95,12.33,6.17
OF,9,417343.234791933,4844097.26202748,-70.0265819722037,43.7453065492973,-18.591,8.867,4.95,12.33,6.17
OF,10,417343.133635481,4844097.54955275,-70.0265832725883,43.7453091264502,-18.567,8.867,4.95,12.33,6.17
OF,11,417343.032479029,4844097.83707803,-70.026584572973,43.7453117036031,-18.543,8.867,4.95,12.33,6.17
OF,12,417342.931322577,4844098.1246033,-70.0265858733578,43.7453142807559,-18.519,8.867,4.95,12.33,6.17
OF,13,417342.830166125,4844098.41212858,-70.0265871737428,43.7453168579087,-18.496,8.867,4.95,12.33,6.17
OF,14,417342.729009673,4844098.69965385,-70.0265884741279,43.7453194350615,-18.472,8.867,4.95,12.33,6.17
OF,15,417342.627853221,4844098.98717913,-70.0265897745131,43.7453220122143,-18.448,8.867,4.95,12.33,6.17
OF,16,417342.526696769,4844099.2747044,-70.0265910748983,43.7453245893671,-18.424,8.867,4.95,12.33,6.17
OF,17,417342.425540317,4844099.56222968,-70.0265923752838,43.7453271665198,-18.399,8.867,4.95,12.33,6.17
OF,18,417342.324383865,4844099.84975495,-70.0265936756693,43.7453297436726,-18.364,8.867,4.95,12.33,6.17
OF,19,417342.223227413,4844100.13728023,-70.0265949760549,43.7453323208253,-18.330,8.867,4.95,12.33,6.17
OF,20,417342.122070961,4844100.4248055,-70.0265962764407,43.745334897978,-18.296,8.867,4.95,12.34,6.17
OF,21,417342.020914509,4844100.71233078,-70.0265975768265,43.7453374751307,-18.262,8.867,4.96,12.34,6.17
OF,22,417341.919758057,4844100.99985605,-70.0265988772125,43.7453400522833,-18.228,8.867,4.96,12.34,6.17
OF,23,417341.818601605,4844101.28738133,-70.0266001775986,43.745342629436,-18.194,8.867,4.96,12.34,6.17
OF,24,417341.717445153,4844101.5749066,-70.0266014779848,43.7453452065886,-18.160,8.867,4.96,12.34,6.17
OF,25,417341.616288701,4844101.86243188,-70.0266027783711,43.7453477837412,-18.125,8.867,4.96,12.34,6.17
OF,26,417341.515132249,4844102.14995715,-70.0266040787575,43.7453503608939,-18.091,8.867,4.96,12.34,6.17
OF,27,417341.413975797,4844102.43748243,-70.0266053791441,43.7453529380464,-18.057,8.867,4.96,12.34,6.17
OF,28,417341.312819345,4844102.7250077,-70.0266066795307,43.745355515199,-18.023,8.867,4.96,12.34,6.17
OF,29,417341.211662893,4844103.01253298,-70.0266079799175,43.7453580923516,-17.989,8.867,4.96,12.34,6.17
OF,30,417341.110506442,4844103.30005825,-70.0266092803044,43.7453606695041,-17.955,8.867,4.96,12.34,6.17
OF,31,417341.00934999,4844103.58758353,-70.0266105806914,43.7453632466566,-17.921,8.867,4.96,12.34,6.17
OF,32,417340.908193538,4844103.87510881,-70.0266118810785,43.7453658238091,-17.887,8.867,4.96,12.34,6.17
OF,33,417340.807037086,4844104.16263408,-70.0266131814657,43.7453684009616,-17.852,8.867,4.96,12.34,6.17
OF,34,417340.705880634,4844104.45015936,-70.0266144818531,43.745370978114,-17.818,8.867,4.96,12.34,6.17
OF,35,417340.604724182,4844104.73768463,-70.0266157822405,43.7453735552665,-17.784,8.867,4.96,12.34,6.17
OF,36,417340.50356773,4844105.02520991,-70.0266170826281,43.7453761324189,-17.750,8.867,4.97,12.34,6.17
OF,37,417340.402411278,4844105.31273518,-70.0266183830158,43.7453787095713,-17.716,8.867,4.97,12.34,6.17
OF,38,417340.301254826,4844105.60026046,-70.0266196834036,43.7453812867237,-17.682,8.867,4.97,12.34,6.17
OF,39,417340.200098374,4844105.88778573,-70.0266209837915,43.7453838638761,-17.648,8.867,4.97,12.34,6.17
OF,40,417340.098941922,4844106.17531101,-70.0266222841795,43.7453864410284,-17.614,8.867,4.97,12.34,6.17
OF,41,417339.99778547,4844106.46283628,-70.0266235845676,43.7453890181808,-17.579,8.867,4.97,12.35,6.17
OF,42,417339.896629018,4844106.75036156,-70.0266248849559,43.7453915953331,-17.545,8.867,4.97,12.35,6.17
OF,43,417339.795472566,4844107.03788683,-70.0266261853442,43.7453941724854,-17.511,8.867,4.97,12.35,6.17
OF,44,417339.694316114,4844107.32541211,-70.0266274857327,43.7453967496377,-17.477,8.867,4.97,12.35,6.17
OF,45,417339.593159662,4844107.61293738,-70.0266287861213,43.74539932679,-17.443,8.867,4.97,12.35,6.17
OF,46,417339.49200321,4844107.90046266,-70.02663008651,43.7454019039423,-17.409,8.867,4.97,12.35,6.17
OF,47,417339.390846758,4844108.18798793,-70.0266313868988,43.7454044810945,-17.375,8.867,4.97,12.35,6.17
OF,48,417339.289690306,4844108.47551321,-70.0266326872877,43.7454070582467,-17.340,8.867,4.97,12.35,6.17
OF,49,417339.188533854,4844108.76303848,-70.0266339876767,43.7454096353989,-17.306,8.867,4.97,12.35,6.17
