type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,420571.5907,4844879.2893,-69.9866080096867,43.752699875218,-23.920,8.831,3.41,11.22,3.48
OF,1,420571.885377626,4844879.21139937,-69.9866043384064,43.7526992055063,-23.705,8.831,3.41,11.22,3.48
OF,2,420572.180055253,4844879.13349874,-69.9866006671261,43.7526985357944,-23.490,8.831,3.41,11.22,3.48
OF,3,420572.474732879,4844879.05559811,-69.9865969958459,43.7526978660824,-23.276,8.831,3.41,11.22,3.48
OF,4,420572.769410505,4844878.97769748,-69.9865933245658,43.7526971963702,-23.062,8.831,3.41,11.22,3.48
OF,5,420573.064088131,4844878.89979685,-69.9865896532857,43.752696526658,-22.847,8.831,3.41,11.22,3.48
OF,6,420573.358765758,4844878.82189622,-69.9865859820058,43.7526958569456,-22.633,8.831,3.41,11.22,3.48
OF,7,420573.653443384,4844878.74399559,-69.9865823107259,43.7526951872332,-22.418,8.831,3.41,11.21,3.48
OF,8,420573.94812101,4844878.66609496,-69.9865786394462,43.7526945175206,-22.204,8.831,3.40,11.21,3.48
OF,9,420574.242798636,4844878.58819433,-69.9865749681664,43.7526938478079,-21.989,8.831,3.40,11.21,3.48
OF,10,420574.537476263,4844878.5102937,-69.9865712968868,43.752693178095,-21.775,8.831,3.40,11.21,3.48
OF,11,420574.832153889,4844878.43239307,-69.9865676256073,43.7526925083821,-21.560,8.831,3.40,11.21,3.48
OF,12,420575.126831515,4844878.35449244,-69.9865639543278,43.752691838669,-21.346,8.831,3.40,11.21,3.48
OF,13,420575.421509141,4844878.2765918,-69.9865602830484,43.7526911689558,-21.132,8.831,3.40,11.21,3.48
OF,14,420575.716186768,4844878.19869117,-69.9865566117691,43.7526904992425,-20.917,8.831,3.40,11.21,3.48
OF,15,420576.010864394,4844878.12079054,-69.9865529404899,43.7526898295291,-20.703,8.831,3.40,11.21,3.48
OF,16,420576.30554202,4844878.04288991,-69.9865492692107,43.7526891598155,-20.488,8.831,3.40,11.21,3.48
OF,17,420576.600219646,4844877.96498928,-69.9865455979316,43.7526884901019,-20.273,8.831,3.40,11.21,3.48
OF,18,420576.894897273,4844877.88708865,-69.9865419266526,43.7526878203881,-20.059,8.831,3.40,11.21,3.48
OF,19,420577.189574899,4844877.80918802,-69.9865382553737,43.7526871506742,-19.828,8.831,3.40,11.21,3.48
OF,20,420577.484252525,4844877.73128739,-69.9865345840949,43.7526864809601,-19.597,8.831,3.40,11.21,3.48
OF,21,420577.778930151,4844877.65338676,-69.9865309128161,43.752685811246,-19.366,8.831,3.39,11.21,3.48
OF,22,420578.073607778,4844877.57548613,-69.9865272415375,43.7526851415317,-19.136,8.831,3.39,11.21,3.48
OF,23,420578.368285404,4844877.4975855,-69.9865235702589,43.7526844718174,-18.905,8.831,3.39,11.21,3.48
OF,24,420578.66296303,4844877.41968487,-69.9865198989804,43.7526838021029,-18.674,8.831,3.39,11.20,3.48
OF,25,420578.957640656,4844877.34178424,-69.9865162277019,43.7526831323883,-18.443,8.831,3.39,11.20,3.48
OF,26,420579.252318283,4844877.26388361,-69.9865125564236,43.7526824626735,-18.212,8.831,3.39,11.20,3.48
OF,27,420579.546995909,4844877.18598298,-69.9865088851453,43.7526817929587,-17.981,8.831,3.39,11.20,3.48
OF,28,420579.841673535,4844877.10808235,-69.9865052138671,43.7526811232437,-17.750,8.831,3.38,11.20,3.48
OF,29,420580.136351161,4844877.03018172,-69.986501542589,43.7526804535286,-17.520,8.831,3.38,11.20,3.48
OF,30,420580.431028788,4844876.95228109,-69.986497871311,43.7526797838134,-17.289,8.831,3.38,11.20,3.48
OF,31,420580.725706414,4844876.87438046,-69.986494200033,43.7526791140981,-17.058,8.831,3.38,11.20,3.48
OF,32,420581.02038404,4844876.79647983,-69.9864905287552,43.7526784443826,-16.827,8.831,3.38,11.19,3.48
OF,33,420581.315061666,4844876.7185792,-69.9864868574774,43.7526777746671,-16.596,8.831,3.37,11.19,3.48
OF,34,420581.609739293,4844876.64067857,-69.9864831861997,43.7526771049514,-16.365,8.831,3.37,11.19,3.48
OF,35,420581.904416919,4844876.56277794,-69.986479514922,43.7526764352356,-16.134,8.831,3.37,11.19,3.48
OF,36,420582.199094545,4844876.48487731,-69.9864758436445,43.7526757655196,-15.903,8.831,3.37,11.19,3.48
OF,37,420582.493772171,4844876.40697668,-69.986472172367,43.7526750958036,-15.672,8.831,3.37,11.19,3.48
OF,38,420582.788449798,4844876.32907605,-69.9864685010896,43.7526744260874,-15.442,8.831,3.36,11.19,3.48
OF,39,420583.083127424,4844876.25117541,-69.9864648298123,43.7526737563712,-15.211,8.831,3.36,11.18,3.48
OF,40,420583.37780505,4844876.17327478,-69.9864611585351,43.7526730866548,-14.979,8.831,3.36,11.18,3.48
OF,41,420583.672482676,4844876.09537415,-69.9864574872579,43.7526724169382,-14.749,8.831,3.36,11.18,3.48
OF,42,420583.967160303,4844876.01747352,-69.9864538159808,43.7526717472216,-14.518,8.830,3.35,11.18,3.48
OF,43,420584.261837929,4844875.93957289,-69.9864501447039,43.7526710775048,-14.287,8.830,3.35,11.17,3.48
OF,44,420584.556515555,4844875.86167226,-69.9864464734269,43.752670407788,-14.056,8.830,3.35,11.17,3.48
OF,45,420584.851193181,4844875.78377163,-69.9864428021501,43.752669738071,-13.825,8.830,3.34,11.17,3.48
OF,46,420585.145870808,4844875.705871,-69.9864391308734,43.7526690683539,-13.594,8.830,3.34,11.17,3.48
OF,47,420585.440548434,4844875.62797037,-69.9864354595967,43.7526683986367,-13.364,8.830,3.34,11.17,3.48
OF,48,420585.73522606,4844875.55006974,-69.9864317883201,43.7526677289193,-13.132,8.830,3.33,11.16,3.48
OF,49,420586.029903686,4844875.47216911,-69.9864281170436,43.7526670592018,-12.901,8.830,3.33,11.16,3.48
OF,50,420586.324581313,4844875.39426848,-69.9864244457671,43.7526663894843,-12.671,8.830,3.33,11.16,3.48
OF,51,420586.619258939,4844875.31636785,-69.9864207744908,43.7526657197665,-12.440,8.830,3.32,11.16,3.48
OF,52,420586.913936565,4844875.23846722,-69.9864171032145,43.7526650500487,-12.209,8.830,3.32,11.15,3.48
OF,53,420587.208614191,4844875.16056659,-69.9864134319383,43.7526643803308,-11.978,8.830,3.32,11.15,3.48
OF,54,420587.503291818,4844875.08266596,-69.9864097606622,43.7526637106127,-11.747,8.830,3.31,11.15,3.48
OF,55,420587.797969444,4844875.00476533,-69.9864060893862,43.7526630408945,-11.516,8.830,3.31,11.15,3.48
OF,56,420588.09264707,4844874.9268647,-69.9864024181102,43.7526623711762,-11.285,8.830,3.30,11.14,3.48
OF,57,420588.387324696,4844874.84896407,-69.9863987468343,43.7526617014578,-11.054,8.830,3.30,11.14,3.48
OF,58,420588.682002323,4844874.77106344,-69.9863950755585,43.7526610317393,-10.823,8.830,3.30,11.14,3.48
OF,59,420588.976679949,4844874.69316281,-69.9863914042828,43.7526603620206,-10.593,8.830,3.29,11.13,3.48
OF,60,420589.271357575,4844874.61526218,-69.9863877330072,43.7526596923019,-10.362,8.830,3.29,11.13,3.48
OF,61,420589.566035201,4844874.53736155,-69.9863840617316,43.7526590225829,-10.131,8.830,3.28,11.13,3.48
OF,62,420589.860712828,4844874.45946092,-69.9863803904562,43.752658352864,-9.901,8.830,3.28,11.13,3.48
OF,63,420590.155390454,4844874.38156028,-69.9863767191808,43.7526576831448,-9.670,8.830,3.27,11.12,3.48
OF,64,420590.45006808,4844874.30365965,-69.9863730479054,43.7526570134256,-9.439,8.830,3.27,11.12,3.48
OF,65,420590.744745706,4844874.22575902,-69.9863693766302,43.7526563437062,-9.208,8.830,3.27,11.12,3.48
