type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,419009.7065,4841670.2838,-70.0055221902356,43.7236415907214,-43.324,8.797,15.85,19.90,11.77
OF,2,419010.060333704,4841670.78020241,-70.0055178726898,43.7236460982558,-43.011,8.797,15.88,19.91,11.77
OF,4,419010.414167408,4841671.27660483,-70.0055135551432,43.7236506057899,-42.697,8.797,15.90,19.92,11.77
OF,6,419010.768001113,4841671.77300724,-70.005509237596,43.723655113324,-42.384,8.797,15.92,19.94,11.77
OF,8,419011.121834817,4841672.26940965,-70.0055049200482,43.7236596208578,-42.070,8.797,15.94,19.95,11.77
OF,10,419011.475668521,4841672.76581207,-70.0055006024998,43.7236641283915,-41.757,8.797,15.96,19.97,11.77
OF,12,419011.829502225,4841673.26221448,-70.0054962849506,43.7236686359251,-41.444,8.797,15.98,19.98,11.77
OF,14,419012.183335929,4841673.7586169,-70.0054919674009,43.7236731434585,-41.130,8.797,16.00,20.00,11.77
OF,16,419012.537169634,4841674.25501931,-70.0054876498505,43.7236776509917,-40.817,8.797,16.02,20.01,11.77
OF,18,419012.891003338,4841674.75142172,-70.0054833322994,43.7236821585248,-40.503,8.797,16.04,20.03,11.77
OF,20,419013.244837042,4841675.24782414,-70.0054790147477,43.7236866660576,-40.190,8.797,16.07,20.04,11.77
OF,22,419013.598670746,4841675.74422655,-70.0054746971954,43.7236911735904,-39.876,8.797,16.09,20.06,11.77
OF,24,419013.95250445,4841676.24062896,-70.0054703796424,43.7236956811229,-39.563,8.797,16.11,20.08,11.77
OF,26,419014.306338155,4841676.73703138,-70.0054660620888,43.7237001886554,-39.250,8.797,16.14,20.09,11.77
OF,28,419014.660171859,4841677.23343379,-70.0054617445346,43.7237046961876,-38.960,8.797,16.16,20.11,11.77
OF,30,419015.014005563,4841677.72983621,-70.0054574269796,43.7237092037197,-38.681,8.797,16.18,20.12,11.77
OF,32,419015.367839267,4841678.22623862,-70.0054531094241,43.7237137112517,-38.402,8.797,16.20,20.14,11.77
OF,34,419015.721672971,4841678.72264103,-70.0054487918679,43.7237182187834,-38.123,8.797,16.22,20.15,11.77
OF,36,419016.075506675,4841679.21904345,-70.0054444743111,43.7237227263151,-37.844,8.797,16.24,20.17,11.77
OF,38,419016.42934038,4841679.71544586,-70.0054401567536,43.7237272338465,-37.566,8.797,16.27,20.18,11.77
OF,40,419016.783174084,4841680.21184827,-70.0054358391954,43.7237317413778,-37.287,8.797,16.29,20.20,11.77
OF,42,419017.137007788,4841680.70825069,-70.0054315216367,43.723736248909,-37.008,8.797,16.31,20.22,11.77
OF,44,419017.490841492,4841681.2046531,-70.0054272040773,43.7237407564399,-36.729,8.797,16.34,20.23,11.77
OF,46,419017.844675196,4841681.70105551,-70.0054228865172,43.7237452639707,-36.450,8.797,16.36,20.25,11.77
OF,48,419018.198508901,4841682.19745793,-70.0054185689565,43.7237497715014,-36.172,8.797,16.38,20.26,11.77
OF,50,419018.552342605,4841682.69386034,-70.0054142513951,43.7237542790319,-35.893,8.797,16.41,20.28,11.77
OF,52,419018.906176309,4841683.19026276,-70.0054099338331,43.7237587865622,-35.614,8.797,16.43,20.30,11.77
OF,54,419019.260010013,4841683.68666517,-70.0054056162705,43.7237632940924,-35.335,8.797,16.45,20.32,11.77
OF,56,419019.613843717,4841684.18306758,-70.0054012987072,43.7237678016224,-35.056,8.797,16.48,20.33,11.77
OF,58,419019.967677422,4841684.67947,-70.0053969811433,43.7237723091523,-34.712,8.796,16.51,20.35,11.77
OF,60,419020.321511126,4841685.17587241,-70.0053926635787,43.723776816682,-34.324,8.796,16.55,20.38,11.77
OF,62,419020.67534483,4841685.67227482,-70.0053883460135,43.7237813242115,-33.936,8.796,16.58,20.40,11.77
OF,64,419021.029178534,4841686.16867724,-70.0053840284476,43.7237858317409,-33.548,8.796,16.62,20.43,11.77
OF,66,419021.383012238,4841686.66507965,-70.0053797108811,43.7237903392701,-33.161,8.796,16.66,20.46,11.77
OF,68,419021.736845943,4841687.16148206,-70.005375393314,43.7237948467991,-32.773,8.796,16.69,20.48,11.77
OF,70,419022.090679647,4841687.65788448,-70.0053710757462,43.723799354328,-32.385,8.796,16.73,20.51,11.77
OF,72,419022.444513351,4841688.15428689,-70.0053667581777,43.7238038618568,-31.997,8.796,16.77,20.54,11.77
OF,74,419022.798347055,4841688.65068931,-70.0053624406086,43.7238083693853,-31.609,8.796,16.81,20.56,11.77
OF,76,419023.152180759,4841689.14709172,-70.0053581230389,43.7238128769137,-31.221,8.796,16.85,20.59,11.77
OF,78,419023.506014464,4841689.64349413,-70.0053538054685,43.723817384442,-30.833,8.796,16.89,20.62,11.77
OF,80,419023.859848168,4841690.13989655,-70.0053494878975,43.7238218919701,-30.445,8.796,16.94,20.65,11.77
OF,82,419024.213681872,4841690.63629896,-70.0053451703259,43.723826399498,-30.057,8.796,16.98,20.68,11.77
OF,84,419024.567515576,4841691.13270137,-70.0053408527535,43.7238309070257,-29.669,8.796,17.02,20.71,11.77
OF,86,419024.92134928,4841691.62910379,-70.0053365351806,43.7238354145534,-29.281,8.796,17.07,20.74,11.77
OF,88,419025.275182985,4841692.1255062,-70.005332217607,43.7238399220808,-28.893,8.796,17.11,20.77,11.77
OF,90,419025.629016689,4841692.62190862,-70.0053279000328,43.7238444296081,-28.505,8.796,17.16,20.81,11.77
OF,92,419025.982850393,4841693.11831103,-70.0053235824579,43.7238489371352,-28.118,8.796,17.21,20.84,11.77
OF,94,419026.336684097,4841693.61471344,-70.0053192648823,43.7238534446622,-27.730,8.795,17.25,20.87,11.77
OF,96,419026.690517801,4841694.11111586,-70.0053149473062,43.723857952189,-27.342,8.795,17.30,20.91,11.77
OF,98,419027.044351506,4841694.60751827,-70.0053106297294,43.7238624597156,-26.954,8.795,17.35,20.94,11.77
OF,100,419027.39818521,4841695.10392068,-70.0053063121519,43.7238669672421,-26.521,8.795,17.41,20.98,11.77
OF,102,419027.752018914,4841695.6003231,-70.0053019945738,43.7238714747685,-26.068,8.795,17.47,21.02,11.77
OF,104,419028.105852618,4841696.09672551,-70.005297676995,43.7238759822946,-25.615,8.795,17.53,21.07,11.77
OF,106,419028.459686322,4841696.59312792,-70.0052933594156,43.7238804898206,-25.162,8.795,17.60,21.11,11.77
OF,108,419028.813520027,4841697.08953034,-70.0052890418356,43.7238849973465,-24.709,8.795,17.66,21.16,11.77
OF,110,419029.167353731,4841697.58593275,-70.0052847242549,43.7238895048721,-24.256,8.795,17.73,21.20,11.77
OF,112,419029.521187435,4841698.08233517,-70.0052804066736,43.7238940123977,-23.803,8.795,17.80,21.25,11.77
OF,114,419029.875021139,4841698.57873758,-70.0052760890916,43.723898519923,-23.350,8.795,17.87,21.30,11.77
OF,116,419030.228854843,4841699.07513999,-70.005271771509,43.7239030274482,-22.897,8.795,17.94,21.35,11.77
OF,118,419030.582688547,4841699.57154241,-70.0052674539257,43.7239075349733,-22.444,8.795,18.01,21.40,11.77
OF,120,419030.936522252,4841700.06794482,-70.0052631363418,43.7239120424982,-21.991,8.795,18.09,21.46,11.77
OF,122,419031.290355956,4841700.56434723,-70.0052588187573,43.7239165500229,-21.538,8.795,18.16,21.51,11.77
OF,124,419031.64418966,4841701.06074965,-70.0052545011721,43.7239210575474,-21.085,8.795,18.11,21.47,11.77
OF,126,419031.998023364,4841701.55715206,-70.0052501835863,43.7239255650718,-20.633,8.795,18.05,21.43,11.77
OF,128,419032.351857068,4841702.05355448,-70.0052458659998,43.723930072596,-20.180,8.795,17.99,21.39,11.77
OF,130,419032.705690773,4841702.54995689,-70.0052415484127,43.7239345801201,-19.727,8.795,17.92,21.34,11.77
OF,132,419033.059524477,4841703.0463593,-70.0052372308249,43.7239390876441,-19.274,8.795,17.86,21.29,11.77
OF,134,419033.413358181,4841703.54276172,-70.0052329132365,43.7239435951678,-18.900,8.795,17.80,21.26,11.77
OF,136,419033.767191885,4841704.03916413,-70.0052285956474,43.7239481026914,-18.766,8.795,17.78,21.24,11.77
OF,138,419034.121025589,4841704.53556654,-70.0052242780577,43.7239526102149,-18.632,8.795,17.77,21.23,11.77
OF,140,419034.474859294,4841705.03196896,-70.0052199604674,43.7239571177381,-18.498,8.795,17.75,21.22,11.77
OF,142,419034.828692998,4841705.52837137,-70.0052156428764,43.7239616252613,-18.364,8.795,17.73,21.20,11.77
OF,144,419035.182526702,4841706.02477378,-70.0052113252847,43.7239661327842,-18.230,8.795,17.71,21.19,11.77
OF,146,419035.536360406,4841706.5211762,-70.0052070076924,43.723970640307,-18.096,8.795,17.69,21.18,11.77
OF,148,419035.89019411,4841707.01757861,-70.0052026900995,43.7239751478296,-17.962,8.795,17.67,21.17,11.77
OF,150,419036.244027815,4841707.51398103,-70.0051983725059,43.7239796553521,-17.828,8.795,17.65,21.15,11.77
OF,152,419036.597861519,4841708.01038344,-70.0051940549117,43.7239841628744,-17.694,8.795,17.63,21.14,11.77
OF,154,419036.951695223,4841708.50678585,-70.0051897373169,43.7239886703966,-17.560,8.794,17.61,21.12,11.77
OF,156,419037.305528927,4841709.00318827,-70.0051854197214,43.7239931779186,-17.426,8.794,17.59,21.11,11.77
OF,158,419037.659362631,4841709.49959068,-70.0051811021252,43.7239976854404,-17.292,8.794,17.57,21.10,11.77
OF,160,419038.013196336,4841709.99599309,-70.0051767845284,43.7240021929621,-17.158,8.794,17.55,21.08,11.77
OF,162,419038.36703004,4841710.49239551,-70.005172466931,43.7240067004836,-17.024,8.794,17.53,21.07,11.77
OF,164,419038.720863744,4841710.98879792,-70.0051681493329,43.724011208005,-16.890,8.794,17.51,21.05,11.77
OF,166,419039.074697448,4841711.48520034,-70.0051638317342,43.7240157155261,-16.756,8.794,17.49,21.04,11.77
OF,168,419039.428531152,4841711.98160275,-70.0051595141348,43.7240202230472,-16.622,8.794,17.47,21.02,11.77
OF,170,419039.782364857,4841712.47800516,-70.0051551965348,43.724024730568,-16.488,8.794,17.45,21.01,11.77
OF,172,419040.136198561,4841712.97440758,-70.0051508789341,43.7240292380888,-16.354,8.794,17.43,20.99,11.77
