type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,420292.1425,4842441.2034,-69.9897169466019,43.7307208174357,-22.314,8.764,23.26,25.05,15.09
OF,2,420291.606818333,4842441.49436185,-69.9897236402164,43.7307233792549,-22.079,8.764,23.09,24.93,15.09
OF,4,420291.071136667,4842441.7853237,-69.9897303338314,43.7307259410737,-21.844,8.764,22.92,24.81,15.09
OF,6,420290.535455,4842442.07628555,-69.989737027447,43.730728502892,-21.609,8.764,22.75,24.69,15.09
OF,8,420289.999773333,4842442.3672474,-69.9897437210632,43.73073106471,-21.374,8.764,22.58,24.57,15.09
OF,10,420289.464091666,4842442.65820925,-69.9897504146799,43.7307336265276,-21.138,8.764,22.41,24.45,15.09
OF,12,420288.92841,4842442.9491711,-69.9897571082973,43.7307361883448,-20.903,8.765,22.25,24.34,15.09
OF,14,420288.392728333,4842443.24013295,-69.9897638019151,43.7307387501615,-20.668,8.765,22.08,24.22,15.09
OF,16,420287.857046666,4842443.5310948,-69.9897704955335,43.7307413119779,-20.433,8.765,21.91,24.10,15.09
OF,18,420287.321364999,4842443.82205665,-69.9897771891525,43.7307438737939,-20.198,8.766,21.74,23.98,15.09
OF,20,420286.785683333,4842444.11301851,-69.9897838827721,43.7307464356095,-19.963,8.766,21.57,23.86,15.09
OF,22,420286.250001666,4842444.40398036,-69.9897905763922,43.7307489974247,-19.728,8.766,21.40,23.74,15.09
OF,24,420285.714319999,4842444.69494221,-69.9897972700129,43.7307515592395,-19.493,8.766,21.23,23.63,15.09
OF,26,420285.178638332,4842444.98590406,-69.9898039636342,43.7307541210539,-19.258,8.767,21.06,23.51,15.09
OF,28,420284.642956666,4842445.27686591,-69.989810657256,43.7307566828678,-19.023,8.767,20.89,23.39,15.09
OF,30,420284.107274999,4842445.56782776,-69.9898173508784,43.7307592446814,-18.788,8.767,20.72,23.27,15.09
OF,32,420283.571593332,4842445.85878961,-69.9898240445014,43.7307618064946,-18.553,8.768,20.55,23.15,15.09
OF,34,420283.035911665,4842446.14975146,-69.9898307381249,43.7307643683074,-18.318,8.768,20.38,23.03,15.09
OF,36,420282.500229999,4842446.44071331,-69.989837431749,43.7307669301198,-18.083,8.768,20.21,22.91,15.09
OF,38,420281.964548332,4842446.73167516,-69.9898441253736,43.7307694919318,-17.848,8.769,20.04,22.80,15.09
OF,40,420281.428866665,4842447.02263701,-69.9898508189989,43.7307720537434,-17.613,8.769,19.87,22.68,15.09
OF,42,420280.893184999,4842447.31359886,-69.9898575126246,43.7307746155546,-17.378,8.769,19.70,22.56,15.09
OF,44,420280.357503332,4842447.60456071,-69.989864206251,43.7307771773654,-17.143,8.769,19.53,22.44,15.09
OF,46,420279.821821665,4842447.89552256,-69.9898708998779,43.7307797391758,-16.908,8.770,19.36,22.32,15.09
OF,48,420279.286139998,4842448.18648441,-69.9898775935054,43.7307823009858,-16.672,8.770,19.18,22.20,15.09
OF,50,420278.750458332,4842448.47744626,-69.9898842871334,43.7307848627954,-16.437,8.770,19.01,22.08,15.09
OF,52,420278.214776665,4842448.76840811,-69.9898909807621,43.7307874246046,-16.202,8.771,18.84,21.96,15.09
OF,54,420277.679094998,4842449.05936996,-69.9898976743912,43.7307899864134,-15.967,8.771,18.67,21.84,15.09
OF,56,420277.143413331,4842449.35033181,-69.989904368021,43.7307925482218,-15.732,8.771,18.50,21.72,15.09
OF,58,420276.607731665,4842449.64129366,-69.9899110616513,43.7307951100298,-15.505,8.771,18.33,21.60,15.09
OF,59.1,420276.313106748,4842449.80132268,-69.9899147431482,43.7307965190241,-15.411,8.766,18.26,21.55,15.09
OF,62.3,420275.456016081,4842450.26686164,-69.9899254529584,43.7308006179157,-15.118,8.771,18.05,21.41,15.09
OF,65.6,420274.572141331,4842450.7469487,-69.9899364974516,43.7308048448967,-14.825,8.777,17.84,21.26,15.09
OF,68.9,420273.688266581,4842451.22703575,-69.9899475419464,43.7308090718765,-14.532,8.783,17.63,21.12,15.09
OF,72.2,420272.804391831,4842451.7071228,-69.9899585864427,43.7308132988553,-14.239,8.789,17.42,20.98,15.09
OF,75.5,420271.920517081,4842452.18720986,-69.9899696309406,43.7308175258329,-14.031,8.798,17.27,20.89,15.09
OF,78.7,420271.063426414,4842452.65274882,-69.9899803407582,43.7308216247194,-14.051,8.811,17.27,20.90,15.09
OF,82,420270.179551664,4842453.13283587,-69.9899913852591,43.7308258516949,-14.094,8.824,17.28,20.92,15.09
OF,85.3,420269.295676914,4842453.61292292,-69.9900024297616,43.7308300786693,-14.138,8.836,17.29,20.94,15.09
OF,88.6,420268.411802164,4842454.09300998,-69.9900134742656,43.7308343056427,-14.181,8.848,17.31,20.96,15.09
OF,91.9,420267.527927413,4842454.57309703,-69.9900245187711,43.730838532615,-14.225,8.859,17.32,20.99,15.09
OF,95.1,420266.670836747,4842455.03863599,-69.9900352285961,43.7308426314962,-14.269,8.870,17.34,21.01,15.09
OF,98.4,420265.786961997,4842455.51872304,-69.9900462731047,43.7308468584663,-14.312,8.880,17.35,21.03,15.09
OF,101.7,420264.903087246,4842455.9988101,-69.9900573176147,43.7308510854354,-14.356,8.891,17.37,21.05,15.09
OF,105,420264.019212496,4842456.47889715,-69.9900683621264,43.7308553124034,-14.399,8.901,17.38,21.07,15.09
OF,108.3,420263.135337746,4842456.9589842,-69.9900794066396,43.7308595393702,-14.443,8.911,17.40,21.09,15.09
OF,111.5,420262.278247079,4842457.42452317,-69.990090116472,43.7308636382462,-14.487,8.921,17.41,21.11,15.09
OF,114.8,420261.394372329,4842457.90461022,-69.9901011609882,43.7308678652109,-14.530,8.929,17.43,21.13,15.09
OF,118.1,420260.510497579,4842458.38469727,-69.990112205506,43.7308720921746,-14.574,8.939,17.44,21.15,15.09
OF,121.4,420259.626622829,4842458.86478433,-69.9901232500252,43.7308763191372,-14.617,8.949,17.45,21.17,15.09
OF,124.7,420258.742748079,4842459.34487138,-69.9901342945461,43.7308805460987,-14.661,8.958,17.47,21.19,15.09
OF,128,420257.858873329,4842459.82495843,-69.9901453390685,43.7308847730591,-14.705,8.966,17.48,21.20,15.09
OF,131.2,420257.001782662,4842460.29049739,-69.9901560489098,43.7308888719288,-14.748,8.975,17.50,21.22,15.09
OF,134.5,420256.117907912,4842460.77058445,-69.9901670934352,43.730893098887,-14.792,8.983,17.51,21.24,15.09
OF,137.8,420255.234033162,4842461.2506715,-69.9901781379621,43.7308973258442,-14.835,8.990,17.52,21.26,15.09
OF,141.1,420254.350158412,4842461.73075855,-69.9901891824906,43.7309015528003,-14.888,8.997,17.54,21.27,15.09
OF,144.4,420253.466283662,4842462.21084561,-69.9902002270207,43.7309057797553,-14.957,9.005,17.56,21.30,15.09
OF,147.6,420252.609192995,4842462.67638457,-69.9902109368694,43.7309098786198,-15.026,9.012,17.58,21.32,15.09
OF,150.9,420251.725318245,4842463.15647162,-69.9902219814025,43.7309141055727,-15.095,9.018,17.59,21.33,15.09
OF,154.2,420250.841443495,4842463.63655867,-69.9902330259371,43.7309183325245,-15.164,9.024,17.61,21.35,15.09
OF,157.5,420249.957568744,4842464.11664573,-69.9902440704732,43.7309225594752,-15.233,9.031,17.63,21.37,15.09
OF,160.8,420249.073693994,4842464.59673278,-69.9902551150109,43.7309267864248,-15.212,9.035,17.63,21.38,15.09
OF,164,420248.216603327,4842465.06227174,-69.9902658248671,43.730930885284,-15.092,9.038,17.61,21.37,15.09
OF,167.3,420247.332728577,4842465.5423588,-69.9902768694078,43.7309351122315,-14.931,9.041,17.59,21.35,15.09
OF,170.6,420246.448853827,4842466.02244585,-69.99028791395,43.7309393391779,-14.769,9.043,17.56,21.33,15.09
OF,173.9,420245.564979077,4842466.5025329,-69.9902989584938,43.7309435661232,-14.608,9.046,17.53,21.32,15.09
OF,177.2,420244.681104327,4842466.98261996,-69.9903100030392,43.7309477930674,-14.446,9.049,17.50,21.30,15.09
