type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,426412.3464,4852897.8463,-69.9151683009377,43.8254916850612,-15.580,8.923,4.20,11.86,8.61
OF,1,426412.587270712,4852898.0330745,-69.9151653314317,43.8254933905103,-15.562,8.923,4.20,11.86,8.61
OF,2,426412.828141423,4852898.21984899,-69.9151623619256,43.8254950959593,-15.544,8.923,4.20,11.86,8.61
OF,3,426413.069012135,4852898.40662348,-69.9151593924193,43.8254968014082,-15.526,8.923,4.20,11.86,8.61
OF,4,426413.309882847,4852898.59339798,-69.9151564229128,43.8254985068571,-15.508,8.923,4.20,11.86,8.61
OF,5,426413.550753559,4852898.78017247,-69.9151534534061,43.8255002123059,-15.490,8.923,4.20,11.86,8.61
OF,6,426413.79162427,4852898.96694697,-69.9151504838993,43.8255019177546,-15.472,8.923,4.20,11.86,8.61
OF,7,426414.032494982,4852899.15372146,-69.9151475143923,43.8255036232032,-15.454,8.923,4.20,11.87,8.61
OF,8,426414.273365694,4852899.34049596,-69.9151445448852,43.8255053286518,-15.435,8.923,4.20,11.87,8.61
OF,9,426414.514236406,4852899.52727045,-69.9151415753779,43.8255070341002,-15.417,8.923,4.21,11.87,8.61
OF,10,426414.755107117,4852899.71404495,-69.9151386058704,43.8255087395486,-15.399,8.923,4.21,11.87,8.61
OF,11,426414.995977829,4852899.90081944,-69.9151356363627,43.8255104449969,-15.381,8.923,4.21,11.87,8.61
OF,12,426415.236848541,4852900.08759394,-69.9151326668549,43.8255121504452,-15.363,8.923,4.21,11.87,8.61
OF,13,426415.477719253,4852900.27436843,-69.9151296973469,43.8255138558933,-15.345,8.923,4.21,11.87,8.61
OF,14,426415.718589964,4852900.46114293,-69.9151267278387,43.8255155613414,-15.327,8.923,4.21,11.87,8.61
OF,15,426415.959460676,4852900.64791742,-69.9151237583304,43.8255172667895,-15.309,8.923,4.21,11.87,8.61
OF,16,426416.200331388,4852900.83469191,-69.9151207888219,43.8255189722374,-15.291,8.923,4.21,11.87,8.61
