type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,420216.3981,4844328.0166,-69.9909374395684,43.7476988451066,-6.685,8.844,3.56,11.33,4.23
OF,1,420216.291291414,4844327.73112612,-69.9909387235671,43.7476962636103,-6.601,8.844,3.56,11.33,4.23
OF,2,420216.184482827,4844327.44565224,-69.9909400075656,43.7476936821139,-6.517,8.844,3.56,11.34,4.23
OF,3,420216.077674241,4844327.16017835,-69.9909412915641,43.7476911006176,-6.433,8.844,3.56,11.34,4.23
OF,4,420215.970865655,4844326.87470447,-69.9909425755624,43.7476885191212,-6.349,8.844,3.56,11.34,4.23
OF,5,420215.864057068,4844326.58923059,-69.9909438595606,43.7476859376248,-6.265,8.844,3.56,11.34,4.23
OF,6,420215.757248482,4844326.30375671,-69.9909451435587,43.7476833561284,-6.181,8.844,3.56,11.34,4.23
OF,7,420215.650439895,4844326.01828282,-69.9909464275567,43.7476807746319,-6.096,8.844,3.56,11.34,4.23
OF,8,420215.543631309,4844325.73280894,-69.9909477115546,43.7476781931355,-6.012,8.844,3.56,11.34,4.23
OF,9,420215.436822723,4844325.44733506,-69.9909489955523,43.747675611639,-5.928,8.844,3.56,11.34,4.23
OF,10,420215.330014136,4844325.16186118,-69.99095027955,43.7476730301426,-5.844,8.844,3.56,11.34,4.23
OF,11,420215.22320555,4844324.87638729,-69.9909515635476,43.7476704486461,-5.760,8.844,3.56,11.34,4.23
OF,12,420215.116396964,4844324.59091341,-69.990952847545,43.7476678671496,-5.676,8.844,3.56,11.34,4.23
OF,13,420215.009588377,4844324.30543953,-69.9909541315424,43.7476652856531,-5.592,8.844,3.57,11.34,4.23
OF,14,420214.902779791,4844324.01996565,-69.9909554155396,43.7476627041566,-5.508,8.844,3.57,11.34,4.23
OF,15,420214.795971204,4844323.73449176,-69.9909566995367,43.74766012266,-5.424,8.844,3.57,11.34,4.23
OF,16,420214.689162618,4844323.44901788,-69.9909579835337,43.7476575411635,-5.340,8.844,3.57,11.34,4.23
OF,17,420214.582354032,4844323.163544,-69.9909592675306,43.7476549596669,-5.256,8.844,3.57,11.34,4.23
OF,18,420214.475545445,4844322.87807012,-69.9909605515274,43.7476523781703,-5.172,8.845,3.57,11.34,4.23
OF,19,420214.368736859,4844322.59259623,-69.9909618355241,43.7476497966737,-5.088,8.845,3.57,11.34,4.23
OF,20,420214.261928273,4844322.30712235,-69.9909631195207,43.7476472151771,-5.003,8.845,3.57,11.35,4.23
OF,21,420214.155119686,4844322.02164847,-69.9909644035172,43.7476446336805,-4.919,8.845,3.57,11.35,4.23
OF,22,420214.0483111,4844321.73617459,-69.9909656875135,43.7476420521838,-4.835,8.845,3.57,11.35,4.23
OF,23,420213.941502514,4844321.45070071,-69.9909669715098,43.7476394706872,-4.751,8.845,3.57,11.35,4.23
OF,24,420213.834693927,4844321.16522682,-69.9909682555059,43.7476368891905,-4.667,8.845,3.58,11.35,4.23
OF,25,420213.727885341,4844320.87975294,-69.990969539502,43.7476343076938,-4.583,8.845,3.58,11.35,4.23
OF,26,420213.621076754,4844320.59427906,-69.9909708234979,43.7476317261971,-4.499,8.845,3.58,11.35,4.23
OF,27,420213.514268168,4844320.30880518,-69.9909721074937,43.7476291447004,-4.415,8.845,3.58,11.35,4.23
OF,28,420213.407459582,4844320.02333129,-69.9909733914894,43.7476265632036,-4.331,8.845,3.58,11.35,4.23
OF,29,420213.300650995,4844319.73785741,-69.990974675485,43.7476239817069,-4.247,8.845,3.58,11.35,4.23
OF,30,420213.193842409,4844319.45238353,-69.9909759594805,43.7476214002101,-4.162,8.845,3.58,11.35,4.23
