type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,420295.0524,4851501.5466,-69.991026889357,43.8122870853848,-18.610,9.023,5.63,12.96,5.02
OF,1,420295.353288316,4851501.49792112,-69.9910231415092,43.8122866795941,-18.576,9.023,5.63,12.96,5.02
OF,2,420295.654176632,4851501.44924225,-69.9910193936614,43.8122862738032,-18.542,9.023,5.63,12.96,5.02
OF,3,420295.955064948,4851501.40056337,-69.9910156458138,43.8122858680123,-18.508,9.023,5.63,12.96,5.02
OF,4,420296.255953263,4851501.35188449,-69.9910118979661,43.8122854622212,-18.474,9.023,5.63,12.96,5.02
OF,5,420296.556841579,4851501.30320562,-69.9910081501185,43.81228505643,-18.441,9.023,5.63,12.96,5.02
OF,6,420296.857729895,4851501.25452674,-69.991004402271,43.8122846506387,-18.407,9.023,5.63,12.96,5.02
OF,7,420297.158618211,4851501.20584786,-69.9910006544235,43.8122842448472,-18.373,9.023,5.63,12.96,5.02
OF,8,420297.459506527,4851501.15716899,-69.990996906576,43.8122838390557,-18.339,9.023,5.62,12.96,5.02
OF,9,420297.760394843,4851501.10849011,-69.9909931587286,43.812283433264,-18.305,9.023,5.62,12.96,5.02
OF,10,420298.061283159,4851501.05981124,-69.9909894108813,43.8122830274722,-18.271,9.023,5.62,12.96,5.02
OF,11,420298.362171475,4851501.01113236,-69.990985663034,43.8122826216802,-18.237,9.023,5.62,12.96,5.02
OF,12,420298.66305979,4851500.96245348,-69.9909819151867,43.8122822158882,-18.203,9.023,5.62,12.96,5.02
OF,13,420298.963948106,4851500.91377461,-69.9909781673395,43.812281810096,-18.169,9.023,5.62,12.96,5.02
OF,14,420299.264836422,4851500.86509573,-69.9909744194923,43.8122814043037,-18.135,9.023,5.62,12.96,5.02
OF,15,420299.565724738,4851500.81641685,-69.9909706716452,43.8122809985112,-18.101,9.023,5.62,12.96,5.02
OF,16,420299.866613054,4851500.76773798,-69.9909669237982,43.8122805927187,-18.068,9.023,5.62,12.96,5.02
OF,17,420300.16750137,4851500.7190591,-69.9909631759512,43.812280186926,-18.034,9.023,5.62,12.96,5.02
OF,18,420300.468389686,4851500.67038023,-69.9909594281042,43.8122797811332,-18.000,9.023,5.62,12.96,5.02
OF,19,420300.769278002,4851500.62170135,-69.9909556802573,43.8122793753403,-17.966,9.023,5.62,12.96,5.02
OF,20,420301.070166317,4851500.57302247,-69.9909519324104,43.8122789695472,-17.932,9.023,5.62,12.96,5.02
OF,21,420301.371054633,4851500.5243436,-69.9909481845636,43.8122785637541,-17.898,9.023,5.62,12.96,5.02
OF,22,420301.671942949,4851500.47566472,-69.9909444367168,43.8122781579608,-17.864,9.023,5.62,12.96,5.02
OF,23,420301.972831265,4851500.42698584,-69.9909406888701,43.8122777521673,-17.830,9.023,5.62,12.96,5.02
OF,24,420302.273719581,4851500.37830697,-69.9909369410234,43.8122773463738,-17.796,9.023,5.62,12.96,5.02
OF,25,420302.574607897,4851500.32962809,-69.9909331931768,43.8122769405801,-17.762,9.023,5.62,12.96,5.02
OF,26,420302.875496213,4851500.28094921,-69.9909294453302,43.8122765347864,-17.728,9.023,5.62,12.96,5.02
OF,27,420303.176384529,4851500.23227034,-69.9909256974837,43.8122761289924,-17.694,9.023,5.62,12.96,5.02
OF,28,420303.477272844,4851500.18359146,-69.9909219496372,43.8122757231984,-17.661,9.023,5.62,12.96,5.02
OF,29,420303.77816116,4851500.13491258,-69.9909182017908,43.8122753174042,-17.627,9.023,5.62,12.96,5.02
OF,30,420304.079049476,4851500.08623371,-69.9909144539444,43.81227491161,-17.593,9.023,5.62,12.96,5.02
OF,31,420304.379937792,4851500.03755483,-69.9909107060981,43.8122745058155,-17.559,9.023,5.62,12.96,5.02
OF,32,420304.680826108,4851499.98887596,-69.9909069582518,43.812274100021,-17.525,9.023,5.62,12.96,5.02
OF,33,420304.981714424,4851499.94019708,-69.9909032104056,43.8122736942263,-17.491,9.023,5.62,12.96,5.02
OF,34,420305.28260274,4851499.8915182,-69.9908994625594,43.8122732884316,-17.457,9.023,5.62,12.96,5.02
OF,35,420305.583491055,4851499.84283933,-69.9908957147132,43.8122728826367,-17.423,9.023,5.62,12.96,5.02
OF,36,420305.884379371,4851499.79416045,-69.9908919668672,43.8122724768416,-17.389,9.023,5.62,12.96,5.02
OF,37,420306.185267687,4851499.74548157,-69.9908882190211,43.8122720710465,-17.355,9.023,5.62,12.96,5.02
OF,38,420306.486156003,4851499.6968027,-69.9908844711751,43.8122716652512,-17.321,9.023,5.62,12.96,5.02
OF,39,420306.787044319,4851499.64812382,-69.9908807233292,43.8122712594558,-17.287,9.023,5.62,12.96,5.02
OF,40,420307.087932635,4851499.59944495,-69.9908769754833,43.8122708536603,-17.254,9.023,5.62,12.96,5.02
OF,41,420307.388820951,4851499.55076607,-69.9908732276375,43.8122704478647,-17.220,9.023,5.62,12.96,5.02
OF,42,420307.689709267,4851499.50208719,-69.9908694797917,43.8122700420689,-17.186,9.023,5.62,12.96,5.02
OF,43,420307.990597582,4851499.45340832,-69.9908657319459,43.812269636273,-17.152,9.023,5.62,12.96,5.02
