type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,418175.4909,4843322.5606,-70.0161291398641,43.7384246653794,-16.937,8.819,8.43,14.72,12.31
OF,1,418175.479835394,4843322.86519971,-70.0161293236251,43.7384274063184,-16.919,8.819,8.43,14.72,12.31
OF,2,418175.468770789,4843323.16979943,-70.016129507386,43.7384301472574,-16.901,8.819,8.44,14.72,12.31
OF,3,418175.457706183,4843323.47439914,-70.016129691147,43.7384328881964,-16.882,8.819,8.44,14.73,12.31
OF,4,418175.446641577,4843323.77899886,-70.016129874908,43.7384356291354,-16.864,8.819,8.44,14.73,12.31
OF,5,418175.435576971,4843324.08359857,-70.0161300586691,43.7384383700744,-16.846,8.819,8.44,14.73,12.31
OF,6,418175.424512366,4843324.38819829,-70.0161302424301,43.7384411110134,-16.820,8.819,8.45,14.73,12.31
OF,7,418175.41344776,4843324.692798,-70.0161304261912,43.7384438519524,-16.786,8.819,8.45,14.73,12.31
OF,8,418175.402383154,4843324.99739772,-70.0161306099523,43.7384465928913,-16.753,8.819,8.45,14.74,12.31
OF,9,418175.391318548,4843325.30199743,-70.0161307937134,43.7384493338303,-16.719,8.819,8.46,14.74,12.31
OF,10,418175.380253943,4843325.60659715,-70.0161309774745,43.7384520747693,-16.686,8.819,8.46,14.74,12.31
OF,11,418175.369189337,4843325.91119686,-70.0161311612357,43.7384548157083,-16.653,8.819,8.46,14.74,12.31
OF,12,418175.358124731,4843326.21579658,-70.0161313449969,43.7384575566473,-16.619,8.819,8.47,14.75,12.31
OF,13,418175.347060126,4843326.52039629,-70.016131528758,43.7384602975863,-16.586,8.819,8.47,14.75,12.31
OF,14,418175.33599552,4843326.824996,-70.0161317125192,43.7384630385253,-16.552,8.819,8.48,14.75,12.31
OF,15,418175.324930914,4843327.12959572,-70.0161318962805,43.7384657794642,-16.519,8.819,8.48,14.75,12.31
OF,16,418175.313866308,4843327.43419543,-70.0161320800417,43.7384685204032,-16.485,8.819,8.48,14.76,12.31
OF,17,418175.302801703,4843327.73879515,-70.016132263803,43.7384712613422,-16.452,8.819,8.49,14.76,12.31
OF,18,418175.291737097,4843328.04339486,-70.0161324475643,43.7384740022811,-16.419,8.819,8.49,14.76,12.31
OF,19,418175.280672491,4843328.34799458,-70.0161326313256,43.7384767432201,-16.385,8.819,8.49,14.77,12.31
OF,20,418175.269607886,4843328.65259429,-70.0161328150869,43.7384794841591,-16.352,8.819,8.50,14.77,12.31
OF,21,418175.25854328,4843328.95719401,-70.0161329988482,43.738482225098,-16.318,8.819,8.50,14.77,12.31
OF,22,418175.247478674,4843329.26179372,-70.0161331826096,43.738484966037,-16.285,8.819,8.51,14.77,12.31
OF,23,418175.236414068,4843329.56639344,-70.016133366371,43.738487706976,-16.252,8.819,8.51,14.78,12.31
