type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
OF,124,419524.13146617,4842900.7911612,-69.9993205684693,43.73477531804,-13.245,8.806,8.76,14.94,9.58
OF,126,419524.682484979,4842901.05191381,-69.9993137661811,43.734777725299,-12.833,8.806,8.81,14.97,9.58
OF,128,419525.233503788,4842901.3126664,-69.9993069638922,43.7347801325575,-12.421,8.806,8.85,15.00,9.58
OF,130,419525.784522597,4842901.57341901,-69.9993001616029,43.7347825398157,-12.009,8.806,8.90,15.04,9.58
OF,132,419526.335541406,4842901.83417161,-69.999293359313,43.7347849470734,-11.597,8.806,8.95,15.07,9.58
OF,134,419526.886560216,4842902.0949242,-69.9992865570225,43.7347873543308,-11.185,8.806,9.01,15.11,9.58
OF,136,419527.437579025,4842902.35567681,-69.9992797547315,43.7347897615877,-10.846,8.806,9.05,15.14,9.58
OF,138,419527.988597834,4842902.61642941,-69.9992729524399,43.7347921688443,-10.653,8.806,9.08,15.16,9.58
OF,140,419528.539616643,4842902.87718201,-69.9992661501478,43.7347945761004,-10.459,8.806,9.11,15.18,9.58
OF,142,419529.090635452,4842903.13793461,-69.9992593478551,43.7347969833561,-10.265,8.806,9.13,15.20,9.58
OF,144,419529.641654262,4842903.39868721,-69.9992525455619,43.7347993906115,-10.072,8.806,9.16,15.22,9.58
OF,146,419530.192673071,4842903.65943981,-69.9992457432681,43.7348017978664,-9.878,8.805,9.19,15.24,9.58
OF,148,419530.74369188,4842903.92019241,-69.9992389409738,43.734804205121,-9.685,8.805,9.22,15.26,9.58
OF,150,419531.294710689,4842904.18094501,-69.9992321386789,43.7348066123751,-9.491,8.805,9.25,15.28,9.58
OF,152,419531.845729498,4842904.44169761,-69.9992253363835,43.7348090196289,-9.297,8.805,9.28,15.30,9.58
OF,154,419532.396748308,4842904.70245021,-69.9992185340875,43.7348114268822,-9.104,8.805,9.31,15.32,9.58
OF,156,419532.947767117,4842904.96320281,-69.999211731791,43.7348138341351,-8.910,8.805,9.34,15.34,9.58
OF,158,419533.498785926,4842905.22395541,-69.9992049294939,43.7348162413877,-8.716,8.805,9.37,15.36,9.58
OF,160,419534.049804735,4842905.48470801,-69.9991981271963,43.7348186486398,-8.866,8.805,9.35,15.35,9.58
OF,162,419534.600823544,4842905.74546061,-69.9991913248981,43.7348210558915,-9.146,8.805,9.30,15.32,9.58
OF,164,419535.151842353,4842906.00621321,-69.9991845225994,43.7348234631429,-9.425,8.805,9.26,15.29,9.58
OF,166,419535.702861163,4842906.26696581,-69.9991777203001,43.7348258703938,-9.705,8.805,9.22,15.26,9.58
OF,168,419536.253879972,4842906.52771841,-69.9991709180002,43.7348282776444,-9.985,8.805,9.18,15.23,9.58
OF,170,419536.804898781,4842906.78847101,-69.9991641156999,43.7348306848945,-10.264,8.805,9.14,15.20,9.58
OF,172,419537.35591759,4842907.04922361,-69.9991573133989,43.7348330921442,-10.544,8.805,9.10,15.17,9.58
OF,174,419537.906936399,4842907.30997621,-69.9991505110974,43.7348354993936,-10.824,8.805,9.06,15.15,9.58
OF,176,419538.457955209,4842907.57072881,-69.9991437087954,43.7348379066425,-11.104,8.805,9.02,15.12,9.58
OF,178,419539.008974018,4842907.83148141,-69.9991369064928,43.734840313891,-11.384,8.805,8.98,15.09,9.58
OF,180,419539.559992827,4842908.09223401,-69.9991301041897,43.7348427211391,-11.664,8.805,8.95,15.07,9.58
OF,182,419540.111011636,4842908.35298661,-69.999123301886,43.7348451283869,-11.943,8.805,8.91,15.05,9.58
OF,184,419540.662030445,4842908.61373921,-69.9991164995818,43.7348475356342,-12.223,8.805,8.88,15.02,9.58
OF,186,419541.213049254,4842908.87449181,-69.999109697277,43.7348499428811,-12.503,8.805,8.85,15.00,9.58
OF,188,419541.764068064,4842909.13524441,-69.9991028949716,43.7348523501277,-12.783,8.805,8.82,14.98,9.58
OF,190,419542.315086873,4842909.39599701,-69.9990960926658,43.7348547573738,-13.063,8.805,8.78,14.95,9.58
OF,192,419542.866105682,4842909.65674961,-69.9990892903593,43.7348571646195,-13.342,8.805,8.75,14.93,9.58
OF,194,419543.417124491,4842909.91750221,-69.9990824880523,43.7348595718648,-13.622,8.805,8.72,14.91,9.58
