type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,419588.4364,4841125.4198,-69.9982566851796,43.7187993867956,-27.891,8.752,27.13,27.74,14.54
OF,2,419588.027171433,4841125.87162477,-69.9982618322606,43.7188034100207,-27.853,8.753,27.10,27.72,14.54
OF,4,419587.617942865,4841126.32344955,-69.9982669793422,43.7188074332455,-27.815,8.753,27.07,27.70,14.54
OF,6,419587.208714298,4841126.77527432,-69.9982721264246,43.7188114564701,-27.777,8.753,27.05,27.68,14.54
OF,8,419586.799485731,4841127.2270991,-69.9982772735077,43.7188154796944,-27.740,8.754,27.02,27.67,14.54
OF,10,419586.390257164,4841127.67892387,-69.9982824205914,43.7188195029185,-27.702,8.754,26.99,27.65,14.54
OF,12,419585.981028596,4841128.13074864,-69.9982875676759,43.7188235261424,-27.664,8.754,26.97,27.63,14.54
OF,14,419585.571800029,4841128.58257342,-69.998292714761,43.718827549366,-27.626,8.755,26.94,27.61,14.54
OF,16,419585.162571462,4841129.03439819,-69.9982978618468,43.7188315725894,-27.589,8.755,26.92,27.60,14.54
OF,18,419584.753342894,4841129.48622296,-69.9983030089333,43.7188355958125,-27.551,8.755,26.89,27.58,14.54
OF,20,419584.344114327,4841129.93804774,-69.9983081560205,43.7188396190354,-27.513,8.756,26.86,27.56,14.54
OF,22,419583.93488576,4841130.38987251,-69.9983133031084,43.718843642258,-27.489,8.757,26.85,27.55,14.54
OF,24,419583.525657193,4841130.84169729,-69.998318450197,43.7188476654804,-27.543,8.757,26.84,27.54,14.54
OF,26,419583.116428625,4841131.29352206,-69.9983235972863,43.7188516887026,-27.597,8.758,26.83,27.54,14.54
OF,28,419582.707200058,4841131.74534683,-69.9983287443762,43.7188557119245,-27.651,8.759,26.82,27.53,14.54
OF,30,419582.297971491,4841132.19717161,-69.9983338914669,43.7188597351462,-27.706,8.759,26.81,27.53,14.54
OF,32,419581.888742924,4841132.64899638,-69.9983390385582,43.7188637583677,-27.760,8.759,26.80,27.52,14.54
OF,34,419581.479514356,4841133.10082116,-69.9983441856502,43.7188677815889,-27.814,8.760,26.79,27.52,14.54
OF,36,419581.070285789,4841133.55264593,-69.9983493327429,43.7188718048098,-27.868,8.760,26.79,27.51,14.54
OF,38,419580.661057222,4841134.0044707,-69.9983544798364,43.7188758280306,-27.922,8.761,26.78,27.51,14.54
OF,40,419580.251828654,4841134.45629548,-69.9983596269304,43.718879851251,-27.976,8.761,26.77,27.50,14.54
OF,42,419579.842600087,4841134.90812025,-69.9983647740252,43.7188838744713,-28.030,8.762,26.76,27.49,14.54
OF,44,419579.43337152,4841135.35994502,-69.9983699211207,43.7188878976913,-28.084,8.762,26.75,27.49,14.54
OF,46,419579.024142953,4841135.8117698,-69.9983750682169,43.718891920911,-28.138,8.762,26.74,27.48,14.54
OF,48,419578.614914385,4841136.26359457,-69.9983802153137,43.7188959441306,-28.192,8.763,26.73,27.48,14.54
OF,50,419578.205685818,4841136.71541935,-69.9983853624113,43.7188999673498,-28.246,8.763,26.73,27.47,14.54
OF,52,419577.796457251,4841137.16724412,-69.9983905095095,43.7189039905689,-28.300,8.764,26.72,27.47,14.54
OF,54,419577.387228684,4841137.61906889,-69.9983956566084,43.7189080137877,-28.354,8.764,26.71,27.46,14.54
OF,56,419576.978000116,4841138.07089367,-69.998400803708,43.7189120370062,-28.408,8.764,26.71,27.46,14.54
OF,58,419576.568771549,4841138.52271844,-69.9984059508083,43.7189160602245,-28.462,8.765,26.72,27.47,14.54
OF,60,419576.159542982,4841138.97454322,-69.9984110979093,43.7189200834426,-28.516,8.766,26.74,27.48,14.54
OF,62,419575.750314414,4841139.42636799,-69.998416245011,43.7189241066604,-28.571,8.766,26.75,27.49,14.54
OF,64,419575.341085847,4841139.87819276,-69.9984213921134,43.718928129878,-28.625,8.767,26.77,27.51,14.54
OF,66,419574.93185728,4841140.33001754,-69.9984265392164,43.7189321530953,-28.679,8.767,26.79,27.52,14.54
OF,68,419574.522628713,4841140.78184231,-69.9984316863202,43.7189361763125,-28.733,8.768,26.80,27.53,14.54
OF,70,419574.113400145,4841141.23366708,-69.9984368334246,43.7189401995293,-28.787,8.768,26.82,27.54,14.54
OF,72,419573.704171578,4841141.68549186,-69.9984419805297,43.7189442227459,-28.841,8.769,26.84,27.56,14.54
OF,74,419573.294943011,4841142.13731663,-69.9984471276356,43.7189482459623,-28.895,8.769,26.85,27.57,14.54
OF,76,419572.885714443,4841142.58914141,-69.9984522747421,43.7189522691785,-28.949,8.770,26.87,27.58,14.54
OF,78,419572.476485876,4841143.04096618,-69.9984574218493,43.7189562923944,-29.003,8.770,26.89,27.59,14.54
OF,80,419572.067257309,4841143.49279095,-69.9984625689572,43.71896031561,-29.057,8.771,26.90,27.60,14.54
OF,82,419571.658028742,4841143.94461573,-69.9984677160657,43.7189643388254,-29.111,8.771,26.92,27.62,14.54
OF,84,419571.248800174,4841144.3964405,-69.998472863175,43.7189683620406,-29.165,8.772,26.94,27.63,14.54
OF,86,419570.839571607,4841144.84826528,-69.998478010285,43.7189723852555,-29.219,8.772,26.95,27.64,14.54
OF,88,419570.43034304,4841145.30009005,-69.9984831573956,43.7189764084702,-29.273,8.773,26.97,27.65,14.54
OF,90,419570.021114473,4841145.75191482,-69.9984883045069,43.7189804316847,-29.251,8.773,26.97,27.65,14.54
OF,91.9,419569.632347334,4841146.18114836,-69.9984931942633,43.7189842537382,-29.033,8.754,26.93,27.61,14.54
