type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,420487.8136,4843117.1493,-69.9873876787755,43.736827093022,-30.457,8.783,21.11,23.56,14.06
OF,2,420487.276744305,4843117.43808991,-69.9873943872338,43.7368296352904,-30.427,8.783,21.12,23.57,14.06
OF,4,420486.739888611,4843117.72687981,-69.9874010956926,43.7368321775583,-30.398,8.783,21.12,23.57,14.06
OF,6,420486.203032916,4843118.01566972,-69.987407804152,43.7368347198258,-30.368,8.783,21.13,23.57,14.06
OF,8,420485.666177222,4843118.30445962,-69.9874145126119,43.7368372620929,-30.339,8.783,21.13,23.58,14.06
OF,10,420485.129321527,4843118.59324953,-69.9874212210725,43.7368398043597,-30.309,8.783,21.14,23.58,14.06
OF,12,420484.592465833,4843118.88203944,-69.9874279295336,43.736842346626,-30.280,8.783,21.14,23.58,14.06
OF,14,420484.055610138,4843119.17082934,-69.9874346379952,43.736844888892,-30.250,8.783,21.15,23.59,14.06
OF,16,420483.518754444,4843119.45961925,-69.9874413464574,43.7368474311575,-30.221,8.783,21.15,23.59,14.06
OF,18,420482.981898749,4843119.74840915,-69.9874480549202,43.7368499734226,-30.191,8.783,21.16,23.59,14.06
OF,20,420482.445043055,4843120.03719906,-69.9874547633835,43.7368525156873,-30.162,8.783,21.16,23.60,14.06
OF,22,420481.90818736,4843120.32598897,-69.9874614718474,43.7368550579517,-30.132,8.783,21.17,23.60,14.06
OF,24,420481.371331666,4843120.61477887,-69.9874681803119,43.7368576002156,-30.103,8.783,21.17,23.60,14.06
OF,26,420480.834475971,4843120.90356878,-69.9874748887769,43.7368601424792,-30.074,8.783,21.18,23.61,14.06
OF,28,420480.297620277,4843121.19235868,-69.9874815972425,43.7368626847423,-30.044,8.783,21.18,23.61,14.06
OF,30,420479.760764582,4843121.48114859,-69.9874883057086,43.736865227005,-30.015,8.784,21.18,23.61,14.06
OF,32,420479.223908888,4843121.7699385,-69.9874950141753,43.7368677692673,-29.985,8.784,21.19,23.62,14.06
OF,34,420478.687053193,4843122.0587284,-69.9875017226426,43.7368703115293,-29.956,8.784,21.19,23.62,14.06
OF,36,420478.150197498,4843122.34751831,-69.9875084311104,43.7368728537908,-29.926,8.784,21.20,23.62,14.06
OF,38,420477.613341804,4843122.63630821,-69.9875151395788,43.7368753960519,-29.897,8.784,21.20,23.63,14.06
OF,40,420477.076486109,4843122.92509812,-69.9875218480478,43.7368779383126,-29.867,8.784,21.21,23.63,14.06
OF,42,420476.539630415,4843123.21388802,-69.9875285565173,43.736880480573,-29.838,8.784,21.21,23.63,14.06
OF,44,420476.00277472,4843123.50267793,-69.9875352649874,43.7368830228329,-29.808,8.784,21.22,23.64,14.06
OF,46,420475.465919026,4843123.79146784,-69.987541973458,43.7368855650924,-29.779,8.784,21.22,23.64,14.06
OF,48,420474.929063331,4843124.08025774,-69.9875486819292,43.7368881073515,-29.749,8.784,21.23,23.64,14.06
OF,50,420474.392207637,4843124.36904765,-69.987555390401,43.7368906496103,-29.720,8.784,21.23,23.65,14.06
OF,52,420473.855351942,4843124.65783755,-69.9875620988734,43.7368931918686,-29.691,8.784,21.24,23.65,14.06
OF,54,420473.318496248,4843124.94662746,-69.9875688073462,43.7368957341265,-29.661,8.784,21.24,23.65,14.06
OF,56,420472.781640553,4843125.23541737,-69.9875755158197,43.736898276384,-29.632,8.784,21.25,23.66,14.06
OF,58,420472.244784859,4843125.52420727,-69.9875822242937,43.7369008186412,-29.602,8.784,21.25,23.66,14.06
OF,60,420471.707929164,4843125.81299718,-69.9875889327683,43.7369033608979,-29.573,8.784,21.26,23.66,14.06
OF,62,420471.17107347,4843126.10178708,-69.9875956412435,43.7369059031542,-29.543,8.784,21.26,23.67,14.06
OF,64,420470.634217775,4843126.39057699,-69.9876023497192,43.7369084454101,-29.514,8.784,21.27,23.67,14.06
OF,66,420470.09736208,4843126.6793669,-69.9876090581954,43.7369109876657,-29.484,8.784,21.27,23.68,14.06
OF,68,420469.560506386,4843126.9681568,-69.9876157666723,43.7369135299208,-29.455,8.784,21.28,23.68,14.06
OF,70,420469.023650691,4843127.25694671,-69.9876224751497,43.7369160721755,-29.425,8.784,21.28,23.68,14.06
OF,72,420468.486794997,4843127.54573661,-69.9876291836276,43.7369186144298,-29.396,8.784,21.29,23.69,14.06
OF,74,420467.949939302,4843127.83452652,-69.9876358921062,43.7369211566838,-29.366,8.784,21.29,23.69,14.06
OF,76,420467.413083608,4843128.12331643,-69.9876426005852,43.7369236989373,-29.295,8.784,21.31,23.70,14.06
OF,78,420466.876227913,4843128.41210633,-69.9876493090649,43.7369262411904,-29.218,8.784,21.32,23.71,14.06
OF,80,420466.339372219,4843128.70089624,-69.9876560175451,43.7369287834431,-29.140,8.784,21.33,23.72,14.06
OF,82,420465.802516524,4843128.98968614,-69.9876627260259,43.7369313256955,-29.063,8.784,21.35,23.73,14.06
OF,84,420465.26566083,4843129.27847605,-69.9876694345072,43.7369338679474,-28.941,8.784,21.37,23.74,14.06
OF,86,420464.728805135,4843129.56726596,-69.9876761429891,43.7369364101989,-28.795,8.784,21.39,23.76,14.06
OF,88,420464.191949441,4843129.85605586,-69.9876828514716,43.73693895245,-28.649,8.784,21.42,23.78,14.06
OF,90,420463.655093746,4843130.14484577,-69.9876895599546,43.7369414947007,-28.503,8.784,21.44,23.79,14.06
OF,92,420463.118238052,4843130.43363567,-69.9876962684382,43.7369440369511,-28.357,8.784,21.47,23.81,14.06
OF,94,420462.581382357,4843130.72242558,-69.9877029769223,43.736946579201,-28.211,8.784,21.50,23.83,14.06
OF,96,420462.044526663,4843131.01121549,-69.987709685407,43.7369491214505,-28.065,8.784,21.52,23.85,14.06
OF,98,420461.507670968,4843131.30000539,-69.9877163938923,43.7369516636996,-27.919,8.784,21.55,23.87,14.06
OF,100,420460.970815273,4843131.5887953,-69.9877231023782,43.7369542059483,-27.774,8.784,21.57,23.89,14.06
OF,102,420460.433959579,4843131.8775852,-69.9877298108645,43.7369567481967,-27.628,8.784,21.60,23.91,14.06
OF,104,420459.897103884,4843132.16637511,-69.9877365193515,43.7369592904446,-27.482,8.784,21.60,23.90,14.06
OF,106,420459.36024819,4843132.45516502,-69.987743227839,43.7369618326921,-27.336,8.784,21.59,23.89,14.06
OF,108,420458.823392495,4843132.74395492,-69.9877499363271,43.7369643749392,-27.190,8.784,21.57,23.88,14.06
OF,110,420458.286536801,4843133.03274483,-69.9877566448158,43.7369669171859,-27.032,8.784,21.55,23.87,14.06
