type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,418195.319,4848206.4682,-70.0166272195229,43.7823940852666,-34.913,8.977,4.11,11.85,3.48
OF,1,418195.573648558,4848206.3006962,-70.0166240298158,43.7823926054723,-34.855,8.977,4.11,11.85,3.48
OF,2,418195.828297115,4848206.1331924,-70.0166208401088,43.7823911256779,-34.798,8.977,4.11,11.85,3.48
OF,3,418196.082945673,4848205.96568859,-70.016617650402,43.7823896458834,-34.740,8.977,4.11,11.85,3.48
OF,4,418196.33759423,4848205.79818479,-70.0166144606953,43.7823881660888,-34.665,8.977,4.11,11.85,3.48
OF,5,418196.592242788,4848205.63068099,-70.0166112709888,43.7823866862942,-34.586,8.977,4.11,11.85,3.48
OF,6,418196.846891345,4848205.46317719,-70.0166080812825,43.7823852064994,-34.507,8.977,4.11,11.85,3.48
OF,7,418197.101539903,4848205.29567338,-70.0166048915763,43.7823837267046,-34.427,8.977,4.11,11.85,3.48
OF,8,418197.35618846,4848205.12816958,-70.0166017018703,43.7823822469096,-34.348,8.977,4.11,11.85,3.48
OF,9,418197.610837018,4848204.96066578,-70.0165985121644,43.7823807671146,-34.269,8.977,4.11,11.85,3.48
OF,10,418197.865485575,4848204.79316198,-70.0165953224587,43.7823792873195,-34.190,8.977,4.11,11.85,3.48
OF,11,418198.120134133,4848204.62565817,-70.0165921327531,43.7823778075243,-34.110,8.977,4.11,11.85,3.48
OF,12,418198.37478269,4848204.45815437,-70.0165889430477,43.782376327729,-34.031,8.977,4.11,11.85,3.48
OF,13,418198.629431248,4848204.29065057,-70.0165857533424,43.7823748479336,-33.952,8.977,4.11,11.85,3.48
OF,14,418198.884079805,4848204.12314677,-70.0165825636373,43.7823733681381,-33.873,8.977,4.11,11.85,3.48
OF,15,418199.138728363,4848203.95564297,-70.0165793739324,43.7823718883425,-33.793,8.977,4.11,11.85,3.48
OF,16,418199.39337692,4848203.78813916,-70.0165761842276,43.7823704085469,-33.714,8.977,4.11,11.86,3.48
OF,17,418199.648025478,4848203.62063536,-70.016572994523,43.7823689287511,-33.635,8.977,4.11,11.86,3.48
OF,18,418199.902674035,4848203.45313156,-70.0165698048185,43.7823674489553,-33.556,8.977,4.11,11.86,3.48
OF,19,418200.157322593,4848203.28562776,-70.0165666151142,43.7823659691593,-33.476,8.977,4.11,11.86,3.48
OF,20,418200.41197115,4848203.11812395,-70.0165634254101,43.7823644893633,-33.397,8.977,4.11,11.86,3.48
OF,21,418200.666619708,4848202.95062015,-70.0165602357061,43.7823630095672,-33.318,8.977,4.11,11.86,3.48
OF,22,418200.921268266,4848202.78311635,-70.0165570460022,43.782361529771,-33.239,8.977,4.11,11.86,3.48
OF,23,418201.175916823,4848202.61561255,-70.0165538562985,43.7823600499747,-33.159,8.977,4.11,11.86,3.48
