type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,419233.5619,4841652.4412,-70.0027406898088,43.7235053755197,-56.769,8.797,13.29,18.10,9.90
OF,1,419233.854527627,4841652.52647886,-70.0027370701003,43.7235061751182,-56.688,8.797,13.29,18.10,9.90
OF,2,419234.147155253,4841652.61175772,-70.0027334503917,43.7235069747166,-56.607,8.797,13.29,18.10,9.90
OF,3,419234.43978288,4841652.69703658,-70.0027298306831,43.7235077743149,-56.526,8.797,13.29,18.10,9.90
OF,4,419234.732410506,4841652.78231544,-70.0027262109743,43.7235085739131,-56.445,8.797,13.29,18.10,9.90
OF,5,419235.025038133,4841652.8675943,-70.0027225912654,43.7235093735112,-56.365,8.797,13.29,18.10,9.90
OF,6,419235.317665759,4841652.95287316,-70.0027189715564,43.7235101731091,-56.284,8.797,13.30,18.10,9.90
OF,7,419235.610293386,4841653.03815201,-70.0027153518473,43.723510972707,-56.203,8.797,13.30,18.11,9.90
OF,8,419235.902921012,4841653.12343087,-70.0027117321381,43.7235117723047,-56.122,8.797,13.30,18.11,9.90
OF,9,419236.195548639,4841653.20870973,-70.0027081124289,43.7235125719023,-56.041,8.797,13.30,18.11,9.90
OF,10,419236.488176265,4841653.29398859,-70.0027044927195,43.7235133714998,-55.961,8.797,13.30,18.11,9.90
OF,11,419236.780803892,4841653.37926745,-70.00270087301,43.7235141710972,-55.880,8.797,13.30,18.11,9.90
OF,12,419237.073431518,4841653.46454631,-70.0026972533005,43.7235149706944,-55.799,8.797,13.30,18.11,9.90
OF,13,419237.366059145,4841653.54982517,-70.0026936335908,43.7235157702916,-55.718,8.797,13.31,18.11,9.90
OF,14,419237.658686772,4841653.63510403,-70.002690013881,43.7235165698887,-55.637,8.797,13.31,18.11,9.90
OF,15,419237.951314398,4841653.72038289,-70.0026863941711,43.7235173694856,-55.557,8.797,13.31,18.11,9.90
OF,16,419238.243942025,4841653.80566175,-70.0026827744612,43.7235181690824,-55.476,8.797,13.31,18.11,9.90
OF,17,419238.536569651,4841653.89094061,-70.0026791547511,43.7235189686791,-55.395,8.797,13.31,18.12,9.90
OF,18,419238.829197278,4841653.97621947,-70.002675535041,43.7235197682757,-55.314,8.797,13.31,18.12,9.90
OF,19,419239.121824904,4841654.06149832,-70.0026719153307,43.7235205678722,-55.233,8.797,13.31,18.12,9.90
OF,20,419239.414452531,4841654.14677718,-70.0026682956203,43.7235213674685,-55.153,8.797,13.32,18.12,9.90
OF,21,419239.707080157,4841654.23205604,-70.0026646759099,43.7235221670648,-55.072,8.797,13.32,18.12,9.90
OF,22,419239.999707784,4841654.3173349,-70.0026610561993,43.7235229666609,-54.991,8.797,13.32,18.12,9.90
OF,23,419240.29233541,4841654.40261376,-70.0026574364887,43.7235237662569,-54.910,8.797,13.32,18.12,9.90
OF,24,419240.584963037,4841654.48789262,-70.0026538167779,43.7235245658528,-54.830,8.797,13.32,18.12,9.90
OF,25,419240.877590663,4841654.57317148,-70.0026501970671,43.7235253654486,-54.749,8.797,13.32,18.12,9.90
OF,26,419241.17021829,4841654.65845034,-70.0026465773561,43.7235261650443,-54.668,8.797,13.33,18.12,9.90
OF,27,419241.462845917,4841654.7437292,-70.0026429576451,43.7235269646399,-54.587,8.797,13.33,18.13,9.90
OF,28,419241.755473543,4841654.82900806,-70.0026393379339,43.7235277642353,-54.507,8.797,13.33,18.13,9.90
OF,29,419242.04810117,4841654.91428692,-70.0026357182227,43.7235285638306,-54.426,8.797,13.33,18.13,9.90
OF,30,419242.340728796,4841654.99956577,-70.0026320985114,43.7235293634259,-54.345,8.797,13.33,18.13,9.90
OF,31,419242.633356423,4841655.08484463,-70.0026284787999,43.723530163021,-54.264,8.797,13.33,18.13,9.90
OF,32,419242.925984049,4841655.17012349,-70.0026248590884,43.723530962616,-54.183,8.797,13.33,18.13,9.90
OF,33,419243.218611676,4841655.25540235,-70.0026212393768,43.7235317622108,-54.103,8.797,13.34,18.13,9.90
