type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,424930.372,4848051.7501,-69.9329171675758,43.7817150389421,-37.296,8.843,16.54,20.42,13.61
OF,2,424930.184051876,4848052.33000443,-69.9329195841565,43.7817202405599,-37.217,8.843,16.55,20.43,13.61
OF,4,424929.996103753,4848052.90990886,-69.9329220007377,43.7817254421777,-37.146,8.843,16.55,20.43,13.61
OF,6,424929.808155629,4848053.48981329,-69.9329244173193,43.7817306437954,-37.086,8.843,16.56,20.43,13.61
OF,8,424929.620207506,4848054.06971772,-69.9329268339012,43.781735845413,-37.025,8.843,16.57,20.44,13.61
OF,10,424929.432259383,4848054.64962216,-69.9329292504837,43.7817410470306,-36.965,8.843,16.57,20.44,13.61
OF,12,424929.244311259,4848055.22952659,-69.9329316670665,43.7817462486481,-36.905,8.843,16.58,20.45,13.61
OF,14,424929.056363135,4848055.80943102,-69.9329340836498,43.7817514502656,-36.845,8.843,16.58,20.45,13.61
OF,16,424928.868415012,4848056.38933545,-69.9329365002335,43.781756651883,-36.784,8.843,16.59,20.46,13.61
OF,18,424928.680466888,4848056.96923988,-69.9329389168176,43.7817618535003,-36.724,8.843,16.60,20.46,13.61
OF,20,424928.492518765,4848057.54914431,-69.9329413334022,43.7817670551176,-36.664,8.843,16.60,20.46,13.61
OF,22,424928.304570641,4848058.12904874,-69.9329437499872,43.7817722567349,-36.603,8.843,16.61,20.47,13.61
OF,24,424928.116622518,4848058.70895317,-69.9329461665726,43.781777458352,-36.543,8.843,16.61,20.47,13.61
OF,26,424927.928674394,4848059.28885761,-69.9329485831584,43.7817826599691,-36.483,8.843,16.62,20.48,13.61
OF,28,424927.740726271,4848059.86876204,-69.9329509997447,43.7817878615862,-36.423,8.843,16.63,20.48,13.61
OF,30,424927.552778148,4848060.44866647,-69.9329534163314,43.7817930632032,-36.384,8.843,16.63,20.48,13.61
OF,32,424927.364830024,4848061.0285709,-69.9329558329185,43.7817982648201,-36.356,8.843,16.63,20.49,13.61
OF,34,424927.176881901,4848061.60847533,-69.932958249506,43.7818034664369,-36.328,8.843,16.64,20.49,13.61
OF,36,424926.988933777,4848062.18837976,-69.932960666094,43.7818086680538,-36.300,8.842,16.64,20.49,13.61
OF,38,424926.800985654,4848062.76828419,-69.9329630826824,43.7818138696705,-36.272,8.842,16.64,20.49,13.61
OF,40,424926.61303753,4848063.34818862,-69.9329654992712,43.7818190712872,-36.244,8.842,16.65,20.49,13.61
OF,42,424926.425089406,4848063.92809306,-69.9329679158604,43.7818242729038,-36.216,8.842,16.65,20.50,13.61
OF,44,424926.237141283,4848064.50799749,-69.9329703324501,43.7818294745204,-36.189,8.842,16.65,20.50,13.61
OF,46,424926.04919316,4848065.08790192,-69.9329727490402,43.7818346761369,-36.161,8.842,16.65,20.50,13.61
OF,48,424925.861245036,4848065.66780635,-69.9329751656307,43.7818398777534,-36.133,8.842,16.66,20.50,13.61
OF,50,424925.673296913,4848066.24771078,-69.9329775822216,43.7818450793697,-36.105,8.842,16.66,20.50,13.61
OF,52,424925.485348789,4848066.82761521,-69.932979998813,43.7818502809861,-36.077,8.842,16.66,20.51,13.61
OF,54,424925.297400666,4848067.40751964,-69.9329824154048,43.7818554826023,-36.049,8.842,16.67,20.51,13.61
OF,56,424925.109452542,4848067.98742408,-69.932984831997,43.7818606842186,-36.021,8.842,16.67,20.51,13.61
OF,58,424924.921504419,4848068.56732851,-69.9329872485897,43.7818658858347,-35.993,8.842,16.67,20.51,13.61
OF,60,424924.733556295,4848069.14723294,-69.9329896651828,43.7818710874508,-35.965,8.842,16.67,20.51,13.61
OF,62,424924.545608172,4848069.72713737,-69.9329920817762,43.7818762890669,-35.937,8.842,16.68,20.52,13.61
OF,64,424924.357660048,4848070.3070418,-69.9329944983702,43.7818814906828,-35.909,8.842,16.68,20.52,13.61
OF,66,424924.169711925,4848070.88694623,-69.9329969149645,43.7818866922987,-35.881,8.842,16.68,20.52,13.61
OF,68,424923.981763801,4848071.46685066,-69.9329993315593,43.7818918939146,-35.853,8.842,16.69,20.52,13.61
OF,70,424923.793815678,4848072.04675509,-69.9330017481545,43.7818970955304,-35.826,8.842,16.69,20.52,13.61
OF,72,424923.605867554,4848072.62665953,-69.9330041647501,43.7819022971461,-35.798,8.842,16.69,20.53,13.61
OF,74,424923.417919431,4848073.20656396,-69.9330065813462,43.7819074987618,-35.770,8.842,16.70,20.53,13.61
OF,76,424923.229971307,4848073.78646839,-69.9330089979427,43.7819127003774,-35.742,8.842,16.70,20.53,13.61
OF,78,424923.042023184,4848074.36637282,-69.9330114145396,43.781917901993,-35.714,8.842,16.70,20.53,13.61
OF,80,424922.85407506,4848074.94627725,-69.9330138311369,43.7819231036085,-35.686,8.842,16.70,20.54,13.61
OF,82,424922.666126937,4848075.52618168,-69.9330162477347,43.7819283052239,-35.658,8.842,16.71,20.54,13.61
OF,84,424922.478178813,4848076.10608611,-69.9330186643328,43.7819335068393,-35.630,8.842,16.71,20.54,13.61
OF,86,424922.29023069,4848076.68599054,-69.9330210809315,43.7819387084546,-35.602,8.842,16.71,20.54,13.61
OF,88,424922.102282566,4848077.26589498,-69.9330234975305,43.7819439100699,-35.574,8.842,16.72,20.54,13.61
OF,90,424921.914334443,4848077.84579941,-69.93302591413,43.7819491116851,-35.546,8.842,16.72,20.55,13.61
OF,92,424921.726386319,4848078.42570384,-69.9330283307299,43.7819543133002,-35.518,8.842,16.72,20.55,13.61
OF,94,424921.538438196,4848079.00560827,-69.9330307473302,43.7819595149153,-35.490,8.842,16.73,20.55,13.61
OF,96,424921.350490072,4848079.5855127,-69.9330331639309,43.7819647165303,-35.462,8.842,16.73,20.55,13.61
OF,98,424921.162541949,4848080.16541713,-69.9330355805321,43.7819699181453,-35.435,8.842,16.73,20.55,13.61
OF,100,424920.974593825,4848080.74532156,-69.9330379971337,43.7819751197602,-35.407,8.841,16.73,20.56,13.61
OF,102,424920.786645702,4848081.32522599,-69.9330404137357,43.781980321375,-35.379,8.841,16.74,20.56,13.61
OF,104,424920.598697578,4848081.90513043,-69.9330428303381,43.7819855229898,-35.351,8.841,16.74,20.56,13.61
OF,106,424920.410749455,4848082.48503486,-69.933045246941,43.7819907246045,-35.323,8.841,16.74,20.56,13.61
OF,108,424920.222801331,4848083.06493929,-69.9330476635443,43.7819959262192,-35.295,8.841,16.75,20.56,13.61
OF,110,424920.034853208,4848083.64484372,-69.933050080148,43.7820011278338,-35.267,8.841,16.75,20.57,13.61
OF,112,424919.846905084,4848084.22474815,-69.9330524967522,43.7820063294484,-35.239,8.841,16.75,20.57,13.61
OF,114,424919.658956961,4848084.80465258,-69.9330549133567,43.7820115310628,-35.211,8.841,16.76,20.57,13.61
OF,116,424919.471008837,4848085.38455701,-69.9330573299617,43.7820167326773,-35.183,8.841,16.76,20.57,13.61
OF,118,424919.283060714,4848085.96446144,-69.9330597465672,43.7820219342916,-35.155,8.841,16.76,20.57,13.61
OF,120,424919.09511259,4848086.54436588,-69.933062163173,43.782027135906,-35.127,8.841,16.77,20.58,13.61
OF,122,424918.907164467,4848087.12427031,-69.9330645797793,43.7820323375202,-35.099,8.841,16.77,20.58,13.61
OF,124,424918.719216343,4848087.70417474,-69.933066996386,43.7820375391344,-35.072,8.841,16.77,20.58,13.61
OF,126,424918.53126822,4848088.28407917,-69.9330694129931,43.7820427407485,-35.044,8.841,16.77,20.58,13.61
OF,128,424918.343320096,4848088.8639836,-69.9330718296007,43.7820479423626,-35.016,8.841,16.78,20.59,13.61
OF,130,424918.155371973,4848089.44388803,-69.9330742462086,43.7820531439766,-34.983,8.841,16.78,20.59,13.61
OF,132,424917.967423849,4848090.02379246,-69.9330766628171,43.7820583455906,-34.948,8.841,16.78,20.59,13.61
OF,134,424917.779475726,4848090.60369689,-69.9330790794259,43.7820635472045,-34.912,8.841,16.79,20.59,13.61
OF,136,424917.591527602,4848091.18360133,-69.9330814960351,43.7820687488183,-34.877,8.841,16.79,20.60,13.61
OF,138,424917.403579479,4848091.76350576,-69.9330839126448,43.7820739504321,-34.842,8.841,16.80,20.60,13.61
OF,140,424917.215631355,4848092.34341019,-69.9330863292549,43.7820791520458,-34.807,8.841,16.80,20.60,13.61
OF,142,424917.027683232,4848092.92331462,-69.9330887458655,43.7820843536594,-34.771,8.841,16.80,20.60,13.61
OF,144,424916.839735108,4848093.50321905,-69.9330911624764,43.782089555273,-34.736,8.841,16.81,20.61,13.61
OF,146,424916.651786985,4848094.08312348,-69.9330935790878,43.7820947568865,-34.701,8.841,16.81,20.61,13.61
OF,148,424916.463838861,4848094.66302791,-69.9330959956996,43.7820999585,-34.665,8.841,16.82,20.61,13.61
OF,150,424916.275890738,4848095.24293234,-69.9330984123119,43.7821051601134,-34.630,8.841,16.82,20.61,13.61
OF,152,424916.087942614,4848095.82283678,-69.9331008289245,43.7821103617268,-34.595,8.841,16.82,20.62,13.61
OF,154,424915.899994491,4848096.40274121,-69.9331032455376,43.7821155633401,-34.560,8.841,16.83,20.62,13.61
OF,156,424915.712046367,4848096.98264564,-69.9331056621511,43.7821207649533,-34.524,8.840,16.83,20.62,13.61
OF,158,424915.524098244,4848097.56255007,-69.9331080787651,43.7821259665665,-34.489,8.840,16.84,20.62,13.61
OF,160,424915.33615012,4848098.1424545,-69.9331104953795,43.7821311681796,-34.454,8.840,16.84,20.63,13.61
OF,162,424915.148201997,4848098.72235893,-69.9331129119943,43.7821363697927,-34.418,8.840,16.84,20.63,13.61
OF,164,424914.960253873,4848099.30226336,-69.9331153286095,43.7821415714057,-34.383,8.840,16.85,20.63,13.61
OF,166,424914.77230575,4848099.88216779,-69.9331177452251,43.7821467730186,-34.348,8.840,16.85,20.64,13.61
OF,168,424914.584357626,4848100.46207223,-69.9331201618412,43.7821519746315,-34.313,8.840,16.86,20.64,13.61
OF,170,424914.396409503,4848101.04197666,-69.9331225784577,43.7821571762443,-34.277,8.840,16.86,20.64,13.61
OF,172,424914.208461379,4848101.62188109,-69.9331249950746,43.7821623778571,-34.253,8.840,16.86,20.64,13.61
OF,174,424914.020513256,4848102.20178552,-69.933127411692,43.7821675794698,-34.239,8.840,16.86,20.64,13.61
OF,176,424913.832565132,4848102.78168995,-69.9331298283097,43.7821727810824,-34.224,8.840,16.87,20.65,13.61
OF,178,424913.644617009,4848103.36159438,-69.9331322449279,43.782177982695,-34.210,8.840,16.87,20.65,13.61
OF,180,424913.456668885,4848103.94149881,-69.9331346615466,43.7821831843075,-34.195,8.840,16.87,20.65,13.61
OF,182,424913.268720762,4848104.52140324,-69.9331370781656,43.78218838592,-34.181,8.840,16.87,20.65,13.61
OF,184,424913.080772638,4848105.10130768,-69.9331394947851,43.7821935875324,-34.167,8.840,16.87,20.65,13.61
OF,186,424912.892824515,4848105.68121211,-69.933141911405,43.7821987891447,-34.152,8.840,16.87,20.65,13.61
OF,188,424912.704876391,4848106.26111654,-69.9331443280253,43.782203990757,-34.138,8.840,16.88,20.65,13.61
OF,190,424912.516928268,4848106.84102097,-69.9331467446461,43.7822091923692,-34.123,8.840,16.88,20.65,13.61
