type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,416889.3446,4844358.1503,-70.0322586687742,43.7476044149368,-14.013,8.894,5.97,13.08,11.30
OF,1,416889.373491059,4844358.45372828,-70.0322583569438,43.7476071497737,-14.018,8.894,5.97,13.07,11.30
OF,2,416889.402382118,4844358.75715655,-70.0322580451133,43.7476098846107,-14.022,8.894,5.97,13.07,11.30
OF,3,416889.431273177,4844359.06058483,-70.0322577332828,43.7476126194476,-14.026,8.894,5.97,13.07,11.30
OF,4,416889.460164235,4844359.3640131,-70.0322574214523,43.7476153542846,-14.030,8.894,5.97,13.07,11.30
OF,5,416889.489055294,4844359.66744138,-70.0322571096218,43.7476180891215,-14.021,8.894,5.97,13.08,11.30
OF,6,416889.517946353,4844359.97086965,-70.0322567977913,43.7476208239584,-13.992,8.894,5.98,13.08,11.30
OF,7,416889.546837412,4844360.27429793,-70.0322564859607,43.7476235587954,-13.962,8.895,5.98,13.08,11.30
OF,8,416889.575728471,4844360.5777262,-70.0322561741301,43.7476262936323,-13.933,8.895,5.98,13.08,11.30
OF,9,416889.60461953,4844360.88115448,-70.0322558622995,43.7476290284692,-13.904,8.895,5.98,13.08,11.30
OF,10,416889.633510588,4844361.18458275,-70.0322555504689,43.7476317633062,-13.875,8.895,5.99,13.09,11.30
OF,11,416889.662401647,4844361.48801103,-70.0322552386382,43.7476344981431,-13.845,8.895,5.99,13.09,11.30
OF,12,416889.691292706,4844361.79143931,-70.0322549268075,43.74763723298,-13.816,8.895,5.99,13.09,11.30
OF,13,416889.720183765,4844362.09486758,-70.0322546149768,43.747639967817,-13.787,8.895,6.00,13.09,11.30
OF,14,416889.749074824,4844362.39829586,-70.032254303146,43.7476427026539,-13.757,8.895,6.00,13.09,11.30
OF,15,416889.777965883,4844362.70172413,-70.0322539913152,43.7476454374908,-13.728,8.895,6.00,13.10,11.30
OF,16,416889.806856941,4844363.00515241,-70.0322536794844,43.7476481723277,-13.699,8.895,6.00,13.10,11.30
OF,17,416889.835748,4844363.30858068,-70.0322533676536,43.7476509071646,-13.670,8.895,6.01,13.10,11.30
OF,18,416889.864639059,4844363.61200896,-70.0322530558227,43.7476536420016,-13.640,8.895,6.01,13.10,11.30
OF,19,416889.893530118,4844363.91543723,-70.0322527439919,43.7476563768384,-13.611,8.895,6.01,13.10,11.30
OF,20,416889.922421177,4844364.21886551,-70.0322524321609,43.7476591116754,-13.582,8.895,6.01,13.10,11.30
OF,21,416889.951312236,4844364.52229378,-70.03225212033,43.7476618465123,-13.553,8.895,6.02,13.11,11.30
OF,22,416889.980203294,4844364.82572206,-70.0322518084991,43.7476645813492,-13.523,8.895,6.02,13.11,11.30
OF,23,416890.009094353,4844365.12915034,-70.0322514966681,43.7476673161861,-13.494,8.895,6.02,13.11,11.30
OF,24,416890.037985412,4844365.43257861,-70.0322511848371,43.747670051023,-13.465,8.895,6.03,13.11,11.30
OF,25,416890.066876471,4844365.73600689,-70.032250873006,43.7476727858599,-13.436,8.895,6.03,13.11,11.30
OF,26,416890.09576753,4844366.03943516,-70.0322505611749,43.7476755206968,-13.406,8.895,6.03,13.12,11.30
OF,27,416890.124658589,4844366.34286344,-70.0322502493439,43.7476782555337,-13.377,8.895,6.03,13.12,11.30
OF,28,416890.153549647,4844366.64629171,-70.0322499375127,43.7476809903706,-13.348,8.895,6.04,13.12,11.30
OF,29,416890.182440706,4844366.94971999,-70.0322496256816,43.7476837252075,-13.319,8.895,6.04,13.12,11.30
OF,30,416890.211331765,4844367.25314826,-70.0322493138504,43.7476864600444,-13.289,8.895,6.04,13.12,11.30
OF,31,416890.240222824,4844367.55657654,-70.0322490020192,43.7476891948813,-13.260,8.895,6.04,13.13,11.30
OF,32,416890.269113883,4844367.86000481,-70.032248690188,43.7476919297182,-13.231,8.895,6.05,13.13,11.30
OF,33,416890.298004942,4844368.16343309,-70.0322483783568,43.7476946645551,-13.201,8.895,6.05,13.13,11.30
OF,34,416890.326896001,4844368.46686137,-70.0322480665255,43.7476973993919,-13.172,8.895,6.05,13.13,11.30
OF,35,416890.355787059,4844368.77028964,-70.0322477546942,43.7477001342288,-13.143,8.895,6.06,13.13,11.30
OF,36,416890.384678118,4844369.07371792,-70.0322474428629,43.7477028690657,-13.114,8.895,6.06,13.14,11.30
OF,37,416890.413569177,4844369.37714619,-70.0322471310315,43.7477056039026,-13.084,8.895,6.06,13.14,11.30
OF,38,416890.442460236,4844369.68057447,-70.0322468192001,43.7477083387395,-13.055,8.895,6.06,13.14,11.30
OF,39,416890.471351295,4844369.98400274,-70.0322465073687,43.7477110735763,-13.026,8.895,6.07,13.14,11.30
OF,40,416890.500242354,4844370.28743102,-70.0322461955373,43.7477138084132,-12.997,8.895,6.07,13.14,11.30
OF,41,416890.529133412,4844370.59085929,-70.0322458837059,43.7477165432501,-12.967,8.895,6.07,13.15,11.30
OF,42,416890.558024471,4844370.89428757,-70.0322455718744,43.747719278087,-12.938,8.895,6.08,13.15,11.30
OF,43,416890.58691553,4844371.19771584,-70.0322452600429,43.7477220129238,-12.909,8.895,6.08,13.15,11.30
OF,44,416890.615806589,4844371.50114412,-70.0322449482113,43.7477247477607,-12.880,8.895,6.08,13.15,11.30
OF,45,416890.644697648,4844371.8045724,-70.0322446363798,43.7477274825976,-12.850,8.895,6.08,13.15,11.30
OF,46,416890.673588707,4844372.10800067,-70.0322443245482,43.7477302174344,-12.821,8.895,6.09,13.16,11.30
OF,47,416890.702479765,4844372.41142895,-70.0322440127166,43.7477329522713,-12.792,8.896,6.09,13.16,11.30
OF,48,416890.731370824,4844372.71485722,-70.0322437008849,43.7477356871081,-12.763,8.896,6.09,13.16,11.30
OF,49,416890.760261883,4844373.0182855,-70.0322433890533,43.747738421945,-12.733,8.896,6.10,13.16,11.30
