type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,421349.0519,4853004.109,-69.9781445014899,43.8259267569594,-19.259,9.041,6.18,13.37,5.16
OF,2,421349.613003282,4853004.34727873,-69.9781375593492,43.8259289617776,-19.212,9.041,6.18,13.37,5.16
OF,4,421350.174106564,4853004.58555746,-69.9781306172079,43.8259311665954,-19.165,9.041,6.18,13.37,5.16
OF,6,421350.735209846,4853004.82383619,-69.9781236750662,43.8259333714128,-19.118,9.041,6.18,13.37,5.16
OF,8,421351.296313128,4853005.06211492,-69.9781167329239,43.8259355762297,-19.070,9.041,6.18,13.37,5.16
OF,10,421351.857416411,4853005.30039365,-69.9781097907811,43.8259377810463,-19.023,9.041,6.18,13.37,5.16
OF,12,421352.418519693,4853005.53867238,-69.9781028486378,43.8259399858624,-18.976,9.041,6.18,13.37,5.16
OF,14,421352.979622975,4853005.77695111,-69.9780959064939,43.8259421906781,-18.929,9.041,6.18,13.37,5.16
OF,16,421353.540726257,4853006.01522984,-69.9780889643496,43.8259443954934,-18.881,9.041,6.18,13.37,5.16
OF,18,421354.101829539,4853006.25350857,-69.9780820222047,43.8259466003083,-18.834,9.041,6.18,13.36,5.16
OF,20,421354.662932821,4853006.4917873,-69.9780750800594,43.8259488051228,-18.787,9.041,6.18,13.36,5.16
OF,22,421355.224036103,4853006.73006603,-69.9780681379135,43.8259510099368,-18.740,9.041,6.18,13.36,5.16
OF,24,421355.785139385,4853006.96834476,-69.978061195767,43.8259532147505,-18.693,9.041,6.18,13.36,5.16
OF,26,421356.346242668,4853007.20662349,-69.9780542536201,43.8259554195637,-18.645,9.041,6.18,13.36,5.16
OF,28,421356.90734595,4853007.44490222,-69.9780473114727,43.8259576243765,-18.598,9.041,6.18,13.36,5.16
OF,30,421357.468449232,4853007.68318096,-69.9780403693247,43.8259598291888,-18.551,9.041,6.18,13.36,5.16
OF,32,421358.029552514,4853007.92145969,-69.9780334271762,43.8259620340008,-18.504,9.042,6.18,13.36,5.16
OF,34,421358.590655796,4853008.15973842,-69.9780264850272,43.8259642388123,-18.457,9.042,6.18,13.36,5.16
OF,36,421359.151759078,4853008.39801715,-69.9780195428777,43.8259664436235,-18.409,9.042,6.18,13.36,5.16
OF,38,421359.71286236,4853008.63629588,-69.9780126007276,43.8259686484341,-18.362,9.042,6.18,13.36,5.16
OF,40,421360.273965642,4853008.87457461,-69.9780056585771,43.8259708532444,-18.315,9.042,6.17,13.36,5.16
OF,42,421360.835068925,4853009.11285334,-69.977998716426,43.8259730580543,-18.268,9.042,6.17,13.36,5.16
OF,44,421361.396172207,4853009.35113207,-69.9779917742744,43.8259752628637,-18.220,9.042,6.17,13.36,5.16
OF,46,421361.957275489,4853009.5894108,-69.9779848321223,43.8259774676728,-18.192,9.042,6.17,13.36,5.16
OF,48,421362.518378771,4853009.82768953,-69.9779778899697,43.8259796724814,-18.247,9.042,6.18,13.37,5.16
OF,50,421363.079482053,4853010.06596826,-69.9779709478166,43.8259818772896,-18.301,9.042,6.18,13.37,5.16
