type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,428718.5136,4849440.838,-69.8860310004847,43.7945952254042,-10.758,8.811,7.51,14.07,13.47
OF,1,428718.347982121,4849441.09387913,-69.8860330929154,43.7945975130629,-10.777,8.811,7.51,14.07,13.47
OF,2,428718.182364241,4849441.34975826,-69.8860351853463,43.7945998007216,-10.797,8.811,7.50,14.06,13.47
OF,3,428718.016746362,4849441.60563739,-69.8860372777774,43.7946020883802,-10.816,8.811,7.50,14.06,13.47
OF,4,428717.851128482,4849441.86151652,-69.8860393702086,43.7946043760389,-10.835,8.811,7.50,14.06,13.47
OF,5,428717.685510602,4849442.11739566,-69.88604146264,43.7946066636974,-10.854,8.811,7.50,14.06,13.47
OF,6,428717.519892723,4849442.37327479,-69.8860435550715,43.7946089513559,-10.874,8.811,7.49,14.06,13.47
OF,7,428717.354274843,4849442.62915392,-69.8860456475032,43.7946112390144,-10.893,8.811,7.49,14.05,13.47
OF,8,428717.188656964,4849442.88503305,-69.8860477399351,43.7946135266729,-10.912,8.811,7.49,14.05,13.47
OF,9,428717.023039084,4849443.14091218,-69.8860498323671,43.7946158143313,-10.931,8.811,7.49,14.05,13.47
OF,10,428716.857421205,4849443.39679131,-69.8860519247993,43.7946181019896,-10.950,8.811,7.48,14.05,13.47
OF,11,428716.691803325,4849443.65267044,-69.8860540172316,43.794620389648,-10.970,8.811,7.48,14.05,13.47
OF,12,428716.526185446,4849443.90854957,-69.8860561096641,43.7946226773063,-10.989,8.811,7.48,14.05,13.47
OF,13,428716.360567566,4849444.1644287,-69.8860582020967,43.7946249649645,-11.008,8.811,7.48,14.04,13.47
OF,14,428716.194949687,4849444.42030783,-69.8860602945296,43.7946272526227,-11.027,8.811,7.47,14.04,13.47
OF,15,428716.029331807,4849444.67618696,-69.8860623869625,43.7946295402809,-11.046,8.811,7.47,14.04,13.47
OF,16,428715.863713928,4849444.93206609,-69.8860644793957,43.794631827939,-11.066,8.811,7.47,14.04,13.47
OF,17,428715.698096048,4849445.18794523,-69.886066571829,43.7946341155971,-11.085,8.811,7.47,14.04,13.47
OF,18,428715.532478169,4849445.44382436,-69.8860686642625,43.7946364032551,-11.104,8.811,7.46,14.03,13.47
OF,19,428715.366860289,4849445.69970349,-69.8860707566961,43.7946386909131,-11.123,8.811,7.46,14.03,13.47
OF,20,428715.20124241,4849445.95558262,-69.8860728491299,43.794640978571,-11.143,8.811,7.46,14.03,13.47
OF,21,428715.03562453,4849446.21146175,-69.8860749415638,43.794643266229,-11.162,8.811,7.46,14.03,13.47
OF,22,428714.870006651,4849446.46734088,-69.8860770339979,43.7946455538869,-11.181,8.811,7.45,14.03,13.47
OF,23,428714.704388771,4849446.72322001,-69.8860791264322,43.7946478415447,-11.200,8.811,7.45,14.03,13.47
OF,24,428714.538770892,4849446.97909914,-69.8860812188666,43.7946501292025,-11.219,8.811,7.45,14.02,13.47
OF,25,428714.373153012,4849447.23497827,-69.8860833113012,43.7946524168602,-11.239,8.811,7.45,14.02,13.47
OF,26,428714.207535133,4849447.4908574,-69.8860854037359,43.7946547045179,-11.258,8.811,7.44,14.02,13.47
OF,27,428714.041917253,4849447.74673653,-69.8860874961708,43.7946569921756,-11.277,8.811,7.44,14.02,13.47
OF,28,428713.876299374,4849448.00261567,-69.8860895886059,43.7946592798333,-11.296,8.811,7.44,14.02,13.47
OF,29,428713.710681494,4849448.2584948,-69.8860916810411,43.7946615674908,-11.315,8.811,7.44,14.02,13.47
OF,30,428713.545063615,4849448.51437393,-69.8860937734765,43.7946638551484,-11.335,8.811,7.43,14.01,13.47
OF,31,428713.379445735,4849448.77025306,-69.8860958659121,43.7946661428059,-11.354,8.811,7.43,14.01,13.47
OF,32,428713.213827856,4849449.02613219,-69.8860979583477,43.7946684304634,-11.373,8.811,7.43,14.01,13.47
OF,33,428713.048209976,4849449.28201132,-69.8861000507836,43.7946707181208,-11.392,8.811,7.43,14.01,13.47
OF,34,428712.882592097,4849449.53789045,-69.8861021432197,43.7946730057782,-11.411,8.811,7.42,14.01,13.47
OF,35,428712.716974217,4849449.79376958,-69.8861042356558,43.7946752934356,-11.431,8.811,7.42,14.01,13.47
OF,36,428712.551356338,4849450.04964871,-69.8861063280922,43.7946775810929,-11.450,8.811,7.42,14.00,13.47
OF,37,428712.385738458,4849450.30552784,-69.8861084205287,43.7946798687501,-11.469,8.812,7.42,14.00,13.47
OF,38,428712.220120579,4849450.56140697,-69.8861105129654,43.7946821564073,-11.488,8.812,7.41,14.00,13.47
OF,39,428712.054502699,4849450.8172861,-69.8861126054022,43.7946844440645,-11.507,8.812,7.41,14.00,13.47
OF,40,428711.88888482,4849451.07316524,-69.8861146978392,43.7946867317217,-11.527,8.812,7.41,14.00,13.47
OF,41,428711.72326694,4849451.32904437,-69.8861167902763,43.7946890193788,-11.546,8.812,7.41,14.00,13.47
OF,42,428711.557649061,4849451.5849235,-69.8861188827136,43.7946913070358,-11.565,8.812,7.40,13.99,13.47
OF,43,428711.392031181,4849451.84080263,-69.8861209751511,43.7946935946929,-11.584,8.812,7.40,13.99,13.47
OF,44,428711.226413302,4849452.09668176,-69.8861230675888,43.7946958823499,-11.604,8.812,7.40,13.99,13.47
OF,45,428711.060795422,4849452.35256089,-69.8861251600266,43.7946981700068,-11.623,8.812,7.40,13.99,13.47
OF,46,428710.895177543,4849452.60844002,-69.8861272524645,43.7947004576637,-11.642,8.812,7.39,13.99,13.47
OF,47,428710.729559663,4849452.86431915,-69.8861293449026,43.7947027453206,-11.661,8.812,7.39,13.99,13.47
OF,48,428710.563941784,4849453.12019828,-69.8861314373409,43.7947050329774,-11.680,8.812,7.39,13.98,13.47
OF,49,428710.398323904,4849453.37607741,-69.8861335297793,43.7947073206342,-11.700,8.812,7.39,13.98,13.47
OF,50,428710.232706025,4849453.63195654,-69.8861356222179,43.7947096082909,-11.719,8.812,7.38,13.98,13.47
OF,51,428710.067088145,4849453.88783567,-69.8861377146567,43.7947118959476,-11.738,8.812,7.38,13.98,13.47
OF,52,428709.901470266,4849454.14371481,-69.8861398070956,43.7947141836043,-11.757,8.812,7.38,13.98,13.47
OF,53,428709.735852386,4849454.39959394,-69.8861418995347,43.7947164712609,-11.776,8.812,7.38,13.98,13.47
OF,54,428709.570234507,4849454.65547307,-69.8861439919739,43.7947187589175,-11.796,8.812,7.37,13.97,13.47
OF,55,428709.404616627,4849454.9113522,-69.8861460844133,43.794721046574,-11.815,8.812,7.37,13.97,13.47
OF,56,428709.238998748,4849455.16723133,-69.8861481768529,43.7947233342305,-11.834,8.812,7.37,13.97,13.47
OF,57,428709.073380868,4849455.42311046,-69.8861502692926,43.794725621887,-11.853,8.812,7.37,13.97,13.47
