type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,427362.6083,4852577.8247,-69.9033084407504,43.8227046557246,-14.532,8.918,2.31,10.54,2.30
OF,1,427362.824716387,4852578.03933308,-69.9033057788936,43.8227066092661,-14.527,8.918,2.31,10.54,2.30
OF,2,427363.041132775,4852578.25396616,-69.9033031170367,43.8227085628075,-14.523,8.918,2.32,10.54,2.30
OF,3,427363.257549162,4852578.46859924,-69.9033004551796,43.8227105163489,-14.518,8.918,2.32,10.54,2.30
OF,4,427363.473965549,4852578.68323232,-69.9032977933223,43.8227124698903,-14.514,8.918,2.32,10.54,2.30
OF,5,427363.690381937,4852578.8978654,-69.9032951314649,43.8227144234316,-14.509,8.918,2.32,10.54,2.30
OF,6,427363.906798324,4852579.11249848,-69.9032924696073,43.8227163769728,-14.504,8.918,2.32,10.54,2.30
OF,7,427364.123214711,4852579.32713156,-69.9032898077495,43.8227183305139,-14.500,8.918,2.32,10.54,2.30
OF,8,427364.339631099,4852579.54176464,-69.9032871458915,43.822720284055,-14.495,8.918,2.32,10.54,2.30
OF,9,427364.556047486,4852579.75639772,-69.9032844840334,43.8227222375961,-14.491,8.918,2.32,10.54,2.30
OF,10,427364.772463873,4852579.9710308,-69.9032818221751,43.822724191137,-14.486,8.918,2.32,10.54,2.30
OF,11,427364.988880261,4852580.18566388,-69.9032791603166,43.8227261446779,-14.481,8.918,2.32,10.54,2.30
OF,12,427365.205296648,4852580.40029696,-69.9032764984579,43.8227280982188,-14.477,8.918,2.32,10.54,2.30
OF,13,427365.421713036,4852580.61493004,-69.9032738365991,43.8227300517596,-14.472,8.918,2.32,10.54,2.30
OF,14,427365.638129423,4852580.82956312,-69.9032711747401,43.8227320053003,-14.468,8.918,2.32,10.54,2.30
OF,15,427365.85454581,4852581.0441962,-69.9032685128809,43.822733958841,-14.463,8.918,2.32,10.54,2.30
OF,16,427366.070962198,4852581.25882928,-69.9032658510216,43.8227359123816,-14.458,8.918,2.32,10.55,2.30
OF,17,427366.287378585,4852581.47346236,-69.903263189162,43.8227378659221,-14.454,8.918,2.33,10.55,2.30
OF,18,427366.503794972,4852581.68809544,-69.9032605273024,43.8227398194626,-14.449,8.918,2.33,10.55,2.30
OF,19,427366.72021136,4852581.90272851,-69.9032578654425,43.822741773003,-14.445,8.918,2.33,10.55,2.30
OF,20,427366.936627747,4852582.11736159,-69.9032552035824,43.8227437265434,-14.440,8.918,2.33,10.55,2.30
OF,21,427367.153044134,4852582.33199467,-69.9032525417222,43.8227456800837,-14.436,8.918,2.33,10.55,2.30
OF,22,427367.369460522,4852582.54662775,-69.9032498798618,43.8227476336239,-14.431,8.918,2.33,10.55,2.30
OF,23,427367.585876909,4852582.76126083,-69.9032472180013,43.8227495871641,-14.426,8.918,2.33,10.55,2.30
OF,24,427367.802293296,4852582.97589391,-69.9032445561405,43.8227515407042,-14.422,8.918,2.33,10.55,2.30
OF,25,427368.018709684,4852583.19052699,-69.9032418942796,43.8227534942443,-14.417,8.918,2.33,10.55,2.30
OF,26,427368.235126071,4852583.40516007,-69.9032392324185,43.8227554477843,-14.413,8.918,2.33,10.55,2.30
OF,27,427368.451542458,4852583.61979315,-69.9032365705573,43.8227574013242,-14.408,8.918,2.33,10.55,2.30
OF,28,427368.667958846,4852583.83442623,-69.9032339086958,43.8227593548641,-14.403,8.918,2.33,10.55,2.30
OF,29,427368.884375233,4852584.04905931,-69.9032312468342,43.8227613084039,-14.399,8.918,2.33,10.55,2.30
OF,30,427369.10079162,4852584.26369239,-69.9032285849724,43.8227632619436,-14.394,8.918,2.33,10.55,2.31
OF,31,427369.317208008,4852584.47832547,-69.9032259231105,43.8227652154833,-14.390,8.918,2.33,10.55,2.31
OF,32,427369.533624395,4852584.69295855,-69.9032232612484,43.822767169023,-14.385,8.918,2.33,10.55,2.31
OF,33,427369.750040782,4852584.90759163,-69.9032205993861,43.8227691225625,-14.381,8.918,2.34,10.55,2.31
OF,34,427369.96645717,4852585.12222471,-69.9032179375236,43.822771076102,-14.376,8.918,2.34,10.55,2.31
OF,35,427370.182873557,4852585.33685779,-69.9032152756609,43.8227730296415,-14.371,8.918,2.34,10.55,2.31
OF,36,427370.399289945,4852585.55149087,-69.9032126137981,43.8227749831808,-14.367,8.918,2.34,10.55,2.31
OF,37,427370.615706332,4852585.76612395,-69.9032099519351,43.8227769367202,-14.362,8.918,2.34,10.55,2.31
OF,38,427370.832122719,4852585.98075703,-69.9032072900719,43.8227788902594,-14.358,8.918,2.34,10.56,2.31
OF,39,427371.048539107,4852586.19539011,-69.9032046282086,43.8227808437986,-14.353,8.918,2.34,10.56,2.31
OF,40,427371.264955494,4852586.41002319,-69.9032019663451,43.8227827973378,-14.348,8.918,2.34,10.56,2.31
OF,41,427371.481371881,4852586.62465627,-69.9031993044814,43.8227847508768,-14.344,8.918,2.34,10.56,2.31
OF,42,427371.697788269,4852586.83928935,-69.9031966426175,43.8227867044159,-14.339,8.918,2.34,10.56,2.31
OF,43,427371.914204656,4852587.05392243,-69.9031939807535,43.8227886579548,-14.335,8.918,2.34,10.56,2.31
OF,44,427372.130621043,4852587.26855551,-69.9031913188893,43.8227906114937,-14.330,8.918,2.34,10.56,2.31
OF,45,427372.347037431,4852587.48318859,-69.9031886570249,43.8227925650325,-14.325,8.918,2.34,10.56,2.31
OF,46,427372.563453818,4852587.69782167,-69.9031859951603,43.8227945185713,-14.321,8.918,2.34,10.56,2.31
OF,47,427372.779870205,4852587.91245475,-69.9031833332956,43.82279647211,-14.316,8.918,2.34,10.56,2.31
OF,48,427372.996286593,4852588.12708783,-69.9031806714307,43.8227984256487,-14.312,8.918,2.35,10.56,2.31
OF,49,427373.21270298,4852588.34172091,-69.9031780095656,43.8228003791873,-14.307,8.918,2.35,10.56,2.31
OF,50,427373.429119367,4852588.55635399,-69.9031753477004,43.8228023327258,-14.303,8.918,2.35,10.56,2.31
OF,51,427373.645535755,4852588.77098707,-69.9031726858349,43.8228042862642,-14.298,8.918,2.35,10.56,2.31
OF,52,427373.861952142,4852588.98562015,-69.9031700239693,43.8228062398026,-14.293,8.918,2.35,10.56,2.31
OF,53,427374.078368529,4852589.20025323,-69.9031673621036,43.822808193341,-14.289,8.918,2.35,10.56,2.31
OF,54,427374.294784917,4852589.41488631,-69.9031647002376,43.8228101468793,-14.284,8.918,2.35,10.56,2.31
OF,55,427374.511201304,4852589.62951939,-69.9031620383715,43.8228121004175,-14.280,8.918,2.35,10.56,2.31
OF,56,427374.727617692,4852589.84415247,-69.9031593765052,43.8228140539557,-14.275,8.918,2.35,10.56,2.31
OF,57,427374.944034079,4852590.05878554,-69.9031567146387,43.8228160074937,-14.270,8.918,2.35,10.56,2.31
OF,58,427375.160450466,4852590.27341862,-69.9031540527721,43.8228179610318,-14.266,8.918,2.35,10.56,2.31
OF,59,427375.376866854,4852590.4880517,-69.9031513909053,43.8228199145698,-14.261,8.918,2.35,10.56,2.31
OF,60,427375.593283241,4852590.70268478,-69.9031487290383,43.8228218681077,-14.257,8.918,2.35,10.56,2.31
OF,61,427375.809699628,4852590.91731786,-69.9031460671711,43.8228238216455,-14.252,8.918,2.35,10.57,2.31
OF,62,427376.026116016,4852591.13195094,-69.9031434053038,43.8228257751833,-14.247,8.918,2.35,10.57,2.31
OF,63,427376.242532403,4852591.34658402,-69.9031407434363,43.8228277287211,-14.243,8.918,2.35,10.57,2.31
OF,64,427376.45894879,4852591.5612171,-69.9031380815686,43.8228296822587,-14.238,8.918,2.36,10.57,2.31
OF,65,427376.675365178,4852591.77585018,-69.9031354197007,43.8228316357963,-14.234,8.918,2.36,10.57,2.31
OF,66,427376.891781565,4852591.99048326,-69.9031327578327,43.8228335893339,-14.229,8.918,2.36,10.57,2.31
OF,67,427377.108197952,4852592.20511634,-69.9031300959645,43.8228355428714,-14.225,8.918,2.36,10.57,2.31
OF,68,427377.32461434,4852592.41974942,-69.9031274340961,43.8228374964088,-14.220,8.918,2.36,10.57,2.31
OF,69,427377.541030727,4852592.6343825,-69.9031247722276,43.8228394499461,-14.215,8.918,2.36,10.57,2.31
OF,70,427377.757447114,4852592.84901558,-69.9031221103589,43.8228414034834,-14.211,8.918,2.36,10.57,2.31
OF,71,427377.973863502,4852593.06364866,-69.90311944849,43.8228433570207,-14.206,8.918,2.36,10.57,2.31
OF,72,427378.190279889,4852593.27828174,-69.9031167866209,43.8228453105579,-14.202,8.918,2.36,10.57,2.31
OF,73,427378.406696276,4852593.49291482,-69.9031141247516,43.822847264095,-14.197,8.918,2.36,10.57,2.31
OF,74,427378.623112664,4852593.7075479,-69.9031114628822,43.822849217632,-14.192,8.918,2.36,10.57,2.31
OF,75,427378.839529051,4852593.92218098,-69.9031088010126,43.822851171169,-14.188,8.918,2.36,10.57,2.31
OF,76,427379.055945438,4852594.13681406,-69.9031061391429,43.822853124706,-14.183,8.918,2.36,10.57,2.31
OF,77,427379.272361826,4852594.35144714,-69.9031034772729,43.8228550782429,-14.179,8.918,2.36,10.57,2.31
OF,78,427379.488778213,4852594.56608022,-69.9031008154028,43.8228570317797,-14.174,8.918,2.36,10.57,2.31
OF,79,427379.705194601,4852594.7807133,-69.9030981535325,43.8228589853164,-14.169,8.918,2.36,10.57,2.31
OF,80,427379.921610988,4852594.99534638,-69.9030954916621,43.8228609388531,-14.165,8.918,2.37,10.57,2.31
OF,81,427380.138027375,4852595.20997946,-69.9030928297914,43.8228628923897,-14.160,8.918,2.37,10.57,2.31
OF,82,427380.354443763,4852595.42461254,-69.9030901679206,43.8228648459263,-14.156,8.918,2.37,10.57,2.31
OF,83,427380.57086015,4852595.63924562,-69.9030875060496,43.8228667994628,-14.151,8.918,2.37,10.58,2.31
OF,84,427380.787276537,4852595.8538787,-69.9030848441785,43.8228687529993,-14.147,8.918,2.37,10.58,2.31
OF,85,427381.003692925,4852596.06851178,-69.9030821823072,43.8228707065356,-14.142,8.918,2.37,10.58,2.31
OF,86,427381.220109312,4852596.28314486,-69.9030795204357,43.822872660072,-14.137,8.918,2.37,10.58,2.31
OF,87,427381.436525699,4852596.49777794,-69.903076858564,43.8228746136082,-14.133,8.918,2.37,10.58,2.31
OF,88,427381.652942087,4852596.71241102,-69.9030741966921,43.8228765671444,-14.128,8.918,2.37,10.58,2.32
OF,89,427381.869358474,4852596.9270441,-69.9030715348201,43.8228785206805,-14.124,8.918,2.37,10.58,2.32
OF,90,427382.085774861,4852597.14167718,-69.9030688729479,43.8228804742166,-14.119,8.918,2.37,10.58,2.32
OF,91,427382.302191249,4852597.35631026,-69.9030662110755,43.8228824277527,-14.114,8.918,2.37,10.58,2.32
OF,92,427382.518607636,4852597.57094334,-69.903063549203,43.8228843812886,-14.110,8.918,2.37,10.58,2.32
OF,93,427382.735024023,4852597.78557642,-69.9030608873303,43.8228863348245,-14.105,8.918,2.37,10.58,2.32
OF,94,427382.951440411,4852598.0002095,-69.9030582254574,43.8228882883603,-14.101,8.918,2.37,10.58,2.32
OF,95,427383.167856798,4852598.21484258,-69.9030555635843,43.8228902418961,-14.096,8.918,2.37,10.58,2.32
OF,96,427383.384273185,4852598.42947565,-69.9030529017111,43.8228921954318,-14.091,8.918,2.38,10.58,2.32
OF,97,427383.600689573,4852598.64410874,-69.9030502398377,43.8228941489675,-14.087,8.918,2.38,10.58,2.32
OF,98,427383.81710596,4852598.85874181,-69.9030475779641,43.8228961025031,-14.082,8.918,2.38,10.58,2.32
OF,99,427384.033522347,4852599.07337489,-69.9030449160903,43.8228980560386,-14.078,8.918,2.38,10.58,2.32
OF,100,427384.249938735,4852599.28800797,-69.9030422542164,43.8229000095741,-14.073,8.918,2.38,10.58,2.32
OF,101,427384.466355122,4852599.50264105,-69.9030395923423,43.8229019631095,-14.069,8.918,2.38,10.58,2.32
OF,102,427384.68277151,4852599.71727413,-69.903036930468,43.8229039166448,-14.064,8.918,2.38,10.58,2.32
OF,103,427384.899187897,4852599.93190721,-69.9030342685936,43.8229058701801,-14.059,8.918,2.38,10.58,2.32
OF,104,427385.115604284,4852600.14654029,-69.9030316067189,43.8229078237153,-14.055,8.918,2.38,10.58,2.32
OF,105,427385.332020672,4852600.36117337,-69.9030289448441,43.8229097772505,-14.050,8.918,2.38,10.58,2.32
OF,106,427385.548437059,4852600.57580645,-69.9030262829692,43.8229117307856,-14.046,8.918,2.38,10.59,2.32
OF,107,427385.764853446,4852600.79043953,-69.903023621094,43.8229136843206,-14.041,8.918,2.38,10.59,2.32
OF,108,427385.981269834,4852601.00507261,-69.9030209592187,43.8229156378556,-14.036,8.918,2.38,10.59,2.32
OF,109,427386.197686221,4852601.21970569,-69.9030182973432,43.8229175913905,-14.032,8.918,2.38,10.59,2.32
OF,110,427386.414102608,4852601.43433877,-69.9030156354675,43.8229195449254,-14.027,8.918,2.38,10.59,2.32
OF,111,427386.630518996,4852601.64897185,-69.9030129735917,43.8229214984602,-14.023,8.918,2.39,10.59,2.32
OF,112,427386.846935383,4852601.86360493,-69.9030103117157,43.8229234519949,-14.018,8.918,2.39,10.59,2.32
OF,113,427387.06335177,4852602.07823801,-69.9030076498395,43.8229254055296,-14.013,8.918,2.39,10.59,2.32
OF,114,427387.279768158,4852602.29287109,-69.9030049879631,43.8229273590642,-14.009,8.918,2.39,10.59,2.32
OF,115,427387.496184545,4852602.50750417,-69.9030023260866,43.8229293125987,-14.004,8.918,2.39,10.59,2.32
OF,116,427387.712600932,4852602.72213725,-69.9029996642099,43.8229312661332,-14.000,8.918,2.39,10.59,2.32
OF,117,427387.92901732,4852602.93677033,-69.902997002333,43.8229332196676,-13.995,8.918,2.39,10.59,2.32
OF,118,427388.145433707,4852603.15140341,-69.9029943404559,43.822935173202,-13.991,8.918,2.39,10.59,2.32
OF,119,427388.361850094,4852603.36603649,-69.9029916785787,43.8229371267363,-13.986,8.918,2.39,10.59,2.32
OF,120,427388.578266482,4852603.58066957,-69.9029890167013,43.8229390802706,-13.981,8.918,2.39,10.59,2.32
OF,121,427388.794682869,4852603.79530265,-69.9029863548237,43.8229410338047,-13.977,8.918,2.39,10.59,2.32
OF,122,427389.011099256,4852604.00993573,-69.902983692946,43.8229429873389,-13.972,8.918,2.39,10.59,2.32
OF,123,427389.227515644,4852604.22456881,-69.9029810310681,43.8229449408729,-13.968,8.918,2.39,10.59,2.32
OF,124,427389.443932031,4852604.43920189,-69.90297836919,43.8229468944069,-13.963,8.918,2.39,10.59,2.32
OF,125,427389.660348419,4852604.65383497,-69.9029757073117,43.8229488479409,-13.958,8.918,2.39,10.59,2.32
OF,126,427389.876764806,4852604.86846805,-69.9029730454332,43.8229508014747,-13.954,8.918,2.39,10.59,2.32
OF,127,427390.093181193,4852605.08310113,-69.9029703835546,43.8229527550086,-13.949,8.918,2.40,10.59,2.32
OF,128,427390.309597581,4852605.29773421,-69.9029677216758,43.8229547085423,-13.945,8.918,2.40,10.60,2.32
OF,129,427390.526013968,4852605.51236729,-69.9029650597969,43.822956662076,-13.940,8.918,2.40,10.60,2.32
OF,130,427390.742430355,4852605.72700037,-69.9029623979177,43.8229586156096,-13.935,8.918,2.40,10.60,2.32
OF,131,427390.958846743,4852605.94163345,-69.9029597360384,43.8229605691432,-13.932,8.918,2.40,10.60,2.32
OF,132,427391.17526313,4852606.15626653,-69.9029570741589,43.8229625226767,-13.930,8.918,2.40,10.60,2.32
OF,133,427391.391679517,4852606.37089961,-69.9029544122793,43.8229644762102,-13.928,8.918,2.40,10.60,2.32
OF,134,427391.608095905,4852606.58553268,-69.9029517503994,43.8229664297435,-13.926,8.918,2.40,10.60,2.32
OF,135,427391.824512292,4852606.80016576,-69.9029490885194,43.8229683832769,-13.924,8.918,2.40,10.60,2.32
OF,136,427392.040928679,4852607.01479884,-69.9029464266392,43.8229703368101,-13.922,8.918,2.40,10.60,2.32
OF,137,427392.257345067,4852607.22943192,-69.9029437647589,43.8229722903433,-13.920,8.918,2.40,10.60,2.32
OF,138,427392.473761454,4852607.444065,-69.9029411028783,43.8229742438765,-13.918,8.918,2.40,10.60,2.32
OF,139,427392.690177841,4852607.65869808,-69.9029384409976,43.8229761974096,-13.916,8.918,2.40,10.60,2.32
OF,140,427392.906594229,4852607.87333116,-69.9029357791168,43.8229781509426,-13.914,8.918,2.40,10.60,2.32
OF,141,427393.123010616,4852608.08796424,-69.9029331172357,43.8229801044755,-13.912,8.918,2.40,10.60,2.32
OF,142,427393.339427003,4852608.30259732,-69.9029304553545,43.8229820580084,-13.910,8.918,2.40,10.60,2.32
OF,143,427393.555843391,4852608.5172304,-69.9029277934731,43.8229840115413,-13.908,8.918,2.41,10.60,2.32
OF,144,427393.772259778,4852608.73186348,-69.9029251315915,43.822985965074,-13.906,8.918,2.41,10.60,2.32
OF,145,427393.988676165,4852608.94649656,-69.9029224697098,43.8229879186067,-13.905,8.918,2.41,10.60,2.32
OF,146,427394.205092553,4852609.16112964,-69.9029198078279,43.8229898721394,-13.903,8.918,2.41,10.60,2.32
OF,147,427394.42150894,4852609.37576272,-69.9029171459458,43.822991825672,-13.901,8.918,2.41,10.60,2.32
OF,148,427394.637925328,4852609.5903958,-69.9029144840635,43.8229937792046,-13.899,8.918,2.41,10.60,2.33
OF,149,427394.854341715,4852609.80502888,-69.9029118221811,43.822995732737,-13.897,8.918,2.41,10.60,2.33
OF,150,427395.070758102,4852610.01966196,-69.9029091602985,43.8229976862694,-13.895,8.918,2.41,10.60,2.33
OF,151,427395.28717449,4852610.23429504,-69.9029064984157,43.8229996398018,-13.893,8.918,2.41,10.61,2.33
OF,152,427395.503590877,4852610.44892812,-69.9029038365327,43.8230015933341,-13.891,8.918,2.41,10.61,2.33
OF,153,427395.720007264,4852610.6635612,-69.9029011746496,43.8230035468663,-13.889,8.918,2.41,10.61,2.33
OF,154,427395.936423652,4852610.87819428,-69.9028985127663,43.8230055003984,-13.887,8.918,2.41,10.61,2.33
OF,155,427396.152840039,4852611.09282736,-69.9028958508828,43.8230074539305,-13.885,8.918,2.41,10.61,2.33
OF,156,427396.369256426,4852611.30746044,-69.9028931889991,43.8230094074626,-13.883,8.918,2.41,10.61,2.33
OF,157,427396.585672814,4852611.52209352,-69.9028905271153,43.8230113609946,-13.881,8.918,2.41,10.61,2.33
OF,158,427396.802089201,4852611.7367266,-69.9028878652313,43.8230133145265,-13.879,8.918,2.41,10.61,2.33
OF,159,427397.018505588,4852611.95135968,-69.9028852033471,43.8230152680583,-13.877,8.918,2.42,10.61,2.33
OF,160,427397.234921976,4852612.16599276,-69.9028825414628,43.8230172215901,-13.875,8.918,2.42,10.61,2.33
OF,161,427397.451338363,4852612.38062584,-69.9028798795783,43.8230191751219,-13.873,8.918,2.42,10.61,2.33
OF,162,427397.66775475,4852612.59525892,-69.9028772176936,43.8230211286535,-13.871,8.918,2.42,10.61,2.33
OF,163,427397.884171138,4852612.809892,-69.9028745558087,43.8230230821852,-13.869,8.918,2.42,10.61,2.33
OF,164,427398.100587525,4852613.02452508,-69.9028718939237,43.8230250357167,-13.865,8.918,2.42,10.61,2.33
