type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,426724.0833,4852590.9082,-69.9112498526218,43.8227594074159,-18.358,8.918,4.74,12.24,8.65
OF,3.3,426724.477092216,4852591.83375164,-69.9112450828341,43.8227677788777,-18.358,8.918,4.75,12.24,8.65
OF,6.6,426724.870884433,4852592.75930329,-69.9112403130451,43.8227761503392,-18.358,8.918,4.75,12.24,8.65
OF,9.8,426725.252743552,4852593.65680791,-69.911235687794,43.82278426812,-18.358,8.918,4.75,12.24,8.65
OF,13.1,426725.646535768,4852594.58235955,-69.9112309180024,43.8227926395811,-18.358,8.918,4.75,12.24,8.65
OF,16.4,426726.040327984,4852595.50791119,-69.9112261482096,43.8228010110421,-18.358,8.918,4.75,12.24,8.65
OF,19.7,426726.434120201,4852596.43346284,-69.9112213784154,43.8228093825029,-18.358,8.918,4.75,12.24,8.65
IF,337.9,426764.405236335,4852685.67907879,-69.9107614484373,43.8236165933286,4.579,8.930,3.33,11.26,8.65
IF,341.2,426764.799028551,4852686.60463044,-69.9107566785147,43.8236249647699,3.597,8.952,3.50,11.40,8.65
IF,344.5,426765.192820768,4852687.53018208,-69.9107519085909,43.823633336211,2.911,8.961,3.61,11.48,8.65
IF,347.8,426765.586612984,4852688.45573372,-69.9107471386658,43.8236417076519,2.568,8.965,3.67,11.53,8.65
IF,351,426765.968472103,4852689.35323834,-69.9107425132825,43.8236498254127,2.136,8.968,3.68,11.55,8.65
IF,354.3,426766.362264319,4852690.27878999,-69.9107377433548,43.8236581968532,2.117,8.968,3.68,11.54,8.65
IF,357.6,426766.756056536,4852691.20434163,-69.9107329734257,43.8236665682935,2.424,8.967,3.69,11.55,8.65
IF,360.9,426767.149848752,4852692.12989327,-69.9107282034954,43.8236749397336,2.744,8.965,3.64,11.51,8.65
IF,364.2,426767.543640968,4852693.05544491,-69.9107234335637,43.8236833111736,2.737,8.965,3.64,11.51,8.65
IF,367.5,426767.937433185,4852693.98099656,-69.9107186636306,43.8236916826133,2.930,8.965,3.61,11.49,8.65
IF,370.7,426768.319292304,4852694.87850118,-69.9107140382398,43.8236998003729,3.168,8.963,3.57,11.47,8.65
IF,374,426768.71308452,4852695.80405282,-69.9107092683042,43.8237081718122,3.280,8.964,3.56,11.46,8.65
IF,377.3,426769.106876736,4852696.72960446,-69.9107044983673,43.8237165432514,3.361,8.964,3.55,11.45,8.65
IF,380.6,426769.500668953,4852697.65515611,-69.910699728429,43.8237249146903,3.444,8.965,3.54,11.44,8.65
IF,383.9,426769.894461169,4852698.58070775,-69.9106949584895,43.823733286129,3.440,8.966,3.54,11.45,8.65
IF,387.1,426770.276320288,4852699.47821237,-69.9106903330923,43.8237414038876,3.275,8.969,3.57,11.47,8.65
IF,390.4,426770.670112504,4852700.40376402,-69.9106855631501,43.823749775326,3.201,8.971,3.58,11.48,8.65
IF,393.7,426771.063904721,4852701.32931566,-69.9106807932067,43.8237581467641,3.272,8.971,3.57,11.47,8.65
IF,397,426771.457696937,4852702.2548673,-69.9106760232619,43.8237665182021,3.918,8.966,3.48,11.40,8.65
IF,400.3,426771.851489153,4852703.18041894,-69.9106712533158,43.8237748896398,4.475,8.962,3.38,11.33,8.65
IF,403.5,426772.233348272,4852704.07792357,-69.9106666279122,43.8237830073974,4.540,8.966,3.37,11.33,8.65
IF,406.8,426772.627140489,4852705.00347521,-69.9106618579635,43.8237913788348,4.604,8.970,3.35,11.31,8.65
IF,410.1,426773.020932705,4852705.92902685,-69.9106570880135,43.823799750272,4.944,8.971,3.09,11.13,8.65
IF,413.4,426773.414724921,4852706.85457849,-69.9106523180622,43.8238081217089,5.443,8.972,2.71,10.87,8.65
IF,416.7,426773.808517138,4852707.78013014,-69.9106475481095,43.8238164931457,6.170,8.974,2.16,10.49,8.65
IF,419.9,426774.190376256,4852708.67763476,-69.9106429226997,43.8238246109023,6.900,8.983,1.61,10.11,8.65
IF,423.2,426774.584168473,4852709.6031864,-69.9106381527444,43.8238329823387,7.630,9.075,1.12,9.86,8.65
IF,426.5,426774.977960689,4852710.52873804,-69.9106333827878,43.8238413537748,8.468,9.292,0.64,9.74,8.65
IF,428,426775.156957151,4852710.94944334,-69.9106312146253,43.823845158973,9.114,9.292,0.14,9.39,8.65
IF,428.3,426775.192756444,4852711.03358439,-69.9106307809928,43.8238459200127,9.292,9.292,0.01,9.30,8.65
