type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,419662.1474,4842368.952,-69.997527511682,43.73000237118,-24.080,8.804,8.98,15.09,10.45
OF,2,419662.466507058,4842369.47140767,-69.9975236276447,43.7300070817611,-23.989,8.804,8.98,15.09,10.45
OF,4,419662.785614117,4842369.99081535,-69.9975197436068,43.7300117923421,-23.898,8.804,8.99,15.10,10.45
OF,6,419663.104721175,4842370.51022302,-69.9975158595683,43.7300165029229,-23.699,8.804,9.00,15.11,10.45
OF,8,419663.423828233,4842371.0296307,-69.9975119755292,43.7300212135036,-23.463,8.804,9.02,15.12,10.45
OF,10,419663.742935291,4842371.54903837,-69.9975080914895,43.7300259240842,-23.226,8.804,9.04,15.13,10.45
OF,12,419664.06204235,4842372.06844604,-69.9975042074492,43.7300306346646,-22.990,8.804,9.05,15.14,10.45
OF,14,419664.381149408,4842372.58785372,-69.9975003234083,43.7300353452449,-22.754,8.804,9.07,15.15,10.45
OF,16,419664.700256466,4842373.10726139,-69.9974964393668,43.7300400558251,-22.518,8.804,9.09,15.17,10.45
OF,18,419665.019363524,4842373.62666907,-69.9974925553247,43.7300447664052,-22.281,8.804,9.11,15.18,10.45
OF,20,419665.338470583,4842374.14607674,-69.997488671282,43.7300494769851,-22.045,8.804,9.12,15.19,10.45
OF,22,419665.657577641,4842374.66548441,-69.9974847872387,43.7300541875649,-21.809,8.804,9.14,15.20,10.45
OF,24,419665.976684699,4842375.18489209,-69.9974809031948,43.7300588981445,-21.573,8.804,9.16,15.22,10.45
OF,26,419666.295791757,4842375.70429976,-69.9974770191502,43.7300636087241,-21.336,8.804,9.18,15.23,10.45
OF,28,419666.614898816,4842376.22370744,-69.9974731351051,43.7300683193035,-21.100,8.804,9.20,15.24,10.45
OF,30,419666.934005874,4842376.74311511,-69.9974692510593,43.7300730298827,-20.864,8.804,9.22,15.26,10.45
OF,32,419667.253112932,4842377.26252278,-69.997465367013,43.7300777404619,-20.628,8.804,9.24,15.27,10.45
OF,34,419667.572219991,4842377.78193046,-69.9974614829661,43.7300824510409,-20.392,8.804,9.26,15.28,10.45
OF,36,419667.891327049,4842378.30133813,-69.9974575989185,43.7300871616198,-20.155,8.804,9.28,15.30,10.45
OF,38,419668.210434107,4842378.82074581,-69.9974537148703,43.7300918721985,-19.919,8.804,9.30,15.31,10.45
OF,40,419668.529541165,4842379.34015348,-69.9974498308216,43.7300965827771,-19.683,8.804,9.32,15.33,10.45
OF,42,419668.848648224,4842379.85956116,-69.9974459467722,43.7301012933556,-19.447,8.804,9.34,15.34,10.45
OF,44,419669.167755282,4842380.37896883,-69.9974420627223,43.730106003934,-19.210,8.804,9.36,15.36,10.45
OF,46,419669.48686234,4842380.8983765,-69.9974381786717,43.7301107145122,-18.974,8.804,9.38,15.37,10.45
OF,48,419669.805969398,4842381.41778418,-69.9974342946205,43.7301154250903,-18.738,8.804,9.40,15.39,10.45
OF,50,419670.125076457,4842381.93719185,-69.9974304105687,43.7301201356683,-18.502,8.804,9.43,15.40,10.45
OF,52,419670.444183515,4842382.45659953,-69.9974265265163,43.7301248462461,-18.265,8.804,9.45,15.42,10.45
OF,54,419670.763290573,4842382.9760072,-69.9974226424633,43.7301295568238,-18.029,8.804,9.47,15.43,10.45
OF,56,419671.082397631,4842383.49541487,-69.9974187584097,43.7301342674014,-17.793,8.804,9.49,15.45,10.45
OF,58,419671.40150469,4842384.01482255,-69.9974148743555,43.7301389779789,-17.557,8.804,9.52,15.47,10.45
OF,60,419671.720611748,4842384.53423022,-69.9974109903007,43.7301436885562,-17.320,8.804,9.54,15.48,10.45
OF,62,419672.039718806,4842385.0536379,-69.9974071062453,43.7301483991333,-17.084,8.804,9.57,15.50,10.45
OF,64,419672.358825865,4842385.57304557,-69.9974032221893,43.7301531097104,-16.848,8.804,9.59,15.52,10.45
OF,66,419672.677932923,4842386.09245324,-69.9973993381327,43.7301578202873,-16.635,8.804,9.61,15.53,10.45
OF,68,419672.997039981,4842386.61186092,-69.9973954540754,43.7301625308641,-16.440,8.804,9.64,15.55,10.45
OF,70,419673.316147039,4842387.13126859,-69.9973915700176,43.7301672414408,-16.244,8.804,9.66,15.56,10.45
OF,72,419673.635254098,4842387.65067627,-69.9973876859592,43.7301719520174,-16.048,8.804,9.68,15.58,10.45
OF,74,419673.954361156,4842388.17008394,-69.9973838019001,43.7301766625938,-15.852,8.804,9.70,15.59,10.45
OF,76,419674.273468214,4842388.68949161,-69.9973799178405,43.73018137317,-15.657,8.804,9.72,15.61,10.45
OF,78,419674.592575272,4842389.20889929,-69.9973760337802,43.7301860837462,-15.568,8.804,9.73,15.62,10.45
OF,80,419674.911682331,4842389.72830696,-69.9973721497194,43.7301907943222,-15.479,8.804,9.74,15.62,10.45
OF,82,419675.230789389,4842390.24771464,-69.9973682656579,43.7301955048981,-15.390,8.804,9.75,15.63,10.45
OF,84,419675.549896447,4842390.76712231,-69.9973643815959,43.7302002154739,-15.300,8.804,9.76,15.64,10.45
OF,86,419675.869003505,4842391.28652999,-69.9973604975332,43.7302049260495,-15.211,8.804,9.78,15.65,10.45
OF,88,419676.188110564,4842391.80593766,-69.9973566134699,43.730209636625,-15.122,8.804,9.79,15.65,10.45
OF,90,419676.507217622,4842392.32534533,-69.997352729406,43.7302143472004,-15.033,8.804,9.80,15.66,10.45
OF,92,419676.82632468,4842392.84475301,-69.9973488453416,43.7302190577756,-14.943,8.804,9.81,15.67,10.45
OF,94,419677.145431738,4842393.36416068,-69.9973449612765,43.7302237683507,-14.854,8.804,9.82,15.68,10.45
OF,96,419677.464538797,4842393.88356836,-69.9973410772108,43.7302284789257,-14.765,8.804,9.83,15.68,10.45
OF,98,419677.783645855,4842394.40297603,-69.9973371931445,43.7302331895005,-14.676,8.804,9.84,15.69,10.45
OF,100,419678.102752913,4842394.9223837,-69.9973333090776,43.7302379000753,-14.586,8.804,9.85,15.70,10.45
OF,102,419678.421859972,4842395.44179138,-69.9973294250101,43.7302426106499,-14.497,8.804,9.86,15.71,10.45
OF,104,419678.74096703,4842395.96119905,-69.997325540942,43.7302473212243,-14.408,8.804,9.87,15.72,10.45
OF,106,419679.060074088,4842396.48060673,-69.9973216568733,43.7302520317986,-14.318,8.804,9.89,15.72,10.45
OF,108,419679.379181146,4842397.0000144,-69.997317772804,43.7302567423728,-14.229,8.804,9.90,15.73,10.45
OF,110,419679.698288205,4842397.51942207,-69.997313888734,43.7302614529469,-14.140,8.804,9.91,15.74,10.45
OF,112,419680.017395263,4842398.03882975,-69.9973100046635,43.7302661635208,-14.051,8.804,9.92,15.75,10.45
OF,114,419680.336502321,4842398.55823742,-69.9973061205924,43.7302708740947,-4.981,8.804,9.99,15.80,10.45
OF,116,419680.655609379,4842399.0776451,-69.9973022365206,43.7302755846683,-4.950,8.804,9.98,15.79,10.45
OF,118,419680.974716438,4842399.59705277,-69.9972983524483,43.7302802952419,-4.920,8.804,9.98,15.79,10.45
OF,120,419681.293823496,4842400.11646044,-69.9972944683753,43.7302850058153,-4.928,8.804,9.98,15.79,10.45
OF,122,419681.612930554,4842400.63586812,-69.9972905843018,43.7302897163886,-4.990,8.804,10.00,15.80,10.45
OF,124,419681.932037612,4842401.15527579,-69.9972867002276,43.7302944269618,-5.025,8.804,10.01,15.81,10.45
